t(c)	V(m/s)
15.180	520.251
15.181	520.281
15.182	520.310
15.183	520.340
15.184	520.370
15.185	520.399
15.186	520.429
15.187	520.458
15.188	520.488
15.189	520.518
15.190	520.547
15.191	520.577
15.192	520.606
15.193	520.636
15.194	520.666
15.195	520.695
15.196	520.725
15.197	520.755
15.198	520.784
15.199	520.814
15.200	520.843
15.201	520.873
15.202	520.903
15.203	520.932
15.204	520.962
15.205	520.992
15.206	521.021
15.207	521.051
15.208	521.080
15.209	521.110
15.210	521.140
15.211	521.169
15.212	521.199
15.213	521.228
15.214	521.258
15.215	521.288
15.216	521.317
15.217	521.347
15.218	521.377
15.219	521.406
15.220	521.436
15.221	521.466
15.222	521.495
15.223	521.525
15.224	521.554
15.225	521.584
15.226	521.614
15.227	521.643
15.228	521.673
15.229	521.703
15.230	521.732
15.231	521.762
15.232	521.791
15.233	521.821
15.234	521.851
15.235	521.880
15.236	521.910
15.237	521.940
15.238	521.969
15.239	521.999
15.240	522.028
15.241	522.058
15.242	522.088
15.243	522.117
15.244	522.147
15.245	522.177
15.246	522.206
15.247	522.236
15.248	522.266
15.249	522.295
15.250	522.325
15.251	522.354
15.252	522.384
15.253	522.414
15.254	522.443
15.255	522.473
15.256	522.503
15.257	522.532
15.258	522.562
15.259	522.592
15.260	522.621
15.261	522.651
15.262	522.680
15.263	522.710
15.264	522.740
15.265	522.769
15.266	522.799
15.267	522.829
15.268	522.858
15.269	522.888
15.270	522.918
15.271	522.947
15.272	522.977
15.273	523.006
15.274	523.036
15.275	523.066
15.276	523.095
15.277	523.125
15.278	523.155
15.279	523.184
15.280	523.214
15.281	523.244
15.282	523.273
15.283	523.303
15.284	523.333
15.285	523.362
15.286	523.392
15.287	523.421
15.288	523.451
15.289	523.481
15.290	523.510
15.291	523.540
15.292	523.570
15.293	523.599
15.294	523.629
15.295	523.659
15.296	523.688
15.297	523.718
15.298	523.748
15.299	523.777
15.300	523.807
15.301	523.837
15.302	523.866
15.303	523.896
15.304	523.925
15.305	523.955
15.306	523.985
15.307	524.014
15.308	524.044
15.309	524.074
15.310	524.103
15.311	524.133
15.312	524.163
15.313	524.192
15.314	524.222
15.315	524.252
15.316	524.281
15.317	524.311
15.318	524.341
15.319	524.370
15.320	524.400
15.321	524.430
15.322	524.459
15.323	524.489
15.324	524.519
15.325	524.548
15.326	524.578
15.327	524.607
15.328	524.637
15.329	524.667
15.330	524.696
15.331	524.726
15.332	524.756
15.333	524.785
15.334	524.815
15.335	524.845
15.336	524.874
15.337	524.904
15.338	524.934
15.339	524.963
15.340	524.993
15.341	525.023
15.342	525.052
15.343	525.082
15.344	525.112
15.345	525.141
15.346	525.171
15.347	525.201
15.348	525.230
15.349	525.260
15.350	525.290
15.351	525.319
15.352	525.349
15.353	525.379
15.354	525.408
15.355	525.438
15.356	525.468
15.357	525.497
15.358	525.527
15.359	525.557
15.360	525.586
15.361	525.616
15.362	525.646
15.363	525.675
15.364	525.705
15.365	525.735
15.366	525.764
15.367	525.794
15.368	525.824
15.369	525.853
15.370	525.883
15.371	525.913
15.372	525.942
15.373	525.972
15.374	526.002
15.375	526.031
15.376	526.061
15.377	526.091
15.378	526.120
15.379	526.150
15.380	526.180
15.381	526.209
15.382	526.239
15.383	526.269
15.384	526.298
15.385	526.328
15.386	526.358
15.387	526.387
15.388	526.417
15.389	526.447
15.390	526.476
15.391	526.506
15.392	526.536
15.393	526.565
15.394	526.595
15.395	526.625
15.396	526.654
15.397	526.684
15.398	526.714
15.399	526.744
15.400	526.773
15.401	526.803
15.402	526.833
15.403	526.862
15.404	526.892
15.405	526.922
15.406	526.951
15.407	526.981
15.408	527.011
15.409	527.040
15.410	527.070
15.411	527.100
15.412	527.129
15.413	527.159
15.414	527.189
15.415	527.218
15.416	527.248
15.417	527.278
15.418	527.307
15.419	527.337
15.420	527.367
15.421	527.397
15.422	527.426
15.423	527.456
15.424	527.486
15.425	527.515
15.426	527.545
15.427	527.575
15.428	527.604
15.429	527.634
15.430	527.664
15.431	527.693
15.432	527.723
15.433	527.753
15.434	527.782
15.435	527.812
15.436	527.842
15.437	527.872
15.438	527.901
15.439	527.931
15.440	527.961
15.441	527.990
15.442	528.020
15.443	528.050
15.444	528.079
15.445	528.109
15.446	528.139
15.447	528.168
15.448	528.198
15.449	528.228
15.450	528.258
15.451	528.287
15.452	528.317
15.453	528.347
15.454	528.376
15.455	528.406
15.456	528.436
15.457	528.465
15.458	528.495
15.459	528.525
15.460	528.554
15.461	528.584
15.462	528.614
15.463	528.644
15.464	528.673
15.465	528.703
15.466	528.733
15.467	528.762
15.468	528.792
15.469	528.822
15.470	528.851
15.471	528.881
15.472	528.911
15.473	528.941
15.474	528.970
15.475	529.000
15.476	529.030
15.477	529.059
15.478	529.089
15.479	529.119
15.480	529.148
15.481	529.178
15.482	529.208
15.483	529.238
15.484	529.267
15.485	529.297
15.486	529.327
15.487	529.356
15.488	529.386
15.489	529.416
15.490	529.446
15.491	529.475
15.492	529.505
15.493	529.535
15.494	529.564
15.495	529.594
15.496	529.624
15.497	529.653
15.498	529.683
15.499	529.713
15.500	529.743
15.501	529.772
15.502	529.802
15.503	529.832
15.504	529.861
15.505	529.891
15.506	529.921
15.507	529.951
15.508	529.980
15.509	530.010
15.510	530.040
15.511	530.069
15.512	530.099
15.513	530.129
15.514	530.159
15.515	530.188
15.516	530.218
15.517	530.248
15.518	530.277
15.519	530.307
15.520	530.337
15.521	530.367
15.522	530.396
15.523	530.426
15.524	530.456
15.525	530.485
15.526	530.515
15.527	530.545
15.528	530.575
15.529	530.604
15.530	530.634
15.531	530.664
15.532	530.694
15.533	530.723
15.534	530.753
15.535	530.783
15.536	530.812
15.537	530.842
15.538	530.872
15.539	530.902
15.540	530.931
15.541	530.961
15.542	530.991
15.543	531.020
15.544	531.050
15.545	531.080
15.546	531.110
15.547	531.139
15.548	531.169
15.549	531.199
15.550	531.229
15.551	531.258
15.552	531.288
15.553	531.318
15.554	531.347
15.555	531.377
15.556	531.407
15.557	531.437
15.558	531.466
15.559	531.496
15.560	531.526
15.561	531.556
15.562	531.585
15.563	531.615
15.564	531.645
15.565	531.675
15.566	531.704
15.567	531.734
15.568	531.764
15.569	531.793
15.570	531.823
15.571	531.853
15.572	531.883
15.573	531.912
15.574	531.942
15.575	531.972
15.576	532.002
15.577	532.031
15.578	532.061
15.579	532.091
15.580	532.121
15.581	532.150
15.582	532.180
15.583	532.210
15.584	532.240
15.585	532.269
15.586	532.299
15.587	532.329
15.588	532.358
15.589	532.388
15.590	532.418
15.591	532.448
15.592	532.477
15.593	532.507
15.594	532.537
15.595	532.567
15.596	532.596
15.597	532.626
15.598	532.656
15.599	532.686
15.600	532.715
15.601	532.745
15.602	532.775
15.603	532.805
15.604	532.834
15.605	532.864
15.606	532.894
15.607	532.924
15.608	532.953
15.609	532.983
15.610	533.013
15.611	533.043
15.612	533.072
15.613	533.102
15.614	533.132
15.615	533.162
15.616	533.191
15.617	533.221
15.618	533.251
15.619	533.281
15.620	533.310
15.621	533.340
15.622	533.370
15.623	533.400
15.624	533.429
15.625	533.459
15.626	533.489
15.627	533.519
15.628	533.548
15.629	533.578
15.630	533.608
15.631	533.638
15.632	533.667
15.633	533.697
15.634	533.727
15.635	533.757
15.636	533.786
15.637	533.816
15.638	533.846
15.639	533.876
15.640	533.905
15.641	533.935
15.642	533.965
15.643	533.995
15.644	534.024
15.645	534.054
15.646	534.084
15.647	534.114
15.648	534.144
15.649	534.173
15.650	534.203
15.651	534.233
15.652	534.263
15.653	534.292
15.654	534.322
15.655	534.352
15.656	534.382
15.657	534.411
15.658	534.441
15.659	534.471
15.660	534.501
15.661	534.530
15.662	534.560
15.663	534.590
15.664	534.620
15.665	534.650
15.666	534.679
15.667	534.709
15.668	534.739
15.669	534.769
15.670	534.798
15.671	534.828
15.672	534.858
15.673	534.888
15.674	534.917
15.675	534.947
15.676	534.977
15.677	535.007
15.678	535.037
15.679	535.066
15.680	535.096
15.681	535.126
15.682	535.156
15.683	535.185
15.684	535.215
15.685	535.245
15.686	535.275
15.687	535.305
15.688	535.334
15.689	535.364
15.690	535.394
15.691	535.424
15.692	535.453
15.693	535.483
15.694	535.513
15.695	535.543
15.696	535.573
15.697	535.602
15.698	535.632
15.699	535.662
15.700	535.692
15.701	535.721
15.702	535.751
15.703	535.781
15.704	535.811
15.705	535.841
15.706	535.870
15.707	535.900
15.708	535.930
15.709	535.960
15.710	535.989
15.711	536.019
15.712	536.049
15.713	536.079
15.714	536.109
15.715	536.138
15.716	536.168
15.717	536.198
15.718	536.228
15.719	536.258
15.720	536.287
15.721	536.317
15.722	536.347
15.723	536.377
15.724	536.406
15.725	536.436
15.726	536.466
15.727	536.496
15.728	536.526
15.729	536.555
15.730	536.585
15.731	536.615
15.732	536.645
15.733	536.675
15.734	536.704
15.735	536.734
15.736	536.764
15.737	536.794
15.738	536.824
15.739	536.853
15.740	536.883
15.741	536.913
15.742	536.943
15.743	536.973
15.744	537.002
15.745	537.032
15.746	537.062
15.747	537.092
15.748	537.122
15.749	537.151
15.750	537.181
15.751	537.211
15.752	537.241
15.753	537.271
15.754	537.300
15.755	537.330
15.756	537.360
15.757	537.390
15.758	537.420
15.759	537.449
15.760	537.479
15.761	537.509
15.762	537.539
15.763	537.569
15.764	537.598
15.765	537.628
15.766	537.658
15.767	537.688
15.768	537.718
15.769	537.747
15.770	537.777
15.771	537.807
15.772	537.837
15.773	537.867
15.774	537.896
15.775	537.926
15.776	537.956
15.777	537.986
15.778	538.016
15.779	538.046
15.780	538.075
15.781	538.105
15.782	538.135
15.783	538.165
15.784	538.195
15.785	538.224
15.786	538.254
15.787	538.284
15.788	538.314
15.789	538.344
15.790	538.373
15.791	538.403
15.792	538.433
15.793	538.463
15.794	538.493
15.795	538.523
15.796	538.552
15.797	538.582
15.798	538.612
15.799	538.642
15.800	538.672
15.801	538.701
15.802	538.731
15.803	538.761
15.804	538.791
15.805	538.821
15.806	538.851
15.807	538.880
15.808	538.910
15.809	538.940
15.810	538.970
15.811	539.000
15.812	539.030
15.813	539.059
15.814	539.089
15.815	539.119
15.816	539.149
15.817	539.179
15.818	539.208
15.819	539.238
15.820	539.268
15.821	539.298
15.822	539.328
15.823	539.358
15.824	539.387
15.825	539.417
15.826	539.447
15.827	539.477
15.828	539.507
15.829	539.537
15.830	539.566
15.831	539.596
15.832	539.626
15.833	539.656
15.834	539.686
15.835	539.716
15.836	539.745
15.837	539.775
15.838	539.805
15.839	539.835
15.840	539.865
15.841	539.895
15.842	539.924
15.843	539.954
15.844	539.984
15.845	540.014
15.846	540.044
15.847	540.074
15.848	540.103
15.849	540.133
15.850	540.163
15.851	540.193
15.852	540.223
15.853	540.253
15.854	540.282
15.855	540.312
15.856	540.342
15.857	540.372
15.858	540.402
15.859	540.432
15.860	540.462
15.861	540.491
15.862	540.521
15.863	540.551
15.864	540.581
15.865	540.611
15.866	540.641
15.867	540.670
15.868	540.700
15.869	540.730
15.870	540.760
15.871	540.790
15.872	540.820
15.873	540.850
15.874	540.879
15.875	540.909
15.876	540.939
15.877	540.969
15.878	540.999
15.879	541.029
15.880	541.059
15.881	541.088
15.882	541.118
15.883	541.148
15.884	541.178
15.885	541.208
15.886	541.238
15.887	541.267
15.888	541.297
15.889	541.327
15.890	541.357
15.891	541.387
15.892	541.417
15.893	541.447
15.894	541.476
15.895	541.506
15.896	541.536
15.897	541.566
15.898	541.596
15.899	541.626
15.900	541.656
15.901	541.685
15.902	541.715
15.903	541.745
15.904	541.775
15.905	541.805
15.906	541.835
15.907	541.865
15.908	541.895
15.909	541.924
15.910	541.954
15.911	541.984
15.912	542.014
15.913	542.044
15.914	542.074
15.915	542.104
15.916	542.133
15.917	542.163
15.918	542.193
15.919	542.223
15.920	542.253
15.921	542.283
15.922	542.313
15.923	542.343
15.924	542.372
15.925	542.402
15.926	542.432
15.927	542.462
15.928	542.492
15.929	542.522
15.930	542.552
15.931	542.581
15.932	542.611
15.933	542.641
15.934	542.671
15.935	542.701
15.936	542.731
15.937	542.761
15.938	542.791
15.939	542.820
15.940	542.850
15.941	542.880
15.942	542.910
15.943	542.940
15.944	542.970
15.945	543.000
15.946	543.030
15.947	543.060
15.948	543.089
15.949	543.119
15.950	543.149
15.951	543.179
15.952	543.209
15.953	543.239
15.954	543.269
15.955	543.299
15.956	543.328
15.957	543.358
15.958	543.388
15.959	543.418
15.960	543.448
15.961	543.478
15.962	543.508
15.963	543.538
15.964	543.568
15.965	543.597
15.966	543.627
15.967	543.657
15.968	543.687
15.969	543.717
15.970	543.747
15.971	543.777
15.972	543.807
15.973	543.837
15.974	543.866
15.975	543.896
15.976	543.926
15.977	543.956
15.978	543.986
15.979	544.016
15.980	544.046
15.981	544.076
15.982	544.106
15.983	544.135
15.984	544.165
15.985	544.195
15.986	544.225
15.987	544.255
15.988	544.285
15.989	544.315
15.990	544.345
15.991	544.375
15.992	544.405
15.993	544.434
15.994	544.464
15.995	544.494
15.996	544.524
15.997	544.554
15.998	544.584
15.999	544.614
16.000	544.644
16.001	544.674
16.002	544.704
16.003	544.733
16.004	544.763
16.005	544.793
16.006	544.823
16.007	544.853
16.008	544.883
16.009	544.913
16.010	544.943
16.011	544.973
16.012	545.003
16.013	545.033
16.014	545.062
16.015	545.092
16.016	545.122
16.017	545.152
16.018	545.182
16.019	545.212
16.020	545.242
16.021	545.272
16.022	545.302
16.023	545.332
16.024	545.362
16.025	545.392
16.026	545.421
16.027	545.451
16.028	545.481
16.029	545.511
16.030	545.541
16.031	545.571
16.032	545.601
16.033	545.631
16.034	545.661
16.035	545.691
16.036	545.721
16.037	545.751
16.038	545.780
16.039	545.810
16.040	545.840
16.041	545.870
16.042	545.900
16.043	545.930
16.044	545.960
16.045	545.990
16.046	546.020
16.047	546.050
16.048	546.080
16.049	546.110
16.050	546.139
16.051	546.169
16.052	546.199
16.053	546.229
16.054	546.259
16.055	546.289
16.056	546.319
16.057	546.349
16.058	546.379
16.059	546.409
16.060	546.439
16.061	546.469
16.062	546.499
16.063	546.529
16.064	546.558
16.065	546.588
16.066	546.618
16.067	546.648
16.068	546.678
16.069	546.708
16.070	546.738
16.071	546.768
16.072	546.798
16.073	546.828
16.074	546.858
16.075	546.888
16.076	546.918
16.077	546.948
16.078	546.978
16.079	547.008
16.080	547.037
16.081	547.067
16.082	547.097
16.083	547.127
16.084	547.157
16.085	547.187
16.086	547.217
16.087	547.247
16.088	547.277
16.089	547.307
16.090	547.337
16.091	547.367
16.092	547.397
16.093	547.427
16.094	547.457
16.095	547.487
16.096	547.517
16.097	547.547
16.098	547.576
16.099	547.606
16.100	547.636
16.101	547.666
16.102	547.696
16.103	547.726
16.104	547.756
16.105	547.786
16.106	547.816
16.107	547.846
16.108	547.876
16.109	547.906
16.110	547.936
16.111	547.966
16.112	547.996
16.113	548.026
16.114	548.056
16.115	548.086
16.116	548.116
16.117	548.146
16.118	548.175
16.119	548.205
16.120	548.235
16.121	548.265
16.122	548.295
16.123	548.325
16.124	548.355
16.125	548.385
16.126	548.415
16.127	548.445
16.128	548.475
16.129	548.505
16.130	548.535
16.131	548.565
16.132	548.595
16.133	548.625
16.134	548.655
16.135	548.685
16.136	548.715
16.137	548.745
16.138	548.775
16.139	548.805
16.140	548.835
16.141	548.865
16.142	548.895
16.143	548.925
16.144	548.955
16.145	548.984
16.146	549.014
16.147	549.044
16.148	549.074
16.149	549.104
16.150	549.134
16.151	549.164
16.152	549.194
16.153	549.224
16.154	549.254
16.155	549.284
16.156	549.314
16.157	549.344
16.158	549.374
16.159	549.404
16.160	549.434
16.161	549.464
16.162	549.494
16.163	549.524
16.164	549.554
16.165	549.584
16.166	549.614
16.167	549.644
16.168	549.674
16.169	549.704
16.170	549.734
16.171	549.764
16.172	549.794
16.173	549.824
16.174	549.854
16.175	549.884
16.176	549.914
16.177	549.944
16.178	549.974
16.179	550.004
16.180	550.034
16.181	550.064
16.182	550.094
16.183	550.124
16.184	550.154
16.185	550.184
16.186	550.214
16.187	550.244
16.188	550.274
16.189	550.304
16.190	550.334
16.191	550.364
16.192	550.394
16.193	550.424
16.194	550.454
16.195	550.484
16.196	550.514
16.197	550.544
16.198	550.574
16.199	550.604
16.200	550.634
16.201	550.664
16.202	550.694
16.203	550.724
16.204	550.754
16.205	550.784
16.206	550.814
16.207	550.844
16.208	550.874
16.209	550.904
16.210	550.934
16.211	550.964
16.212	550.994
16.213	551.024
16.214	551.054
16.215	551.084
16.216	551.114
16.217	551.144
16.218	551.174
16.219	551.204
16.220	551.234
16.221	551.264
16.222	551.294
16.223	551.324
16.224	551.354
16.225	551.384
16.226	551.414
16.227	551.444
16.228	551.474
16.229	551.504
16.230	551.534
16.231	551.564
16.232	551.594
16.233	551.624
16.234	551.654
16.235	551.684
16.236	551.714
16.237	551.744
16.238	551.774
16.239	551.804
16.240	551.834
16.241	551.864
16.242	551.894
16.243	551.924
16.244	551.954
16.245	551.984
16.246	552.014
16.247	552.044
16.248	552.074
16.249	552.104
16.250	552.134
16.251	552.164
16.252	552.194
16.253	552.224
16.254	552.254
16.255	552.284
16.256	552.314
16.257	552.344
16.258	552.374
16.259	552.404
16.260	552.434
16.261	552.464
16.262	552.494
16.263	552.524
16.264	552.554
16.265	552.584
16.266	552.614
16.267	552.644
16.268	552.674
16.269	552.704
16.270	552.734
16.271	552.764
16.272	552.795
16.273	552.825
16.274	552.855
16.275	552.885
16.276	552.915
16.277	552.945
16.278	552.975
16.279	553.005
16.280	553.035
16.281	553.065
16.282	553.095
16.283	553.125
16.284	553.155
16.285	553.185
16.286	553.215
16.287	553.245
16.288	553.275
16.289	553.305
16.290	553.335
16.291	553.365
16.292	553.395
16.293	553.425
16.294	553.455
16.295	553.485
16.296	553.515
16.297	553.545
16.298	553.575
16.299	553.606
16.300	553.636
16.301	553.666
16.302	553.696
16.303	553.726
16.304	553.756
16.305	553.786
16.306	553.816
16.307	553.846
16.308	553.876
16.309	553.906
16.310	553.936
16.311	553.966
16.312	553.996
16.313	554.026
16.314	554.056
16.315	554.086
16.316	554.116
16.317	554.146
16.318	554.176
16.319	554.207
16.320	554.237
16.321	554.267
16.322	554.297
16.323	554.327
16.324	554.357
16.325	554.387
16.326	554.417
16.327	554.447
16.328	554.477
16.329	554.507
16.330	554.537
16.331	554.567
16.332	554.597
16.333	554.627
16.334	554.657
16.335	554.687
16.336	554.718
16.337	554.748
16.338	554.778
16.339	554.808
16.340	554.838
16.341	554.868
16.342	554.898
16.343	554.928
16.344	554.958
16.345	554.988
16.346	555.018
16.347	555.048
16.348	555.078
16.349	555.108
16.350	555.138
16.351	555.169
16.352	555.199
16.353	555.229
16.354	555.259
16.355	555.289
16.356	555.319
16.357	555.349
16.358	555.379
16.359	555.409
16.360	555.439
16.361	555.469
16.362	555.499
16.363	555.529
16.364	555.560
16.365	555.590
16.366	555.620
16.367	555.650
16.368	555.680
16.369	555.710
16.370	555.740
16.371	555.770
16.372	555.800
16.373	555.830
16.374	555.860
16.375	555.890
16.376	555.921
16.377	555.951
16.378	555.981
16.379	556.011
16.380	556.041
16.381	556.071
16.382	556.101
16.383	556.131
16.384	556.161
16.385	556.191
16.386	556.221
16.387	556.251
16.388	556.282
16.389	556.312
16.390	556.342
16.391	556.372
16.392	556.402
16.393	556.432
16.394	556.462
16.395	556.492
16.396	556.522
16.397	556.552
16.398	556.583
16.399	556.613
16.400	556.643
16.401	556.673
16.402	556.703
16.403	556.733
16.404	556.763
16.405	556.793
16.406	556.823
16.407	556.853
16.408	556.883
16.409	556.914
16.410	556.944
16.411	556.974
16.412	557.004
16.413	557.034
16.414	557.064
16.415	557.094
16.416	557.124
16.417	557.154
16.418	557.185
16.419	557.215
16.420	557.245
16.421	557.275
16.422	557.305
16.423	557.335
16.424	557.365
16.425	557.395
16.426	557.425
16.427	557.456
16.428	557.486
16.429	557.516
16.430	557.546
16.431	557.576
16.432	557.606
16.433	557.636
16.434	557.666
16.435	557.696
16.436	557.727
16.437	557.757
16.438	557.787
16.439	557.817
16.440	557.847
16.441	557.877
16.442	557.907
16.443	557.937
16.444	557.967
16.445	557.998
16.446	558.028
16.447	558.058
16.448	558.088
16.449	558.118
16.450	558.148
16.451	558.178
16.452	558.208
16.453	558.239
16.454	558.269
16.455	558.299
16.456	558.329
16.457	558.359
16.458	558.389
16.459	558.419
16.460	558.450
16.461	558.480
16.462	558.510
16.463	558.540
16.464	558.570
16.465	558.600
16.466	558.630
16.467	558.660
16.468	558.691
16.469	558.721
16.470	558.751
16.471	558.781
16.472	558.811
16.473	558.841
16.474	558.871
16.475	558.902
16.476	558.932
16.477	558.962
16.478	558.992
16.479	559.022
16.480	559.052
16.481	559.082
16.482	559.112
16.483	559.143
16.484	559.173
16.485	559.203
16.486	559.233
16.487	559.263
16.488	559.293
16.489	559.323
16.490	559.354
16.491	559.384
16.492	559.414
16.493	559.444
16.494	559.474
16.495	559.504
16.496	559.535
16.497	559.565
16.498	559.595
16.499	559.625
16.500	559.655
16.501	559.685
16.502	559.715
16.503	559.746
16.504	559.776
16.505	559.806
16.506	559.836
16.507	559.866
16.508	559.896
16.509	559.927
16.510	559.957
16.511	559.987
16.512	560.017
16.513	560.047
16.514	560.077
16.515	560.107
16.516	560.138
16.517	560.168
16.518	560.198
16.519	560.228
16.520	560.258
16.521	560.288
16.522	560.319
16.523	560.349
16.524	560.379
16.525	560.409
16.526	560.439
16.527	560.469
16.528	560.500
16.529	560.530
16.530	560.560
16.531	560.590
16.532	560.620
16.533	560.650
16.534	560.681
16.535	560.711
16.536	560.741
16.537	560.771
16.538	560.801
16.539	560.831
16.540	560.862
16.541	560.892
16.542	560.922
16.543	560.952
16.544	560.982
16.545	561.013
16.546	561.043
16.547	561.073
16.548	561.103
16.549	561.133
16.550	561.163
16.551	561.194
16.552	561.224
16.553	561.254
16.554	561.284
16.555	561.314
16.556	561.344
16.557	561.375
16.558	561.405
16.559	561.435
16.560	561.465
16.561	561.495
16.562	561.526
16.563	561.556
16.564	561.586
16.565	561.616
16.566	561.646
16.567	561.677
16.568	561.707
16.569	561.737
16.570	561.767
16.571	561.797
16.572	561.827
16.573	561.858
16.574	561.888
16.575	561.918
16.576	561.948
16.577	561.978
16.578	562.009
16.579	562.039
16.580	562.069
16.581	562.099
16.582	562.129
16.583	562.160
16.584	562.190
16.585	562.220
16.586	562.250
16.587	562.280
16.588	562.311
16.589	562.341
16.590	562.371
16.591	562.401
16.592	562.431
16.593	562.462
16.594	562.492
16.595	562.522
16.596	562.552
16.597	562.582
16.598	562.613
16.599	562.643
16.600	562.673
16.601	562.703
16.602	562.734
16.603	562.764
16.604	562.794
16.605	562.824
16.606	562.854
16.607	562.885
16.608	562.915
16.609	562.945
16.610	562.975
16.611	563.005
16.612	563.036
16.613	563.066
16.614	563.096
16.615	563.126
16.616	563.157
16.617	563.187
16.618	563.217
16.619	563.247
16.620	563.277
16.621	563.308
16.622	563.338
16.623	563.368
16.624	563.398
16.625	563.428
16.626	563.459
16.627	563.489
16.628	563.519
16.629	563.549
16.630	563.580
16.631	563.610
16.632	563.640
16.633	563.670
16.634	563.701
16.635	563.731
16.636	563.761
16.637	563.791
16.638	563.821
16.639	563.852
16.640	563.882
16.641	563.912
16.642	563.942
16.643	563.973
16.644	564.003
16.645	564.033
16.646	564.063
16.647	564.094
16.648	564.124
16.649	564.154
16.650	564.184
16.651	564.214
16.652	564.245
16.653	564.275
16.654	564.305
16.655	564.335
16.656	564.366
16.657	564.396
16.658	564.426
16.659	564.456
16.660	564.487
16.661	564.517
16.662	564.547
16.663	564.577
16.664	564.608
16.665	564.638
16.666	564.668
16.667	564.698
16.668	564.729
16.669	564.759
16.670	564.789
16.671	564.819
16.672	564.850
16.673	564.880
16.674	564.910
16.675	564.940
16.676	564.971
16.677	565.001
16.678	565.031
16.679	565.061
16.680	565.092
16.681	565.122
16.682	565.152
16.683	565.182
16.684	565.213
16.685	565.243
16.686	565.273
16.687	565.303
16.688	565.334
16.689	565.364
16.690	565.394
16.691	565.424
16.692	565.455
16.693	565.485
16.694	565.515
16.695	565.546
16.696	565.576
16.697	565.606
16.698	565.636
16.699	565.667
16.700	565.697
16.701	565.727
16.702	565.757
16.703	565.788
16.704	565.818
16.705	565.848
16.706	565.878
16.707	565.909
16.708	565.939
16.709	565.969
16.710	566.000
16.711	566.030
16.712	566.060
16.713	566.090
16.714	566.121
16.715	566.151
16.716	566.181
16.717	566.211
16.718	566.242
16.719	566.272
16.720	566.302
16.721	566.333
16.722	566.363
16.723	566.393
16.724	566.423
16.725	566.454
16.726	566.484
16.727	566.514
16.728	566.545
16.729	566.575
16.730	566.605
16.731	566.635
16.732	566.666
16.733	566.696
16.734	566.726
16.735	566.757
16.736	566.787
16.737	566.817
16.738	566.847
16.739	566.878
16.740	566.908
16.741	566.938
16.742	566.969
16.743	566.999
16.744	567.029
16.745	567.059
16.746	567.090
16.747	567.120
16.748	567.150
16.749	567.181
16.750	567.211
16.751	567.241
16.752	567.272
16.753	567.302
16.754	567.332
16.755	567.362
16.756	567.393
16.757	567.423
16.758	567.453
16.759	567.484
16.760	567.514
16.761	567.544
16.762	567.575
16.763	567.605
16.764	567.635
16.765	567.665
16.766	567.696
16.767	567.726
16.768	567.756
16.769	567.787
16.770	567.817
16.771	567.847
16.772	567.878
16.773	567.908
16.774	567.938
16.775	567.969
16.776	567.999
16.777	568.029
16.778	568.060
16.779	568.090
16.780	568.120
16.781	568.150
16.782	568.181
16.783	568.211
16.784	568.241
16.785	568.272
16.786	568.302
16.787	568.332
16.788	568.363
16.789	568.393
16.790	568.423
16.791	568.454
16.792	568.484
16.793	568.514
16.794	568.545
16.795	568.575
16.796	568.605
16.797	568.636
16.798	568.666
16.799	568.696
16.800	568.727
16.801	568.757
16.802	568.787
16.803	568.818
16.804	568.848
16.805	568.878
16.806	568.909
16.807	568.939
16.808	568.969
16.809	569.000
16.810	569.030
16.811	569.060
16.812	569.091
16.813	569.121
16.814	569.151
16.815	569.182
16.816	569.212
16.817	569.242
16.818	569.273
16.819	569.303
16.820	569.333
16.821	569.364
16.822	569.394
16.823	569.424
16.824	569.455
16.825	569.485
16.826	569.515
16.827	569.546
16.828	569.576
16.829	569.606
16.830	569.637
16.831	569.667
16.832	569.697
16.833	569.728
16.834	569.758
16.835	569.788
16.836	569.819
16.837	569.849
16.838	569.879
16.839	569.910
16.840	569.940
16.841	569.971
16.842	570.001
16.843	570.031
16.844	570.062
16.845	570.092
16.846	570.122
16.847	570.153
16.848	570.183
16.849	570.213
16.850	570.244
16.851	570.274
16.852	570.304
16.853	570.335
16.854	570.365
16.855	570.396
16.856	570.426
16.857	570.456
16.858	570.487
16.859	570.517
16.860	570.547
16.861	570.578
16.862	570.608
16.863	570.638
16.864	570.669
16.865	570.699
16.866	570.730
16.867	570.760
16.868	570.790
16.869	570.821
16.870	570.851
16.871	570.881
16.872	570.912
16.873	570.942
16.874	570.973
16.875	571.003
16.876	571.033
16.877	571.064
16.878	571.094
16.879	571.124
16.880	571.155
16.881	571.185
16.882	571.216
16.883	571.246
16.884	571.276
16.885	571.307
16.886	571.337
16.887	571.368
16.888	571.398
16.889	571.428
16.890	571.459
16.891	571.489
16.892	571.519
16.893	571.550
16.894	571.580
16.895	571.611
16.896	571.641
16.897	571.671
16.898	571.702
16.899	571.732
16.900	571.763
16.901	571.793
16.902	571.823
16.903	571.854
16.904	571.884
16.905	571.915
16.906	571.945
16.907	571.975
16.908	572.006
16.909	572.036
16.910	572.066
16.911	572.097
16.912	572.127
16.913	572.158
16.914	572.188
16.915	572.218
16.916	572.249
16.917	572.279
16.918	572.310
16.919	572.340
16.920	572.371
16.921	572.401
16.922	572.431
16.923	572.462
16.924	572.492
16.925	572.523
16.926	572.553
16.927	572.583
