x(m)	V(m/s)
1261.86	582.129
1263.43	582.435
1265.00	582.742
1266.57	583.048
1268.15	583.354
1269.72	583.661
1271.30	583.967
1272.87	584.274
1274.45	584.581
1276.03	584.888
1277.61	585.194
1279.19	585.501
1280.77	585.808
1282.35	586.115
1283.93	586.423
1285.52	586.730
1287.10	587.037
1288.69	587.345
1290.28	587.652
1291.87	587.960
1293.46	588.267
1295.05	588.575
1296.64	588.883
1298.23	589.191
1299.83	589.499
1301.42	589.807
1303.02	590.115
1304.62	590.423
1306.22	590.731
1307.82	591.039
1309.42	591.348
1311.02	591.656
1312.62	591.965
1314.23	592.274
1315.83	592.582
1317.44	592.891
1319.04	593.200
1320.65	593.509
1322.26	593.818
1323.87	594.127
1325.48	594.436
1327.10	594.746
1328.71	595.055
1330.33	595.365
1331.94	595.674
1333.56	595.984
1335.18	596.294
1336.80	596.603
1338.42	596.913
1340.04	597.223
1341.66	597.533
1343.29	597.844
1344.91	598.154
1346.54	598.464
1348.16	598.774
1349.79	599.085
1351.42	599.396
1353.05	599.706
1354.68	600.017
1356.32	600.328
1357.95	600.639
1359.59	600.950
1361.22	601.261
1362.86	601.572
1364.50	601.883
1366.14	602.195
1367.78	602.506
1369.42	602.818
1371.06	603.129
1372.70	603.441
1374.35	603.753
1376.00	604.065
1377.64	604.377
1379.29	604.689
1380.94	605.001
1382.59	605.313
1384.24	605.626
1385.89	605.938
1387.55	606.251
1389.20	606.563
1390.86	606.876
1392.52	607.189
1394.17	607.502
1395.83	607.815
1397.49	608.128
1399.15	608.441
1400.82	608.754
1402.48	609.068
1404.15	609.381
1405.81	609.695
1407.48	610.008
1409.15	610.322
1410.82	610.636
1412.49	610.950
1414.16	611.264
1415.83	611.578
1417.50	611.892
1419.18	612.207
1420.85	612.521
1422.53	612.836
1424.21	613.150
1425.89	613.465
1427.57	613.780
1429.25	614.095
1430.93	614.410
1432.62	614.725
1434.30	615.040
1435.99	615.356
1437.68	615.671
1439.36	615.987
1441.05	616.302
1442.74	616.618
1444.44	616.934
1446.13	617.250
1447.82	617.566
1449.52	617.882
1451.21	618.198
1452.91	618.514
1454.61	618.831
1456.31	619.147
1458.01	619.464
1459.71	619.781
1461.41	620.098
1463.12	620.414
1464.82	620.732
1466.53	621.049
1468.24	621.366
1469.95	621.683
1471.66	622.001
1473.37	622.318
1475.08	622.636
1476.79	622.954
1478.51	623.272
1480.22	623.590
1481.94	623.908
1483.65	624.226
1485.37	624.544
1487.09	624.863
1488.81	625.181
1490.54	625.500
1492.26	625.819
1493.98	626.138
1495.71	626.457
1497.44	626.776
1499.16	627.095
1500.89	627.414
1502.62	627.734
1504.36	628.053
1506.09	628.373
1507.82	628.692
1509.56	629.012
1511.29	629.332
1513.03	629.652
1514.77	629.972
1516.51	630.293
1518.25	630.613
1519.99	630.934
1521.73	631.254
1523.47	631.575
1525.22	631.896
1526.97	632.217
1528.71	632.538
1530.46	632.859
1532.21	633.180
1533.96	633.502
1535.71	633.823
1537.47	634.145
1539.22	634.466
1540.98	634.788
1542.73	635.110
1544.49	635.431
1546.25	635.753
1548.01	636.075
1549.77	636.398
1551.53	636.720
1553.30	637.042
1555.06	637.365
1556.83	637.687
1558.59	638.010
1560.36	638.332
1562.13	638.655
1563.90	638.978
1565.67	639.301
1567.45	639.624
1569.22	639.947
1570.99	640.270
1572.77	640.594
1574.55	640.917
1576.33	641.240
1578.11	641.564
1579.89	641.888
1581.67	642.212
1583.45	642.535
1585.24	642.859
1587.02	643.183
1588.81	643.508
1590.59	643.832
1592.38	644.156
1594.17	644.481
1595.97	644.805
1597.76	645.130
1599.55	645.455
1601.35	645.780
1603.14	646.104
1604.94	646.430
1606.74	646.755
1608.54	647.080
1610.34	647.405
1612.14	647.731
1613.94	648.056
1615.75	648.382
1617.55	648.708
1619.36	649.033
1621.16	649.359
1622.97	649.685
1624.78	650.011
1626.59	650.338
1628.41	650.664
1630.22	650.990
1632.03	651.317
1633.85	651.644
1635.67	651.970
1637.48	652.297
1639.30	652.624
1641.12	652.951
1642.95	653.278
1644.77	653.606
1646.59	653.933
1648.42	654.260
1650.24	654.588
1652.07	654.916
1653.90	655.243
1655.73	655.571
1657.56	655.899
1659.39	656.227
1661.23	656.555
1663.06	656.884
1664.90	657.212
1666.73	657.541
1668.57	657.869
1670.41	658.198
1672.25	658.527
1674.09	658.856
1675.94	659.185
1677.78	659.514
1679.63	659.843
1681.47	660.173
1683.32	660.502
1685.17	660.832
1687.02	661.161
1688.87	661.491
1690.72	661.821
1692.57	662.151
1694.43	662.481
1696.29	662.811
1698.14	663.142
1700.00	663.472
1701.86	663.803
1703.72	664.133
1705.58	664.464
1707.45	664.795
1709.31	665.126
1711.17	665.457
1713.04	665.789
1714.91	666.120
1716.78	666.451
1718.65	666.783
1720.52	667.115
1722.39	667.446
1724.27	667.778
1726.14	668.110
1728.02	668.443
1729.89	668.775
1731.77	669.107
1733.65	669.440
1735.53	669.772
1737.42	670.105
1739.30	670.438
1741.18	670.771
1743.07	671.104
1744.96	671.437
1746.84	671.770
1748.73	672.104
1750.62	672.437
1752.52	672.771
1754.41	673.105
1756.30	673.439
1758.20	673.773
1760.09	674.107
1761.99	674.441
1763.89	674.776
1765.79	675.110
1767.69	675.445
1769.60	675.779
1771.50	676.114
1773.40	676.449
1775.31	676.784
1777.22	677.120
1779.13	677.455
1781.04	677.790
1782.95	678.126
1784.86	678.462
1786.77	678.798
1788.69	679.134
1790.60	679.470
1792.52	679.806
1794.44	680.142
1796.36	680.479
1798.28	680.815
1800.20	681.152
1802.12	681.489
1804.05	681.826
1805.97	682.163
1807.90	682.500
1809.83	682.837
1811.76	683.175
1813.69	683.512
1815.62	683.850
1817.55	684.188
1819.49	684.526
1821.42	684.864
1823.36	685.202
1825.30	685.541
1827.24	685.879
1829.18	686.218
1831.12	686.556
1833.06	686.895
1835.00	687.234
1836.95	687.573
1838.90	687.913
1840.84	688.252
1842.79	688.592
1844.74	688.931
1846.69	689.271
1848.65	689.611
1850.60	689.951
1852.55	690.291
1854.51	690.631
1856.47	690.972
1858.43	691.312
1860.39	691.653
1862.35	691.994
1864.31	692.335
1866.27	692.676
1868.24	693.017
1870.20	693.359
1872.17	693.700
1874.14	694.042
1876.11	694.384
1878.08	694.725
1880.05	695.068
1882.03	695.410
1884.00	695.752
1885.98	696.094
1887.95	696.437
1889.93	696.780
1891.91	697.123
1893.89	697.466
1895.88	697.809
1897.86	698.152
1899.84	698.496
1901.83	698.839
1903.82	699.183
1905.80	699.527
1907.79	699.871
1909.79	700.215
1911.78	700.559
1913.77	700.903
1915.77	701.248
1917.76	701.593
1919.76	701.937
1921.76	702.282
1923.76	702.628
1925.76	702.973
1927.76	703.318
1929.76	703.664
1931.77	704.009
1933.77	704.355
1935.78	704.701
1937.79	705.047
1939.80	705.394
1941.81	705.740
1943.82	706.086
1945.83	706.433
1947.85	706.780
1949.86	707.127
1951.88	707.474
1953.90	707.821
1955.92	708.169
1957.94	708.516
1959.96	708.864
1961.99	709.212
1964.01	709.560
1966.04	709.908
1968.06	710.256
1970.09	710.605
1972.12	710.953
1974.15	711.302
1976.19	711.651
1978.22	712.000
1980.25	712.349
1982.29	712.699
1984.33	713.048
1986.37	713.398
1988.41	713.748
1990.45	714.097
1992.49	714.448
1994.53	714.798
1996.58	715.148
1998.62	715.499
2000.67	715.850
2002.72	716.200
2004.77	716.551
2006.82	716.903
2008.87	717.254
2010.93	717.605
2012.98	717.957
2015.04	718.309
2017.10	718.661
2019.16	719.013
2021.22	719.365
2023.28	719.717
2025.34	720.070
2027.40	720.423
2029.47	720.776
2031.54	721.129
2033.60	721.482
2035.67	721.835
2037.74	722.189
2039.82	722.542
2041.89	722.896
2043.96	723.250
2046.04	723.604
2048.11	723.959
2050.19	724.313
2052.27	724.668
2054.35	725.022
2056.44	725.377
2058.52	725.733
2060.60	726.088
2062.69	726.443
2064.78	726.799
2066.86	727.155
2068.95	727.510
2071.05	727.867
2073.14	728.223
2075.23	728.579
2077.33	728.936
2079.42	729.292
2081.52	729.649
2083.62	730.006
2085.72	730.364
2087.82	730.721
2089.92	731.079
2092.03	731.436
2094.13	731.794
2096.24	732.152
2098.35	732.510
2100.46	732.869
2102.57	733.227
2104.68	733.586
2106.79	733.945
2108.91	734.304
2111.02	734.663
2113.14	735.023
2115.26	735.382
2117.38	735.742
2119.50	736.102
2121.62	736.462
2123.74	736.822
2125.87	737.182
2127.99	737.543
2130.12	737.904
2132.25	738.265
2134.38	738.626
2136.51	738.987
2138.65	739.349
2140.78	739.710
2142.91	740.072
2145.05	740.434
2147.19	740.796
2149.33	741.158
2151.47	741.521
2153.61	741.883
2155.75	742.246
2157.90	742.609
2160.05	742.972
2162.19	743.336
2164.34	743.699
2166.49	744.063
2168.64	744.427
2170.79	744.791
2172.95	745.155
2175.10	745.520
2177.26	745.884
2179.42	746.249
2181.58	746.614
2183.74	746.979
2185.90	747.344
2188.06	747.710
2190.23	748.075
2192.39	748.441
2194.56	748.807
2196.73	749.173
2198.90	749.540
2201.07	749.906
2203.24	750.273
2205.42	750.640
2207.59	751.007
2209.77	751.374
2211.94	751.742
2214.12	752.110
2216.30	752.477
2218.49	752.845
2220.67	753.214
2222.85	753.582
2225.04	753.951
2227.23	754.319
2229.42	754.688
2231.61	755.057
2233.80	755.427
2235.99	755.796
2238.18	756.166
2240.38	756.536
2242.57	756.906
2244.77	757.276
2246.97	757.646
2249.17	758.017
2251.37	758.388
2253.58	758.759
2255.78	759.130
2257.99	759.501
2260.20	759.873
2262.40	760.245
2264.61	760.617
2266.83	760.989
2269.04	761.361
2271.25	761.734
2273.47	762.106
2275.68	762.479
2277.90	762.852
2280.12	763.226
2282.34	763.599
2284.57	763.973
2286.79	764.347
2289.01	764.721
2291.24	765.095
2293.47	765.469
2295.70	765.844
2297.93	766.219
2300.16	766.594
2302.39	766.969
2304.63	767.345
2306.86	767.720
2309.10	768.096
2311.34	768.472
2313.58	768.848
2315.82	769.225
2318.06	769.601
2320.31	769.978
2322.55	770.355
2324.80	770.732
2327.05	771.110
2329.30	771.487
2331.55	771.865
2333.80	772.243
2336.05	772.621
2338.31	773.000
2340.57	773.378
2342.82	773.757
2345.08	774.136
2347.34	774.515
2349.61	774.895
2351.87	775.274
2354.13	775.654
2356.40	776.034
2358.67	776.414
2360.94	776.795
2363.21	777.175
2365.48	777.556
2367.75	777.937
2370.03	778.318
2372.30	778.700
2374.58	779.082
2376.86	779.463
2379.14	779.845
2381.42	780.228
2383.70	780.610
2385.99	780.993
2388.27	781.376
2390.56	781.759
2392.85	782.142
2395.14	782.526
2397.43	782.909
2399.72	783.293
2402.01	783.678
2404.31	784.062
2406.61	784.447
2408.90	784.831
2411.20	785.216
2413.51	785.601
2415.81	785.987
2418.11	786.373
2420.42	786.758
2422.72	787.144
2425.03	787.531
2427.34	787.917
2429.65	788.304
2431.96	788.691
2434.28	789.078
2436.59	789.465
2438.91	789.852
2441.23	790.240
2443.55	790.628
2445.87	791.015
2448.19	791.403
2450.51	791.791
2452.84	792.180
2455.16	792.568
2457.49	792.957
2459.82	793.345
2462.15	793.734
2464.48	794.123
2466.82	794.512
2469.15	794.902
2471.49	795.291
2473.82	795.681
2476.16	796.070
2478.50	796.460
2480.85	796.850
2483.19	797.241
2485.53	797.631
2487.88	798.021
2490.23	798.412
2492.58	798.803
2494.93	799.194
2497.28	799.585
2499.63	799.976
2501.99	800.368
2504.34	800.759
2506.70	801.151
2509.06	801.543
2511.42	801.935
2513.78	802.327
2516.15	802.720
2518.51	803.112
2520.88	803.505
2523.24	803.898
2525.61	804.291
2527.98	804.684
2530.36	805.077
2532.73	805.471
2535.10	805.864
2537.48	806.258
2539.86	806.652
2542.24	807.046
2544.62	807.440
2547.00	807.835
2549.38	808.229
2551.77	808.624
2554.15	809.019
2556.54	809.414
2558.93	809.809
2561.32	810.205
2563.71	810.600
2566.11	810.996
2568.50	811.392
2570.90	811.788
2573.30	812.184
2575.70	812.581
2578.10	812.977
2580.50	813.374
2582.90	813.771
2585.31	814.168
2587.71	814.565
2590.12	814.963
2592.53	815.360
2594.94	815.758
2597.35	816.156
2599.77	816.554
2602.18	816.952
2604.60	817.350
2607.02	817.749
2609.44	818.147
2611.86	818.546
2614.28	818.945
2616.71	819.345
2619.13	819.744
2621.56	820.144
2623.99	820.543
2626.42	820.943
2628.85	821.343
2631.28	821.743
2633.71	822.144
2636.15	822.544
2638.59	822.945
2641.03	823.346
2643.47	823.747
2645.91	824.148
2648.35	824.550
2650.79	824.951
2653.24	825.353
2655.69	825.755
2658.14	826.157
2660.59	826.560
2663.04	826.962
2665.49	827.365
2667.95	827.767
2670.40	828.170
2672.86	828.574
2675.32	828.977
2677.78	829.380
2680.24	829.784
2682.71	830.188
2685.17	830.592
2687.64	830.996
2690.11	831.401
2692.58	831.805
2695.05	832.210
2697.52	832.615
2699.99	833.020
2702.47	833.425
2704.94	833.831
2707.42	834.237
2709.90	834.642
2712.38	835.048
2714.87	835.455
2717.35	835.861
2719.84	836.267
2722.32	836.674
2724.81	837.081
2727.30	837.488
2729.80	837.896
2732.29	838.303
2734.78	838.711
2737.28	839.118
2739.78	839.526
2742.28	839.935
2744.78	840.343
2747.28	840.752
2749.78	841.160
2752.29	841.569
2754.79	841.978
2757.30	842.388
2759.81	842.797
2762.32	843.207
2764.84	843.617
2767.35	844.027
2769.87	844.437
2772.38	844.847
2774.90	845.258
2777.42	845.669
2779.94	846.080
2782.47	846.491
2784.99	846.902
2787.52	847.314
2790.05	847.726
2792.57	848.137
2795.11	848.550
2797.64	848.962
2800.17	849.374
2802.71	849.787
2805.24	850.200
2807.78	850.613
2810.32	851.026
2812.86	851.440
2815.41	851.853
2817.95	852.267
2820.50	852.681
2823.04	853.095
2825.59	853.510
2828.14	853.924
2830.69	854.339
2833.25	854.754
2835.80	855.169
2838.36	855.585
2840.92	856.000
2843.48	856.416
2846.04	856.832
2848.60	857.248
2851.16	857.665
2853.73	858.081
2856.30	858.498
2858.87	858.915
2861.44	859.332
2864.01	859.750
2866.58	860.167
2869.16	860.585
2871.73	861.003
2874.31	861.421
2876.89	861.839
2879.47	862.258
2882.05	862.677
2884.64	863.095
2887.22	863.515
2889.81	863.934
2892.40	864.354
2894.99	864.773
2897.58	865.193
2900.17	865.613
2902.77	866.034
2905.36	866.454
2907.96	866.875
2910.56	867.296
2913.16	867.717
2915.76	868.139
2918.37	868.560
2920.97	868.982
2923.58	869.404
2926.19	869.826
2928.80	870.249
2931.41	870.671
2934.02	871.094
2936.64	871.517
2939.25	871.940
2941.87	872.364
2944.49	872.787
2947.11	873.211
2949.73	873.635
2952.36	874.059
2954.98	874.484
2957.61	874.909
2960.24	875.334
2962.87	875.759
2965.50	876.184
2968.14	876.609
2970.77	877.035
2973.41	877.461
2976.05	877.887
2978.69	878.314
2981.33	878.740
2983.97	879.167
2986.61	879.594
2989.26	880.021
2991.91	880.449
2994.56	880.876
2997.21	881.304
2999.86	881.732
3002.51	882.161
3005.17	882.589
3007.82	883.018
3010.48	883.447
3013.14	883.877
3015.80	884.307
3018.47	884.738
3021.13	885.168
3023.80	885.599
3026.47	886.030
3029.14	886.462
3031.81	886.893
3034.48	887.325
3037.15	887.758
3039.83	888.190
3042.51	888.623
3045.19	889.056
3047.87	889.489
3050.55	889.923
3053.23	890.356
3055.92	890.790
3058.61	891.225
3061.29	891.659
3063.98	892.094
3066.68	892.529
3069.37	892.965
3072.06	893.401
3074.76	893.836
3077.46	894.273
3080.16	894.709
3082.86	895.146
3085.56	895.583
3088.27	896.020
3090.97	896.458
3093.68	896.896
3096.39	897.334
3099.10	897.772
3101.81	898.211
3104.53	898.650
3107.24	899.089
3109.96	899.528
3112.68	899.968
3115.40	900.408
3118.12	900.848
3120.85	901.289
3123.57	901.730
3126.30	902.171
3129.03	902.612
3131.76	903.054
3134.49	903.496
3137.22	903.938
3139.96	904.380
3142.69	904.823
3145.43	905.266
3148.17	905.710
3150.91	906.153
3153.66	906.597
3156.40	907.041
3159.15	907.485
3161.90	907.930
3164.65	908.375
3167.40	908.820
3170.15	909.266
3172.91	909.712
3175.66	910.158
3178.42	910.604
3181.18	911.051
3183.94	911.497
3186.70	911.945
3189.47	912.392
3192.23	912.840
3195.00	913.288
3197.77	913.736
3200.54	914.185
3203.31	914.633
3206.09	915.083
3208.87	915.532
3211.64	915.982
3214.42	916.432
3217.20	916.882
3219.99	917.332
3222.77	917.783
3225.56	918.234
3228.34	918.686
3231.13	919.137
3233.92	919.589
3236.72	920.041
3239.51	920.494
3242.30	920.947
3245.10	921.400
3247.90	921.853
3250.70	922.307
3253.50	922.761
3256.31	923.215
3259.11	923.669
3261.92	924.124
3264.73	924.579
3267.54	925.034
3270.35	925.490
3273.17	925.946
3275.98	926.402
3278.80	926.859
3281.62	927.315
3284.44	927.772
3287.26	928.230
3290.09	928.687
3292.91	929.145
3295.74	929.603
3298.57	930.062
3301.40	930.521
3304.23	930.980
3307.07	931.439
3309.90	931.899
3312.74	932.359
3315.58	932.819
3318.42	933.279
3321.26	933.740
3324.11	934.201
3326.95	934.663
3329.80	935.124
3332.65	935.586
3335.50	936.048
3338.35	936.511
3341.21	936.974
3344.06	937.437
3346.92	937.900
3349.78	938.364
3352.64	938.828
3355.50	939.292
3358.37	939.757
3361.24	940.222
3364.10	940.687
3366.97	941.152
3369.84	941.618
3372.72	942.084
3375.59	942.550
3378.47	943.017
3381.35	943.484
3384.23	943.951
3387.11	944.419
3389.99	944.886
3392.88	945.355
3395.76	945.823
3398.65	946.292
3401.54	946.761
3404.43	947.230
3407.33	947.699
3410.22	948.169
3413.12	948.639
3416.02	949.110
3418.92	949.581
3421.82	950.052
3424.73	950.523
3427.63	950.995
3430.54	951.467
3433.45	951.939
3436.36	952.412
3439.27	952.884
3442.19	953.358
3445.10	953.831
3448.02	954.305
3450.94	954.779
3453.86	955.253
3456.78	955.728
3459.71	956.203
3462.63	956.678
3465.56	957.154
3468.49	957.629
3471.42	958.106
3474.36	958.582
3477.29	959.059
3480.23	959.536
3483.17	960.013
3486.11	960.491
3489.05	960.969
3492.00	961.447
3494.94	961.926
3497.89	962.405
3500.84	962.884
3503.79	963.363
3506.74	963.843
3509.70	964.323
3512.65	964.804
3515.61	965.284
3518.57	965.765
3521.53	966.247
3524.49	966.728
3527.46	967.210
3530.43	967.692
3533.39	968.175
3536.36	968.658
3539.34	969.141
3542.31	969.625
3545.29	970.108
3548.26	970.592
3551.24	971.077
3554.22	971.561
3557.21	972.046
3560.19	972.532
3563.18	973.017
3566.16	973.503
3569.15	973.990
3572.15	974.476
3575.14	974.963
3578.13	975.450
3581.13	975.938
3584.13	976.425
3587.13	976.914
3590.13	977.402
3593.14	977.891
3596.14	978.380
3599.15	978.869
3602.16	979.359
3605.17	979.849
3608.18	980.339
3611.20	980.830
3614.21	981.321
3617.23	981.812
3620.25	982.303
3623.28	982.795
3626.30	983.287
3629.32	983.780
3632.35	984.273
3635.38	984.766
3638.41	985.259
3641.45	985.753
3644.48	986.247
3647.52	986.741
3650.55	987.236
3653.59	987.731
3656.64	988.227
3659.68	988.722
3662.73	989.218
3665.77	989.714
3668.82	990.211
3671.87	990.708
3674.93	991.205
3677.98	991.703
3681.04	992.201
3684.09	992.699
3687.15	993.197
3690.22	993.696
3693.28	994.195
3696.34	994.695
3699.41	995.195
3702.48	995.695
3705.55	996.195
3708.63	996.696
3711.70	997.197
3714.78	997.698
3717.85	998.200
3720.93	998.702
3724.02	999.204
3727.10	999.707
3730.19	1000.210
3733.27	1000.713
3736.36	1001.217
3739.45	1001.721
3742.55	1002.225
3745.64	1002.730
3748.74	1003.235
3751.84	1003.740
3754.94	1004.246
3758.04	1004.752
3761.14	1005.258
3764.25	1005.764
3767.36	1006.271
3770.47	1006.778
3773.58	1007.285
3776.69	1007.793
3779.81	1008.301
3782.92	1008.809
3786.04	1009.318
3789.16	1009.826
3792.29	1010.335
3795.41	1010.845
3798.54	1011.355
3801.66	1011.865
3804.79	1012.375
3807.93	1012.885
3811.06	1013.396
3814.20	1013.907
3817.33	1014.419
3820.47	1014.931
3823.61	1015.443
3826.76	1015.955
3829.90	1016.468
3833.05	1016.981
3836.20	1017.494
3839.35	1018.008
3842.50	1018.521
3845.66	1019.036
3848.81	1019.550
3851.97	1020.065
3855.13	1020.580
3858.29	1021.095
3861.46	1021.611
3864.62	1022.127
3867.79	1022.643
3870.96	1023.160
3874.13	1023.677
3877.30	1024.194
3880.48	1024.711
3883.66	1025.229
3886.83	1025.747
3890.02	1026.266
3893.20	1026.784
3896.38	1027.303
3899.57	1027.823
3902.76	1028.342
3905.95	1028.862
3909.14	1029.382
3912.33	1029.903
3915.53	1030.424
3918.73	1030.945
3921.93	1031.466
3925.13	1031.988
3928.33	1032.510
3931.54	1033.033
3934.75	1033.555
3937.96	1034.078
3941.17	1034.602
3944.38	1035.125
3947.60	1035.649
3950.81	1036.173
3954.03	1036.698
3957.25	1037.223
3960.48	1037.748
3963.70	1038.273
3966.93	1038.799
3970.16	1039.325
3973.39	1039.852
3976.62	1040.378
3979.85	1040.905
3983.09	1041.433
3986.33	1041.960
3989.57	1042.488
3992.81	1043.017
3996.05	1043.545
3999.30	1044.074
4002.55	1044.603
4005.80	1045.133
4009.05	1045.662
4012.30	1046.193
4015.56	1046.723
4018.82	1047.254
4022.07	1047.785
4025.34	1048.316
4028.60	1048.848
4031.86	1049.380
4035.13	1049.912
4038.40	1050.445
4041.67	1050.978
4044.95	1051.511
4048.22	1052.045
4051.50	1052.579
4054.78	1053.113
4058.06	1053.648
4061.34	1054.183
4064.62	1054.718
4067.91	1055.253
4071.20	1055.789
4074.49	1056.325
4077.78	1056.862
4081.08	1057.398
4084.37	1057.936
4087.67	1058.473
4090.97	1059.011
4094.28	1059.549
4097.58	1060.087
4100.89	1060.626
4104.20	1061.165
4107.51	1061.704
4110.82	1062.244
4114.13	1062.784
4117.45	1063.324
4120.77	1063.865
4124.09	1064.406
4127.41	1064.947
4130.73	1065.489
4134.06	1066.031
4137.39	1066.573
4140.72	1067.115
4144.05	1067.658
4147.38	1068.202
4150.72	1068.745
4154.06	1069.289
4157.40	1069.833
4160.74	1070.378
4164.08	1070.923
4167.43	1071.468
4170.78	1072.013
4174.13	1072.559
4177.48	1073.105
4180.83	1073.652
4184.19	1074.199
4187.55	1074.746
4190.91	1075.293
4194.27	1075.841
4197.63	1076.389
4201.00	1076.937
4204.37	1077.486
4207.74	1078.035
4211.11	1078.585
4214.48	1079.135
4217.86	1079.685
4221.24	1080.235
4224.62	1080.786
4228.00	1081.337
4231.38	1081.888
4234.77	1082.440
4238.16	1082.992
4241.55	1083.545
4244.94	1084.097
4248.34	1084.650
4251.73	1085.204
4255.13	1085.758
4258.53	1086.312
4261.93	1086.866
4265.34	1087.421
4268.74	1087.976
4272.15	1088.531
4275.56	1089.087
4278.97	1089.643
4282.39	1090.199
4285.80	1090.756
4289.22	1091.313
4292.64	1091.871
4296.07	1092.428
4299.49	1092.987
4302.92	1093.545
4306.35	1094.104
4309.78	1094.663
4313.21	1095.222
4316.64	1095.782
4320.08	1096.342
4323.52	1096.903
4326.96	1097.463
4330.40	1098.025
