t(c)	x(m)	y(m)	V(m/s)	theta_c(grad)	theta(grad)	alpha(grad)	omega_z(1/s)	M	Cxa	Cya_alpha	m(kg)	P(H)	g(m/s2)
6.940	176.15	923.18	263.757	77.765	85.000	0.000	0.0000	0.7833	0.5333	0.2500	1116.20	56000.0	9.8038
6.950	176.71	925.75	264.120	77.761	85.000	0.000	0.0000	0.7844	0.5344	0.2500	1116.00	56000.0	9.8038
6.960	177.27	928.33	264.483	77.756	85.000	0.000	0.0000	0.7855	0.5355	0.2500	1115.80	56000.0	9.8038
6.970	177.83	930.92	264.846	77.752	85.000	0.000	0.0000	0.7866	0.5366	0.2500	1115.60	56000.0	9.8038
6.980	178.39	933.51	265.208	77.747	85.000	0.000	0.0000	0.7877	0.5377	0.2500	1115.40	56000.0	9.8038
6.990	178.95	936.10	265.571	77.743	85.000	0.000	0.0000	0.7888	0.5388	0.2500	1115.20	56000.0	9.8038
7.000	179.52	938.69	265.933	77.738	85.000	0.000	0.0000	0.7899	0.5399	0.2500	1115.00	56000.0	9.8038
7.010	180.08	941.29	266.295	77.734	85.000	0.000	0.0000	0.7910	0.5410	0.2500	1114.80	56000.0	9.8037
7.020	180.65	943.89	266.657	77.729	85.000	0.000	0.0000	0.7921	0.5421	0.2500	1114.60	56000.0	9.8037
7.030	181.21	946.50	267.019	77.725	85.000	0.000	0.0000	0.7932	0.5432	0.2500	1114.40	56000.0	9.8037
7.040	181.78	949.11	267.381	77.720	85.000	0.000	0.0000	0.7943	0.5443	0.2500	1114.20	56000.0	9.8037
7.050	182.35	951.72	267.743	77.716	85.000	0.000	0.0000	0.7954	0.5454	0.2500	1114.00	56000.0	9.8037
7.060	182.92	954.34	268.104	77.712	85.000	0.000	0.0000	0.7965	0.5465	0.2500	1113.80	56000.0	9.8037
7.070	183.49	956.96	268.466	77.707	85.000	0.000	0.0000	0.7976	0.5476	0.2500	1113.60	56000.0	9.8037
7.080	184.06	959.58	268.827	77.703	85.000	0.000	0.0000	0.7987	0.5487	0.2500	1113.40	56000.0	9.8037
7.090	184.63	962.21	269.189	77.698	85.000	0.000	0.0000	0.7998	0.5498	0.2500	1113.20	56000.0	9.8037
7.100	185.21	964.84	269.550	77.694	85.000	0.000	0.0000	0.8009	0.5513	0.2496	1113.00	56000.0	9.8037
7.110	185.78	967.47	269.911	77.689	85.000	0.000	0.0000	0.8020	0.5530	0.2490	1112.80	56000.0	9.8037
7.120	186.36	970.11	270.272	77.685	85.000	0.000	0.0000	0.8031	0.5546	0.2485	1112.60	56000.0	9.8037
7.130	186.93	972.75	270.632	77.680	85.000	0.000	0.0000	0.8042	0.5562	0.2479	1112.40	56000.0	9.8036
7.140	187.51	975.39	270.993	77.676	85.000	0.000	0.0000	0.8053	0.5579	0.2474	1112.20	56000.0	9.8036
7.150	188.09	978.04	271.353	77.672	85.000	0.000	0.0000	0.8064	0.5595	0.2468	1112.00	56000.0	9.8036
7.160	188.67	980.69	271.713	77.667	85.000	0.000	0.0000	0.8074	0.5612	0.2463	1111.80	56000.0	9.8036
7.170	189.25	983.35	272.073	77.663	85.000	0.000	0.0000	0.8085	0.5628	0.2457	1111.60	56000.0	9.8036
7.180	189.83	986.00	272.433	77.658	85.000	0.000	0.0000	0.8096	0.5645	0.2452	1111.40	56000.0	9.8036
7.190	190.41	988.66	272.793	77.654	85.000	0.000	0.0000	0.8107	0.5661	0.2446	1111.20	56000.0	9.8036
7.200	191.00	991.33	273.152	77.650	85.000	0.000	0.0000	0.8118	0.5677	0.2441	1111.00	56000.0	9.8036
7.210	191.58	994.00	273.511	77.645	85.000	0.000	0.0000	0.8129	0.5694	0.2435	1110.80	56000.0	9.8036
7.220	192.17	996.67	273.870	77.641	85.000	0.000	0.0000	0.8140	0.5710	0.2430	1110.60	56000.0	9.8036
7.230	192.75	999.34	274.229	77.636	85.000	0.000	0.0000	0.8151	0.5726	0.2425	1110.40	56000.0	9.8036
7.240	193.34	1002.02	274.588	77.632	85.000	0.000	0.0000	0.8162	0.5743	0.2419	1110.20	56000.0	9.8036
7.250	193.93	1004.71	274.947	77.628	85.000	0.000	0.0000	0.8173	0.5759	0.2414	1110.00	56000.0	9.8036
7.260	194.52	1007.39	275.305	77.623	85.000	0.000	0.0000	0.8184	0.5776	0.2408	1109.80	56000.0	9.8035
7.270	195.11	1010.08	275.663	77.619	85.000	0.000	0.0000	0.8195	0.5792	0.2403	1109.60	56000.0	9.8035
7.280	195.70	1012.77	276.021	77.614	85.000	0.000	0.0000	0.8206	0.5808	0.2397	1109.40	56000.0	9.8035
7.290	196.29	1015.47	276.379	77.610	85.000	0.000	0.0000	0.8216	0.5825	0.2392	1109.20	56000.0	9.8035
7.300	196.88	1018.17	276.737	77.606	85.000	0.000	0.0000	0.8227	0.5841	0.2386	1109.00	56000.0	9.8035
7.310	197.48	1020.87	277.095	77.601	85.000	0.000	0.0000	0.8238	0.5857	0.2381	1108.80	56000.0	9.8035
7.320	198.07	1023.58	277.452	77.597	85.000	0.000	0.0000	0.8249	0.5874	0.2375	1108.60	56000.0	9.8035
7.330	198.67	1026.29	277.809	77.593	85.000	0.000	0.0000	0.8260	0.5890	0.2370	1108.40	56000.0	9.8035
7.340	199.26	1029.00	278.166	77.588	85.000	0.000	0.0000	0.8271	0.5906	0.2365	1108.20	56000.0	9.8035
7.350	199.86	1031.72	278.523	77.584	85.000	0.000	0.0000	0.8282	0.5923	0.2359	1108.00	56000.0	9.8035
7.360	200.46	1034.44	278.879	77.580	85.000	0.000	0.0000	0.8293	0.5939	0.2354	1107.80	56000.0	9.8035
7.370	201.06	1037.16	279.236	77.575	85.000	0.000	0.0000	0.8303	0.5955	0.2348	1107.60	56000.0	9.8035
7.380	201.66	1039.89	279.592	77.571	85.000	0.000	0.0000	0.8314	0.5971	0.2343	1107.40	56000.0	9.8034
7.390	202.26	1042.62	279.948	77.567	85.000	0.000	0.0000	0.8325	0.5988	0.2337	1107.20	56000.0	9.8034
7.400	202.87	1045.35	280.304	77.562	85.000	0.000	0.0000	0.8336	0.6004	0.2332	1107.00	56000.0	9.8034
7.410	203.47	1048.09	280.660	77.558	85.000	0.000	0.0000	0.8347	0.6020	0.2327	1106.80	56000.0	9.8034
7.420	204.07	1050.83	281.015	77.554	85.000	0.000	0.0000	0.8358	0.6036	0.2321	1106.60	56000.0	9.8034
7.430	204.68	1053.57	281.370	77.549	85.000	0.000	0.0000	0.8368	0.6053	0.2316	1106.40	56000.0	9.8034
7.440	205.29	1056.32	281.725	77.545	85.000	0.000	0.0000	0.8379	0.6069	0.2310	1106.20	56000.0	9.8034
7.450	205.89	1059.07	282.080	77.541	85.000	0.000	0.0000	0.8390	0.6085	0.2305	1106.00	56000.0	9.8034
7.460	206.50	1061.83	282.435	77.537	85.000	0.000	0.0000	0.8401	0.6101	0.2300	1105.80	56000.0	9.8034
7.470	207.11	1064.58	282.790	77.532	85.000	0.000	0.0000	0.8412	0.6118	0.2294	1105.60	56000.0	9.8034
7.480	207.72	1067.35	283.144	77.528	85.000	0.000	0.0000	0.8423	0.6134	0.2289	1105.40	56000.0	9.8034
7.490	208.33	1070.11	283.498	77.524	85.000	0.000	0.0000	0.8433	0.6150	0.2283	1105.20	56000.0	9.8033
7.500	208.95	1072.88	283.852	77.519	85.000	0.000	0.0000	0.8444	0.6166	0.2278	1105.00	56000.0	9.8033
7.510	209.56	1075.65	284.206	77.515	85.000	0.000	0.0000	0.8455	0.6182	0.2273	1104.80	56000.0	9.8033
7.520	210.17	1078.42	284.559	77.511	85.000	0.000	0.0000	0.8466	0.6199	0.2267	1104.60	56000.0	9.8033
7.530	210.79	1081.20	284.913	77.507	85.000	0.000	0.0000	0.8477	0.6215	0.2262	1104.40	56000.0	9.8033
7.540	211.41	1083.98	285.266	77.502	85.000	0.000	0.0000	0.8487	0.6231	0.2256	1104.20	56000.0	9.8033
7.550	212.02	1086.77	285.619	77.498	85.000	0.000	0.0000	0.8498	0.6247	0.2251	1104.00	56000.0	9.8033
7.560	212.64	1089.56	285.972	77.494	85.000	0.000	0.0000	0.8509	0.6263	0.2246	1103.80	56000.0	9.8033
7.570	213.26	1092.35	286.324	77.490	85.000	0.000	0.0000	0.8520	0.6279	0.2240	1103.60	56000.0	9.8033
7.580	213.88	1095.15	286.677	77.485	85.000	0.000	0.0000	0.8530	0.6296	0.2235	1103.40	56000.0	9.8033
7.590	214.50	1097.94	287.029	77.481	85.000	0.000	0.0000	0.8541	0.6312	0.2229	1103.20	56000.0	9.8033
7.600	215.12	1100.75	287.381	77.477	85.000	0.000	0.0000	0.8552	0.6328	0.2224	1103.00	56000.0	9.8033
7.610	215.75	1103.55	287.732	77.473	85.000	0.000	0.0000	0.8563	0.6344	0.2219	1102.80	56000.0	9.8032
7.620	216.37	1106.36	288.084	77.468	85.000	0.000	0.0000	0.8573	0.6360	0.2213	1102.60	56000.0	9.8032
7.630	217.00	1109.17	288.435	77.464	85.000	0.000	0.0000	0.8584	0.6376	0.2208	1102.40	56000.0	9.8032
7.640	217.62	1111.99	288.787	77.460	85.000	0.000	0.0000	0.8595	0.6392	0.2203	1102.20	56000.0	9.8032
7.650	218.25	1114.81	289.137	77.456	85.000	0.000	0.0000	0.8606	0.6408	0.2197	1102.00	56000.0	9.8032
7.660	218.88	1117.63	289.488	77.451	85.000	0.000	0.0000	0.8616	0.6424	0.2192	1101.80	56000.0	9.8032
7.670	219.51	1120.46	289.839	77.447	85.000	0.000	0.0000	0.8627	0.6441	0.2186	1101.60	56000.0	9.8032
7.680	220.14	1123.28	290.189	77.443	85.000	0.000	0.0000	0.8638	0.6457	0.2181	1101.40	56000.0	9.8032
7.690	220.77	1126.12	290.539	77.439	85.000	0.000	0.0000	0.8648	0.6473	0.2176	1101.20	56000.0	9.8032
7.700	221.40	1128.95	290.889	77.435	85.000	0.000	0.0000	0.8659	0.6489	0.2170	1101.00	56000.0	9.8032
7.710	222.03	1131.79	291.239	77.430	85.000	0.000	0.0000	0.8670	0.6505	0.2165	1100.80	56000.0	9.8032
7.720	222.67	1134.63	291.588	77.426	85.000	0.000	0.0000	0.8681	0.6521	0.2160	1100.60	56000.0	9.8032
7.730	223.30	1137.48	291.938	77.422	85.000	0.000	0.0000	0.8691	0.6537	0.2154	1100.40	56000.0	9.8031
7.740	223.94	1140.33	292.287	77.418	85.000	0.000	0.0000	0.8702	0.6553	0.2149	1100.20	56000.0	9.8031
7.750	224.57	1143.18	292.636	77.414	85.000	0.000	0.0000	0.8713	0.6569	0.2144	1100.00	56000.0	9.8031
7.760	225.21	1146.04	292.984	77.409	85.000	0.000	0.0000	0.8723	0.6585	0.2138	1099.80	56000.0	9.8031
7.770	225.85	1148.90	293.333	77.405	85.000	0.000	0.0000	0.8734	0.6601	0.2133	1099.60	56000.0	9.8031
7.780	226.49	1151.76	293.681	77.401	85.000	0.000	0.0000	0.8745	0.6617	0.2128	1099.40	56000.0	9.8031
7.790	227.13	1154.63	294.029	77.397	85.000	0.000	0.0000	0.8755	0.6633	0.2122	1099.20	56000.0	9.8031
7.800	227.77	1157.50	294.377	77.393	85.000	0.000	0.0000	0.8766	0.6649	0.2117	1099.00	56000.0	9.8031
7.810	228.41	1160.37	294.725	77.389	85.000	0.000	0.0000	0.8776	0.6665	0.2112	1098.80	56000.0	9.8031
7.820	229.06	1163.24	295.072	77.384	85.000	0.000	0.0000	0.8787	0.6681	0.2106	1098.60	56000.0	9.8031
7.830	229.70	1166.12	295.419	77.380	85.000	0.000	0.0000	0.8798	0.6697	0.2101	1098.40	56000.0	9.8031
7.840	230.35	1169.01	295.766	77.376	85.000	0.000	0.0000	0.8808	0.6713	0.2096	1098.20	56000.0	9.8030
7.850	230.99	1171.89	296.113	77.372	85.000	0.000	0.0000	0.8819	0.6729	0.2090	1098.00	56000.0	9.8030
7.860	231.64	1174.78	296.459	77.368	85.000	0.000	0.0000	0.8830	0.6744	0.2085	1097.80	56000.0	9.8030
7.870	232.29	1177.68	296.806	77.364	85.000	0.000	0.0000	0.8840	0.6760	0.2080	1097.60	56000.0	9.8030
7.880	232.94	1180.57	297.152	77.360	85.000	0.000	0.0000	0.8851	0.6776	0.2075	1097.40	56000.0	9.8030
7.890	233.59	1183.47	297.498	77.355	85.000	0.000	0.0000	0.8861	0.6792	0.2069	1097.20	56000.0	9.8030
7.900	234.24	1186.37	297.843	77.351	85.000	0.000	0.0000	0.8872	0.6808	0.2064	1097.00	56000.0	9.8030
7.910	234.89	1189.28	298.189	77.347	85.000	0.000	0.0000	0.8883	0.6824	0.2059	1096.80	56000.0	9.8030
7.920	235.55	1192.19	298.534	77.343	85.000	0.000	0.0000	0.8893	0.6840	0.2053	1096.60	56000.0	9.8030
7.930	236.20	1195.10	298.879	77.339	85.000	0.000	0.0000	0.8904	0.6856	0.2048	1096.40	56000.0	9.8030
7.940	236.86	1198.02	299.224	77.335	85.000	0.000	0.0000	0.8914	0.6872	0.2043	1096.20	56000.0	9.8030
7.950	237.51	1200.94	299.568	77.331	85.000	0.000	0.0000	0.8925	0.6887	0.2038	1096.00	56000.0	9.8029
7.960	238.17	1203.86	299.913	77.327	85.000	0.000	0.0000	0.8935	0.6903	0.2032	1095.80	56000.0	9.8029
7.970	238.83	1206.79	300.257	77.322	85.000	0.000	0.0000	0.8946	0.6919	0.2027	1095.60	56000.0	9.8029
7.980	239.49	1209.72	300.600	77.318	85.000	0.000	0.0000	0.8957	0.6935	0.2022	1095.40	56000.0	9.8029
7.990	240.15	1212.65	300.944	77.314	85.000	0.000	0.0000	0.8967	0.6951	0.2016	1095.20	56000.0	9.8029
8.000	240.81	1215.58	301.288	77.310	85.000	0.000	0.0000	0.8978	0.6966	0.2011	1095.00	56000.0	9.8029
8.010	241.47	1218.52	301.631	77.306	85.000	0.000	0.0000	0.8988	0.6982	0.2006	1094.80	56000.0	9.8029
8.020	242.13	1221.47	301.974	77.302	85.000	0.000	0.0000	0.8999	0.6998	0.2001	1094.60	56000.0	9.8029
8.030	242.79	1224.41	302.316	77.298	85.000	0.000	0.0000	0.9009	0.7013	0.2009	1094.40	56000.0	9.8029
8.040	243.46	1227.36	302.659	77.294	85.000	0.000	0.0000	0.9020	0.7028	0.2020	1094.20	56000.0	9.8029
8.050	244.12	1230.31	303.001	77.290	85.000	0.000	0.0000	0.9030	0.7042	0.2030	1094.00	56000.0	9.8029
8.060	244.79	1233.27	303.343	77.286	85.000	0.000	0.0000	0.9041	0.7057	0.2041	1093.80	56000.0	9.8028
8.070	245.46	1236.23	303.685	77.282	85.000	0.000	0.0000	0.9051	0.7072	0.2051	1093.60	56000.0	9.8028
8.080	246.13	1239.19	304.027	77.277	85.000	0.000	0.0000	0.9062	0.7086	0.2062	1093.40	56000.0	9.8028
8.090	246.80	1242.16	304.368	77.273	85.000	0.000	0.0000	0.9072	0.7101	0.2072	1093.20	56000.0	9.8028
8.100	247.47	1245.13	304.709	77.269	85.000	0.000	0.0000	0.9083	0.7116	0.2083	1093.00	56000.0	9.8028
8.110	248.14	1248.10	305.050	77.265	85.000	0.000	0.0000	0.9093	0.7130	0.2093	1092.80	56000.0	9.8028
8.120	248.81	1251.07	305.391	77.261	85.000	0.000	0.0000	0.9104	0.7145	0.2104	1092.60	56000.0	9.8028
8.130	249.49	1254.05	305.732	77.257	85.000	0.000	0.0000	0.9114	0.7160	0.2114	1092.40	56000.0	9.8028
8.140	250.16	1257.03	306.072	77.253	85.000	0.000	0.0000	0.9125	0.7174	0.2125	1092.20	56000.0	9.8028
8.150	250.83	1260.02	306.412	77.249	85.000	0.000	0.0000	0.9135	0.7189	0.2135	1092.00	56000.0	9.8028
8.160	251.51	1263.01	306.752	77.245	85.000	0.000	0.0000	0.9146	0.7204	0.2146	1091.80	56000.0	9.8028
8.170	252.19	1266.00	307.092	77.241	85.000	0.000	0.0000	0.9156	0.7218	0.2156	1091.60	56000.0	9.8027
8.180	252.87	1269.00	307.431	77.237	85.000	0.000	0.0000	0.9166	0.7233	0.2166	1091.40	56000.0	9.8027
8.190	253.55	1271.99	307.770	77.233	85.000	0.000	0.0000	0.9177	0.7248	0.2177	1091.20	56000.0	9.8027
8.200	254.23	1275.00	308.109	77.229	85.000	0.000	0.0000	0.9187	0.7262	0.2187	1091.00	56000.0	9.8027
8.210	254.91	1278.00	308.448	77.225	85.000	0.000	0.0000	0.9198	0.7277	0.2198	1090.80	56000.0	9.8027
8.220	255.59	1281.01	308.786	77.221	85.000	0.000	0.0000	0.9208	0.7291	0.2208	1090.60	56000.0	9.8027
8.230	256.27	1284.02	309.125	77.217	85.000	0.000	0.0000	0.9219	0.7306	0.2219	1090.40	56000.0	9.8027
8.240	256.96	1287.03	309.463	77.213	85.000	0.000	0.0000	0.9229	0.7320	0.2229	1090.20	56000.0	9.8027
8.250	257.64	1290.05	309.800	77.209	85.000	0.000	0.0000	0.9239	0.7335	0.2239	1090.00	56000.0	9.8027
8.260	258.33	1293.07	310.138	77.205	85.000	0.000	0.0000	0.9250	0.7350	0.2250	1089.80	56000.0	9.8027
8.270	259.01	1296.10	310.475	77.201	85.000	0.000	0.0000	0.9260	0.7364	0.2260	1089.60	56000.0	9.8027
8.280	259.70	1299.13	310.812	77.197	85.000	0.000	0.0000	0.9270	0.7379	0.2270	1089.40	56000.0	9.8026
8.290	260.39	1302.16	311.149	77.193	85.000	0.000	0.0000	0.9281	0.7393	0.2281	1089.20	56000.0	9.8026
8.300	261.08	1305.19	311.486	77.189	85.000	0.000	0.0000	0.9291	0.7408	0.2291	1089.00	56000.0	9.8026
8.310	261.77	1308.23	311.822	77.185	85.000	0.000	0.0000	0.9302	0.7422	0.2302	1088.80	56000.0	9.8026
8.320	262.46	1311.27	312.159	77.181	85.000	0.000	0.0000	0.9312	0.7437	0.2312	1088.60	56000.0	9.8026
8.330	263.16	1314.31	312.494	77.177	85.000	0.000	0.0000	0.9322	0.7451	0.2322	1088.40	56000.0	9.8026
8.340	263.85	1317.36	312.830	77.173	85.000	0.000	0.0000	0.9333	0.7466	0.2333	1088.20	56000.0	9.8026
8.350	264.54	1320.41	313.166	77.169	85.000	0.000	0.0000	0.9343	0.7480	0.2343	1088.00	56000.0	9.8026
8.360	265.24	1323.46	313.501	77.165	85.000	0.000	0.0000	0.9353	0.7495	0.2353	1087.80	56000.0	9.8026
8.370	265.94	1326.52	313.836	77.161	85.000	0.000	0.0000	0.9364	0.7509	0.2364	1087.60	56000.0	9.8026
8.380	266.63	1329.58	314.171	77.157	85.000	0.000	0.0000	0.9374	0.7524	0.2374	1087.40	56000.0	9.8025
8.390	267.33	1332.64	314.505	77.153	85.000	0.000	0.0000	0.9384	0.7538	0.2384	1087.20	56000.0	9.8025
8.400	268.03	1335.71	314.840	77.149	85.000	0.000	0.0000	0.9395	0.7552	0.2395	1087.00	56000.0	9.8025
8.410	268.73	1338.78	315.174	77.145	85.000	0.000	0.0000	0.9405	0.7567	0.2405	1086.80	56000.0	9.8025
8.420	269.43	1341.85	315.507	77.141	85.000	0.000	0.0000	0.9415	0.7581	0.2415	1086.60	56000.0	9.8025
8.430	270.13	1344.93	315.841	77.137	85.000	0.000	0.0000	0.9425	0.7596	0.2425	1086.40	56000.0	9.8025
8.440	270.84	1348.01	316.174	77.133	85.000	0.000	0.0000	0.9436	0.7610	0.2436	1086.20	56000.0	9.8025
8.450	271.54	1351.09	316.507	77.129	85.000	0.000	0.0000	0.9446	0.7624	0.2446	1086.00	56000.0	9.8025
8.460	272.25	1354.17	316.840	77.125	85.000	0.000	0.0000	0.9456	0.7639	0.2456	1085.80	56000.0	9.8025
8.470	272.95	1357.26	317.173	77.121	85.000	0.000	0.0000	0.9467	0.7653	0.2467	1085.60	56000.0	9.8025
8.480	273.66	1360.35	317.505	77.117	85.000	0.000	0.0000	0.9477	0.7668	0.2477	1085.40	56000.0	9.8025
8.490	274.37	1363.45	317.837	77.113	85.000	0.000	0.0000	0.9487	0.7682	0.2487	1085.20	56000.0	9.8024
8.500	275.08	1366.55	318.169	77.109	85.000	0.000	0.0000	0.9497	0.7696	0.2497	1085.00	56000.0	9.8024
8.510	275.79	1369.65	318.501	77.105	85.000	0.000	0.0000	0.9508	0.7711	0.2508	1084.80	56000.0	9.8024
8.520	276.50	1372.75	318.832	77.101	85.000	0.000	0.0000	0.9518	0.7725	0.2518	1084.60	56000.0	9.8024
8.530	277.21	1375.86	319.164	77.097	85.000	0.000	0.0000	0.9528	0.7739	0.2528	1084.40	56000.0	9.8024
8.540	277.92	1378.97	319.494	77.094	85.000	0.000	0.0000	0.9538	0.7754	0.2538	1084.20	56000.0	9.8024
8.550	278.63	1382.09	319.825	77.090	85.000	0.000	0.0000	0.9548	0.7768	0.2548	1084.00	56000.0	9.8024
8.560	279.35	1385.20	320.156	77.086	85.000	0.000	0.0000	0.9559	0.7782	0.2559	1083.80	56000.0	9.8024
8.570	280.06	1388.33	320.486	77.082	85.000	0.000	0.0000	0.9569	0.7796	0.2569	1083.60	56000.0	9.8024
8.580	280.78	1391.45	320.816	77.078	85.000	0.000	0.0000	0.9579	0.7811	0.2579	1083.40	56000.0	9.8024
8.590	281.50	1394.58	321.145	77.074	85.000	0.000	0.0000	0.9589	0.7825	0.2589	1083.20	56000.0	9.8023
8.600	282.22	1397.71	321.475	77.070	85.000	0.000	0.0000	0.9599	0.7839	0.2599	1083.00	56000.0	9.8023
8.610	282.94	1400.84	321.804	77.066	85.000	0.000	0.0000	0.9610	0.7854	0.2610	1082.80	56000.0	9.8023
8.620	283.66	1403.98	322.133	77.062	85.000	0.000	0.0000	0.9620	0.7868	0.2620	1082.60	56000.0	9.8023
8.630	284.38	1407.11	322.462	77.058	85.000	0.000	0.0000	0.9630	0.7882	0.2630	1082.40	56000.0	9.8023
8.640	285.10	1410.26	322.790	77.054	85.000	0.000	0.0000	0.9640	0.7896	0.2640	1082.20	56000.0	9.8023
8.650	285.82	1413.40	323.118	77.051	85.000	0.000	0.0000	0.9650	0.7910	0.2650	1082.00	56000.0	9.8023
8.660	286.55	1416.55	323.446	77.047	85.000	0.000	0.0000	0.9660	0.7925	0.2660	1081.80	56000.0	9.8023
8.670	287.27	1419.70	323.774	77.043	85.000	0.000	0.0000	0.9671	0.7939	0.2671	1081.60	56000.0	9.8023
8.680	288.00	1422.86	324.101	77.039	85.000	0.000	0.0000	0.9681	0.7953	0.2681	1081.40	56000.0	9.8023
8.690	288.72	1426.02	324.429	77.035	85.000	0.000	0.0000	0.9691	0.7967	0.2691	1081.20	56000.0	9.8023
8.700	289.45	1429.18	324.755	77.031	85.000	0.000	0.0000	0.9701	0.7981	0.2701	1081.00	56000.0	9.8022
8.710	290.18	1432.34	325.082	77.027	85.000	0.000	0.0000	0.9711	0.7996	0.2711	1080.80	56000.0	9.8022
8.720	290.91	1435.51	325.409	77.023	85.000	0.000	0.0000	0.9721	0.8010	0.2721	1080.60	56000.0	9.8022
8.730	291.64	1438.68	325.735	77.019	85.000	0.000	0.0000	0.9731	0.8024	0.2731	1080.40	56000.0	9.8022
8.740	292.37	1441.86	326.061	77.016	85.000	0.000	0.0000	0.9741	0.8038	0.2741	1080.20	56000.0	9.8022
8.750	293.11	1445.03	326.386	77.012	85.000	0.000	0.0000	0.9752	0.8052	0.2752	1080.00	56000.0	9.8022
8.760	293.84	1448.22	326.712	77.008	85.000	0.000	0.0000	0.9762	0.8066	0.2762	1079.80	56000.0	9.8022
8.770	294.57	1451.40	327.037	77.004	85.000	0.000	0.0000	0.9772	0.8080	0.2772	1079.60	56000.0	9.8022
8.780	295.31	1454.59	327.362	77.000	85.000	0.000	0.0000	0.9782	0.8094	0.2782	1079.40	56000.0	9.8022
8.790	296.05	1457.78	327.686	76.996	85.000	0.000	0.0000	0.9792	0.8109	0.2792	1079.20	56000.0	9.8022
8.800	296.78	1460.97	328.011	76.992	85.000	0.000	0.0000	0.9802	0.8123	0.2802	1079.00	56000.0	9.8021
8.810	297.52	1464.16	328.335	76.989	85.000	0.000	0.0000	0.9812	0.8137	0.2812	1078.80	56000.0	9.8021
8.820	298.26	1467.36	328.659	76.985	85.000	0.000	0.0000	0.9822	0.8151	0.2822	1078.60	56000.0	9.8021
8.830	299.00	1470.56	328.982	76.981	85.000	0.000	0.0000	0.9832	0.8165	0.2832	1078.40	56000.0	9.8021
8.840	299.74	1473.77	329.306	76.977	85.000	0.000	0.0000	0.9842	0.8179	0.2842	1078.20	56000.0	9.8021
8.850	300.48	1476.98	329.629	76.973	85.000	0.000	0.0000	0.9852	0.8193	0.2852	1078.00	56000.0	9.8021
8.860	301.23	1480.19	329.952	76.969	85.000	0.000	0.0000	0.9862	0.8207	0.2862	1077.80	56000.0	9.8021
8.870	301.97	1483.40	330.274	76.965	85.000	0.000	0.0000	0.9872	0.8221	0.2872	1077.60	56000.0	9.8021
8.880	302.72	1486.62	330.597	76.962	85.000	0.000	0.0000	0.9882	0.8235	0.2882	1077.40	56000.0	9.8021
8.890	303.46	1489.84	330.919	76.958	85.000	0.000	0.0000	0.9892	0.8249	0.2892	1077.20	56000.0	9.8021
8.900	304.21	1493.07	331.240	76.954	85.000	0.000	0.0000	0.9902	0.8263	0.2902	1077.00	56000.0	9.8020
8.910	304.96	1496.29	331.562	76.950	85.000	0.000	0.0000	0.9912	0.8277	0.2912	1076.80	56000.0	9.8020
8.920	305.71	1499.52	331.883	76.946	85.000	0.000	0.0000	0.9922	0.8291	0.2922	1076.60	56000.0	9.8020
8.930	306.46	1502.76	332.204	76.942	85.000	0.000	0.0000	0.9932	0.8305	0.2932	1076.40	56000.0	9.8020
8.940	307.21	1505.99	332.525	76.939	85.000	0.000	0.0000	0.9942	0.8319	0.2942	1076.20	56000.0	9.8020
8.950	307.96	1509.23	332.845	76.935	85.000	0.000	0.0000	0.9952	0.8333	0.2952	1076.00	56000.0	9.8020
8.960	308.71	1512.47	333.166	76.931	85.000	0.000	0.0000	0.9962	0.8347	0.2962	1075.80	56000.0	9.8020
8.970	309.46	1515.72	333.486	76.927	85.000	0.000	0.0000	0.9972	0.8361	0.2972	1075.60	56000.0	9.8020
8.980	310.22	1518.97	333.805	76.923	85.000	0.000	0.0000	0.9982	0.8374	0.2982	1075.40	56000.0	9.8020
8.990	310.97	1522.22	334.125	76.920	85.000	0.000	0.0000	0.9992	0.8388	0.2992	1075.20	56000.0	9.8020
9.000	311.73	1525.47	334.444	76.916	85.000	0.000	0.0000	1.0002	0.8401	0.3000	1075.00	56000.0	9.8019
9.010	312.49	1528.73	334.763	76.912	85.000	0.000	0.0000	1.0012	0.8404	0.3002	1074.80	56000.0	9.8019
9.020	313.24	1531.99	335.081	76.908	85.000	0.000	0.0000	1.0021	0.8407	0.3004	1074.60	56000.0	9.8019
9.030	314.00	1535.26	335.400	76.904	85.000	0.000	0.0000	1.0031	0.8410	0.3005	1074.40	56000.0	9.8019
9.040	314.76	1538.52	335.719	76.901	85.000	0.000	0.0000	1.0041	0.8414	0.3007	1074.20	56000.0	9.8019
9.050	315.52	1541.79	336.037	76.897	85.000	0.000	0.0000	1.0051	0.8417	0.3009	1074.00	56000.0	9.8019
9.060	316.29	1545.07	336.355	76.893	85.000	0.000	0.0000	1.0061	0.8420	0.3010	1073.80	56000.0	9.8019
9.070	317.05	1548.34	336.673	76.889	85.000	0.000	0.0000	1.0071	0.8424	0.3012	1073.60	56000.0	9.8019
9.080	317.81	1551.62	336.991	76.885	85.000	0.000	0.0000	1.0081	0.8427	0.3013	1073.40	56000.0	9.8019
9.090	318.58	1554.90	337.309	76.882	85.000	0.000	0.0000	1.0091	0.8430	0.3015	1073.20	56000.0	9.8019
9.100	319.34	1558.19	337.627	76.878	85.000	0.000	0.0000	1.0101	0.8434	0.3017	1073.00	56000.0	9.8018
