t(c)	theta_c(grad)
17.460	74.303
17.470	74.300
17.480	74.298
17.490	74.295
17.500	74.293
17.510	74.290
17.520	74.287
17.530	74.285
17.540	74.282
17.550	74.280
17.560	74.277
17.570	74.275
17.580	74.272
17.590	74.269
17.600	74.267
17.610	74.264
17.620	74.262
17.630	74.259
17.640	74.257
17.650	74.254
17.660	74.251
17.670	74.249
17.680	74.246
17.690	74.244
17.700	74.241
17.710	74.239
17.720	74.236
17.730	74.234
17.740	74.231
17.750	74.228
17.760	74.226
17.770	74.223
17.780	74.221
17.790	74.218
17.800	74.216
17.810	74.213
17.820	74.211
17.830	74.208
17.840	74.206
17.850	74.203
17.860	74.200
17.870	74.198
17.880	74.195
17.890	74.193
17.900	74.190
17.910	74.188
17.920	74.185
17.930	74.183
17.940	74.180
17.950	74.178
17.960	74.175
17.970	74.173
17.980	74.170
17.990	74.168
18.000	74.165
18.010	74.162
18.020	74.160
18.030	74.157
18.040	74.155
18.050	74.152
18.060	74.150
18.070	74.147
18.080	74.145
18.090	74.142
18.100	74.140
18.110	74.137
18.120	74.135
18.130	74.132
18.140	74.130
18.150	74.127
18.160	74.125
18.170	74.122
18.180	74.120
18.190	74.117
18.200	74.115
18.210	74.112
18.220	74.110
18.230	74.107
18.240	74.105
18.250	74.102
18.260	74.100
18.270	74.097
18.280	74.095
18.290	74.092
18.300	74.090
18.310	74.087
18.320	74.085
18.330	74.082
18.340	74.080
18.350	74.077
18.360	74.075
18.370	74.072
18.380	74.070
18.390	74.067
18.400	74.065
18.410	74.062
18.420	74.060
18.430	74.057
18.440	74.055
18.450	74.052
18.460	74.050
18.470	74.047
18.480	74.045
18.490	74.042
18.500	74.040
18.510	74.037
18.520	74.035
18.530	74.032
18.540	74.030
18.550	74.027
18.560	74.025
18.570	74.022
18.580	74.020
18.590	74.017
18.600	74.015
18.610	74.013
18.620	74.010
18.630	74.008
18.640	74.005
18.650	74.003
18.660	74.000
18.670	73.998
18.680	73.995
18.690	73.993
18.700	73.990
18.710	73.988
18.720	73.985
18.730	73.983
18.740	73.980
18.750	73.978
18.760	73.976
18.770	73.973
18.780	73.971
18.790	73.968
18.800	73.966
18.810	73.963
18.820	73.961
18.830	73.958
18.840	73.956
18.850	73.953
18.860	73.951
18.870	73.949
18.880	73.946
18.890	73.944
18.900	73.941
18.910	73.939
18.920	73.936
18.930	73.934
18.940	73.931
18.950	73.929
18.960	73.927
18.970	73.924
18.980	73.922
18.990	73.919
19.000	73.917
19.010	73.914
19.020	73.912
19.030	73.909
19.040	73.907
19.050	73.905
19.060	73.902
19.070	73.900
19.080	73.897
19.090	73.895
19.100	73.892
19.110	73.890
19.120	73.888
19.130	73.885
19.140	73.883
19.150	73.880
19.160	73.878
19.170	73.875
19.180	73.873
19.190	73.871
19.200	73.868
19.210	73.866
19.220	73.863
19.230	73.861
19.240	73.858
19.250	73.856
19.260	73.854
19.270	73.851
19.280	73.849
19.290	73.846
19.300	73.844
19.310	73.842
19.320	73.839
19.330	73.837
19.340	73.834
19.350	73.832
19.360	73.830
19.370	73.827
19.380	73.825
19.390	73.822
19.400	73.820
19.410	73.818
19.420	73.815
19.430	73.813
19.440	73.810
19.450	73.808
19.460	73.806
19.470	73.803
19.480	73.801
19.490	73.798
19.500	73.796
19.510	73.794
19.520	73.791
19.530	73.789
19.540	73.786
19.550	73.784
19.560	73.782
19.570	73.779
19.580	73.777
19.590	73.774
19.600	73.772
19.610	73.770
19.620	73.767
19.630	73.765
19.640	73.763
19.650	73.760
19.660	73.758
19.670	73.755
19.680	73.753
19.690	73.751
19.700	73.748
19.710	73.746
19.720	73.743
19.730	73.741
19.740	73.739
19.750	73.736
19.760	73.734
19.770	73.732
19.780	73.729
19.790	73.727
19.800	73.724
19.810	73.722
19.820	73.720
19.830	73.717
19.840	73.715
19.850	73.713
19.860	73.710
19.870	73.708
19.880	73.706
19.890	73.703
19.900	73.701
19.910	73.698
19.920	73.696
19.930	73.694
19.940	73.691
19.950	73.689
19.960	73.687
19.970	73.684
19.980	73.682
19.990	73.680
20.000	73.677
20.010	73.675
20.020	73.673
20.030	73.670
20.040	73.668
20.050	73.666
20.060	73.663
20.070	73.661
20.080	73.659
20.090	73.656
20.100	73.654
20.110	73.651
20.120	73.649
20.130	73.647
20.140	73.644
20.150	73.642
20.160	73.640
20.170	73.637
20.180	73.635
20.190	73.633
20.200	73.630
20.210	73.628
20.220	73.626
20.230	73.623
20.240	73.621
20.250	73.619
20.260	73.616
20.270	73.614
20.280	73.612
20.290	73.609
20.300	73.607
20.310	73.605
20.320	73.602
20.330	73.600
20.340	73.598
20.350	73.595
20.360	73.593
20.370	73.591
20.380	73.589
20.390	73.586
20.400	73.584
20.410	73.582
20.420	73.579
20.430	73.577
20.440	73.575
20.450	73.572
20.460	73.570
20.470	73.568
20.480	73.565
20.490	73.563
20.500	73.561
20.510	73.558
20.520	73.556
20.530	73.554
20.540	73.552
20.550	73.549
20.560	73.547
20.570	73.545
20.580	73.542
20.590	73.540
20.600	73.538
20.610	73.535
20.620	73.533
20.630	73.531
20.640	73.528
20.650	73.526
20.660	73.524
20.670	73.522
20.680	73.519
20.690	73.517
20.700	73.515
20.710	73.512
20.720	73.510
20.730	73.508
20.740	73.506
20.750	73.503
20.760	73.501
20.770	73.499
20.780	73.496
20.790	73.494
20.800	73.492
20.810	73.490
20.820	73.487
20.830	73.485
20.840	73.483
20.850	73.480
20.860	73.478
20.870	73.476
20.880	73.474
20.890	73.471
20.900	73.469
20.910	73.467
20.920	73.464
20.930	73.462
20.940	73.460
20.950	73.458
20.960	73.455
20.970	73.453
20.980	73.451
20.990	73.449
21.000	73.446
21.010	73.444
21.020	73.442
21.030	73.439
21.040	73.437
21.050	73.435
21.060	73.433
21.070	73.430
21.080	73.428
21.090	73.426
21.100	73.424
21.110	73.421
21.120	73.419
21.130	73.417
21.140	73.415
21.150	73.412
21.160	73.410
21.170	73.408
21.180	73.406
21.190	73.403
21.200	73.401
21.210	73.399
21.220	73.397
21.230	73.394
21.240	73.392
21.250	73.390
21.260	73.388
21.270	73.385
21.280	73.383
21.290	73.381
21.300	73.379
21.310	73.376
21.320	73.374
21.330	73.372
21.340	73.370
21.350	73.367
21.360	73.365
21.370	73.363
21.380	73.361
21.390	73.358
21.400	73.356
21.410	73.354
21.420	73.352
21.430	73.349
21.440	73.347
21.450	73.345
21.460	73.343
21.470	73.341
21.480	73.338
21.490	73.336
21.500	73.334
21.510	73.332
21.520	73.329
21.530	73.327
21.540	73.325
21.550	73.323
21.560	73.320
21.570	73.318
21.580	73.316
21.590	73.314
21.600	73.312
21.610	73.309
21.620	73.307
21.630	73.305
21.640	73.303
21.650	73.300
21.660	73.298
21.670	73.296
21.680	73.294
21.690	73.292
21.700	73.289
21.710	73.287
21.720	73.285
21.730	73.283
21.740	73.281
21.750	73.278
21.760	73.276
21.770	73.274
21.780	73.272
21.790	73.270
21.800	73.267
21.810	73.265
21.820	73.263
21.830	73.261
21.840	73.259
21.850	73.256
21.860	73.254
21.870	73.252
21.880	73.250
21.890	73.248
21.900	73.245
21.910	73.243
21.920	73.241
21.930	73.239
21.940	73.237
21.950	73.234
21.960	73.232
21.970	73.230
21.980	73.228
21.990	73.226
22.000	73.223
22.010	73.221
22.020	73.219
22.030	73.217
22.040	73.215
22.050	73.212
22.060	73.210
22.070	73.208
22.080	73.206
22.090	73.204
22.100	73.202
22.110	73.199
22.120	73.197
22.130	73.195
22.140	73.193
22.150	73.191
22.160	73.189
22.170	73.186
22.180	73.184
22.190	73.182
22.200	73.180
22.210	73.178
22.220	73.175
22.230	73.173
22.240	73.171
22.250	73.169
22.260	73.167
22.270	73.165
22.280	73.162
22.290	73.160
22.300	73.158
22.310	73.156
22.320	73.154
22.330	73.152
22.340	73.149
22.350	73.147
22.360	73.145
22.370	73.143
22.380	73.141
22.390	73.139
22.400	73.137
22.410	73.134
22.420	73.132
22.430	73.130
22.440	73.128
22.450	73.126
22.460	73.124
22.470	73.121
22.480	73.119
22.490	73.117
22.500	73.115
22.510	73.113
22.520	73.111
22.530	73.109
22.540	73.106
22.550	73.104
22.560	73.102
22.570	73.100
22.580	73.098
22.590	73.096
22.600	73.094
22.610	73.091
22.620	73.089
22.630	73.087
22.640	73.085
22.650	73.083
22.660	73.081
22.670	73.079
22.680	73.076
22.690	73.074
22.700	73.072
22.710	73.070
22.720	73.068
22.730	73.066
22.740	73.064
22.750	73.062
22.760	73.059
22.770	73.057
22.780	73.055
22.790	73.053
22.800	73.051
22.810	73.049
22.820	73.047
22.830	73.045
22.840	73.042
22.850	73.040
22.860	73.038
22.870	73.036
22.880	73.034
22.890	73.032
22.900	73.030
22.910	73.028
22.920	73.025
22.930	73.023
22.940	73.021
22.950	73.019
22.960	73.017
22.970	73.015
22.980	73.013
22.990	73.011
23.000	73.009
23.010	73.006
23.020	73.004
23.030	73.002
23.040	73.000
23.050	72.998
23.060	72.996
23.070	72.994
23.080	72.992
23.090	72.990
23.100	72.987
23.110	72.985
23.120	72.983
23.130	72.981
23.140	72.979
23.150	72.977
23.160	72.975
23.170	72.973
23.180	72.971
23.190	72.969
23.200	72.967
23.210	72.964
23.220	72.962
23.230	72.960
23.240	72.958
23.250	72.956
23.260	72.954
23.270	72.952
23.280	72.950
23.290	72.948
23.300	72.946
23.310	72.944
23.320	72.941
23.330	72.939
23.340	72.937
23.350	72.935
23.360	72.933
23.370	72.931
23.380	72.929
23.390	72.927
23.400	72.925
23.410	72.923
23.420	72.921
23.430	72.919
23.440	72.916
23.450	72.914
23.460	72.912
23.470	72.910
23.480	72.908
23.490	72.906
23.500	72.904
23.510	72.902
23.520	72.900
23.530	72.898
23.540	72.896
23.550	72.894
23.560	72.892
23.570	72.890
23.580	72.888
23.590	72.885
23.600	72.883
23.610	72.881
23.620	72.879
23.630	72.877
23.640	72.875
23.650	72.873
23.660	72.871
23.670	72.869
23.680	72.867
23.690	72.865
23.700	72.863
23.710	72.861
23.720	72.859
23.730	72.857
23.740	72.855
23.750	72.853
23.760	72.850
23.770	72.848
23.780	72.846
23.790	72.844
23.800	72.842
23.810	72.840
23.820	72.838
23.830	72.836
23.840	72.834
23.850	72.832
23.860	72.830
23.870	72.828
23.880	72.826
23.890	72.824
23.900	72.822
23.910	72.820
23.920	72.818
23.930	72.816
23.940	72.814
23.950	72.812
23.960	72.810
23.970	72.808
23.980	72.806
23.990	72.804
24.000	72.802
24.010	72.799
24.020	72.797
24.030	72.795
24.040	72.793
24.050	72.791
24.060	72.789
24.070	72.787
24.080	72.785
24.090	72.783
24.100	72.781
24.110	72.779
24.120	72.777
24.130	72.775
24.140	72.773
24.150	72.771
24.160	72.769
24.170	72.767
24.180	72.765
24.190	72.763
24.200	72.761
24.210	72.759
24.220	72.757
24.230	72.755
24.240	72.753
24.250	72.751
24.260	72.749
24.270	72.747
24.280	72.745
24.290	72.743
24.300	72.741
24.310	72.739
24.320	72.737
24.330	72.735
24.340	72.733
24.350	72.731
24.360	72.729
24.370	72.727
24.380	72.725
24.390	72.723
24.400	72.721
24.410	72.719
24.420	72.717
24.430	72.715
24.440	72.713
24.450	72.711
24.460	72.709
24.470	72.707
24.480	72.705
24.490	72.703
24.500	72.701
24.510	72.699
24.520	72.697
24.530	72.695
24.540	72.693
24.550	72.691
24.560	72.689
24.570	72.687
24.580	72.685
24.590	72.683
24.600	72.681
24.610	72.679
24.620	72.677
24.630	72.675
24.640	72.673
24.650	72.671
24.660	72.669
24.670	72.667
24.680	72.665
24.690	72.663
24.700	72.661
24.710	72.659
24.720	72.657
24.730	72.655
24.740	72.653
24.750	72.651
24.760	72.649
24.770	72.647
24.780	72.645
24.790	72.643
24.800	72.641
24.810	72.639
24.820	72.637
24.830	72.635
24.840	72.634
24.850	72.632
24.860	72.630
24.870	72.628
24.880	72.626
24.890	72.624
24.900	72.622
24.910	72.620
24.920	72.618
24.930	72.616
24.940	72.614
24.950	72.612
24.960	72.610
24.970	72.608
24.980	72.606
24.990	72.604
25.000	72.602
25.010	72.600
25.020	72.598
25.030	72.596
25.040	72.594
25.050	72.592
25.060	72.590
25.070	72.588
25.080	72.586
25.090	72.585
25.100	72.583
25.110	72.581
25.120	72.579
25.130	72.577
25.140	72.575
25.150	72.573
25.160	72.571
25.170	72.569
25.180	72.567
25.190	72.565
25.200	72.563
25.210	72.561
25.220	72.559
25.230	72.557
25.240	72.555
25.250	72.553
25.260	72.551
25.270	72.550
25.280	72.548
25.290	72.546
25.300	72.544
25.310	72.542
25.320	72.540
25.330	72.538
25.340	72.536
25.350	72.534
25.360	72.532
25.370	72.530
25.380	72.528
25.390	72.526
25.400	72.524
25.410	72.523
25.420	72.521
25.430	72.519
25.440	72.517
25.450	72.515
25.460	72.513
25.470	72.511
25.480	72.509
25.490	72.507
25.500	72.505
25.510	72.503
25.520	72.501
25.530	72.499
25.540	72.498
25.550	72.496
25.560	72.494
25.570	72.492
25.580	72.490
25.590	72.488
25.600	72.486
25.610	72.484
25.620	72.482
25.630	72.480
25.640	72.478
25.650	72.476
25.660	72.475
25.670	72.473
25.680	72.471
25.690	72.469
25.700	72.467
25.710	72.465
25.720	72.463
25.730	72.461
25.740	72.459
25.750	72.457
25.760	72.456
25.770	72.454
25.780	72.452
25.790	72.450
25.800	72.448
25.810	72.446
25.820	72.444
25.830	72.442
25.840	72.440
25.850	72.438
25.860	72.437
25.870	72.435
25.880	72.433
25.890	72.431
25.900	72.429
25.910	72.427
25.920	72.425
25.930	72.423
25.940	72.421
25.950	72.420
25.960	72.418
25.970	72.416
25.980	72.414
25.990	72.412
26.000	72.410
26.010	72.408
26.020	72.406
26.030	72.404
26.040	72.403
26.050	72.401
26.060	72.399
26.070	72.397
26.080	72.395
26.090	72.393
26.100	72.391
26.110	72.389
26.120	72.388
26.130	72.386
26.140	72.384
26.150	72.382
26.160	72.380
26.170	72.378
26.180	72.376
26.190	72.374
26.200	72.373
26.210	72.371
26.220	72.369
26.230	72.367
26.240	72.365
26.250	72.363
26.260	72.361
26.270	72.360
26.280	72.358
26.290	72.356
26.300	72.354
26.310	72.352
26.320	72.350
26.330	72.348
26.340	72.347
26.350	72.345
26.360	72.343
26.370	72.341
26.380	72.339
26.390	72.337
26.400	72.335
26.410	72.334
26.420	72.332
26.430	72.330
26.440	72.328
26.450	72.326
26.460	72.324
26.470	72.322
26.480	72.321
26.490	72.319
26.500	72.317
26.510	72.315
26.520	72.313
26.530	72.311
26.540	72.310
26.550	72.308
26.560	72.306
26.570	72.304
26.580	72.302
26.590	72.300
26.600	72.298
26.610	72.297
26.620	72.295
26.630	72.293
26.640	72.291
26.650	72.289
26.660	72.287
26.670	72.286
26.680	72.284
26.690	72.282
26.700	72.280
26.710	72.278
26.720	72.276
26.730	72.275
26.740	72.273
26.750	72.271
26.760	72.269
26.770	72.267
26.780	72.265
26.790	72.264
26.800	72.262
26.810	72.260
26.820	72.258
26.830	72.256
26.840	72.255
26.850	72.253
26.860	72.251
26.870	72.249
26.880	72.247
26.890	72.245
26.900	72.244
26.910	72.242
26.920	72.240
26.930	72.238
26.940	72.236
26.950	72.235
26.960	72.233
26.970	72.231
26.980	72.229
26.990	72.227
27.000	72.225
27.010	72.224
27.020	72.222
27.030	72.220
27.040	72.218
27.050	72.216
27.060	72.215
27.070	72.213
27.080	72.211
27.090	72.209
27.100	72.207
27.110	72.206
27.120	72.204
27.130	72.202
27.140	72.200
27.150	72.198
27.160	72.197
27.170	72.195
27.180	72.193
27.190	72.191
27.200	72.189
27.210	72.188
27.220	72.186
27.230	72.184
27.240	72.182
27.250	72.180
27.260	72.179
27.270	72.177
27.280	72.175
27.290	72.173
27.300	72.171
27.310	72.170
27.320	72.168
27.330	72.166
27.340	72.164
27.350	72.163
27.360	72.161
27.370	72.159
27.380	72.157
27.390	72.155
27.400	72.154
27.410	72.152
27.420	72.150
27.430	72.148
27.440	72.146
27.450	72.145
27.460	72.143
27.470	72.141
27.480	72.139
27.490	72.138
27.500	72.136
27.510	72.134
27.520	72.132
27.530	72.131
27.540	72.129
27.550	72.127
27.560	72.125
27.570	72.123
27.580	72.122
27.590	72.120
27.600	72.118
27.610	72.116
27.620	72.115
27.630	72.113
27.640	72.111
27.650	72.109
27.660	72.108
27.670	72.106
27.680	72.104
27.690	72.102
27.700	72.100
27.710	72.099
27.720	72.097
27.730	72.095
27.740	72.093
27.750	72.092
27.760	72.090
27.770	72.088
27.780	72.086
27.790	72.085
27.800	72.083
27.810	72.081
27.820	72.079
27.830	72.078
27.840	72.076
27.850	72.074
27.860	72.072
27.870	72.071
27.880	72.069
27.890	72.067
27.900	72.065
27.910	72.064
27.920	72.062
27.930	72.060
27.940	72.058
27.950	72.057
27.960	72.055
27.970	72.053
27.980	72.051
27.990	72.050
28.000	72.048
28.010	72.046
28.020	72.045
28.030	72.043
28.040	72.041
28.050	72.039
28.060	72.038
28.070	72.036
28.080	72.034
28.090	72.032
28.100	72.031
28.110	72.029
28.120	72.027
28.130	72.025
28.140	72.024
28.150	72.022
28.160	72.020
28.170	72.019
28.180	72.017
28.190	72.015
28.200	72.013
28.210	72.012
28.220	72.010
28.230	72.008
28.240	72.006
28.250	72.005
28.260	72.003
28.270	72.001
28.280	72.000
28.290	71.998
28.300	71.996
28.310	71.994
28.320	71.993
28.330	71.991
28.340	71.989
28.350	71.988
28.360	71.986
28.370	71.984
28.380	71.982
28.390	71.981
28.400	71.979
28.410	71.977
28.420	71.976
28.430	71.974
28.440	71.972
28.450	71.970
28.460	71.969
28.470	71.967
28.480	71.965
28.490	71.964
28.500	71.962
28.510	71.960
28.520	71.959
28.530	71.957
28.540	71.955
28.550	71.953
28.560	71.952
28.570	71.950
28.580	71.948
28.590	71.947
28.600	71.945
28.610	71.943
28.620	71.942
28.630	71.940
28.640	71.938
28.650	71.937
28.660	71.935
28.670	71.933
28.680	71.931
28.690	71.930
28.700	71.928
28.710	71.926
28.720	71.925
28.730	71.923
28.740	71.921
28.750	71.920
28.760	71.918
28.770	71.916
28.780	71.915
28.790	71.913
28.800	71.911
28.810	71.910
28.820	71.908
28.830	71.906
28.840	71.904
28.850	71.903
28.860	71.901
28.870	71.899
28.880	71.898
28.890	71.896
28.900	71.894
28.910	71.893
28.920	71.891
28.930	71.889
28.940	71.888
28.950	71.886
28.960	71.884
28.970	71.883
28.980	71.881
28.990	71.879
29.000	71.878
29.010	71.876
29.020	71.874
29.030	71.873
29.040	71.871
29.050	71.869
29.060	71.868
29.070	71.866
29.080	71.864
29.090	71.863
29.100	71.861
29.110	71.859
29.120	71.858
29.130	71.856
29.140	71.854
29.150	71.853
29.160	71.851
29.170	71.849
29.180	71.848
29.190	71.846
29.200	71.844
29.210	71.843
29.220	71.841
29.230	71.840
29.240	71.838
29.250	71.836
29.260	71.835
29.270	71.833
29.280	71.831
29.290	71.830
29.300	71.828
29.310	71.826
29.320	71.825
29.330	71.823
29.340	71.821
29.350	71.820
29.360	71.818
29.370	71.816
29.380	71.815
29.390	71.813
29.400	71.812
29.410	71.810
29.420	71.808
29.430	71.807
29.440	71.805
29.450	71.803
29.460	71.802
29.470	71.800
29.480	71.798
29.490	71.797
29.500	71.795
29.510	71.794
29.520	71.792
29.530	71.790
29.540	71.789
29.550	71.787
29.560	71.785
29.570	71.784
29.580	71.782
29.590	71.781
29.600	71.779
29.610	71.777
29.620	71.776
29.630	71.774
29.640	71.772
29.650	71.771
29.660	71.769
29.670	71.768
29.680	71.766
29.690	71.764
29.700	71.763
29.710	71.761
29.720	71.759
29.730	71.758
29.740	71.756
29.750	71.755
29.760	71.753
29.770	71.751
29.780	71.750
29.790	71.748
29.800	71.747
29.810	71.745
29.820	71.743
29.830	71.742
29.840	71.740
29.850	71.738
29.860	71.737
29.870	71.735
29.880	71.734
29.890	71.732
29.900	71.730
29.910	71.729
29.920	71.727
29.930	71.726
29.940	71.724
29.950	71.722
29.960	71.721
29.970	71.719
29.980	71.718
29.990	71.716
30.000	71.714
