N	t(c)	m(kg)	P(H)	V(m/s)	M	Cxa	alpha(grad)	theta_c(grad)	Cya_alpha	omega_z(1/s)	theta(grad)	y(m)	x(m)	g(m/s2)	x_dotc(m/s)	y_dotc(m/s)	V_dot(m/s2)
178	17.700	901.00	56000.0	594.839	1.8692	0.6805	1.02	83.98	0.2500	0.0000	85.00	5565.77	598.75	9.7895	62.423	591.555	31.033
179	17.800	899.00	56000.0	597.947	1.8804	0.6779	1.02	83.98	0.2500	0.0000	85.00	5625.08	605.01	9.7893	62.727	594.648	31.123
180	17.900	897.00	56000.0	601.064	1.8916	0.6753	1.02	83.98	0.2500	0.0000	85.00	5684.70	611.30	9.7891	63.032	597.750	31.215
181	18.000	895.00	56000.0	604.190	1.9029	0.6726	1.02	83.98	0.2500	0.0000	85.00	5744.63	617.61	9.7889	63.337	600.861	31.309
182	18.100	893.00	56000.0	607.326	1.9143	0.6700	1.02	83.98	0.2500	0.0000	85.00	5804.88	623.96	9.7888	63.643	603.982	31.406
183	18.200	891.00	56000.0	610.471	1.9257	0.6673	1.01	83.99	0.2500	0.0000	85.00	5865.43	630.34	9.7886	63.950	607.112	31.506
184	18.300	889.00	56000.0	613.627	1.9372	0.6646	1.01	83.99	0.2500	0.0000	85.00	5926.30	636.75	9.7884	64.258	610.253	31.609
185	18.400	887.00	56000.0	616.793	1.9488	0.6620	1.01	83.99	0.2500	0.0000	85.00	5987.48	643.19	9.7882	64.566	613.404	31.714
186	18.500	885.00	56000.0	619.970	1.9604	0.6592	1.01	83.99	0.2500	0.0000	85.00	6048.98	649.67	9.7880	64.876	616.566	31.822
187	18.600	883.00	56000.0	623.158	1.9720	0.6565	1.00	84.00	0.2500	0.0000	85.00	6110.79	656.17	9.7878	65.186	619.739	31.932
188	18.700	881.00	56000.0	626.356	1.9838	0.6538	1.00	84.00	0.2500	0.0000	85.00	6172.93	662.70	9.7876	65.497	622.922	32.045
189	18.800	879.00	56000.0	629.567	1.9956	0.6510	1.00	84.00	0.2500	0.0000	85.00	6235.38	669.27	9.7874	65.810	626.118	32.161
190	18.900	877.00	56000.0	632.788	2.0074	0.6488	1.00	84.00	0.2500	0.0000	85.00	6298.15	675.87	9.7872	66.123	629.324	32.263
191	19.000	875.00	56000.0	636.019	2.0194	0.6468	1.00	84.00	0.2500	0.0000	85.00	6361.24	682.49	9.7871	66.437	632.540	32.358
192	19.100	873.00	56000.0	639.260	2.0313	0.6448	0.99	84.01	0.2500	0.0000	85.00	6424.66	689.15	9.7869	66.752	635.765	32.455
193	19.200	871.00	56000.0	642.510	2.0434	0.6428	0.99	84.01	0.2500	0.0000	85.00	6488.40	695.84	9.7867	67.067	639.000	32.555
194	19.300	869.00	56000.0	645.771	2.0555	0.6408	0.99	84.01	0.2500	0.0000	85.00	6552.46	702.57	9.7865	67.384	642.246	32.657
195	19.400	867.00	56000.0	649.042	2.0677	0.6387	0.99	84.01	0.2500	0.0000	85.00	6616.85	709.32	9.7863	67.701	645.501	32.762
196	19.500	865.00	56000.0	652.323	2.0799	0.6367	0.99	84.01	0.2500	0.0000	85.00	6681.56	716.11	9.7861	68.019	648.767	32.870
197	19.600	863.00	56000.0	655.616	2.0922	0.6346	0.98	84.02	0.2500	0.0000	85.00	6746.60	722.93	9.7859	68.339	652.044	32.980
198	19.700	861.00	56000.0	658.919	2.1046	0.6326	0.98	84.02	0.2500	0.0000	85.00	6811.97	729.77	9.7857	68.659	655.333	33.092
199	19.800	859.00	56000.0	662.234	2.1170	0.6305	0.98	84.02	0.2500	0.0000	85.00	6877.67	736.66	9.7855	68.980	658.632	33.207
200	19.900	857.00	56000.0	665.561	2.1295	0.6284	0.98	84.02	0.2500	0.0000	85.00	6943.69	743.57	9.7853	69.302	661.943	33.325
201	20.000	855.00	56000.0	668.899	2.1421	0.6263	0.97	84.03	0.2500	0.0000	85.00	7010.05	750.52	9.7851	69.625	665.266	33.446
202	20.100	853.00	56000.0	672.250	2.1547	0.6242	0.97	84.03	0.2500	0.0000	85.00	7076.75	757.50	9.7849	69.949	668.601	33.569
203	20.200	851.00	56000.0	675.613	2.1675	0.6221	0.97	84.03	0.2500	0.0000	85.00	7143.77	764.51	9.7846	70.274	671.949	33.695
204	20.300	849.00	56000.0	678.989	2.1803	0.6200	0.97	84.03	0.2500	0.0000	85.00	7211.14	771.55	9.7844	70.600	675.309	33.823
205	20.400	847.00	56000.0	682.378	2.1932	0.6178	0.97	84.03	0.2500	0.0000	85.00	7278.84	778.63	9.7842	70.928	678.682	33.955
206	20.500	845.00	56000.0	685.780	2.2061	0.6156	0.96	84.04	0.2500	0.0000	85.00	7346.87	785.74	9.7840	71.256	682.068	34.089
207	20.600	843.00	56000.0	689.196	2.2191	0.6135	0.96	84.04	0.2500	0.0000	85.00	7415.25	792.88	9.7838	71.586	685.468	34.226
208	20.700	841.00	56000.0	692.626	2.2323	0.6113	0.96	84.04	0.2500	0.0000	85.00	7483.97	800.05	9.7836	71.917	688.882	34.365
209	20.800	839.00	56000.0	696.069	2.2455	0.6091	0.96	84.04	0.2500	0.0000	85.00	7553.03	807.26	9.7834	72.249	692.309	34.508
210	20.900	837.00	56000.0	699.527	2.2587	0.6069	0.96	84.04	0.2500	0.0000	85.00	7622.43	814.50	9.7832	72.583	695.751	34.653
211	21.000	835.00	56000.0	703.000	2.2721	0.6046	0.95	84.05	0.2500	0.0000	85.00	7692.18	821.78	9.7830	72.917	699.208	34.801
212	21.100	833.00	56000.0	706.488	2.2856	0.6024	0.95	84.05	0.2500	0.0000	85.00	7762.27	829.09	9.7827	73.254	702.680	34.952
213	21.200	831.00	56000.0	709.990	2.2991	0.6001	0.95	84.05	0.2500	0.0000	85.00	7832.71	836.43	9.7825	73.591	706.166	35.106
214	21.300	829.00	56000.0	713.509	2.3127	0.5979	0.95	84.05	0.2500	0.0000	85.00	7903.50	843.80	9.7823	73.930	709.668	35.263
215	21.400	827.00	56000.0	717.043	2.3265	0.5956	0.95	84.05	0.2500	0.0000	85.00	7974.65	851.21	9.7821	74.270	713.186	35.423
216	21.500	825.00	56000.0	720.594	2.3403	0.5933	0.94	84.06	0.2500	0.0000	85.00	8046.14	858.66	9.7819	74.612	716.720	35.585
217	21.600	823.00	56000.0	724.160	2.3542	0.5910	0.94	84.06	0.2500	0.0000	85.00	8117.99	866.14	9.7817	74.955	720.271	35.751
218	21.700	821.00	56000.0	727.744	2.3682	0.5886	0.94	84.06	0.2500	0.0000	85.00	8190.20	873.65	9.7814	75.300	723.838	35.920
219	21.800	819.00	56000.0	731.344	2.3823	0.5863	0.94	84.06	0.2500	0.0000	85.00	8262.76	881.20	9.7812	75.646	727.422	36.092
220	21.900	817.00	56000.0	734.962	2.3965	0.5839	0.93	84.07	0.2500	0.0000	85.00	8335.68	888.78	9.7810	75.994	731.023	36.266
221	22.000	815.00	56000.0	738.598	2.4108	0.5815	0.93	84.07	0.2500	0.0000	85.00	8408.96	896.40	9.7808	76.344	734.642	36.444
222	22.100	813.00	56000.0	742.251	2.4252	0.5791	0.93	84.07	0.2500	0.0000	85.00	8482.61	904.05	9.7805	76.695	738.278	36.625
223	22.200	811.00	56000.0	745.923	2.4397	0.5767	0.93	84.07	0.2500	0.0000	85.00	8556.62	911.73	9.7803	77.048	741.933	36.809
224	22.300	809.00	56000.0	749.613	2.4543	0.5743	0.93	84.07	0.2500	0.0000	85.00	8630.99	919.46	9.7801	77.402	745.606	36.996
225	22.400	807.00	56000.0	753.322	2.4690	0.5718	0.92	84.08	0.2500	0.0000	85.00	8705.74	927.22	9.7798	77.758	749.299	37.187
226	22.500	805.00	56000.0	757.051	2.4839	0.5694	0.92	84.08	0.2500	0.0000	85.00	8780.85	935.01	9.7796	78.116	753.010	37.380
227	22.600	803.00	56000.0	760.799	2.4988	0.5669	0.92	84.08	0.2500	0.0000	85.00	8856.34	942.84	9.7794	78.476	756.740	37.577
228	22.700	801.00	56000.0	764.566	2.5139	0.5644	0.92	84.08	0.2500	0.0000	85.00	8932.20	950.70	9.7791	78.838	760.491	37.777
229	22.800	799.00	56000.0	768.354	2.5290	0.5618	0.92	84.08	0.2500	0.0000	85.00	9008.44	958.61	9.7789	79.201	764.261	37.980
230	22.900	797.00	56000.0	772.163	2.5443	0.5593	0.91	84.09	0.2500	0.0000	85.00	9085.05	966.54	9.7787	79.567	768.052	38.187
231	23.000	795.00	56000.0	775.992	2.5597	0.5567	0.91	84.09	0.2500	0.0000	85.00	9162.05	974.52	9.7784	79.934	771.864	38.397
232	23.100	793.00	56000.0	779.842	2.5753	0.5541	0.91	84.09	0.2500	0.0000	85.00	9239.43	982.53	9.7782	80.303	775.696	38.610
233	23.200	791.00	56000.0	783.714	2.5909	0.5515	0.91	84.09	0.2500	0.0000	85.00	9317.19	990.58	9.7780	80.674	779.551	38.826
234	23.300	789.00	56000.0	787.606	2.6067	0.5496	0.91	84.09	0.2500	0.0000	85.00	9395.34	998.67	9.7777	81.047	783.425	39.018
235	23.400	787.00	56000.0	791.516	2.6226	0.5486	0.90	84.10	0.2500	0.0000	85.00	9473.87	1006.79	9.7775	81.422	787.317	39.175
236	23.500	785.00	56000.0	795.441	2.6385	0.5476	0.90	84.10	0.2500	0.0000	85.00	9552.80	1014.95	9.7772	81.798	791.224	39.334
237	23.600	783.00	56000.0	799.383	2.6546	0.5466	0.90	84.10	0.2500	0.0000	85.00	9632.12	1023.15	9.7770	82.176	795.148	39.496
238	23.700	781.00	56000.0	803.341	2.6708	0.5456	0.90	84.10	0.2500	0.0000	85.00	9711.83	1031.39	9.7768	82.555	799.087	39.661
239	23.800	779.00	56000.0	807.315	2.6872	0.5446	0.90	84.10	0.2500	0.0000	85.00	9791.94	1039.66	9.7765	82.935	803.044	39.829
240	23.900	777.00	56000.0	811.306	2.7036	0.5435	0.89	84.11	0.2500	0.0000	85.00	9872.44	1047.97	9.7763	83.317	807.017	40.000
241	24.000	775.00	56000.0	815.315	2.7201	0.5425	0.89	84.11	0.2500	0.0000	85.00	9953.34	1056.32	9.7760	83.701	811.007	40.173
242	24.100	773.00	56000.0	819.341	2.7368	0.5415	0.89	84.11	0.2500	0.0000	85.00	10034.64	1064.71	9.7758	84.086	815.015	40.350
243	24.200	771.00	56000.0	823.385	2.7536	0.5404	0.89	84.11	0.2500	0.0000	85.00	10116.34	1073.14	9.7755	84.473	819.041	40.529
244	24.300	769.00	56000.0	827.447	2.7705	0.5393	0.89	84.11	0.2500	0.0000	85.00	10198.45	1081.61	9.7753	84.861	823.084	40.712
245	24.400	767.00	56000.0	831.528	2.7875	0.5383	0.88	84.12	0.2500	0.0000	85.00	10280.96	1090.11	9.7750	85.251	827.146	40.897
246	24.500	765.00	56000.0	835.627	2.8046	0.5372	0.88	84.12	0.2500	0.0000	85.00	10363.88	1098.66	9.7748	85.643	831.226	41.086
247	24.600	763.00	56000.0	839.745	2.8219	0.5361	0.88	84.12	0.2500	0.0000	85.00	10447.21	1107.24	9.7745	86.036	835.326	41.277
248	24.700	761.00	56000.0	843.882	2.8393	0.5350	0.88	84.12	0.2500	0.0000	85.00	10530.94	1115.86	9.7742	86.432	839.444	41.472
249	24.800	759.00	56000.0	848.039	2.8568	0.5339	0.88	84.12	0.2500	0.0000	85.00	10615.09	1124.53	9.7740	86.829	843.583	41.670
250	24.900	757.00	56000.0	852.216	2.8745	0.5328	0.87	84.13	0.2500	0.0000	85.00	10699.66	1133.23	9.7737	87.228	847.741	41.871
251	25.000	755.00	56000.0	856.414	2.8923	0.5317	0.87	84.13	0.2500	0.0000	85.00	10784.64	1141.97	9.7735	87.628	851.919	42.074
252	25.100	753.00	56000.0	860.631	2.9102	0.5306	0.87	84.13	0.2500	0.0000	85.00	10870.04	1150.76	9.7732	88.031	856.117	42.281
253	25.200	751.00	56000.0	864.870	2.9283	0.5295	0.87	84.13	0.2500	0.0000	85.00	10955.87	1159.58	9.7729	88.436	860.337	42.492
254	25.300	749.00	56000.0	869.134	2.9455	0.5284	0.87	84.13	0.2500	0.0000	85.00	11042.11	1168.44	9.7727	88.842	864.581	42.784
255	25.400	747.00	56000.0	873.425	2.9601	0.5275	0.87	84.13	0.2500	0.0000	85.00	11128.78	1177.35	9.7724	89.252	868.853	43.047
256	25.500	745.00	56000.0	877.743	2.9747	0.5266	0.86	84.14	0.2500	0.0000	85.00	11215.88	1186.29	9.7721	89.664	873.152	43.313
257	25.600	743.00	56000.0	882.088	2.9894	0.5257	0.86	84.14	0.2500	0.0000	85.00	11303.41	1195.28	9.7719	90.079	877.477	43.580
258	25.700	741.00	56000.0	886.460	3.0042	0.5247	0.86	84.14	0.2500	0.0000	85.00	11391.38	1204.31	9.7716	90.496	881.828	43.850
259	25.800	739.00	56000.0	890.858	3.0191	0.5238	0.86	84.14	0.2500	0.0000	85.00	11479.78	1213.38	9.7713	90.916	886.207	44.122
260	25.900	737.00	56000.0	895.284	3.0341	0.5229	0.86	84.14	0.2500	0.0000	85.00	11568.62	1222.49	9.7711	91.338	890.613	44.396
261	26.000	735.00	56000.0	899.738	3.0492	0.5219	0.85	84.15	0.2500	0.0000	85.00	11657.90	1231.65	9.7708	91.763	895.046	44.673
262	26.100	733.00	56000.0	904.219	3.0644	0.5210	0.85	84.15	0.2500	0.0000	85.00	11747.63	1240.85	9.7705	92.191	899.507	44.952
263	26.200	731.00	56000.0	908.728	3.0797	0.5200	0.85	84.15	0.2500	0.0000	85.00	11837.80	1250.09	9.7702	92.621	903.996	45.233
264	26.300	729.00	56000.0	913.266	3.0951	0.5191	0.85	84.15	0.2500	0.0000	85.00	11928.43	1259.37	9.7699	93.054	908.512	45.517
265	26.400	727.00	56000.0	917.832	3.1106	0.5181	0.85	84.15	0.2500	0.0000	85.00	12019.50	1268.70	9.7697	93.490	913.058	45.803
266	26.500	725.00	56000.0	922.426	3.1261	0.5171	0.84	84.16	0.2500	0.0000	85.00	12111.04	1278.07	9.7694	93.928	917.631	46.091
267	26.600	723.00	56000.0	927.050	3.1418	0.5161	0.84	84.16	0.2500	0.0000	85.00	12203.03	1287.48	9.7691	94.370	922.234	46.382
268	26.700	721.00	56000.0	931.703	3.1576	0.5152	0.84	84.16	0.2500	0.0000	85.00	12295.48	1296.94	9.7688	94.814	926.866	46.675
269	26.800	719.00	56000.0	936.385	3.1734	0.5142	0.84	84.16	0.2500	0.0000	85.00	12388.40	1306.44	9.7685	95.261	931.527	46.970
270	26.900	717.00	56000.0	941.097	3.1894	0.5132	0.84	84.16	0.2500	0.0000	85.00	12481.79	1315.99	9.7683	95.710	936.217	47.267
271	27.000	715.00	56000.0	945.838	3.2055	0.5122	0.84	84.16	0.2500	0.0000	85.00	12575.65	1325.59	9.7680	96.163	940.937	47.567
272	27.100	713.00	56000.0	950.610	3.2216	0.5111	0.83	84.17	0.2500	0.0000	85.00	12669.98	1335.23	9.7677	96.618	945.687	47.870
273	27.200	711.00	56000.0	955.412	3.2379	0.5101	0.83	84.17	0.2500	0.0000	85.00	12764.78	1344.91	9.7674	97.076	950.468	48.175
274	27.300	709.00	56000.0	960.245	3.2543	0.5091	0.83	84.17	0.2500	0.0000	85.00	12860.07	1354.64	9.7671	97.538	955.279	48.482
275	27.400	707.00	56000.0	965.109	3.2708	0.5081	0.83	84.17	0.2500	0.0000	85.00	12955.84	1364.42	9.7668	98.002	960.120	48.791
276	27.500	705.00	56000.0	970.004	3.2874	0.5070	0.83	84.17	0.2500	0.0000	85.00	13052.10	1374.24	9.7665	98.469	964.993	49.103
277	27.600	703.00	56000.0	974.930	3.3041	0.5060	0.82	84.18	0.2500	0.0000	85.00	13148.84	1384.11	9.7662	98.939	969.896	49.417
278	27.700	701.00	56000.0	979.887	3.3209	0.5049	0.82	84.18	0.2500	0.0000	85.00	13246.07	1394.03	9.7659	99.412	974.831	49.734
279	27.800	699.00	56000.0	984.876	3.3378	0.5039	0.82	84.18	0.2500	0.0000	85.00	13343.81	1403.99	9.7656	99.888	979.798	50.053
280	27.900	697.00	56000.0	989.898	3.3548	0.5028	0.82	84.18	0.2500	0.0000	85.00	13442.03	1414.01	9.7653	100.367	984.796	50.375
281	28.000	695.00	56000.0	994.951	3.3719	0.5018	0.82	84.18	0.2500	0.0000	85.00	13540.76	1424.07	9.7650	100.849	989.827	50.698
282	28.100	693.00	56000.0	1000.038	3.3892	0.5007	0.82	84.18	0.2500	0.0000	85.00	13640.00	1434.18	9.7647	101.335	994.890	51.025
283	28.200	691.00	56000.0	1005.156	3.4065	0.4999	0.81	84.19	0.2500	0.0000	85.00	13739.74	1444.33	9.7644	101.823	999.985	51.342
284	28.300	689.00	56000.0	1010.305	3.4240	0.4995	0.81	84.19	0.2500	0.0000	85.00	13840.00	1454.54	9.7641	102.314	1005.111	51.644
285	28.400	687.00	56000.0	1015.485	3.4415	0.4992	0.81	84.19	0.2500	0.0000	85.00	13940.76	1464.80	9.7638	102.808	1010.267	51.947
286	28.500	685.00	56000.0	1020.695	3.4592	0.4989	0.81	84.19	0.2500	0.0000	85.00	14042.05	1475.10	9.7635	103.305	1015.454	52.254
287	28.600	683.00	56000.0	1025.936	3.4769	0.4985	0.81	84.19	0.2500	0.0000	85.00	14143.86	1485.46	9.7632	103.805	1020.671	52.562
288	28.700	681.00	56000.0	1031.207	3.4948	0.4982	0.81	84.19	0.2500	0.0000	85.00	14246.18	1495.86	9.7628	104.308	1025.918	52.874
289	28.800	679.00	56000.0	1036.510	3.5128	0.4978	0.80	84.20	0.2500	0.0000	85.00	14349.04	1506.32	9.7625	104.814	1031.197	53.188
290	28.900	677.00	56000.0	1041.845	3.5308	0.4975	0.80	84.20	0.2500	0.0000	85.00	14452.42	1516.83	9.7622	105.322	1036.508	53.504
291	29.000	675.00	56000.0	1047.211	3.5490	0.4971	0.80	84.20	0.2500	0.0000	85.00	14556.34	1527.38	9.7619	105.834	1041.850	53.823
292	29.100	673.00	56000.0	1052.610	3.5673	0.4968	0.80	84.20	0.2500	0.0000	85.00	14660.79	1537.99	9.7616	106.349	1047.223	54.144
293	29.200	671.00	56000.0	1058.040	3.5857	0.4964	0.80	84.20	0.2500	0.0000	85.00	14765.79	1548.65	9.7612	106.867	1052.629	54.469
294	29.300	669.00	56000.0	1063.503	3.6042	0.4961	0.80	84.20	0.2500	0.0000	85.00	14871.32	1559.37	9.7609	107.387	1058.068	54.795
295	29.400	667.00	56000.0	1068.999	3.6229	0.4957	0.79	84.21	0.2500	0.0000	85.00	14977.40	1570.13	9.7606	107.911	1063.539	55.124
296	29.500	665.00	56000.0	1074.528	3.6416	0.4954	0.79	84.21	0.2500	0.0000	85.00	15084.03	1580.95	9.7603	108.439	1069.043	55.456
297	29.600	663.00	56000.0	1080.091	3.6605	0.4950	0.79	84.21	0.2500	0.0000	85.00	15191.21	1591.82	9.7599	108.969	1074.580	55.791
298	29.700	661.00	56000.0	1085.687	3.6794	0.4946	0.79	84.21	0.2500	0.0000	85.00	15298.94	1602.74	9.7596	109.502	1080.150	56.128
299	29.800	659.00	56000.0	1091.316	3.6985	0.4943	0.79	84.21	0.2500	0.0000	85.00	15407.24	1613.72	9.7593	110.039	1085.755	56.467
300	29.900	657.00	56000.0	1096.980	3.7177	0.4939	0.79	84.21	0.2500	0.0000	85.00	15516.09	1624.75	9.7590	110.578	1091.393	56.809
301	30.000	655.00	56000.0	1102.678	3.7370	0.4935	0.78	84.22	0.2500	0.0000	85.00	15625.52	1635.84	9.7586	111.121	1097.065	57.154
