t(c)	y(m)
9.119	1586.11
9.120	1586.44
9.121	1586.78
9.122	1587.11
9.123	1587.45
9.124	1587.78
9.125	1588.12
9.126	1588.46
9.127	1588.79
9.128	1589.13
9.129	1589.46
9.130	1589.80
9.131	1590.13
9.132	1590.47
9.133	1590.81
9.134	1591.14
9.135	1591.48
9.136	1591.81
9.137	1592.15
9.138	1592.48
9.139	1592.82
9.140	1593.16
9.141	1593.49
9.142	1593.83
9.143	1594.16
9.144	1594.50
9.145	1594.84
9.146	1595.17
9.147	1595.51
9.148	1595.85
9.149	1596.18
9.150	1596.52
9.151	1596.85
9.152	1597.19
9.153	1597.53
9.154	1597.86
9.155	1598.20
9.156	1598.54
9.157	1598.87
9.158	1599.21
9.159	1599.55
9.160	1599.88
9.161	1600.22
9.162	1600.56
9.163	1600.89
9.164	1601.23
9.165	1601.57
9.166	1601.90
9.167	1602.24
9.168	1602.58
9.169	1602.91
9.170	1603.25
9.171	1603.59
9.172	1603.92
9.173	1604.26
9.174	1604.60
9.175	1604.94
9.176	1605.27
9.177	1605.61
9.178	1605.95
9.179	1606.28
9.180	1606.62
9.181	1606.96
9.182	1607.30
9.183	1607.63
9.184	1607.97
9.185	1608.31
9.186	1608.65
9.187	1608.98
9.188	1609.32
9.189	1609.66
9.190	1609.99
9.191	1610.33
9.192	1610.67
9.193	1611.01
9.194	1611.35
9.195	1611.68
9.196	1612.02
9.197	1612.36
9.198	1612.70
9.199	1613.03
9.200	1613.37
9.201	1613.71
9.202	1614.05
9.203	1614.39
9.204	1614.72
9.205	1615.06
9.206	1615.40
9.207	1615.74
9.208	1616.08
9.209	1616.41
9.210	1616.75
9.211	1617.09
9.212	1617.43
9.213	1617.77
9.214	1618.11
9.215	1618.44
9.216	1618.78
9.217	1619.12
9.218	1619.46
9.219	1619.80
9.220	1620.14
9.221	1620.47
9.222	1620.81
9.223	1621.15
9.224	1621.49
9.225	1621.83
9.226	1622.17
9.227	1622.51
9.228	1622.84
9.229	1623.18
9.230	1623.52
9.231	1623.86
9.232	1624.20
9.233	1624.54
9.234	1624.88
9.235	1625.22
9.236	1625.56
9.237	1625.89
9.238	1626.23
9.239	1626.57
9.240	1626.91
9.241	1627.25
9.242	1627.59
9.243	1627.93
9.244	1628.27
9.245	1628.61
9.246	1628.95
9.247	1629.29
9.248	1629.63
9.249	1629.97
9.250	1630.30
9.251	1630.64
9.252	1630.98
9.253	1631.32
9.254	1631.66
9.255	1632.00
9.256	1632.34
9.257	1632.68
9.258	1633.02
9.259	1633.36
9.260	1633.70
9.261	1634.04
9.262	1634.38
9.263	1634.72
9.264	1635.06
9.265	1635.40
9.266	1635.74
9.267	1636.08
9.268	1636.42
9.269	1636.76
9.270	1637.10
9.271	1637.44
9.272	1637.78
9.273	1638.12
9.274	1638.46
9.275	1638.80
9.276	1639.14
9.277	1639.48
9.278	1639.82
9.279	1640.16
9.280	1640.50
9.281	1640.84
9.282	1641.18
9.283	1641.52
9.284	1641.86
9.285	1642.20
9.286	1642.54
9.287	1642.88
9.288	1643.23
9.289	1643.57
9.290	1643.91
9.291	1644.25
9.292	1644.59
9.293	1644.93
9.294	1645.27
9.295	1645.61
9.296	1645.95
9.297	1646.29
9.298	1646.63
9.299	1646.97
9.300	1647.32
9.301	1647.66
9.302	1648.00
9.303	1648.34
9.304	1648.68
9.305	1649.02
9.306	1649.36
9.307	1649.70
9.308	1650.04
9.309	1650.39
9.310	1650.73
9.311	1651.07
9.312	1651.41
9.313	1651.75
9.314	1652.09
9.315	1652.43
9.316	1652.78
9.317	1653.12
9.318	1653.46
9.319	1653.80
9.320	1654.14
9.321	1654.48
9.322	1654.82
9.323	1655.17
9.324	1655.51
9.325	1655.85
9.326	1656.19
9.327	1656.53
9.328	1656.88
9.329	1657.22
9.330	1657.56
9.331	1657.90
9.332	1658.24
9.333	1658.59
9.334	1658.93
9.335	1659.27
9.336	1659.61
9.337	1659.95
9.338	1660.30
9.339	1660.64
9.340	1660.98
9.341	1661.32
9.342	1661.66
9.343	1662.01
9.344	1662.35
9.345	1662.69
9.346	1663.03
9.347	1663.38
9.348	1663.72
9.349	1664.06
9.350	1664.40
9.351	1664.75
9.352	1665.09
9.353	1665.43
9.354	1665.77
9.355	1666.12
9.356	1666.46
9.357	1666.80
9.358	1667.15
9.359	1667.49
9.360	1667.83
9.361	1668.17
9.362	1668.52
9.363	1668.86
9.364	1669.20
9.365	1669.55
9.366	1669.89
9.367	1670.23
9.368	1670.57
9.369	1670.92
9.370	1671.26
9.371	1671.60
9.372	1671.95
9.373	1672.29
9.374	1672.63
9.375	1672.98
9.376	1673.32
9.377	1673.66
9.378	1674.01
9.379	1674.35
9.380	1674.69
9.381	1675.04
9.382	1675.38
9.383	1675.73
9.384	1676.07
9.385	1676.41
9.386	1676.76
9.387	1677.10
9.388	1677.44
9.389	1677.79
9.390	1678.13
9.391	1678.47
9.392	1678.82
9.393	1679.16
9.394	1679.51
9.395	1679.85
9.396	1680.19
9.397	1680.54
9.398	1680.88
9.399	1681.23
9.400	1681.57
9.401	1681.91
9.402	1682.26
9.403	1682.60
9.404	1682.95
9.405	1683.29
9.406	1683.64
9.407	1683.98
9.408	1684.32
9.409	1684.67
9.410	1685.01
9.411	1685.36
9.412	1685.70
9.413	1686.05
9.414	1686.39
9.415	1686.74
9.416	1687.08
9.417	1687.42
9.418	1687.77
9.419	1688.11
9.420	1688.46
9.421	1688.80
9.422	1689.15
9.423	1689.49
9.424	1689.84
9.425	1690.18
9.426	1690.53
9.427	1690.87
9.428	1691.22
9.429	1691.56
9.430	1691.91
9.431	1692.25
9.432	1692.60
9.433	1692.94
9.434	1693.29
9.435	1693.63
9.436	1693.98
9.437	1694.32
9.438	1694.67
9.439	1695.01
9.440	1695.36
9.441	1695.71
9.442	1696.05
9.443	1696.40
9.444	1696.74
9.445	1697.09
9.446	1697.43
9.447	1697.78
9.448	1698.12
9.449	1698.47
9.450	1698.81
9.451	1699.16
9.452	1699.51
9.453	1699.85
9.454	1700.20
9.455	1700.54
9.456	1700.89
9.457	1701.24
9.458	1701.58
9.459	1701.93
9.460	1702.27
9.461	1702.62
9.462	1702.96
9.463	1703.31
9.464	1703.66
9.465	1704.00
9.466	1704.35
9.467	1704.70
9.468	1705.04
9.469	1705.39
9.470	1705.73
9.471	1706.08
9.472	1706.43
9.473	1706.77
9.474	1707.12
9.475	1707.47
9.476	1707.81
9.477	1708.16
9.478	1708.51
9.479	1708.85
9.480	1709.20
9.481	1709.55
9.482	1709.89
9.483	1710.24
9.484	1710.59
9.485	1710.93
9.486	1711.28
9.487	1711.63
9.488	1711.97
9.489	1712.32
9.490	1712.67
9.491	1713.01
9.492	1713.36
9.493	1713.71
9.494	1714.05
9.495	1714.40
9.496	1714.75
9.497	1715.10
9.498	1715.44
9.499	1715.79
9.500	1716.14
9.501	1716.48
9.502	1716.83
9.503	1717.18
9.504	1717.53
9.505	1717.87
9.506	1718.22
9.507	1718.57
9.508	1718.92
9.509	1719.26
9.510	1719.61
9.511	1719.96
9.512	1720.31
9.513	1720.65
9.514	1721.00
9.515	1721.35
9.516	1721.70
9.517	1722.04
9.518	1722.39
9.519	1722.74
9.520	1723.09
9.521	1723.43
9.522	1723.78
9.523	1724.13
9.524	1724.48
9.525	1724.83
9.526	1725.17
9.527	1725.52
9.528	1725.87
9.529	1726.22
9.530	1726.57
9.531	1726.91
9.532	1727.26
9.533	1727.61
9.534	1727.96
9.535	1728.31
9.536	1728.66
9.537	1729.00
9.538	1729.35
9.539	1729.70
9.540	1730.05
9.541	1730.40
9.542	1730.75
9.543	1731.10
9.544	1731.44
9.545	1731.79
9.546	1732.14
9.547	1732.49
9.548	1732.84
9.549	1733.19
9.550	1733.54
9.551	1733.88
9.552	1734.23
9.553	1734.58
9.554	1734.93
9.555	1735.28
9.556	1735.63
9.557	1735.98
9.558	1736.33
9.559	1736.68
9.560	1737.02
9.561	1737.37
9.562	1737.72
9.563	1738.07
9.564	1738.42
9.565	1738.77
9.566	1739.12
9.567	1739.47
9.568	1739.82
9.569	1740.17
9.570	1740.52
9.571	1740.87
9.572	1741.22
9.573	1741.57
9.574	1741.91
9.575	1742.26
9.576	1742.61
9.577	1742.96
9.578	1743.31
9.579	1743.66
9.580	1744.01
9.581	1744.36
9.582	1744.71
9.583	1745.06
9.584	1745.41
9.585	1745.76
9.586	1746.11
9.587	1746.46
9.588	1746.81
9.589	1747.16
9.590	1747.51
9.591	1747.86
9.592	1748.21
9.593	1748.56
9.594	1748.91
9.595	1749.26
9.596	1749.61
9.597	1749.96
9.598	1750.31
9.599	1750.66
9.600	1751.01
9.601	1751.36
9.602	1751.71
9.603	1752.06
9.604	1752.41
9.605	1752.76
9.606	1753.11
9.607	1753.46
9.608	1753.82
9.609	1754.17
9.610	1754.52
9.611	1754.87
9.612	1755.22
9.613	1755.57
9.614	1755.92
9.615	1756.27
9.616	1756.62
9.617	1756.97
9.618	1757.32
9.619	1757.67
9.620	1758.02
9.621	1758.37
9.622	1758.73
9.623	1759.08
9.624	1759.43
9.625	1759.78
9.626	1760.13
9.627	1760.48
9.628	1760.83
9.629	1761.18
9.630	1761.53
9.631	1761.89
9.632	1762.24
9.633	1762.59
9.634	1762.94
9.635	1763.29
9.636	1763.64
9.637	1763.99
9.638	1764.35
9.639	1764.70
9.640	1765.05
9.641	1765.40
9.642	1765.75
9.643	1766.10
9.644	1766.45
9.645	1766.81
9.646	1767.16
9.647	1767.51
9.648	1767.86
9.649	1768.21
9.650	1768.57
9.651	1768.92
9.652	1769.27
9.653	1769.62
9.654	1769.97
9.655	1770.32
9.656	1770.68
9.657	1771.03
9.658	1771.38
9.659	1771.73
9.660	1772.09
9.661	1772.44
9.662	1772.79
9.663	1773.14
9.664	1773.49
9.665	1773.85
9.666	1774.20
9.667	1774.55
9.668	1774.90
9.669	1775.26
9.670	1775.61
9.671	1775.96
9.672	1776.31
9.673	1776.67
9.674	1777.02
9.675	1777.37
9.676	1777.72
9.677	1778.08
9.678	1778.43
9.679	1778.78
9.680	1779.13
9.681	1779.49
9.682	1779.84
9.683	1780.19
9.684	1780.55
9.685	1780.90
9.686	1781.25
9.687	1781.60
9.688	1781.96
9.689	1782.31
9.690	1782.66
9.691	1783.02
9.692	1783.37
9.693	1783.72
9.694	1784.08
9.695	1784.43
9.696	1784.78
9.697	1785.14
9.698	1785.49
9.699	1785.84
9.700	1786.20
9.701	1786.55
9.702	1786.90
9.703	1787.26
9.704	1787.61
9.705	1787.96
9.706	1788.32
9.707	1788.67
9.708	1789.02
9.709	1789.38
9.710	1789.73
9.711	1790.08
9.712	1790.44
9.713	1790.79
9.714	1791.15
9.715	1791.50
9.716	1791.85
9.717	1792.21
9.718	1792.56
9.719	1792.91
9.720	1793.27
9.721	1793.62
9.722	1793.98
9.723	1794.33
9.724	1794.68
9.725	1795.04
9.726	1795.39
9.727	1795.75
9.728	1796.10
9.729	1796.46
9.730	1796.81
9.731	1797.16
9.732	1797.52
9.733	1797.87
9.734	1798.23
9.735	1798.58
9.736	1798.94
9.737	1799.29
9.738	1799.65
9.739	1800.00
9.740	1800.35
9.741	1800.71
9.742	1801.06
9.743	1801.42
9.744	1801.77
9.745	1802.13
9.746	1802.48
9.747	1802.84
9.748	1803.19
9.749	1803.55
9.750	1803.90
9.751	1804.26
9.752	1804.61
9.753	1804.97
9.754	1805.32
9.755	1805.68
9.756	1806.03
9.757	1806.39
9.758	1806.74
9.759	1807.10
9.760	1807.45
9.761	1807.81
9.762	1808.16
9.763	1808.52
9.764	1808.87
9.765	1809.23
9.766	1809.58
9.767	1809.94
9.768	1810.30
9.769	1810.65
9.770	1811.01
9.771	1811.36
9.772	1811.72
9.773	1812.07
9.774	1812.43
9.775	1812.78
9.776	1813.14
9.777	1813.50
9.778	1813.85
9.779	1814.21
9.780	1814.56
9.781	1814.92
9.782	1815.27
9.783	1815.63
9.784	1815.99
9.785	1816.34
9.786	1816.70
9.787	1817.05
9.788	1817.41
9.789	1817.77
9.790	1818.12
9.791	1818.48
9.792	1818.83
9.793	1819.19
9.794	1819.55
9.795	1819.90
9.796	1820.26
9.797	1820.62
9.798	1820.97
9.799	1821.33
9.800	1821.69
9.801	1822.04
9.802	1822.40
9.803	1822.75
9.804	1823.11
9.805	1823.47
9.806	1823.82
9.807	1824.18
9.808	1824.54
9.809	1824.89
9.810	1825.25
9.811	1825.61
9.812	1825.96
9.813	1826.32
9.814	1826.68
9.815	1827.04
9.816	1827.39
9.817	1827.75
9.818	1828.11
9.819	1828.46
9.820	1828.82
9.821	1829.18
9.822	1829.53
9.823	1829.89
9.824	1830.25
9.825	1830.61
9.826	1830.96
9.827	1831.32
9.828	1831.68
9.829	1832.03
9.830	1832.39
9.831	1832.75
9.832	1833.11
9.833	1833.46
9.834	1833.82
9.835	1834.18
9.836	1834.54
9.837	1834.89
9.838	1835.25
9.839	1835.61
9.840	1835.97
9.841	1836.32
9.842	1836.68
9.843	1837.04
9.844	1837.40
9.845	1837.76
9.846	1838.11
9.847	1838.47
9.848	1838.83
9.849	1839.19
9.850	1839.55
9.851	1839.90
9.852	1840.26
9.853	1840.62
9.854	1840.98
9.855	1841.34
9.856	1841.69
9.857	1842.05
9.858	1842.41
9.859	1842.77
9.860	1843.13
9.861	1843.48
9.862	1843.84
9.863	1844.20
9.864	1844.56
9.865	1844.92
9.866	1845.28
9.867	1845.63
9.868	1845.99
9.869	1846.35
9.870	1846.71
9.871	1847.07
9.872	1847.43
9.873	1847.79
9.874	1848.14
9.875	1848.50
9.876	1848.86
9.877	1849.22
9.878	1849.58
9.879	1849.94
9.880	1850.30
9.881	1850.66
9.882	1851.02
9.883	1851.37
9.884	1851.73
9.885	1852.09
9.886	1852.45
9.887	1852.81
9.888	1853.17
9.889	1853.53
9.890	1853.89
9.891	1854.25
9.892	1854.61
9.893	1854.97
9.894	1855.32
9.895	1855.68
9.896	1856.04
9.897	1856.40
9.898	1856.76
9.899	1857.12
9.900	1857.48
9.901	1857.84
9.902	1858.20
9.903	1858.56
9.904	1858.92
9.905	1859.28
9.906	1859.64
9.907	1860.00
9.908	1860.36
9.909	1860.72
9.910	1861.08
9.911	1861.44
9.912	1861.80
9.913	1862.16
9.914	1862.52
9.915	1862.88
9.916	1863.24
9.917	1863.60
9.918	1863.96
9.919	1864.32
9.920	1864.68
9.921	1865.04
9.922	1865.40
9.923	1865.76
9.924	1866.12
9.925	1866.48
9.926	1866.84
9.927	1867.20
9.928	1867.56
9.929	1867.92
9.930	1868.28
9.931	1868.64
9.932	1869.00
9.933	1869.36
9.934	1869.72
9.935	1870.08
9.936	1870.44
9.937	1870.80
9.938	1871.16
9.939	1871.52
9.940	1871.88
9.941	1872.25
9.942	1872.61
9.943	1872.97
9.944	1873.33
9.945	1873.69
9.946	1874.05
9.947	1874.41
9.948	1874.77
9.949	1875.13
9.950	1875.49
9.951	1875.85
9.952	1876.22
9.953	1876.58
9.954	1876.94
9.955	1877.30
9.956	1877.66
9.957	1878.02
9.958	1878.38
9.959	1878.74
9.960	1879.10
9.961	1879.47
9.962	1879.83
9.963	1880.19
9.964	1880.55
9.965	1880.91
9.966	1881.27
9.967	1881.63
9.968	1882.00
9.969	1882.36
9.970	1882.72
9.971	1883.08
9.972	1883.44
9.973	1883.80
9.974	1884.17
9.975	1884.53
9.976	1884.89
9.977	1885.25
9.978	1885.61
9.979	1885.97
9.980	1886.34
9.981	1886.70
9.982	1887.06
9.983	1887.42
9.984	1887.78
9.985	1888.15
9.986	1888.51
9.987	1888.87
9.988	1889.23
9.989	1889.59
9.990	1889.96
9.991	1890.32
9.992	1890.68
9.993	1891.04
9.994	1891.41
9.995	1891.77
9.996	1892.13
9.997	1892.49
9.998	1892.86
9.999	1893.22
10.000	1893.58
10.001	1893.94
10.002	1894.31
10.003	1894.67
10.004	1895.03
10.005	1895.39
10.006	1895.76
10.007	1896.12
10.008	1896.48
10.009	1896.84
10.010	1897.21
10.011	1897.57
10.012	1897.93
10.013	1898.30
10.014	1898.66
10.015	1899.02
10.016	1899.38
10.017	1899.75
10.018	1900.11
10.019	1900.47
10.020	1900.84
10.021	1901.20
10.022	1901.56
10.023	1901.93
10.024	1902.29
10.025	1902.65
10.026	1903.02
10.027	1903.38
10.028	1903.74
10.029	1904.11
10.030	1904.47
10.031	1904.83
10.032	1905.20
10.033	1905.56
10.034	1905.92
10.035	1906.29
10.036	1906.65
10.037	1907.01
10.038	1907.38
10.039	1907.74
10.040	1908.11
10.041	1908.47
10.042	1908.83
10.043	1909.20
10.044	1909.56
10.045	1909.92
10.046	1910.29
10.047	1910.65
10.048	1911.02
10.049	1911.38
10.050	1911.74
10.051	1912.11
10.052	1912.47
10.053	1912.84
10.054	1913.20
10.055	1913.56
10.056	1913.93
10.057	1914.29
10.058	1914.66
10.059	1915.02
10.060	1915.39
10.061	1915.75
10.062	1916.11
10.063	1916.48
10.064	1916.84
10.065	1917.21
10.066	1917.57
10.067	1917.94
10.068	1918.30
10.069	1918.67
10.070	1919.03
10.071	1919.40
10.072	1919.76
10.073	1920.13
10.074	1920.49
10.075	1920.85
10.076	1921.22
10.077	1921.58
10.078	1921.95
10.079	1922.31
10.080	1922.68
10.081	1923.04
10.082	1923.41
10.083	1923.77
10.084	1924.14
10.085	1924.50
10.086	1924.87
10.087	1925.23
10.088	1925.60
10.089	1925.96
10.090	1926.33
10.091	1926.69
10.092	1927.06
10.093	1927.43
10.094	1927.79
10.095	1928.16
10.096	1928.52
10.097	1928.89
10.098	1929.25
10.099	1929.62
10.100	1929.98
10.101	1930.35
10.102	1930.71
10.103	1931.08
10.104	1931.45
10.105	1931.81
10.106	1932.18
10.107	1932.54
10.108	1932.91
10.109	1933.27
10.110	1933.64
10.111	1934.01
10.112	1934.37
10.113	1934.74
10.114	1935.10
10.115	1935.47
10.116	1935.84
10.117	1936.20
10.118	1936.57
10.119	1936.93
10.120	1937.30
10.121	1937.67
10.122	1938.03
10.123	1938.40
10.124	1938.77
10.125	1939.13
10.126	1939.50
10.127	1939.86
10.128	1940.23
10.129	1940.60
10.130	1940.96
10.131	1941.33
10.132	1941.70
10.133	1942.06
10.134	1942.43
10.135	1942.80
10.136	1943.16
10.137	1943.53
10.138	1943.90
10.139	1944.26
10.140	1944.63
10.141	1945.00
10.142	1945.36
10.143	1945.73
10.144	1946.10
10.145	1946.46
10.146	1946.83
10.147	1947.20
10.148	1947.56
10.149	1947.93
10.150	1948.30
10.151	1948.67
10.152	1949.03
10.153	1949.40
10.154	1949.77
10.155	1950.13
10.156	1950.50
10.157	1950.87
10.158	1951.24
10.159	1951.60
10.160	1951.97
10.161	1952.34
10.162	1952.71
10.163	1953.07
10.164	1953.44
10.165	1953.81
10.166	1954.18
10.167	1954.54
10.168	1954.91
10.169	1955.28
10.170	1955.65
10.171	1956.01
10.172	1956.38
10.173	1956.75
10.174	1957.12
10.175	1957.48
10.176	1957.85
10.177	1958.22
10.178	1958.59
10.179	1958.96
10.180	1959.32
10.181	1959.69
10.182	1960.06
10.183	1960.43
10.184	1960.80
10.185	1961.16
10.186	1961.53
10.187	1961.90
10.188	1962.27
10.189	1962.64
10.190	1963.00
10.191	1963.37
10.192	1963.74
10.193	1964.11
10.194	1964.48
10.195	1964.85
10.196	1965.21
10.197	1965.58
10.198	1965.95
10.199	1966.32
10.200	1966.69
10.201	1967.06
10.202	1967.43
10.203	1967.79
10.204	1968.16
10.205	1968.53
10.206	1968.90
10.207	1969.27
10.208	1969.64
10.209	1970.01
10.210	1970.38
10.211	1970.74
10.212	1971.11
10.213	1971.48
10.214	1971.85
10.215	1972.22
10.216	1972.59
10.217	1972.96
10.218	1973.33
10.219	1973.70
10.220	1974.07
10.221	1974.43
10.222	1974.80
10.223	1975.17
10.224	1975.54
10.225	1975.91
10.226	1976.28
10.227	1976.65
10.228	1977.02
10.229	1977.39
10.230	1977.76
10.231	1978.13
10.232	1978.50
10.233	1978.87
10.234	1979.24
10.235	1979.61
10.236	1979.98
10.237	1980.35
10.238	1980.72
10.239	1981.09
10.240	1981.46
10.241	1981.82
10.242	1982.19
10.243	1982.56
10.244	1982.93
10.245	1983.30
10.246	1983.67
10.247	1984.04
10.248	1984.41
10.249	1984.78
10.250	1985.15
10.251	1985.52
10.252	1985.89
10.253	1986.26
10.254	1986.63
10.255	1987.00
10.256	1987.38
10.257	1987.75
10.258	1988.12
10.259	1988.49
10.260	1988.86
10.261	1989.23
10.262	1989.60
10.263	1989.97
10.264	1990.34
10.265	1990.71
10.266	1991.08
10.267	1991.45
10.268	1991.82
10.269	1992.19
10.270	1992.56
10.271	1992.93
10.272	1993.30
10.273	1993.67
10.274	1994.04
10.275	1994.42
10.276	1994.79
10.277	1995.16
10.278	1995.53
10.279	1995.90
10.280	1996.27
10.281	1996.64
10.282	1997.01
10.283	1997.38
10.284	1997.75
10.285	1998.13
10.286	1998.50
10.287	1998.87
10.288	1999.24
10.289	1999.61
10.290	1999.98
10.291	2000.35
10.292	2000.72
10.293	2001.10
10.294	2001.47
10.295	2001.84
10.296	2002.21
10.297	2002.58
10.298	2002.95
10.299	2003.32
10.300	2003.70
10.301	2004.07
10.302	2004.44
10.303	2004.81
10.304	2005.18
10.305	2005.55
10.306	2005.93
10.307	2006.30
10.308	2006.67
10.309	2007.04
10.310	2007.41
10.311	2007.78
10.312	2008.16
10.313	2008.53
10.314	2008.90
10.315	2009.27
10.316	2009.64
10.317	2010.02
10.318	2010.39
10.319	2010.76
10.320	2011.13
10.321	2011.51
10.322	2011.88
10.323	2012.25
10.324	2012.62
10.325	2012.99
10.326	2013.37
10.327	2013.74
10.328	2014.11
10.329	2014.48
10.330	2014.86
10.331	2015.23
10.332	2015.60
10.333	2015.97
10.334	2016.35
10.335	2016.72
10.336	2017.09
10.337	2017.46
10.338	2017.84
10.339	2018.21
10.340	2018.58
10.341	2018.96
10.342	2019.33
10.343	2019.70
10.344	2020.07
10.345	2020.45
10.346	2020.82
10.347	2021.19
10.348	2021.57
10.349	2021.94
10.350	2022.31
10.351	2022.68
10.352	2023.06
10.353	2023.43
10.354	2023.80
10.355	2024.18
10.356	2024.55
10.357	2024.92
10.358	2025.30
10.359	2025.67
10.360	2026.04
10.361	2026.42
10.362	2026.79
10.363	2027.16
10.364	2027.54
10.365	2027.91
10.366	2028.29
10.367	2028.66
10.368	2029.03
10.369	2029.41
10.370	2029.78
10.371	2030.15
10.372	2030.53
10.373	2030.90
10.374	2031.27
10.375	2031.65
10.376	2032.02
10.377	2032.40
10.378	2032.77
10.379	2033.14
10.380	2033.52
10.381	2033.89
10.382	2034.27
10.383	2034.64
10.384	2035.01
10.385	2035.39
10.386	2035.76
10.387	2036.14
10.388	2036.51
10.389	2036.89
10.390	2037.26
10.391	2037.63
10.392	2038.01
10.393	2038.38
10.394	2038.76
10.395	2039.13
10.396	2039.51
10.397	2039.88
10.398	2040.25
10.399	2040.63
10.400	2041.00
10.401	2041.38
10.402	2041.75
10.403	2042.13
10.404	2042.50
10.405	2042.88
10.406	2043.25
10.407	2043.63
10.408	2044.00
10.409	2044.38
10.410	2044.75
10.411	2045.13
10.412	2045.50
10.413	2045.88
10.414	2046.25
10.415	2046.63
10.416	2047.00
10.417	2047.38
10.418	2047.75
10.419	2048.13
10.420	2048.50
10.421	2048.88
10.422	2049.25
10.423	2049.63
10.424	2050.00
10.425	2050.38
10.426	2050.75
10.427	2051.13
10.428	2051.50
10.429	2051.88
10.430	2052.25
10.431	2052.63
10.432	2053.01
10.433	2053.38
10.434	2053.76
10.435	2054.13
10.436	2054.51
10.437	2054.88
10.438	2055.26
10.439	2055.64
10.440	2056.01
10.441	2056.39
10.442	2056.76
10.443	2057.14
10.444	2057.51
10.445	2057.89
10.446	2058.27
10.447	2058.64
10.448	2059.02
10.449	2059.39
10.450	2059.77
10.451	2060.15
10.452	2060.52
10.453	2060.90
10.454	2061.28
10.455	2061.65
10.456	2062.03
10.457	2062.40
10.458	2062.78
10.459	2063.16
10.460	2063.53
10.461	2063.91
10.462	2064.29
10.463	2064.66
10.464	2065.04
10.465	2065.42
10.466	2065.79
10.467	2066.17
10.468	2066.55
10.469	2066.92
10.470	2067.30
10.471	2067.68
10.472	2068.05
10.473	2068.43
10.474	2068.81
10.475	2069.18
10.476	2069.56
10.477	2069.94
10.478	2070.31
10.479	2070.69
10.480	2071.07
10.481	2071.44
10.482	2071.82
10.483	2072.20
10.484	2072.58
10.485	2072.95
10.486	2073.33
10.487	2073.71
10.488	2074.08
10.489	2074.46
10.490	2074.84
10.491	2075.22
10.492	2075.59
10.493	2075.97
10.494	2076.35
10.495	2076.73
10.496	2077.10
10.497	2077.48
10.498	2077.86
10.499	2078.24
10.500	2078.61
10.501	2078.99
10.502	2079.37
10.503	2079.75
10.504	2080.12
10.505	2080.50
10.506	2080.88
10.507	2081.26
10.508	2081.63
10.509	2082.01
10.510	2082.39
10.511	2082.77
10.512	2083.15
10.513	2083.52
10.514	2083.90
10.515	2084.28
10.516	2084.66
10.517	2085.04
10.518	2085.41
10.519	2085.79
10.520	2086.17
10.521	2086.55
10.522	2086.93
10.523	2087.31
10.524	2087.68
10.525	2088.06
10.526	2088.44
10.527	2088.82
10.528	2089.20
10.529	2089.58
10.530	2089.95
10.531	2090.33
10.532	2090.71
10.533	2091.09
10.534	2091.47
10.535	2091.85
10.536	2092.23
10.537	2092.60
10.538	2092.98
10.539	2093.36
10.540	2093.74
10.541	2094.12
10.542	2094.50
10.543	2094.88
10.544	2095.26
10.545	2095.64
10.546	2096.01
10.547	2096.39
10.548	2096.77
10.549	2097.15
10.550	2097.53
10.551	2097.91
10.552	2098.29
10.553	2098.67
10.554	2099.05
10.555	2099.43
10.556	2099.81
10.557	2100.19
10.558	2100.56
10.559	2100.94
10.560	2101.32
10.561	2101.70
10.562	2102.08
10.563	2102.46
10.564	2102.84
10.565	2103.22
10.566	2103.60
10.567	2103.98
10.568	2104.36
10.569	2104.74
10.570	2105.12
10.571	2105.50
10.572	2105.88
10.573	2106.26
10.574	2106.64
10.575	2107.02
10.576	2107.40
10.577	2107.78
10.578	2108.16
10.579	2108.54
10.580	2108.92
10.581	2109.30
10.582	2109.68
10.583	2110.06
10.584	2110.44
10.585	2110.82
10.586	2111.20
10.587	2111.58
10.588	2111.96
10.589	2112.34
10.590	2112.72
10.591	2113.10
10.592	2113.48
10.593	2113.86
10.594	2114.24
10.595	2114.62
10.596	2115.00
10.597	2115.38
10.598	2115.76
10.599	2116.14
10.600	2116.52
10.601	2116.90
10.602	2117.28
10.603	2117.67
10.604	2118.05
10.605	2118.43
10.606	2118.81
10.607	2119.19
10.608	2119.57
10.609	2119.95
10.610	2120.33
10.611	2120.71
10.612	2121.09
10.613	2121.47
10.614	2121.86
10.615	2122.24
10.616	2122.62
10.617	2123.00
10.618	2123.38
10.619	2123.76
10.620	2124.14
10.621	2124.52
10.622	2124.90
10.623	2125.29
10.624	2125.67
10.625	2126.05
10.626	2126.43
10.627	2126.81
10.628	2127.19
10.629	2127.57
10.630	2127.96
10.631	2128.34
10.632	2128.72
10.633	2129.10
10.634	2129.48
10.635	2129.86
10.636	2130.25
10.637	2130.63
10.638	2131.01
10.639	2131.39
10.640	2131.77
10.641	2132.15
10.642	2132.54
10.643	2132.92
10.644	2133.30
10.645	2133.68
10.646	2134.06
10.647	2134.45
10.648	2134.83
10.649	2135.21
10.650	2135.59
10.651	2135.97
10.652	2136.36
10.653	2136.74
10.654	2137.12
10.655	2137.50
10.656	2137.88
10.657	2138.27
10.658	2138.65
10.659	2139.03
10.660	2139.41
10.661	2139.80
10.662	2140.18
10.663	2140.56
10.664	2140.94
10.665	2141.33
10.666	2141.71
10.667	2142.09
10.668	2142.47
10.669	2142.86
10.670	2143.24
10.671	2143.62
10.672	2144.01
