t(c)	x(m)
14.091	817.73
14.092	817.85
14.093	817.97
14.094	818.10
14.095	818.22
14.096	818.35
14.097	818.47
14.098	818.60
14.099	818.72
14.100	818.84
14.101	818.97
14.102	819.09
14.103	819.22
14.104	819.34
14.105	819.46
14.106	819.59
14.107	819.71
14.108	819.84
14.109	819.96
14.110	820.09
14.111	820.21
14.112	820.33
14.113	820.46
14.114	820.58
14.115	820.71
14.116	820.83
14.117	820.96
14.118	821.08
14.119	821.20
14.120	821.33
14.121	821.45
14.122	821.58
14.123	821.70
14.124	821.83
14.125	821.95
14.126	822.07
14.127	822.20
14.128	822.32
14.129	822.45
14.130	822.57
14.131	822.70
14.132	822.82
14.133	822.95
14.134	823.07
14.135	823.19
14.136	823.32
14.137	823.44
14.138	823.57
14.139	823.69
14.140	823.82
14.141	823.94
14.142	824.07
14.143	824.19
14.144	824.32
14.145	824.44
14.146	824.56
14.147	824.69
14.148	824.81
14.149	824.94
14.150	825.06
14.151	825.19
14.152	825.31
14.153	825.44
14.154	825.56
14.155	825.69
14.156	825.81
14.157	825.94
14.158	826.06
14.159	826.19
14.160	826.31
14.161	826.44
14.162	826.56
14.163	826.68
14.164	826.81
14.165	826.93
14.166	827.06
14.167	827.18
14.168	827.31
14.169	827.43
14.170	827.56
14.171	827.68
14.172	827.81
14.173	827.93
14.174	828.06
14.175	828.18
14.176	828.31
14.177	828.43
14.178	828.56
14.179	828.68
14.180	828.81
14.181	828.93
14.182	829.06
14.183	829.18
14.184	829.31
14.185	829.43
14.186	829.56
14.187	829.68
14.188	829.81
14.189	829.93
14.190	830.06
14.191	830.18
14.192	830.31
14.193	830.43
14.194	830.56
14.195	830.68
14.196	830.81
14.197	830.93
14.198	831.06
14.199	831.18
14.200	831.31
14.201	831.43
14.202	831.56
14.203	831.68
14.204	831.81
14.205	831.93
14.206	832.06
14.207	832.18
14.208	832.31
14.209	832.43
14.210	832.56
14.211	832.69
14.212	832.81
14.213	832.94
14.214	833.06
14.215	833.19
14.216	833.31
14.217	833.44
14.218	833.56
14.219	833.69
14.220	833.81
14.221	833.94
14.222	834.06
14.223	834.19
14.224	834.31
14.225	834.44
14.226	834.57
14.227	834.69
14.228	834.82
14.229	834.94
14.230	835.07
14.231	835.19
14.232	835.32
14.233	835.44
14.234	835.57
14.235	835.69
14.236	835.82
14.237	835.95
14.238	836.07
14.239	836.20
14.240	836.32
14.241	836.45
14.242	836.57
14.243	836.70
14.244	836.82
14.245	836.95
14.246	837.08
14.247	837.20
14.248	837.33
14.249	837.45
14.250	837.58
14.251	837.70
14.252	837.83
14.253	837.95
14.254	838.08
14.255	838.21
14.256	838.33
14.257	838.46
14.258	838.58
14.259	838.71
14.260	838.83
14.261	838.96
14.262	839.09
14.263	839.21
14.264	839.34
14.265	839.46
14.266	839.59
14.267	839.72
14.268	839.84
14.269	839.97
14.270	840.09
14.271	840.22
14.272	840.34
14.273	840.47
14.274	840.60
14.275	840.72
14.276	840.85
14.277	840.97
14.278	841.10
14.279	841.23
14.280	841.35
14.281	841.48
14.282	841.60
14.283	841.73
14.284	841.86
14.285	841.98
14.286	842.11
14.287	842.23
14.288	842.36
14.289	842.49
14.290	842.61
14.291	842.74
14.292	842.86
14.293	842.99
14.294	843.12
14.295	843.24
14.296	843.37
14.297	843.49
14.298	843.62
14.299	843.75
14.300	843.87
14.301	844.00
14.302	844.12
14.303	844.25
14.304	844.38
14.305	844.50
14.306	844.63
14.307	844.76
14.308	844.88
14.309	845.01
14.310	845.13
14.311	845.26
14.312	845.39
14.313	845.51
14.314	845.64
14.315	845.77
14.316	845.89
14.317	846.02
14.318	846.14
14.319	846.27
14.320	846.40
14.321	846.52
14.322	846.65
14.323	846.78
14.324	846.90
14.325	847.03
14.326	847.16
14.327	847.28
14.328	847.41
14.329	847.53
14.330	847.66
14.331	847.79
14.332	847.91
14.333	848.04
14.334	848.17
14.335	848.29
14.336	848.42
14.337	848.55
14.338	848.67
14.339	848.80
14.340	848.93
14.341	849.05
14.342	849.18
14.343	849.31
14.344	849.43
14.345	849.56
14.346	849.69
14.347	849.81
14.348	849.94
14.349	850.07
14.350	850.19
14.351	850.32
14.352	850.44
14.353	850.57
14.354	850.70
14.355	850.82
14.356	850.95
14.357	851.08
14.358	851.21
14.359	851.33
14.360	851.46
14.361	851.59
14.362	851.71
14.363	851.84
14.364	851.97
14.365	852.09
14.366	852.22
14.367	852.35
14.368	852.47
14.369	852.60
14.370	852.73
14.371	852.85
14.372	852.98
14.373	853.11
14.374	853.23
14.375	853.36
14.376	853.49
14.377	853.61
14.378	853.74
14.379	853.87
14.380	854.00
14.381	854.12
14.382	854.25
14.383	854.38
14.384	854.50
14.385	854.63
14.386	854.76
14.387	854.88
14.388	855.01
14.389	855.14
14.390	855.27
14.391	855.39
14.392	855.52
14.393	855.65
14.394	855.77
14.395	855.90
14.396	856.03
14.397	856.15
14.398	856.28
14.399	856.41
14.400	856.54
14.401	856.66
14.402	856.79
14.403	856.92
14.404	857.04
14.405	857.17
14.406	857.30
14.407	857.43
14.408	857.55
14.409	857.68
14.410	857.81
14.411	857.93
14.412	858.06
14.413	858.19
14.414	858.32
14.415	858.44
14.416	858.57
14.417	858.70
14.418	858.83
14.419	858.95
14.420	859.08
14.421	859.21
14.422	859.34
14.423	859.46
14.424	859.59
14.425	859.72
14.426	859.84
14.427	859.97
14.428	860.10
14.429	860.23
14.430	860.35
14.431	860.48
14.432	860.61
14.433	860.74
14.434	860.86
14.435	860.99
14.436	861.12
14.437	861.25
14.438	861.37
14.439	861.50
14.440	861.63
14.441	861.76
14.442	861.88
14.443	862.01
14.444	862.14
14.445	862.27
14.446	862.39
14.447	862.52
14.448	862.65
14.449	862.78
14.450	862.90
14.451	863.03
14.452	863.16
14.453	863.29
14.454	863.42
14.455	863.54
14.456	863.67
14.457	863.80
14.458	863.93
14.459	864.05
14.460	864.18
14.461	864.31
14.462	864.44
14.463	864.56
14.464	864.69
14.465	864.82
14.466	864.95
14.467	865.08
14.468	865.20
14.469	865.33
14.470	865.46
14.471	865.59
14.472	865.72
14.473	865.84
14.474	865.97
14.475	866.10
14.476	866.23
14.477	866.35
14.478	866.48
14.479	866.61
14.480	866.74
14.481	866.87
14.482	866.99
14.483	867.12
14.484	867.25
14.485	867.38
14.486	867.51
14.487	867.63
14.488	867.76
14.489	867.89
14.490	868.02
14.491	868.15
14.492	868.27
14.493	868.40
14.494	868.53
14.495	868.66
14.496	868.79
14.497	868.91
14.498	869.04
14.499	869.17
14.500	869.30
14.501	869.43
14.502	869.56
14.503	869.68
14.504	869.81
14.505	869.94
14.506	870.07
14.507	870.20
14.508	870.32
14.509	870.45
14.510	870.58
14.511	870.71
14.512	870.84
14.513	870.97
14.514	871.09
14.515	871.22
14.516	871.35
14.517	871.48
14.518	871.61
14.519	871.74
14.520	871.86
14.521	871.99
14.522	872.12
14.523	872.25
14.524	872.38
14.525	872.51
14.526	872.63
14.527	872.76
14.528	872.89
14.529	873.02
14.530	873.15
14.531	873.28
14.532	873.40
14.533	873.53
14.534	873.66
14.535	873.79
14.536	873.92
14.537	874.05
14.538	874.18
14.539	874.30
14.540	874.43
14.541	874.56
14.542	874.69
14.543	874.82
14.544	874.95
14.545	875.07
14.546	875.20
14.547	875.33
14.548	875.46
14.549	875.59
14.550	875.72
14.551	875.85
14.552	875.98
14.553	876.10
14.554	876.23
14.555	876.36
14.556	876.49
14.557	876.62
14.558	876.75
14.559	876.88
14.560	877.00
14.561	877.13
14.562	877.26
14.563	877.39
14.564	877.52
14.565	877.65
14.566	877.78
14.567	877.91
14.568	878.03
14.569	878.16
14.570	878.29
14.571	878.42
14.572	878.55
14.573	878.68
14.574	878.81
14.575	878.94
14.576	879.07
14.577	879.19
14.578	879.32
14.579	879.45
14.580	879.58
14.581	879.71
14.582	879.84
14.583	879.97
14.584	880.10
14.585	880.23
14.586	880.35
14.587	880.48
14.588	880.61
14.589	880.74
14.590	880.87
14.591	881.00
14.592	881.13
14.593	881.26
14.594	881.39
14.595	881.52
14.596	881.65
14.597	881.77
14.598	881.90
14.599	882.03
14.600	882.16
14.601	882.29
14.602	882.42
14.603	882.55
14.604	882.68
14.605	882.81
14.606	882.94
14.607	883.07
14.608	883.20
14.609	883.32
14.610	883.45
14.611	883.58
14.612	883.71
14.613	883.84
14.614	883.97
14.615	884.10
14.616	884.23
14.617	884.36
14.618	884.49
14.619	884.62
14.620	884.75
14.621	884.88
14.622	885.00
14.623	885.13
14.624	885.26
14.625	885.39
14.626	885.52
14.627	885.65
14.628	885.78
14.629	885.91
14.630	886.04
14.631	886.17
14.632	886.30
14.633	886.43
14.634	886.56
14.635	886.69
14.636	886.82
14.637	886.95
14.638	887.08
14.639	887.21
14.640	887.33
14.641	887.46
14.642	887.59
14.643	887.72
14.644	887.85
14.645	887.98
14.646	888.11
14.647	888.24
14.648	888.37
14.649	888.50
14.650	888.63
14.651	888.76
14.652	888.89
14.653	889.02
14.654	889.15
14.655	889.28
14.656	889.41
14.657	889.54
14.658	889.67
14.659	889.80
14.660	889.93
14.661	890.06
14.662	890.19
14.663	890.32
14.664	890.45
14.665	890.58
14.666	890.71
14.667	890.84
14.668	890.97
14.669	891.10
14.670	891.23
14.671	891.36
14.672	891.48
14.673	891.61
14.674	891.74
14.675	891.87
14.676	892.00
14.677	892.13
14.678	892.26
14.679	892.39
14.680	892.52
14.681	892.65
14.682	892.78
14.683	892.91
14.684	893.04
14.685	893.17
14.686	893.30
14.687	893.43
14.688	893.56
14.689	893.69
14.690	893.82
14.691	893.95
14.692	894.08
14.693	894.21
14.694	894.34
14.695	894.47
14.696	894.60
14.697	894.73
14.698	894.86
14.699	894.99
14.700	895.12
14.701	895.25
14.702	895.38
14.703	895.52
14.704	895.65
14.705	895.78
14.706	895.91
14.707	896.04
14.708	896.17
14.709	896.30
14.710	896.43
14.711	896.56
14.712	896.69
14.713	896.82
14.714	896.95
14.715	897.08
14.716	897.21
14.717	897.34
14.718	897.47
14.719	897.60
14.720	897.73
14.721	897.86
14.722	897.99
14.723	898.12
14.724	898.25
14.725	898.38
14.726	898.51
14.727	898.64
14.728	898.77
14.729	898.90
14.730	899.03
14.731	899.16
14.732	899.29
14.733	899.42
14.734	899.55
14.735	899.69
14.736	899.82
14.737	899.95
14.738	900.08
14.739	900.21
14.740	900.34
14.741	900.47
14.742	900.60
14.743	900.73
14.744	900.86
14.745	900.99
14.746	901.12
14.747	901.25
14.748	901.38
14.749	901.51
14.750	901.64
14.751	901.77
14.752	901.90
14.753	902.04
14.754	902.17
14.755	902.30
14.756	902.43
14.757	902.56
14.758	902.69
14.759	902.82
14.760	902.95
14.761	903.08
14.762	903.21
14.763	903.34
14.764	903.47
14.765	903.60
14.766	903.73
14.767	903.87
14.768	904.00
14.769	904.13
14.770	904.26
14.771	904.39
14.772	904.52
14.773	904.65
14.774	904.78
14.775	904.91
14.776	905.04
14.777	905.17
14.778	905.31
14.779	905.44
14.780	905.57
14.781	905.70
14.782	905.83
14.783	905.96
14.784	906.09
14.785	906.22
14.786	906.35
14.787	906.48
14.788	906.61
14.789	906.75
14.790	906.88
14.791	907.01
14.792	907.14
14.793	907.27
14.794	907.40
14.795	907.53
14.796	907.66
14.797	907.79
14.798	907.93
14.799	908.06
14.800	908.19
14.801	908.32
14.802	908.45
14.803	908.58
14.804	908.71
14.805	908.84
14.806	908.97
14.807	909.11
14.808	909.24
14.809	909.37
14.810	909.50
14.811	909.63
14.812	909.76
14.813	909.89
14.814	910.02
14.815	910.16
14.816	910.29
14.817	910.42
14.818	910.55
14.819	910.68
14.820	910.81
14.821	910.94
14.822	911.08
14.823	911.21
14.824	911.34
14.825	911.47
14.826	911.60
14.827	911.73
14.828	911.86
14.829	911.99
14.830	912.13
14.831	912.26
14.832	912.39
14.833	912.52
14.834	912.65
14.835	912.78
14.836	912.91
14.837	913.05
14.838	913.18
14.839	913.31
14.840	913.44
14.841	913.57
14.842	913.70
14.843	913.84
14.844	913.97
14.845	914.10
14.846	914.23
14.847	914.36
14.848	914.49
14.849	914.63
14.850	914.76
14.851	914.89
14.852	915.02
14.853	915.15
14.854	915.28
14.855	915.42
14.856	915.55
14.857	915.68
14.858	915.81
14.859	915.94
14.860	916.07
14.861	916.21
14.862	916.34
14.863	916.47
14.864	916.60
14.865	916.73
14.866	916.86
14.867	917.00
14.868	917.13
14.869	917.26
14.870	917.39
14.871	917.52
14.872	917.66
14.873	917.79
14.874	917.92
14.875	918.05
14.876	918.18
14.877	918.31
14.878	918.45
14.879	918.58
14.880	918.71
14.881	918.84
14.882	918.97
14.883	919.11
14.884	919.24
14.885	919.37
14.886	919.50
14.887	919.63
14.888	919.77
14.889	919.90
14.890	920.03
14.891	920.16
14.892	920.29
14.893	920.43
14.894	920.56
14.895	920.69
14.896	920.82
14.897	920.95
14.898	921.09
14.899	921.22
14.900	921.35
14.901	921.48
14.902	921.62
14.903	921.75
14.904	921.88
14.905	922.01
14.906	922.14
14.907	922.28
14.908	922.41
14.909	922.54
14.910	922.67
14.911	922.81
14.912	922.94
14.913	923.07
14.914	923.20
14.915	923.33
14.916	923.47
14.917	923.60
14.918	923.73
14.919	923.86
14.920	924.00
14.921	924.13
14.922	924.26
14.923	924.39
14.924	924.53
14.925	924.66
14.926	924.79
14.927	924.92
14.928	925.06
14.929	925.19
14.930	925.32
14.931	925.45
14.932	925.58
14.933	925.72
14.934	925.85
14.935	925.98
14.936	926.11
14.937	926.25
14.938	926.38
14.939	926.51
14.940	926.64
14.941	926.78
14.942	926.91
14.943	927.04
14.944	927.18
14.945	927.31
14.946	927.44
14.947	927.57
14.948	927.71
14.949	927.84
14.950	927.97
14.951	928.10
14.952	928.24
14.953	928.37
14.954	928.50
14.955	928.63
14.956	928.77
14.957	928.90
14.958	929.03
14.959	929.16
14.960	929.30
14.961	929.43
14.962	929.56
14.963	929.70
14.964	929.83
14.965	929.96
14.966	930.09
14.967	930.23
14.968	930.36
14.969	930.49
14.970	930.63
14.971	930.76
14.972	930.89
14.973	931.02
14.974	931.16
14.975	931.29
14.976	931.42
14.977	931.56
14.978	931.69
14.979	931.82
14.980	931.95
14.981	932.09
14.982	932.22
14.983	932.35
14.984	932.49
14.985	932.62
14.986	932.75
14.987	932.89
14.988	933.02
14.989	933.15
14.990	933.28
14.991	933.42
14.992	933.55
14.993	933.68
14.994	933.82
14.995	933.95
14.996	934.08
14.997	934.22
14.998	934.35
14.999	934.48
15.000	934.62
15.001	934.75
15.002	934.88
15.003	935.01
15.004	935.15
15.005	935.28
15.006	935.41
15.007	935.55
15.008	935.68
15.009	935.81
15.010	935.95
15.011	936.08
15.012	936.21
15.013	936.35
15.014	936.48
15.015	936.61
15.016	936.75
15.017	936.88
15.018	937.01
15.019	937.15
15.020	937.28
15.021	937.41
15.022	937.55
15.023	937.68
15.024	937.81
15.025	937.95
15.026	938.08
15.027	938.21
15.028	938.35
15.029	938.48
15.030	938.61
15.031	938.75
15.032	938.88
15.033	939.01
15.034	939.15
15.035	939.28
15.036	939.42
15.037	939.55
15.038	939.68
15.039	939.82
15.040	939.95
15.041	940.08
15.042	940.22
15.043	940.35
15.044	940.48
15.045	940.62
15.046	940.75
15.047	940.88
15.048	941.02
15.049	941.15
15.050	941.29
15.051	941.42
15.052	941.55
15.053	941.69
15.054	941.82
15.055	941.95
15.056	942.09
15.057	942.22
15.058	942.35
15.059	942.49
15.060	942.62
15.061	942.76
15.062	942.89
15.063	943.02
15.064	943.16
15.065	943.29
15.066	943.43
15.067	943.56
15.068	943.69
15.069	943.83
15.070	943.96
15.071	944.09
15.072	944.23
15.073	944.36
15.074	944.50
15.075	944.63
15.076	944.76
15.077	944.90
15.078	945.03
15.079	945.17
15.080	945.30
15.081	945.43
15.082	945.57
15.083	945.70
15.084	945.84
15.085	945.97
15.086	946.10
15.087	946.24
15.088	946.37
15.089	946.51
15.090	946.64
15.091	946.77
15.092	946.91
15.093	947.04
15.094	947.18
15.095	947.31
15.096	947.44
15.097	947.58
15.098	947.71
15.099	947.85
15.100	947.98
15.101	948.11
15.102	948.25
15.103	948.38
15.104	948.52
15.105	948.65
15.106	948.79
15.107	948.92
15.108	949.05
15.109	949.19
15.110	949.32
15.111	949.46
15.112	949.59
15.113	949.73
15.114	949.86
15.115	949.99
15.116	950.13
15.117	950.26
15.118	950.40
15.119	950.53
15.120	950.67
15.121	950.80
15.122	950.93
15.123	951.07
15.124	951.20
15.125	951.34
15.126	951.47
15.127	951.61
15.128	951.74
15.129	951.88
15.130	952.01
15.131	952.14
15.132	952.28
15.133	952.41
15.134	952.55
15.135	952.68
15.136	952.82
15.137	952.95
15.138	953.09
15.139	953.22
15.140	953.35
15.141	953.49
15.142	953.62
15.143	953.76
15.144	953.89
15.145	954.03
15.146	954.16
15.147	954.30
15.148	954.43
15.149	954.57
15.150	954.70
15.151	954.84
15.152	954.97
15.153	955.11
15.154	955.24
15.155	955.37
15.156	955.51
15.157	955.64
15.158	955.78
15.159	955.91
15.160	956.05
15.161	956.18
15.162	956.32
15.163	956.45
15.164	956.59
15.165	956.72
15.166	956.86
15.167	956.99
15.168	957.13
15.169	957.26
15.170	957.40
15.171	957.53
15.172	957.67
15.173	957.80
15.174	957.94
15.175	958.07
15.176	958.21
15.177	958.34
15.178	958.48
15.179	958.61
15.180	958.75
15.181	958.88
15.182	959.02
15.183	959.15
15.184	959.29
15.185	959.42
15.186	959.56
15.187	959.69
15.188	959.83
15.189	959.96
15.190	960.10
15.191	960.23
15.192	960.37
15.193	960.50
15.194	960.64
15.195	960.77
15.196	960.91
15.197	961.04
15.198	961.18
15.199	961.31
15.200	961.45
15.201	961.58
15.202	961.72
15.203	961.85
15.204	961.99
15.205	962.12
15.206	962.26
15.207	962.39
15.208	962.53
15.209	962.66
15.210	962.80
15.211	962.93
15.212	963.07
15.213	963.21
15.214	963.34
15.215	963.48
15.216	963.61
15.217	963.75
15.218	963.88
15.219	964.02
15.220	964.15
15.221	964.29
15.222	964.42
15.223	964.56
15.224	964.69
15.225	964.83
15.226	964.96
15.227	965.10
15.228	965.24
15.229	965.37
15.230	965.51
15.231	965.64
15.232	965.78
15.233	965.91
15.234	966.05
15.235	966.18
15.236	966.32
15.237	966.46
15.238	966.59
15.239	966.73
15.240	966.86
15.241	967.00
15.242	967.13
15.243	967.27
15.244	967.40
15.245	967.54
15.246	967.68
15.247	967.81
15.248	967.95
15.249	968.08
15.250	968.22
15.251	968.35
15.252	968.49
15.253	968.63
15.254	968.76
15.255	968.90
15.256	969.03
15.257	969.17
15.258	969.30
15.259	969.44
15.260	969.58
15.261	969.71
15.262	969.85
15.263	969.98
15.264	970.12
15.265	970.25
15.266	970.39
15.267	970.53
15.268	970.66
15.269	970.80
15.270	970.93
15.271	971.07
15.272	971.21
15.273	971.34
15.274	971.48
15.275	971.61
15.276	971.75
15.277	971.89
15.278	972.02
15.279	972.16
15.280	972.29
15.281	972.43
15.282	972.57
15.283	972.70
15.284	972.84
15.285	972.97
15.286	973.11
15.287	973.25
15.288	973.38
15.289	973.52
15.290	973.65
15.291	973.79
15.292	973.93
15.293	974.06
15.294	974.20
15.295	974.33
15.296	974.47
15.297	974.61
15.298	974.74
15.299	974.88
15.300	975.01
15.301	975.15
15.302	975.29
15.303	975.42
15.304	975.56
15.305	975.70
15.306	975.83
15.307	975.97
15.308	976.10
15.309	976.24
15.310	976.38
15.311	976.51
15.312	976.65
15.313	976.79
15.314	976.92
15.315	977.06
15.316	977.19
15.317	977.33
15.318	977.47
15.319	977.60
15.320	977.74
15.321	977.88
15.322	978.01
15.323	978.15
15.324	978.29
15.325	978.42
15.326	978.56
15.327	978.70
15.328	978.83
15.329	978.97
15.330	979.10
15.331	979.24
15.332	979.38
15.333	979.51
15.334	979.65
15.335	979.79
15.336	979.92
15.337	980.06
15.338	980.20
15.339	980.33
15.340	980.47
15.341	980.61
15.342	980.74
15.343	980.88
15.344	981.02
15.345	981.15
15.346	981.29
15.347	981.43
15.348	981.56
15.349	981.70
15.350	981.84
15.351	981.97
15.352	982.11
15.353	982.25
15.354	982.38
15.355	982.52
15.356	982.66
15.357	982.79
15.358	982.93
15.359	983.07
15.360	983.20
15.361	983.34
15.362	983.48
15.363	983.61
15.364	983.75
15.365	983.89
15.366	984.03
15.367	984.16
15.368	984.30
15.369	984.44
15.370	984.57
15.371	984.71
15.372	984.85
15.373	984.98
15.374	985.12
15.375	985.26
15.376	985.39
15.377	985.53
15.378	985.67
15.379	985.81
15.380	985.94
15.381	986.08
15.382	986.22
15.383	986.35
15.384	986.49
15.385	986.63
15.386	986.76
15.387	986.90
15.388	987.04
15.389	987.18
15.390	987.31
15.391	987.45
15.392	987.59
15.393	987.72
15.394	987.86
15.395	988.00
15.396	988.14
15.397	988.27
15.398	988.41
15.399	988.55
15.400	988.68
15.401	988.82
15.402	988.96
15.403	989.10
15.404	989.23
15.405	989.37
15.406	989.51
15.407	989.64
15.408	989.78
15.409	989.92
15.410	990.06
15.411	990.19
15.412	990.33
15.413	990.47
15.414	990.61
15.415	990.74
15.416	990.88
15.417	991.02
15.418	991.16
15.419	991.29
15.420	991.43
15.421	991.57
15.422	991.71
15.423	991.84
15.424	991.98
15.425	992.12
15.426	992.25
15.427	992.39
15.428	992.53
15.429	992.67
15.430	992.80
15.431	992.94
15.432	993.08
15.433	993.22
15.434	993.35
15.435	993.49
15.436	993.63
15.437	993.77
15.438	993.91
15.439	994.04
15.440	994.18
15.441	994.32
15.442	994.46
15.443	994.59
15.444	994.73
15.445	994.87
15.446	995.01
15.447	995.14
15.448	995.28
15.449	995.42
15.450	995.56
15.451	995.69
15.452	995.83
15.453	995.97
15.454	996.11
15.455	996.25
15.456	996.38
15.457	996.52
15.458	996.66
15.459	996.80
15.460	996.93
15.461	997.07
15.462	997.21
15.463	997.35
15.464	997.49
15.465	997.62
15.466	997.76
15.467	997.90
15.468	998.04
15.469	998.18
15.470	998.31
15.471	998.45
15.472	998.59
15.473	998.73
15.474	998.87
15.475	999.00
15.476	999.14
15.477	999.28
15.478	999.42
15.479	999.56
15.480	999.69
15.481	999.83
15.482	999.97
15.483	1000.11
15.484	1000.25
15.485	1000.38
15.486	1000.52
15.487	1000.66
15.488	1000.80
15.489	1000.94
15.490	1001.07
15.491	1001.21
15.492	1001.35
15.493	1001.49
15.494	1001.63
15.495	1001.76
15.496	1001.90
15.497	1002.04
15.498	1002.18
15.499	1002.32
15.500	1002.46
15.501	1002.59
15.502	1002.73
15.503	1002.87
15.504	1003.01
15.505	1003.15
15.506	1003.29
15.507	1003.42
15.508	1003.56
15.509	1003.70
15.510	1003.84
15.511	1003.98
15.512	1004.11
15.513	1004.25
15.514	1004.39
15.515	1004.53
15.516	1004.67
15.517	1004.81
15.518	1004.95
15.519	1005.08
15.520	1005.22
15.521	1005.36
15.522	1005.50
15.523	1005.64
15.524	1005.78
15.525	1005.91
15.526	1006.05
15.527	1006.19
15.528	1006.33
15.529	1006.47
15.530	1006.61
15.531	1006.75
15.532	1006.88
15.533	1007.02
15.534	1007.16
15.535	1007.30
15.536	1007.44
15.537	1007.58
15.538	1007.72
15.539	1007.85
15.540	1007.99
15.541	1008.13
15.542	1008.27
15.543	1008.41
15.544	1008.55
15.545	1008.69
15.546	1008.82
15.547	1008.96
15.548	1009.10
15.549	1009.24
15.550	1009.38
15.551	1009.52
15.552	1009.66
15.553	1009.80
15.554	1009.93
15.555	1010.07
15.556	1010.21
15.557	1010.35
15.558	1010.49
15.559	1010.63
15.560	1010.77
15.561	1010.91
15.562	1011.05
15.563	1011.18
15.564	1011.32
15.565	1011.46
15.566	1011.60
15.567	1011.74
15.568	1011.88
15.569	1012.02
15.570	1012.16
15.571	1012.30
15.572	1012.43
15.573	1012.57
15.574	1012.71
15.575	1012.85
15.576	1012.99
15.577	1013.13
15.578	1013.27
15.579	1013.41
15.580	1013.55
15.581	1013.69
15.582	1013.82
15.583	1013.96
15.584	1014.10
15.585	1014.24
15.586	1014.38
15.587	1014.52
15.588	1014.66
15.589	1014.80
15.590	1014.94
15.591	1015.08
15.592	1015.22
15.593	1015.35
15.594	1015.49
15.595	1015.63
15.596	1015.77
15.597	1015.91
15.598	1016.05
15.599	1016.19
15.600	1016.33
15.601	1016.47
15.602	1016.61
15.603	1016.75
15.604	1016.89
15.605	1017.03
15.606	1017.16
15.607	1017.30
15.608	1017.44
15.609	1017.58
15.610	1017.72
15.611	1017.86
15.612	1018.00
15.613	1018.14
15.614	1018.28
15.615	1018.42
15.616	1018.56
15.617	1018.70
15.618	1018.84
15.619	1018.98
15.620	1019.12
15.621	1019.26
15.622	1019.40
15.623	1019.53
15.624	1019.67
15.625	1019.81
15.626	1019.95
15.627	1020.09
15.628	1020.23
15.629	1020.37
15.630	1020.51
15.631	1020.65
15.632	1020.79
15.633	1020.93
15.634	1021.07
15.635	1021.21
15.636	1021.35
15.637	1021.49
15.638	1021.63
15.639	1021.77
15.640	1021.91
15.641	1022.05
15.642	1022.19
15.643	1022.33
15.644	1022.47
15.645	1022.61
15.646	1022.75
15.647	1022.89
15.648	1023.02
15.649	1023.16
15.650	1023.30
15.651	1023.44
15.652	1023.58
15.653	1023.72
15.654	1023.86
15.655	1024.00
15.656	1024.14
15.657	1024.28
15.658	1024.42
15.659	1024.56
15.660	1024.70
15.661	1024.84
15.662	1024.98
15.663	1025.12
15.664	1025.26
15.665	1025.40
15.666	1025.54
15.667	1025.68
15.668	1025.82
15.669	1025.96
15.670	1026.10
15.671	1026.24
15.672	1026.38
15.673	1026.52
15.674	1026.66
15.675	1026.80
15.676	1026.94
15.677	1027.08
15.678	1027.22
15.679	1027.36
15.680	1027.50
15.681	1027.64
15.682	1027.78
15.683	1027.92
15.684	1028.06
15.685	1028.20
15.686	1028.34
15.687	1028.48
15.688	1028.62
15.689	1028.76
15.690	1028.90
15.691	1029.04
15.692	1029.18
15.693	1029.32
15.694	1029.46
15.695	1029.60
15.696	1029.74
15.697	1029.88
15.698	1030.02
15.699	1030.16
15.700	1030.31
15.701	1030.45
15.702	1030.59
15.703	1030.73
15.704	1030.87
15.705	1031.01
15.706	1031.15
15.707	1031.29
15.708	1031.43
15.709	1031.57
15.710	1031.71
15.711	1031.85
15.712	1031.99
15.713	1032.13
15.714	1032.27
15.715	1032.41
15.716	1032.55
15.717	1032.69
15.718	1032.83
15.719	1032.97
15.720	1033.11
15.721	1033.25
15.722	1033.39
15.723	1033.53
15.724	1033.67
15.725	1033.82
15.726	1033.96
15.727	1034.10
15.728	1034.24
15.729	1034.38
15.730	1034.52
15.731	1034.66
15.732	1034.80
15.733	1034.94
15.734	1035.08
15.735	1035.22
15.736	1035.36
15.737	1035.50
15.738	1035.64
15.739	1035.78
15.740	1035.92
15.741	1036.06
15.742	1036.21
15.743	1036.35
15.744	1036.49
15.745	1036.63
15.746	1036.77
15.747	1036.91
15.748	1037.05
15.749	1037.19
15.750	1037.33
15.751	1037.47
15.752	1037.61
15.753	1037.75
15.754	1037.89
15.755	1038.04
15.756	1038.18
15.757	1038.32
15.758	1038.46
15.759	1038.60
15.760	1038.74
15.761	1038.88
15.762	1039.02
15.763	1039.16
15.764	1039.30
15.765	1039.44
15.766	1039.59
15.767	1039.73
15.768	1039.87
15.769	1040.01
15.770	1040.15
15.771	1040.29
15.772	1040.43
15.773	1040.57
15.774	1040.71
15.775	1040.85
15.776	1041.00
15.777	1041.14
15.778	1041.28
15.779	1041.42
15.780	1041.56
15.781	1041.70
15.782	1041.84
15.783	1041.98
15.784	1042.12
15.785	1042.27
15.786	1042.41
15.787	1042.55
15.788	1042.69
15.789	1042.83
15.790	1042.97
15.791	1043.11
15.792	1043.25
15.793	1043.40
15.794	1043.54
15.795	1043.68
15.796	1043.82
15.797	1043.96
15.798	1044.10
15.799	1044.24
