t(c)	x(m)	y(m)	V(m/s)	theta_c(grad)	theta(grad)	alpha(grad)	omega_z(1/s)	M	Cxa	Cya_alpha	m(kg)	P(H)	g(m/s2)
21.800	878.63	8224.71	730.579	84.060	85.000	0.940	0.0000	2.3785	0.5869	0.2500	819.00	56000.0	9.7813
21.900	886.19	8297.38	734.180	84.062	85.000	0.938	0.0000	2.3927	0.5846	0.2500	817.00	56000.0	9.7811
22.000	893.78	8370.40	737.799	84.064	85.000	0.936	0.0000	2.4069	0.5822	0.2500	815.00	56000.0	9.7809
22.100	901.41	8443.79	741.435	84.066	85.000	0.934	0.0000	2.4212	0.5798	0.2500	813.00	56000.0	9.7806
22.200	909.08	8517.53	745.090	84.068	85.000	0.932	0.0000	2.4357	0.5774	0.2500	811.00	56000.0	9.7804
22.300	916.78	8591.64	748.763	84.071	85.000	0.929	0.0000	2.4502	0.5750	0.2500	809.00	56000.0	9.7802
22.400	924.51	8666.12	752.454	84.073	85.000	0.927	0.0000	2.4648	0.5725	0.2500	807.00	56000.0	9.7800
22.500	932.28	8740.96	756.165	84.075	85.000	0.925	0.0000	2.4796	0.5701	0.2500	805.00	56000.0	9.7797
22.600	940.09	8816.17	759.895	84.077	85.000	0.923	0.0000	2.4944	0.5676	0.2500	803.00	56000.0	9.7795
22.700	947.93	8891.76	763.644	84.079	85.000	0.921	0.0000	2.5094	0.5651	0.2500	801.00	56000.0	9.7793
22.800	955.81	8967.71	767.413	84.081	85.000	0.919	0.0000	2.5245	0.5626	0.2500	799.00	56000.0	9.7790
22.900	963.72	9044.05	771.203	84.083	85.000	0.917	0.0000	2.5397	0.5601	0.2500	797.00	56000.0	9.7788
23.000	971.67	9120.76	775.013	84.085	85.000	0.915	0.0000	2.5550	0.5575	0.2500	795.00	56000.0	9.7786
23.100	979.66	9197.85	778.844	84.087	85.000	0.913	0.0000	2.5705	0.5549	0.2500	793.00	56000.0	9.7783
23.200	987.68	9275.32	782.696	84.089	85.000	0.911	0.0000	2.5860	0.5523	0.2500	791.00	56000.0	9.7781
23.300	995.74	9353.17	786.570	84.091	85.000	0.909	0.0000	2.6017	0.5499	0.2500	789.00	56000.0	9.7779
23.400	1003.84	9431.41	790.465	84.093	85.000	0.907	0.0000	2.6175	0.5489	0.2500	787.00	56000.0	9.7776
23.500	1011.98	9510.03	794.376	84.095	85.000	0.905	0.0000	2.6334	0.5479	0.2500	785.00	56000.0	9.7774
23.600	1020.15	9589.05	798.302	84.097	85.000	0.903	0.0000	2.6494	0.5469	0.2500	783.00	56000.0	9.7771
23.700	1028.36	9668.46	802.245	84.099	85.000	0.901	0.0000	2.6655	0.5459	0.2500	781.00	56000.0	9.7769
23.800	1036.60	9748.26	806.204	84.101	85.000	0.899	0.0000	2.6818	0.5449	0.2500	779.00	56000.0	9.7766
23.900	1044.89	9828.45	810.179	84.103	85.000	0.897	0.0000	2.6981	0.5439	0.2500	777.00	56000.0	9.7764
24.000	1053.21	9909.04	814.172	84.105	85.000	0.895	0.0000	2.7146	0.5428	0.2500	775.00	56000.0	9.7761
24.100	1061.57	9990.03	818.182	84.107	85.000	0.893	0.0000	2.7311	0.5418	0.2500	773.00	56000.0	9.7759
24.200	1069.97	10071.41	822.209	84.109	85.000	0.891	0.0000	2.7478	0.5408	0.2500	771.00	56000.0	9.7756
24.300	1078.41	10153.20	826.255	84.111	85.000	0.889	0.0000	2.7646	0.5397	0.2500	769.00	56000.0	9.7754
24.400	1086.89	10235.39	830.318	84.113	85.000	0.887	0.0000	2.7816	0.5387	0.2500	767.00	56000.0	9.7751
24.500	1095.41	10317.98	834.400	84.115	85.000	0.885	0.0000	2.7986	0.5376	0.2500	765.00	56000.0	9.7749
24.600	1103.96	10400.98	838.501	84.117	85.000	0.883	0.0000	2.8158	0.5365	0.2500	763.00	56000.0	9.7746
24.700	1112.55	10484.39	842.621	84.119	85.000	0.881	0.0000	2.8331	0.5354	0.2500	761.00	56000.0	9.7744
24.800	1121.19	10568.21	846.760	84.121	85.000	0.879	0.0000	2.8505	0.5343	0.2500	759.00	56000.0	9.7741
24.900	1129.86	10652.44	850.919	84.123	85.000	0.877	0.0000	2.8681	0.5332	0.2500	757.00	56000.0	9.7739
25.000	1138.57	10737.09	855.098	84.125	85.000	0.875	0.0000	2.8858	0.5321	0.2500	755.00	56000.0	9.7736
25.100	1147.32	10822.15	859.297	84.127	85.000	0.873	0.0000	2.9036	0.5310	0.2500	753.00	56000.0	9.7733
25.200	1156.12	10907.62	863.517	84.129	85.000	0.871	0.0000	2.9216	0.5299	0.2500	751.00	56000.0	9.7731
25.300	1164.95	10993.52	867.757	84.131	85.000	0.869	0.0000	2.9397	0.5288	0.2500	749.00	56000.0	9.7728
25.400	1173.82	11079.84	872.019	84.133	85.000	0.867	0.0000	2.9553	0.5278	0.2500	747.00	56000.0	9.7726
25.500	1182.74	11166.59	876.313	84.135	85.000	0.865	0.0000	2.9699	0.5269	0.2500	745.00	56000.0	9.7723
25.600	1191.69	11253.76	880.633	84.137	85.000	0.863	0.0000	2.9845	0.5260	0.2500	743.00	56000.0	9.7720
25.700	1200.69	11341.36	884.979	84.139	85.000	0.861	0.0000	2.9992	0.5250	0.2500	741.00	56000.0	9.7718
25.800	1209.72	11429.40	889.353	84.141	85.000	0.859	0.0000	3.0140	0.5241	0.2500	739.00	56000.0	9.7715
25.900	1218.80	11517.87	893.754	84.143	85.000	0.857	0.0000	3.0290	0.5232	0.2500	737.00	56000.0	9.7712
26.000	1227.92	11606.78	898.182	84.145	85.000	0.855	0.0000	3.0440	0.5223	0.2500	735.00	56000.0	9.7709
26.100	1237.09	11696.13	902.638	84.146	85.000	0.854	0.0000	3.0591	0.5213	0.2500	733.00	56000.0	9.7707
26.200	1246.29	11785.92	907.122	84.148	85.000	0.852	0.0000	3.0743	0.5204	0.2500	731.00	56000.0	9.7704
26.300	1255.54	11876.16	911.634	84.150	85.000	0.850	0.0000	3.0896	0.5194	0.2500	729.00	56000.0	9.7701
26.400	1264.83	11966.85	916.174	84.152	85.000	0.848	0.0000	3.1049	0.5184	0.2500	727.00	56000.0	9.7698
26.500	1274.17	12057.99	920.743	84.154	85.000	0.846	0.0000	3.1204	0.5175	0.2500	725.00	56000.0	9.7696
26.600	1283.54	12149.59	925.340	84.156	85.000	0.844	0.0000	3.1360	0.5165	0.2500	723.00	56000.0	9.7693
26.700	1292.97	12241.64	929.967	84.158	85.000	0.842	0.0000	3.1517	0.5155	0.2500	721.00	56000.0	9.7690
26.800	1302.43	12334.15	934.623	84.160	85.000	0.840	0.0000	3.1675	0.5145	0.2500	719.00	56000.0	9.7687
26.900	1311.94	12427.13	939.308	84.161	85.000	0.839	0.0000	3.1833	0.5135	0.2500	717.00	56000.0	9.7684
27.000	1321.50	12520.57	944.023	84.163	85.000	0.837	0.0000	3.1993	0.5125	0.2500	715.00	56000.0	9.7681
27.100	1331.10	12614.49	948.768	84.165	85.000	0.835	0.0000	3.2154	0.5115	0.2500	713.00	56000.0	9.7678
27.200	1340.74	12708.87	953.543	84.167	85.000	0.833	0.0000	3.2316	0.5105	0.2500	711.00	56000.0	9.7676
27.300	1350.44	12803.73	958.349	84.169	85.000	0.831	0.0000	3.2479	0.5095	0.2500	709.00	56000.0	9.7673
27.400	1360.17	12899.07	963.185	84.171	85.000	0.829	0.0000	3.2643	0.5085	0.2500	707.00	56000.0	9.7670
27.500	1369.96	12994.89	968.053	84.172	85.000	0.828	0.0000	3.2808	0.5075	0.2500	705.00	56000.0	9.7667
27.600	1379.78	13091.20	972.951	84.174	85.000	0.826	0.0000	3.2974	0.5064	0.2500	703.00	56000.0	9.7664
27.700	1389.66	13187.99	977.881	84.176	85.000	0.824	0.0000	3.3141	0.5054	0.2500	701.00	56000.0	9.7661
27.800	1399.58	13285.27	982.842	84.178	85.000	0.822	0.0000	3.3309	0.5043	0.2500	699.00	56000.0	9.7658
27.900	1409.55	13383.05	987.835	84.179	85.000	0.821	0.0000	3.3478	0.5033	0.2500	697.00	56000.0	9.7655
28.000	1419.57	13481.32	992.861	84.181	85.000	0.819	0.0000	3.3648	0.5022	0.2500	695.00	56000.0	9.7652
28.100	1429.64	13580.10	997.918	84.183	85.000	0.817	0.0000	3.3820	0.5011	0.2500	693.00	56000.0	9.7649
28.200	1439.75	13679.38	1003.009	84.185	85.000	0.815	0.0000	3.3992	0.5000	0.2500	691.00	56000.0	9.7646
28.300	1449.91	13779.16	1008.132	84.186	85.000	0.814	0.0000	3.4166	0.4997	0.2500	689.00	56000.0	9.7643
28.400	1460.13	13879.46	1013.285	84.188	85.000	0.812	0.0000	3.4341	0.4993	0.2500	687.00	56000.0	9.7640
28.500	1470.39	13980.26	1018.469	84.190	85.000	0.810	0.0000	3.4516	0.4990	0.2500	685.00	56000.0	9.7637
28.600	1480.70	14081.59	1023.683	84.192	85.000	0.808	0.0000	3.4693	0.4987	0.2500	683.00	56000.0	9.7633
28.700	1491.06	14183.43	1028.928	84.193	85.000	0.807	0.0000	3.4871	0.4983	0.2500	681.00	56000.0	9.7630
28.800	1501.47	14285.80	1034.204	84.195	85.000	0.805	0.0000	3.5050	0.4980	0.2500	679.00	56000.0	9.7627
28.900	1511.93	14388.69	1039.511	84.197	85.000	0.803	0.0000	3.5229	0.4976	0.2500	677.00	56000.0	9.7624
29.000	1522.44	14492.10	1044.850	84.199	85.000	0.801	0.0000	3.5410	0.4973	0.2500	675.00	56000.0	9.7621
29.100	1533.00	14596.05	1050.221	84.200	85.000	0.800	0.0000	3.5592	0.4969	0.2500	673.00	56000.0	9.7618
29.200	1543.61	14700.54	1055.624	84.202	85.000	0.798	0.0000	3.5775	0.4966	0.2500	671.00	56000.0	9.7614
29.300	1554.27	14805.56	1061.059	84.204	85.000	0.796	0.0000	3.5960	0.4962	0.2500	669.00	56000.0	9.7611
29.400	1564.99	14911.12	1066.527	84.205	85.000	0.795	0.0000	3.6145	0.4959	0.2500	667.00	56000.0	9.7608
29.500	1575.76	15017.23	1072.028	84.207	85.000	0.793	0.0000	3.6331	0.4955	0.2500	665.00	56000.0	9.7605
29.600	1586.58	15123.89	1077.562	84.209	85.000	0.791	0.0000	3.6519	0.4952	0.2500	663.00	56000.0	9.7602
29.700	1597.45	15231.09	1083.129	84.210	85.000	0.790	0.0000	3.6708	0.4948	0.2500	661.00	56000.0	9.7598
29.800	1608.38	15338.85	1088.730	84.212	85.000	0.788	0.0000	3.6897	0.4944	0.2500	659.00	56000.0	9.7595
29.900	1619.36	15447.17	1094.365	84.214	85.000	0.786	0.0000	3.7088	0.4941	0.2500	657.00	56000.0	9.7592
30.000	1630.39	15556.05	1100.034	84.215	85.000	0.785	0.0000	3.7280	0.4937	0.2500	655.00	56000.0	9.7588
