t(c)	V(m/s)
17.460	588.883
17.470	589.191
17.480	589.499
17.490	589.807
17.500	590.115
17.510	590.423
17.520	590.731
17.530	591.039
17.540	591.348
17.550	591.656
17.560	591.965
17.570	592.274
17.580	592.582
17.590	592.891
17.600	593.200
17.610	593.509
17.620	593.818
17.630	594.127
17.640	594.436
17.650	594.746
17.660	595.055
17.670	595.365
17.680	595.674
17.690	595.984
17.700	596.294
17.710	596.603
17.720	596.913
17.730	597.223
17.740	597.533
17.750	597.844
17.760	598.154
17.770	598.464
17.780	598.774
17.790	599.085
17.800	599.396
17.810	599.706
17.820	600.017
17.830	600.328
17.840	600.639
17.850	600.950
17.860	601.261
17.870	601.572
17.880	601.883
17.890	602.195
17.900	602.506
17.910	602.818
17.920	603.129
17.930	603.441
17.940	603.753
17.950	604.065
17.960	604.377
17.970	604.689
17.980	605.001
17.990	605.313
18.000	605.626
18.010	605.938
18.020	606.251
18.030	606.563
18.040	606.876
18.050	607.189
18.060	607.502
18.070	607.815
18.080	608.128
18.090	608.441
18.100	608.754
18.110	609.068
18.120	609.381
18.130	609.695
18.140	610.008
18.150	610.322
18.160	610.636
18.170	610.950
18.180	611.264
18.190	611.578
18.200	611.892
18.210	612.207
18.220	612.521
18.230	612.836
18.240	613.150
18.250	613.465
18.260	613.780
18.270	614.095
18.280	614.410
18.290	614.725
18.300	615.040
18.310	615.356
18.320	615.671
18.330	615.987
18.340	616.302
18.350	616.618
18.360	616.934
18.370	617.250
18.380	617.566
18.390	617.882
18.400	618.198
18.410	618.514
18.420	618.831
18.430	619.147
18.440	619.464
18.450	619.781
18.460	620.098
18.470	620.414
18.480	620.732
18.490	621.049
18.500	621.366
18.510	621.683
18.520	622.001
18.530	622.318
18.540	622.636
18.550	622.954
18.560	623.272
18.570	623.590
18.580	623.908
18.590	624.226
18.600	624.544
18.610	624.863
18.620	625.181
18.630	625.500
18.640	625.819
18.650	626.138
18.660	626.457
18.670	626.776
18.680	627.095
18.690	627.414
18.700	627.734
18.710	628.053
18.720	628.373
18.730	628.692
18.740	629.012
18.750	629.332
18.760	629.652
18.770	629.972
18.780	630.293
18.790	630.613
18.800	630.934
18.810	631.254
18.820	631.575
18.830	631.896
18.840	632.217
18.850	632.538
18.860	632.859
18.870	633.180
18.880	633.502
18.890	633.823
18.900	634.145
18.910	634.466
18.920	634.788
18.930	635.110
18.940	635.431
18.950	635.753
18.960	636.075
18.970	636.398
18.980	636.720
18.990	637.042
19.000	637.365
19.010	637.687
19.020	638.010
19.030	638.332
19.040	638.655
19.050	638.978
19.060	639.301
19.070	639.624
19.080	639.947
19.090	640.270
19.100	640.594
19.110	640.917
19.120	641.240
19.130	641.564
19.140	641.888
19.150	642.212
19.160	642.535
19.170	642.859
19.180	643.183
19.190	643.508
19.200	643.832
19.210	644.156
19.220	644.481
19.230	644.805
19.240	645.130
19.250	645.455
19.260	645.780
19.270	646.104
19.280	646.430
19.290	646.755
19.300	647.080
19.310	647.405
19.320	647.731
19.330	648.056
19.340	648.382
19.350	648.708
19.360	649.033
19.370	649.359
19.380	649.685
19.390	650.011
19.400	650.338
19.410	650.664
19.420	650.990
19.430	651.317
19.440	651.644
19.450	651.970
19.460	652.297
19.470	652.624
19.480	652.951
19.490	653.278
19.500	653.606
19.510	653.933
19.520	654.260
19.530	654.588
19.540	654.916
19.550	655.243
19.560	655.571
19.570	655.899
19.580	656.227
19.590	656.555
19.600	656.884
19.610	657.212
19.620	657.541
19.630	657.869
19.640	658.198
19.650	658.527
19.660	658.856
19.670	659.185
19.680	659.514
19.690	659.843
19.700	660.173
19.710	660.502
19.720	660.832
19.730	661.161
19.740	661.491
19.750	661.821
19.760	662.151
19.770	662.481
19.780	662.811
19.790	663.142
19.800	663.472
19.810	663.803
19.820	664.133
19.830	664.464
19.840	664.795
19.850	665.126
19.860	665.457
19.870	665.789
19.880	666.120
19.890	666.451
19.900	666.783
19.910	667.115
19.920	667.446
19.930	667.778
19.940	668.110
19.950	668.443
19.960	668.775
19.970	669.107
19.980	669.440
19.990	669.772
20.000	670.105
20.010	670.438
20.020	670.771
20.030	671.104
20.040	671.437
20.050	671.770
20.060	672.104
20.070	672.437
20.080	672.771
20.090	673.105
20.100	673.439
20.110	673.773
20.120	674.107
20.130	674.441
20.140	674.776
20.150	675.110
20.160	675.445
20.170	675.779
20.180	676.114
20.190	676.449
20.200	676.784
20.210	677.120
20.220	677.455
20.230	677.790
20.240	678.126
20.250	678.462
20.260	678.798
20.270	679.134
20.280	679.470
20.290	679.806
20.300	680.142
20.310	680.479
20.320	680.815
20.330	681.152
20.340	681.489
20.350	681.826
20.360	682.163
20.370	682.500
20.380	682.837
20.390	683.175
20.400	683.512
20.410	683.850
20.420	684.188
20.430	684.526
20.440	684.864
20.450	685.202
20.460	685.541
20.470	685.879
20.480	686.218
20.490	686.556
20.500	686.895
20.510	687.234
20.520	687.573
20.530	687.913
20.540	688.252
20.550	688.592
20.560	688.931
20.570	689.271
20.580	689.611
20.590	689.951
20.600	690.291
20.610	690.631
20.620	690.972
20.630	691.312
20.640	691.653
20.650	691.994
20.660	692.335
20.670	692.676
20.680	693.017
20.690	693.359
20.700	693.700
20.710	694.042
20.720	694.384
20.730	694.725
20.740	695.068
20.750	695.410
20.760	695.752
20.770	696.094
20.780	696.437
20.790	696.780
20.800	697.123
20.810	697.466
20.820	697.809
20.830	698.152
20.840	698.496
20.850	698.839
20.860	699.183
20.870	699.527
20.880	699.871
20.890	700.215
20.900	700.559
20.910	700.903
20.920	701.248
20.930	701.593
20.940	701.937
20.950	702.282
20.960	702.628
20.970	702.973
20.980	703.318
20.990	703.664
21.000	704.009
21.010	704.355
21.020	704.701
21.030	705.047
21.040	705.394
21.050	705.740
21.060	706.086
21.070	706.433
21.080	706.780
21.090	707.127
21.100	707.474
21.110	707.821
21.120	708.169
21.130	708.516
21.140	708.864
21.150	709.212
21.160	709.560
21.170	709.908
21.180	710.256
21.190	710.605
21.200	710.953
21.210	711.302
21.220	711.651
21.230	712.000
21.240	712.349
21.250	712.699
21.260	713.048
21.270	713.398
21.280	713.748
21.290	714.097
21.300	714.448
21.310	714.798
21.320	715.148
21.330	715.499
21.340	715.850
21.350	716.200
21.360	716.551
21.370	716.903
21.380	717.254
21.390	717.605
21.400	717.957
21.410	718.309
21.420	718.661
21.430	719.013
21.440	719.365
21.450	719.717
21.460	720.070
21.470	720.423
21.480	720.776
21.490	721.129
21.500	721.482
21.510	721.835
21.520	722.189
21.530	722.542
21.540	722.896
21.550	723.250
21.560	723.604
21.570	723.959
21.580	724.313
21.590	724.668
21.600	725.022
21.610	725.377
21.620	725.733
21.630	726.088
21.640	726.443
21.650	726.799
21.660	727.155
21.670	727.510
21.680	727.867
21.690	728.223
21.700	728.579
21.710	728.936
21.720	729.292
21.730	729.649
21.740	730.006
21.750	730.364
21.760	730.721
21.770	731.079
21.780	731.436
21.790	731.794
21.800	732.152
21.810	732.510
21.820	732.869
21.830	733.227
21.840	733.586
21.850	733.945
21.860	734.304
21.870	734.663
21.880	735.023
21.890	735.382
21.900	735.742
21.910	736.102
21.920	736.462
21.930	736.822
21.940	737.182
21.950	737.543
21.960	737.904
21.970	738.265
21.980	738.626
21.990	738.987
22.000	739.349
22.010	739.710
22.020	740.072
22.030	740.434
22.040	740.796
22.050	741.158
22.060	741.521
22.070	741.883
22.080	742.246
22.090	742.609
22.100	742.972
22.110	743.336
22.120	743.699
22.130	744.063
22.140	744.427
22.150	744.791
22.160	745.155
22.170	745.520
22.180	745.884
22.190	746.249
22.200	746.614
22.210	746.979
22.220	747.344
22.230	747.710
22.240	748.075
22.250	748.441
22.260	748.807
22.270	749.173
22.280	749.540
22.290	749.906
22.300	750.273
22.310	750.640
22.320	751.007
22.330	751.374
22.340	751.742
22.350	752.110
22.360	752.477
22.370	752.845
22.380	753.214
22.390	753.582
22.400	753.951
22.410	754.319
22.420	754.688
22.430	755.057
22.440	755.427
22.450	755.796
22.460	756.166
22.470	756.536
22.480	756.906
22.490	757.276
22.500	757.646
22.510	758.017
22.520	758.388
22.530	758.759
22.540	759.130
22.550	759.501
22.560	759.873
22.570	760.245
22.580	760.617
22.590	760.989
22.600	761.361
22.610	761.734
22.620	762.106
22.630	762.479
22.640	762.852
22.650	763.226
22.660	763.599
22.670	763.973
22.680	764.347
22.690	764.721
22.700	765.095
22.710	765.469
22.720	765.844
22.730	766.219
22.740	766.594
22.750	766.969
22.760	767.345
22.770	767.720
22.780	768.096
22.790	768.472
22.800	768.848
22.810	769.225
22.820	769.601
22.830	769.978
22.840	770.355
22.850	770.732
22.860	771.110
22.870	771.487
22.880	771.865
22.890	772.243
22.900	772.621
22.910	773.000
22.920	773.378
22.930	773.757
22.940	774.136
22.950	774.515
22.960	774.895
22.970	775.274
22.980	775.654
22.990	776.034
23.000	776.414
23.010	776.795
23.020	777.175
23.030	777.556
23.040	777.937
23.050	778.318
23.060	778.700
23.070	779.082
23.080	779.463
23.090	779.845
23.100	780.228
23.110	780.610
23.120	780.993
23.130	781.376
23.140	781.759
23.150	782.142
23.160	782.526
23.170	782.909
23.180	783.293
23.190	783.678
23.200	784.062
23.210	784.447
23.220	784.831
23.230	785.216
23.240	785.601
23.250	785.987
23.260	786.373
23.270	786.758
23.280	787.144
23.290	787.531
23.300	787.917
23.310	788.304
23.320	788.691
23.330	789.078
23.340	789.465
23.350	789.852
23.360	790.240
23.370	790.628
23.380	791.015
23.390	791.403
23.400	791.791
23.410	792.180
23.420	792.568
23.430	792.957
23.440	793.345
23.450	793.734
23.460	794.123
23.470	794.512
23.480	794.902
23.490	795.291
23.500	795.681
23.510	796.070
23.520	796.460
23.530	796.850
23.540	797.241
23.550	797.631
23.560	798.021
23.570	798.412
23.580	798.803
23.590	799.194
23.600	799.585
23.610	799.976
23.620	800.368
23.630	800.759
23.640	801.151
23.650	801.543
23.660	801.935
23.670	802.327
23.680	802.720
23.690	803.112
23.700	803.505
23.710	803.898
23.720	804.291
23.730	804.684
23.740	805.077
23.750	805.471
23.760	805.864
23.770	806.258
23.780	806.652
23.790	807.046
23.800	807.440
23.810	807.835
23.820	808.229
23.830	808.624
23.840	809.019
23.850	809.414
23.860	809.809
23.870	810.205
23.880	810.600
23.890	810.996
23.900	811.392
23.910	811.788
23.920	812.184
23.930	812.581
23.940	812.977
23.950	813.374
23.960	813.771
23.970	814.168
23.980	814.565
23.990	814.963
24.000	815.360
24.010	815.758
24.020	816.156
24.030	816.554
24.040	816.952
24.050	817.350
24.060	817.749
24.070	818.147
24.080	818.546
24.090	818.945
24.100	819.345
24.110	819.744
24.120	820.144
24.130	820.543
24.140	820.943
24.150	821.343
24.160	821.743
24.170	822.144
24.180	822.544
24.190	822.945
24.200	823.346
24.210	823.747
24.220	824.148
24.230	824.550
24.240	824.951
24.250	825.353
24.260	825.755
24.270	826.157
24.280	826.560
24.290	826.962
24.300	827.365
24.310	827.767
24.320	828.170
24.330	828.574
24.340	828.977
24.350	829.380
24.360	829.784
24.370	830.188
24.380	830.592
24.390	830.996
24.400	831.401
24.410	831.805
24.420	832.210
24.430	832.615
24.440	833.020
24.450	833.425
24.460	833.831
24.470	834.237
24.480	834.642
24.490	835.048
24.500	835.455
24.510	835.861
24.520	836.267
24.530	836.674
24.540	837.081
24.550	837.488
24.560	837.896
24.570	838.303
24.580	838.711
24.590	839.118
24.600	839.526
24.610	839.935
24.620	840.343
24.630	840.752
24.640	841.160
24.650	841.569
24.660	841.978
24.670	842.388
24.680	842.797
24.690	843.207
24.700	843.617
24.710	844.027
24.720	844.437
24.730	844.847
24.740	845.258
24.750	845.669
24.760	846.080
24.770	846.491
24.780	846.902
24.790	847.314
24.800	847.726
24.810	848.137
24.820	848.550
24.830	848.962
24.840	849.374
24.850	849.787
24.860	850.200
24.870	850.613
24.880	851.026
24.890	851.440
24.900	851.853
24.910	852.267
24.920	852.681
24.930	853.095
24.940	853.510
24.950	853.924
24.960	854.339
24.970	854.754
24.980	855.169
24.990	855.585
25.000	856.000
25.010	856.416
25.020	856.832
25.030	857.248
25.040	857.665
25.050	858.081
25.060	858.498
25.070	858.915
25.080	859.332
25.090	859.750
25.100	860.167
25.110	860.585
25.120	861.003
25.130	861.421
25.140	861.839
25.150	862.258
25.160	862.677
25.170	863.095
25.180	863.515
25.190	863.934
25.200	864.354
25.210	864.773
25.220	865.193
25.230	865.613
25.240	866.034
25.250	866.454
25.260	866.875
25.270	867.296
25.280	867.717
25.290	868.139
25.300	868.560
25.310	868.982
25.320	869.404
25.330	869.826
25.340	870.249
25.350	870.671
25.360	871.094
25.370	871.517
25.380	871.940
25.390	872.364
25.400	872.787
25.410	873.211
25.420	873.635
25.430	874.059
25.440	874.484
25.450	874.909
25.460	875.334
25.470	875.759
25.480	876.184
25.490	876.609
25.500	877.035
25.510	877.461
25.520	877.887
25.530	878.314
25.540	878.740
25.550	879.167
25.560	879.594
25.570	880.021
25.580	880.449
25.590	880.876
25.600	881.304
25.610	881.732
25.620	882.161
25.630	882.589
25.640	883.018
25.650	883.447
25.660	883.877
25.670	884.307
25.680	884.738
25.690	885.168
25.700	885.599
25.710	886.030
25.720	886.462
25.730	886.893
25.740	887.325
25.750	887.758
25.760	888.190
25.770	888.623
25.780	889.056
25.790	889.489
25.800	889.923
25.810	890.356
25.820	890.790
25.830	891.225
25.840	891.659
25.850	892.094
25.860	892.529
25.870	892.965
25.880	893.401
25.890	893.836
25.900	894.273
25.910	894.709
25.920	895.146
25.930	895.583
25.940	896.020
25.950	896.458
25.960	896.896
25.970	897.334
25.980	897.772
25.990	898.211
26.000	898.650
26.010	899.089
26.020	899.528
26.030	899.968
26.040	900.408
26.050	900.848
26.060	901.289
26.070	901.730
26.080	902.171
26.090	902.612
26.100	903.054
26.110	903.496
26.120	903.938
26.130	904.380
26.140	904.823
26.150	905.266
26.160	905.710
26.170	906.153
26.180	906.597
26.190	907.041
26.200	907.485
26.210	907.930
26.220	908.375
26.230	908.820
26.240	909.266
26.250	909.712
26.260	910.158
26.270	910.604
26.280	911.051
26.290	911.497
26.300	911.945
26.310	912.392
26.320	912.840
26.330	913.288
26.340	913.736
26.350	914.185
26.360	914.633
26.370	915.083
26.380	915.532
26.390	915.982
26.400	916.432
26.410	916.882
26.420	917.332
26.430	917.783
26.440	918.234
26.450	918.686
26.460	919.137
26.470	919.589
26.480	920.041
26.490	920.494
26.500	920.947
26.510	921.400
26.520	921.853
26.530	922.307
26.540	922.761
26.550	923.215
26.560	923.669
26.570	924.124
26.580	924.579
26.590	925.034
26.600	925.490
26.610	925.946
26.620	926.402
26.630	926.859
26.640	927.315
26.650	927.772
26.660	928.230
26.670	928.687
26.680	929.145
26.690	929.603
26.700	930.062
26.710	930.521
26.720	930.980
26.730	931.439
26.740	931.899
26.750	932.359
26.760	932.819
26.770	933.279
26.780	933.740
26.790	934.201
26.800	934.663
26.810	935.124
26.820	935.586
26.830	936.048
26.840	936.511
26.850	936.974
26.860	937.437
26.870	937.900
26.880	938.364
26.890	938.828
26.900	939.292
26.910	939.757
26.920	940.222
26.930	940.687
26.940	941.152
26.950	941.618
26.960	942.084
26.970	942.550
26.980	943.017
26.990	943.484
27.000	943.951
27.010	944.419
27.020	944.886
27.030	945.355
27.040	945.823
27.050	946.292
27.060	946.761
27.070	947.230
27.080	947.699
27.090	948.169
27.100	948.639
27.110	949.110
27.120	949.581
27.130	950.052
27.140	950.523
27.150	950.995
27.160	951.467
27.170	951.939
27.180	952.412
27.190	952.884
27.200	953.358
27.210	953.831
27.220	954.305
27.230	954.779
27.240	955.253
27.250	955.728
27.260	956.203
27.270	956.678
27.280	957.154
27.290	957.629
27.300	958.106
27.310	958.582
27.320	959.059
27.330	959.536
27.340	960.013
27.350	960.491
27.360	960.969
27.370	961.447
27.380	961.926
27.390	962.405
27.400	962.884
27.410	963.363
27.420	963.843
27.430	964.323
27.440	964.804
27.450	965.284
27.460	965.765
27.470	966.247
27.480	966.728
27.490	967.210
27.500	967.692
27.510	968.175
27.520	968.658
27.530	969.141
27.540	969.625
27.550	970.108
27.560	970.592
27.570	971.077
27.580	971.561
27.590	972.046
27.600	972.532
27.610	973.017
27.620	973.503
27.630	973.990
27.640	974.476
27.650	974.963
27.660	975.450
27.670	975.938
27.680	976.425
27.690	976.914
27.700	977.402
27.710	977.891
27.720	978.380
27.730	978.869
27.740	979.359
27.750	979.849
27.760	980.339
27.770	980.830
27.780	981.321
27.790	981.812
27.800	982.303
27.810	982.795
27.820	983.287
27.830	983.780
27.840	984.273
27.850	984.766
27.860	985.259
27.870	985.753
27.880	986.247
27.890	986.741
27.900	987.236
27.910	987.731
27.920	988.227
27.930	988.722
27.940	989.218
27.950	989.714
27.960	990.211
27.970	990.708
27.980	991.205
27.990	991.703
28.000	992.201
28.010	992.699
28.020	993.197
28.030	993.696
28.040	994.195
28.050	994.695
28.060	995.195
28.070	995.695
28.080	996.195
28.090	996.696
28.100	997.197
28.110	997.698
28.120	998.200
28.130	998.702
28.140	999.204
28.150	999.707
28.160	1000.210
28.170	1000.713
28.180	1001.217
28.190	1001.721
28.200	1002.225
28.210	1002.730
28.220	1003.235
28.230	1003.740
28.240	1004.246
28.250	1004.752
28.260	1005.258
28.270	1005.764
28.280	1006.271
28.290	1006.778
28.300	1007.285
28.310	1007.793
28.320	1008.301
28.330	1008.809
28.340	1009.318
28.350	1009.826
28.360	1010.335
28.370	1010.845
28.380	1011.355
28.390	1011.865
28.400	1012.375
28.410	1012.885
28.420	1013.396
28.430	1013.907
28.440	1014.419
28.450	1014.931
28.460	1015.443
28.470	1015.955
28.480	1016.468
28.490	1016.981
28.500	1017.494
28.510	1018.008
28.520	1018.521
28.530	1019.036
28.540	1019.550
28.550	1020.065
28.560	1020.580
28.570	1021.095
28.580	1021.611
28.590	1022.127
28.600	1022.643
28.610	1023.160
28.620	1023.677
28.630	1024.194
28.640	1024.711
28.650	1025.229
28.660	1025.747
28.670	1026.266
28.680	1026.784
28.690	1027.303
28.700	1027.823
28.710	1028.342
28.720	1028.862
28.730	1029.382
28.740	1029.903
28.750	1030.424
28.760	1030.945
28.770	1031.466
28.780	1031.988
28.790	1032.510
28.800	1033.033
28.810	1033.555
28.820	1034.078
28.830	1034.602
28.840	1035.125
28.850	1035.649
28.860	1036.173
28.870	1036.698
28.880	1037.223
28.890	1037.748
28.900	1038.273
28.910	1038.799
28.920	1039.325
28.930	1039.852
28.940	1040.378
28.950	1040.905
28.960	1041.433
28.970	1041.960
28.980	1042.488
28.990	1043.017
29.000	1043.545
29.010	1044.074
29.020	1044.603
29.030	1045.133
29.040	1045.662
29.050	1046.193
29.060	1046.723
29.070	1047.254
29.080	1047.785
29.090	1048.316
29.100	1048.848
29.110	1049.380
29.120	1049.912
29.130	1050.445
29.140	1050.978
29.150	1051.511
29.160	1052.045
29.170	1052.579
29.180	1053.113
29.190	1053.648
29.200	1054.183
29.210	1054.718
29.220	1055.253
29.230	1055.789
29.240	1056.325
29.250	1056.862
29.260	1057.398
29.270	1057.936
29.280	1058.473
29.290	1059.011
29.300	1059.549
29.310	1060.087
29.320	1060.626
29.330	1061.165
29.340	1061.704
29.350	1062.244
29.360	1062.784
29.370	1063.324
29.380	1063.865
29.390	1064.406
29.400	1064.947
29.410	1065.489
29.420	1066.031
29.430	1066.573
29.440	1067.115
29.450	1067.658
29.460	1068.202
29.470	1068.745
29.480	1069.289
29.490	1069.833
29.500	1070.378
29.510	1070.923
29.520	1071.468
29.530	1072.013
29.540	1072.559
29.550	1073.105
29.560	1073.652
29.570	1074.199
29.580	1074.746
29.590	1075.293
29.600	1075.841
29.610	1076.389
29.620	1076.937
29.630	1077.486
29.640	1078.035
29.650	1078.585
29.660	1079.135
29.670	1079.685
29.680	1080.235
29.690	1080.786
29.700	1081.337
29.710	1081.888
29.720	1082.440
29.730	1082.992
29.740	1083.545
29.750	1084.097
29.760	1084.650
29.770	1085.204
29.780	1085.758
29.790	1086.312
29.800	1086.866
29.810	1087.421
29.820	1087.976
29.830	1088.531
29.840	1089.087
29.850	1089.643
29.860	1090.199
29.870	1090.756
29.880	1091.313
29.890	1091.871
29.900	1092.428
29.910	1092.987
29.920	1093.545
29.930	1094.104
29.940	1094.663
29.950	1095.222
29.960	1095.782
29.970	1096.342
29.980	1096.903
29.990	1097.463
30.000	1098.025
