x(m)	y(m)
1111.78	4644.31
1113.24	4649.63
1114.71	4654.96
1116.17	4660.29
1117.64	4665.62
1119.11	4670.95
1120.58	4676.29
1122.05	4681.63
1123.52	4686.98
1124.99	4692.32
1126.47	4697.67
1127.94	4703.02
1129.42	4708.38
1130.90	4713.74
1132.37	4719.10
1133.85	4724.46
1135.33	4729.83
1136.81	4735.19
1138.30	4740.57
1139.78	4745.94
1141.26	4751.32
1142.75	4756.70
1144.23	4762.08
1145.72	4767.47
1147.21	4772.86
1148.70	4778.25
1150.19	4783.64
1151.68	4789.04
1153.17	4794.44
1154.67	4799.84
1156.16	4805.25
1157.66	4810.66
1159.15	4816.07
1160.65	4821.48
1162.15	4826.90
1163.65	4832.32
1165.15	4837.74
1166.65	4843.17
1168.16	4848.60
1169.66	4854.03
1171.17	4859.46
1172.67	4864.90
1174.18	4870.34
1175.69	4875.78
1177.20	4881.23
1178.71	4886.68
1180.22	4892.13
1181.73	4897.58
1183.25	4903.04
1184.76	4908.50
1186.28	4913.96
1187.79	4919.43
1189.31	4924.90
1190.83	4930.37
1192.35	4935.84
1193.87	4941.32
1195.40	4946.80
1196.92	4952.28
1198.44	4957.77
1199.97	4963.25
1201.49	4968.74
1203.02	4974.24
1204.55	4979.74
1206.08	4985.24
1207.61	4990.74
1209.14	4996.24
1210.68	5001.75
1212.21	5007.26
1213.75	5012.78
1215.28	5018.29
1216.82	5023.81
1218.36	5029.34
1219.90	5034.86
1221.44	5040.39
1222.98	5045.92
1224.52	5051.45
1226.06	5056.99
1227.61	5062.53
1229.15	5068.07
1230.70	5073.62
1232.25	5079.17
1233.80	5084.72
1235.35	5090.27
1236.90	5095.83
1238.45	5101.39
1240.00	5106.95
1241.56	5112.52
1243.11	5118.09
1244.67	5123.66
1246.23	5129.23
1247.79	5134.81
1249.35	5140.39
1250.91	5145.97
1252.47	5151.56
1254.03	5157.15
1255.60	5162.74
1257.16	5168.33
1258.73	5173.93
1260.29	5179.53
1261.86	5185.13
1263.43	5190.74
1265.00	5196.35
1266.57	5201.96
1268.15	5207.57
1269.72	5213.19
1271.30	5218.81
1272.87	5224.43
1274.45	5230.06
1276.03	5235.69
1277.61	5241.32
1279.19	5246.95
1280.77	5252.59
1282.35	5258.23
1283.93	5263.87
1285.52	5269.52
1287.10	5275.17
1288.69	5280.82
1290.28	5286.48
1291.87	5292.13
1293.46	5297.79
1295.05	5303.46
1296.64	5309.12
1298.23	5314.79
1299.83	5320.46
1301.42	5326.14
1303.02	5331.82
1304.62	5337.50
1306.22	5343.18
1307.82	5348.87
1309.42	5354.56
1311.02	5360.25
1312.62	5365.95
1314.23	5371.64
1315.83	5377.34
1317.44	5383.05
1319.04	5388.76
1320.65	5394.47
1322.26	5400.18
1323.87	5405.89
1325.48	5411.61
1327.10	5417.33
1328.71	5423.06
1330.33	5428.78
1331.94	5434.51
1333.56	5440.25
1335.18	5445.98
1336.80	5451.72
1338.42	5457.46
1340.04	5463.21
1341.66	5468.96
1343.29	5474.71
1344.91	5480.46
1346.54	5486.22
1348.16	5491.98
1349.79	5497.74
1351.42	5503.50
1353.05	5509.27
1354.68	5515.04
1356.32	5520.82
1357.95	5526.59
1359.59	5532.37
1361.22	5538.15
1362.86	5543.94
1364.50	5549.73
1366.14	5555.52
1367.78	5561.31
1369.42	5567.11
1371.06	5572.91
1372.70	5578.71
1374.35	5584.52
1376.00	5590.33
1377.64	5596.14
1379.29	5601.96
1380.94	5607.77
1382.59	5613.59
1384.24	5619.42
1385.89	5625.24
1387.55	5631.07
1389.20	5636.90
1390.86	5642.74
1392.52	5648.58
1394.17	5654.42
1395.83	5660.26
1397.49	5666.11
1399.15	5671.96
1400.82	5677.81
1402.48	5683.67
1404.15	5689.53
1405.81	5695.39
1407.48	5701.25
1409.15	5707.12
1410.82	5712.99
1412.49	5718.87
1414.16	5724.74
1415.83	5730.62
1417.50	5736.50
1419.18	5742.39
1420.85	5748.28
1422.53	5754.17
1424.21	5760.06
1425.89	5765.96
1427.57	5771.86
1429.25	5777.76
1430.93	5783.67
1432.62	5789.58
1434.30	5795.49
1435.99	5801.40
1437.68	5807.32
1439.36	5813.24
1441.05	5819.17
1442.74	5825.09
1444.44	5831.02
1446.13	5836.95
1447.82	5842.89
1449.52	5848.83
1451.21	5854.77
1452.91	5860.71
1454.61	5866.66
1456.31	5872.61
1458.01	5878.57
1459.71	5884.52
1461.41	5890.48
1463.12	5896.44
1464.82	5902.41
1466.53	5908.38
1468.24	5914.35
1469.95	5920.32
1471.66	5926.30
1473.37	5932.28
1475.08	5938.26
1476.79	5944.25
1478.51	5950.24
1480.22	5956.23
1481.94	5962.22
1483.65	5968.22
1485.37	5974.22
1487.09	5980.23
1488.81	5986.23
1490.54	5992.24
1492.26	5998.26
1493.98	6004.27
1495.71	6010.29
1497.44	6016.31
1499.16	6022.34
1500.89	6028.37
1502.62	6034.40
1504.36	6040.43
1506.09	6046.47
1507.82	6052.51
1509.56	6058.55
1511.29	6064.60
1513.03	6070.65
1514.77	6076.70
1516.51	6082.75
1518.25	6088.81
1519.99	6094.87
1521.73	6100.94
1523.47	6107.00
1525.22	6113.07
1526.97	6119.14
1528.71	6125.22
1530.46	6131.30
1532.21	6137.38
1533.96	6143.47
1535.71	6149.55
1537.47	6155.65
1539.22	6161.74
1540.98	6167.84
1542.73	6173.94
1544.49	6180.04
1546.25	6186.15
1548.01	6192.25
1549.77	6198.37
1551.53	6204.48
1553.30	6210.60
1555.06	6216.72
1556.83	6222.85
1558.59	6228.97
1560.36	6235.10
1562.13	6241.24
1563.90	6247.37
1565.67	6253.51
1567.45	6259.65
1569.22	6265.80
1570.99	6271.95
1572.77	6278.10
1574.55	6284.25
1576.33	6290.41
1578.11	6296.57
1579.89	6302.74
1581.67	6308.90
1583.45	6315.07
1585.24	6321.24
1587.02	6327.42
1588.81	6333.60
1590.59	6339.78
1592.38	6345.96
1594.17	6352.15
1595.97	6358.34
1597.76	6364.54
1599.55	6370.73
1601.35	6376.93
1603.14	6383.14
1604.94	6389.34
1606.74	6395.55
1608.54	6401.77
1610.34	6407.98
1612.14	6414.20
1613.94	6420.42
1615.75	6426.64
1617.55	6432.87
1619.36	6439.10
1621.16	6445.34
1622.97	6451.57
1624.78	6457.81
1626.59	6464.06
1628.41	6470.30
1630.22	6476.55
1632.03	6482.80
1633.85	6489.06
1635.67	6495.31
1637.48	6501.58
1639.30	6507.84
1641.12	6514.11
1642.95	6520.38
1644.77	6526.65
1646.59	6532.93
1648.42	6539.21
1650.24	6545.49
1652.07	6551.77
1653.90	6558.06
1655.73	6564.36
1657.56	6570.65
1659.39	6576.95
1661.23	6583.25
1663.06	6589.55
1664.90	6595.86
1666.73	6602.17
1668.57	6608.48
1670.41	6614.80
1672.25	6621.12
1674.09	6627.44
1675.94	6633.77
1677.78	6640.10
1679.63	6646.43
1681.47	6652.76
1683.32	6659.10
1685.17	6665.44
1687.02	6671.79
1688.87	6678.13
1690.72	6684.48
1692.57	6690.84
1694.43	6697.19
1696.29	6703.55
1698.14	6709.92
1700.00	6716.28
1701.86	6722.65
1703.72	6729.02
1705.58	6735.40
1707.45	6741.77
1709.31	6748.16
1711.17	6754.54
1713.04	6760.93
1714.91	6767.32
1716.78	6773.71
1718.65	6780.11
1720.52	6786.51
1722.39	6792.91
1724.27	6799.32
1726.14	6805.73
1728.02	6812.14
1729.89	6818.55
1731.77	6824.97
1733.65	6831.39
1735.53	6837.82
1737.42	6844.25
1739.30	6850.68
1741.18	6857.11
1743.07	6863.55
1744.96	6869.99
1746.84	6876.43
1748.73	6882.88
1750.62	6889.33
1752.52	6895.78
1754.41	6902.24
1756.30	6908.70
1758.20	6915.16
1760.09	6921.62
1761.99	6928.09
1763.89	6934.56
1765.79	6941.04
1767.69	6947.52
1769.60	6954.00
1771.50	6960.48
1773.40	6966.97
1775.31	6973.46
1777.22	6979.95
1779.13	6986.45
1781.04	6992.95
1782.95	6999.45
1784.86	7005.96
1786.77	7012.47
1788.69	7018.98
1790.60	7025.50
1792.52	7032.01
1794.44	7038.54
1796.36	7045.06
1798.28	7051.59
1800.20	7058.12
1802.12	7064.65
1804.05	7071.19
1805.97	7077.73
1807.90	7084.28
1809.83	7090.82
1811.76	7097.37
1813.69	7103.93
1815.62	7110.48
1817.55	7117.04
1819.49	7123.61
1821.42	7130.17
1823.36	7136.74
1825.30	7143.31
1827.24	7149.89
1829.18	7156.47
1831.12	7163.05
1833.06	7169.63
1835.00	7176.22
1836.95	7182.81
1838.90	7189.41
1840.84	7196.01
1842.79	7202.61
1844.74	7209.21
1846.69	7215.82
1848.65	7222.43
1850.60	7229.04
1852.55	7235.66
1854.51	7242.28
1856.47	7248.90
1858.43	7255.53
1860.39	7262.16
1862.35	7268.79
1864.31	7275.43
1866.27	7282.07
1868.24	7288.71
1870.20	7295.35
1872.17	7302.00
1874.14	7308.65
1876.11	7315.31
1878.08	7321.97
1880.05	7328.63
1882.03	7335.29
1884.00	7341.96
1885.98	7348.63
1887.95	7355.31
1889.93	7361.98
1891.91	7368.66
1893.89	7375.35
1895.88	7382.04
1897.86	7388.73
1899.84	7395.42
1901.83	7402.12
1903.82	7408.82
1905.80	7415.52
1907.79	7422.23
1909.79	7428.93
1911.78	7435.65
1913.77	7442.36
1915.77	7449.08
1917.76	7455.81
1919.76	7462.53
1921.76	7469.26
1923.76	7475.99
1925.76	7482.73
1927.76	7489.47
1929.76	7496.21
1931.77	7502.95
1933.77	7509.70
1935.78	7516.45
1937.79	7523.21
1939.80	7529.97
1941.81	7536.73
1943.82	7543.49
1945.83	7550.26
1947.85	7557.03
1949.86	7563.80
1951.88	7570.58
1953.90	7577.36
1955.92	7584.15
1957.94	7590.93
1959.96	7597.72
1961.99	7604.52
1964.01	7611.31
1966.04	7618.11
1968.06	7624.92
1970.09	7631.73
1972.12	7638.54
1974.15	7645.35
1976.19	7652.16
1978.22	7658.98
1980.25	7665.81
1982.29	7672.63
1984.33	7679.46
1986.37	7686.30
1988.41	7693.13
1990.45	7699.97
1992.49	7706.81
1994.53	7713.66
1996.58	7720.51
1998.62	7727.36
2000.67	7734.22
2002.72	7741.08
2004.77	7747.94
2006.82	7754.81
2008.87	7761.67
2010.93	7768.55
2012.98	7775.42
2015.04	7782.30
2017.10	7789.18
2019.16	7796.07
2021.22	7802.96
2023.28	7809.85
2025.34	7816.74
2027.40	7823.64
2029.47	7830.54
2031.54	7837.45
2033.60	7844.36
2035.67	7851.27
2037.74	7858.18
2039.82	7865.10
2041.89	7872.02
2043.96	7878.95
2046.04	7885.88
2048.11	7892.81
2050.19	7899.74
2052.27	7906.68
2054.35	7913.62
2056.44	7920.57
2058.52	7927.52
2060.60	7934.47
2062.69	7941.42
2064.78	7948.38
2066.86	7955.34
2068.95	7962.31
2071.05	7969.28
2073.14	7976.25
2075.23	7983.22
2077.33	7990.20
2079.42	7997.18
2081.52	8004.17
2083.62	8011.15
2085.72	8018.15
2087.82	8025.14
2089.92	8032.14
2092.03	8039.14
2094.13	8046.15
2096.24	8053.15
2098.35	8060.16
2100.46	8067.18
2102.57	8074.20
2104.68	8081.22
2106.79	8088.24
2108.91	8095.27
2111.02	8102.30
2113.14	8109.34
2115.26	8116.38
2117.38	8123.42
2119.50	8130.46
2121.62	8137.51
2123.74	8144.56
2125.87	8151.62
2127.99	8158.68
2130.12	8165.74
2132.25	8172.81
2134.38	8179.87
2136.51	8186.95
2138.65	8194.02
2140.78	8201.10
2142.91	8208.18
2145.05	8215.27
2147.19	8222.36
2149.33	8229.45
2151.47	8236.55
2153.61	8243.64
2155.75	8250.75
2157.90	8257.85
2160.05	8264.96
2162.19	8272.07
2164.34	8279.19
2166.49	8286.31
2168.64	8293.43
2170.79	8300.56
2172.95	8307.69
2175.10	8314.82
2177.26	8321.96
2179.42	8329.10
2181.58	8336.24
2183.74	8343.39
2185.90	8350.54
2188.06	8357.69
2190.23	8364.85
2192.39	8372.01
2194.56	8379.17
2196.73	8386.34
2198.90	8393.51
2201.07	8400.69
2203.24	8407.86
2205.42	8415.04
2207.59	8422.23
2209.77	8429.42
2211.94	8436.61
2214.12	8443.80
2216.30	8451.00
2218.49	8458.20
2220.67	8465.41
2222.85	8472.61
2225.04	8479.83
2227.23	8487.04
2229.42	8494.26
2231.61	8501.48
2233.80	8508.71
2235.99	8515.94
2238.18	8523.17
2240.38	8530.41
2242.57	8537.65
2244.77	8544.89
2246.97	8552.14
2249.17	8559.38
2251.37	8566.64
2253.58	8573.89
2255.78	8581.16
2257.99	8588.42
2260.20	8595.69
2262.40	8602.96
2264.61	8610.23
2266.83	8617.51
2269.04	8624.79
2271.25	8632.07
2273.47	8639.36
2275.68	8646.65
2277.90	8653.95
2280.12	8661.25
2282.34	8668.55
2284.57	8675.85
2286.79	8683.16
2289.01	8690.48
2291.24	8697.79
2293.47	8705.11
2295.70	8712.43
2297.93	8719.76
2300.16	8727.09
2302.39	8734.42
2304.63	8741.76
2306.86	8749.10
2309.10	8756.45
2311.34	8763.79
2313.58	8771.14
2315.82	8778.50
2318.06	8785.86
2320.31	8793.22
2322.55	8800.58
2324.80	8807.95
2327.05	8815.32
2329.30	8822.70
2331.55	8830.08
2333.80	8837.46
2336.05	8844.85
2338.31	8852.24
2340.57	8859.63
2342.82	8867.03
2345.08	8874.43
2347.34	8881.83
2349.61	8889.24
2351.87	8896.65
2354.13	8904.07
2356.40	8911.48
2358.67	8918.91
2360.94	8926.33
2363.21	8933.76
2365.48	8941.19
2367.75	8948.63
2370.03	8956.07
2372.30	8963.51
2374.58	8970.96
2376.86	8978.41
2379.14	8985.86
2381.42	8993.32
2383.70	9000.78
2385.99	9008.24
2388.27	9015.71
2390.56	9023.18
2392.85	9030.66
2395.14	9038.14
2397.43	9045.62
2399.72	9053.10
2402.01	9060.59
2404.31	9068.09
2406.61	9075.58
2408.90	9083.08
2411.20	9090.59
2413.51	9098.10
2415.81	9105.61
2418.11	9113.12
2420.42	9120.64
2422.72	9128.16
2425.03	9135.69
2427.34	9143.22
2429.65	9150.75
2431.96	9158.28
2434.28	9165.82
2436.59	9173.37
2438.91	9180.92
2441.23	9188.47
2443.55	9196.02
2445.87	9203.58
2448.19	9211.14
2450.51	9218.71
2452.84	9226.27
2455.16	9233.85
2457.49	9241.42
2459.82	9249.00
2462.15	9256.59
2464.48	9264.17
2466.82	9271.76
2469.15	9279.36
2471.49	9286.96
2473.82	9294.56
2476.16	9302.16
2478.50	9309.77
2480.85	9317.38
2483.19	9325.00
2485.53	9332.62
2487.88	9340.24
2490.23	9347.87
2492.58	9355.50
2494.93	9363.14
2497.28	9370.77
2499.63	9378.42
2501.99	9386.06
2504.34	9393.71
2506.70	9401.36
2509.06	9409.02
2511.42	9416.68
2513.78	9424.34
2516.15	9432.01
2518.51	9439.68
2520.88	9447.36
2523.24	9455.03
2525.61	9462.72
2527.98	9470.40
2530.36	9478.09
2532.73	9485.78
2535.10	9493.48
2537.48	9501.18
2539.86	9508.89
2542.24	9516.59
2544.62	9524.30
2547.00	9532.02
2549.38	9539.74
2551.77	9547.46
2554.15	9555.19
2556.54	9562.92
2558.93	9570.65
2561.32	9578.39
2563.71	9586.13
2566.11	9593.87
2568.50	9601.62
2570.90	9609.37
2573.30	9617.13
2575.70	9624.89
2578.10	9632.65
2580.50	9640.42
2582.90	9648.19
2585.31	9655.96
2587.71	9663.74
2590.12	9671.52
2592.53	9679.31
2594.94	9687.10
2597.35	9694.89
2599.77	9702.69
2602.18	9710.49
2604.60	9718.29
2607.02	9726.10
2609.44	9733.91
2611.86	9741.72
2614.28	9749.54
2616.71	9757.36
2619.13	9765.19
2621.56	9773.02
2623.99	9780.85
2626.42	9788.69
2628.85	9796.53
2631.28	9804.38
2633.71	9812.23
2636.15	9820.08
2638.59	9827.94
2641.03	9835.79
2643.47	9843.66
2645.91	9851.53
2648.35	9859.40
2650.79	9867.27
2653.24	9875.15
2655.69	9883.03
2658.14	9890.92
2660.59	9898.81
2663.04	9906.70
2665.49	9914.60
2667.95	9922.50
2670.40	9930.41
2672.86	9938.31
2675.32	9946.23
2677.78	9954.14
2680.24	9962.06
2682.71	9969.99
2685.17	9977.91
2687.64	9985.84
2690.11	9993.78
2692.58	10001.72
2695.05	10009.66
2697.52	10017.61
2699.99	10025.56
2702.47	10033.51
2704.94	10041.47
2707.42	10049.43
2709.90	10057.40
2712.38	10065.37
2714.87	10073.34
2717.35	10081.31
2719.84	10089.30
2722.32	10097.28
2724.81	10105.27
2727.30	10113.26
2729.80	10121.25
2732.29	10129.25
2734.78	10137.26
2737.28	10145.26
2739.78	10153.28
2742.28	10161.29
2744.78	10169.31
2747.28	10177.33
2749.78	10185.36
2752.29	10193.39
2754.79	10201.42
2757.30	10209.46
2759.81	10217.50
2762.32	10225.54
2764.84	10233.59
2767.35	10241.65
2769.87	10249.70
2772.38	10257.76
2774.90	10265.83
2777.42	10273.90
2779.94	10281.97
2782.47	10290.04
2784.99	10298.12
2787.52	10306.21
2790.05	10314.29
2792.57	10322.39
2795.11	10330.48
2797.64	10338.58
2800.17	10346.68
2802.71	10354.79
2805.24	10362.90
2807.78	10371.01
2810.32	10379.13
2812.86	10387.25
2815.41	10395.38
2817.95	10403.51
2820.50	10411.64
2823.04	10419.78
2825.59	10427.92
2828.14	10436.07
2830.69	10444.21
2833.25	10452.37
2835.80	10460.52
2838.36	10468.69
2840.92	10476.85
2843.48	10485.02
2846.04	10493.19
2848.60	10501.37
2851.16	10509.55
2853.73	10517.73
2856.30	10525.92
2858.87	10534.11
2861.44	10542.31
2864.01	10550.51
2866.58	10558.71
2869.16	10566.92
2871.73	10575.13
2874.31	10583.34
2876.89	10591.56
2879.47	10599.78
2882.05	10608.01
2884.64	10616.24
2887.22	10624.48
2889.81	10632.71
2892.40	10640.96
2894.99	10649.20
2897.58	10657.45
2900.17	10665.71
2902.77	10673.97
2905.36	10682.23
2907.96	10690.49
2910.56	10698.76
2913.16	10707.04
2915.76	10715.32
2918.37	10723.60
2920.97	10731.88
2923.58	10740.17
2926.19	10748.47
2928.80	10756.76
2931.41	10765.06
2934.02	10773.37
2936.64	10781.68
2939.25	10789.99
2941.87	10798.31
2944.49	10806.63
2947.11	10814.96
2949.73	10823.28
2952.36	10831.62
2954.98	10839.95
2957.61	10848.29
2960.24	10856.64
2962.87	10864.99
2965.50	10873.34
2968.14	10881.70
2970.77	10890.06
2973.41	10898.42
2976.05	10906.79
2978.69	10915.16
2981.33	10923.54
2983.97	10931.92
2986.61	10940.31
2989.26	10948.70
2991.91	10957.09
2994.56	10965.48
2997.21	10973.88
2999.86	10982.29
3002.51	10990.70
3005.17	10999.11
3007.82	11007.53
3010.48	11015.95
3013.14	11024.37
3015.80	11032.80
3018.47	11041.23
3021.13	11049.67
3023.80	11058.11
3026.47	11066.55
3029.14	11075.00
3031.81	11083.46
3034.48	11091.91
3037.15	11100.37
3039.83	11108.84
3042.51	11117.31
3045.19	11125.78
3047.87	11134.26
3050.55	11142.74
3053.23	11151.22
3055.92	11159.71
3058.61	11168.20
3061.29	11176.70
3063.98	11185.20
3066.68	11193.71
3069.37	11202.22
3072.06	11210.73
3074.76	11219.25
3077.46	11227.77
3080.16	11236.29
3082.86	11244.82
3085.56	11253.36
3088.27	11261.89
3090.97	11270.44
3093.68	11278.98
3096.39	11287.53
3099.10	11296.09
3101.81	11304.64
3104.53	11313.21
3107.24	11321.77
3109.96	11330.34
3112.68	11338.92
3115.40	11347.50
3118.12	11356.08
3120.85	11364.67
3123.57	11373.26
3126.30	11381.85
3129.03	11390.45
3131.76	11399.05
3134.49	11407.66
3137.22	11416.27
3139.96	11424.89
3142.69	11433.51
3145.43	11442.13
3148.17	11450.76
3150.91	11459.39
3153.66	11468.03
3156.40	11476.67
3159.15	11485.31
3161.90	11493.96
3164.65	11502.62
3167.40	11511.27
3170.15	11519.93
3172.91	11528.60
3175.66	11537.27
3178.42	11545.94
3181.18	11554.62
3183.94	11563.30
3186.70	11571.99
3189.47	11580.68
3192.23	11589.37
3195.00	11598.07
3197.77	11606.78
3200.54	11615.48
3203.31	11624.19
3206.09	11632.91
3208.87	11641.63
3211.64	11650.35
3214.42	11659.08
3217.20	11667.81
3219.99	11676.55
3222.77	11685.29
3225.56	11694.03
3228.34	11702.78
3231.13	11711.54
3233.92	11720.29
3236.72	11729.06
3239.51	11737.82
3242.30	11746.59
3245.10	11755.37
3247.90	11764.15
3250.70	11772.93
3253.50	11781.71
3256.31	11790.51
3259.11	11799.30
3261.92	11808.10
3264.73	11816.91
3267.54	11825.71
3270.35	11834.53
3273.17	11843.34
3275.98	11852.16
3278.80	11860.99
3281.62	11869.82
3284.44	11878.65
3287.26	11887.49
3290.09	11896.33
3292.91	11905.18
3295.74	11914.03
3298.57	11922.88
3301.40	11931.74
3304.23	11940.61
3307.07	11949.48
3309.90	11958.35
3312.74	11967.22
3315.58	11976.11
3318.42	11984.99
3321.26	11993.88
3324.11	12002.77
3326.95	12011.67
3329.80	12020.57
3332.65	12029.48
3335.50	12038.39
3338.35	12047.31
3341.21	12056.23
3344.06	12065.15
3346.92	12074.08
3349.78	12083.01
3352.64	12091.95
3355.50	12100.89
3358.37	12109.83
3361.24	12118.78
3364.10	12127.74
3366.97	12136.70
3369.84	12145.66
3372.72	12154.63
3375.59	12163.60
3378.47	12172.57
3381.35	12181.55
3384.23	12190.54
3387.11	12199.53
3389.99	12208.52
3392.88	12217.52
3395.76	12226.52
3398.65	12235.53
3401.54	12244.54
3404.43	12253.55
3407.33	12262.57
3410.22	12271.60
3413.12	12280.62
3416.02	12289.66
3418.92	12298.69
3421.82	12307.73
3424.73	12316.78
3427.63	12325.83
3430.54	12334.89
3433.45	12343.94
3436.36	12353.01
3439.27	12362.08
3442.19	12371.15
3445.10	12380.22
3448.02	12389.31
3450.94	12398.39
3453.86	12407.48
3456.78	12416.58
3459.71	12425.67
3462.63	12434.78
3465.56	12443.89
3468.49	12453.00
3471.42	12462.11
3474.36	12471.23
3477.29	12480.36
3480.23	12489.49
3483.17	12498.62
3486.11	12507.76
3489.05	12516.91
3492.00	12526.05
3494.94	12535.21
3497.89	12544.36
3500.84	12553.52
3503.79	12562.69
3506.74	12571.86
3509.70	12581.03
3512.65	12590.21
3515.61	12599.40
3518.57	12608.58
3521.53	12617.78
3524.49	12626.97
3527.46	12636.17
3530.43	12645.38
3533.39	12654.59
3536.36	12663.81
3539.34	12673.02
3542.31	12682.25
3545.29	12691.48
3548.26	12700.71
3551.24	12709.95
3554.22	12719.19
3557.21	12728.44
3560.19	12737.69
3563.18	12746.94
3566.16	12756.20
3569.15	12765.47
3572.15	12774.74
3575.14	12784.01
3578.13	12793.29
3581.13	12802.57
3584.13	12811.86
3587.13	12821.15
3590.13	12830.45
3593.14	12839.75
3596.14	12849.05
3599.15	12858.36
3602.16	12867.68
3605.17	12877.00
3608.18	12886.32
3611.20	12895.65
3614.21	12904.98
3617.23	12914.32
3620.25	12923.66
3623.28	12933.01
3626.30	12942.36
3629.32	12951.71
3632.35	12961.07
3635.38	12970.44
3638.41	12979.81
3641.45	12989.18
3644.48	12998.56
3647.52	13007.95
3650.55	13017.33
3653.59	13026.73
3656.64	13036.12
3659.68	13045.53
3662.73	13054.93
3665.77	13064.34
3668.82	13073.76
3671.87	13083.18
3674.93	13092.60
3677.98	13102.03
3681.04	13111.47
3684.09	13120.91
3687.15	13130.35
3690.22	13139.80
3693.28	13149.25
3696.34	13158.71
3699.41	13168.17
3702.48	13177.64
3705.55	13187.11
3708.63	13196.59
3711.70	13206.07
3714.78	13215.55
3717.85	13225.04
3720.93	13234.54
3724.02	13244.04
3727.10	13253.54
3730.19	13263.05
3733.27	13272.56
3736.36	13282.08
3739.45	13291.61
3742.55	13301.13
3745.64	13310.67
3748.74	13320.20
3751.84	13329.75
3754.94	13339.29
3758.04	13348.84
3761.14	13358.40
3764.25	13367.96
3767.36	13377.53
3770.47	13387.10
3773.58	13396.67
3776.69	13406.25
3779.81	13415.83
3782.92	13425.42
3786.04	13435.02
3789.16	13444.62
3792.29	13454.22
3795.41	13463.83
3798.54	13473.44
3801.66	13483.06
3804.79	13492.68
3807.93	13502.31
3811.06	13511.94
3814.20	13521.58
3817.33	13531.22
3820.47	13540.86
3823.61	13550.51
3826.76	13560.17
3829.90	13569.83
3833.05	13579.50
3836.20	13589.17
3839.35	13598.84
3842.50	13608.52
3845.66	13618.21
3848.81	13627.89
3851.97	13637.59
3855.13	13647.29
3858.29	13656.99
3861.46	13666.70
3864.62	13676.41
3867.79	13686.13
3870.96	13695.85
3874.13	13705.58
3877.30	13715.31
3880.48	13725.05
3883.66	13734.79
3886.83	13744.54
3890.02	13754.29
3893.20	13764.05
3896.38	13773.81
3899.57	13783.58
3902.76	13793.35
3905.95	13803.12
3909.14	13812.90
3912.33	13822.69
3915.53	13832.48
3918.73	13842.28
3921.93	13852.08
3925.13	13861.88
3928.33	13871.69
3931.54	13881.51
3934.75	13891.33
3937.96	13901.15
3941.17	13910.98
3944.38	13920.81
3947.60	13930.65
3950.81	13940.50
3954.03	13950.35
3957.25	13960.20
3960.48	13970.06
3963.70	13979.92
3966.93	13989.79
3970.16	13999.67
3973.39	14009.54
3976.62	14019.43
3979.85	14029.32
3983.09	14039.21
3986.33	14049.11
3989.57	14059.01
3992.81	14068.92
3996.05	14078.83
3999.30	14088.75
4002.55	14098.67
4005.80	14108.60
4009.05	14118.53
4012.30	14128.47
4015.56	14138.41
4018.82	14148.36
4022.07	14158.31
4025.34	14168.27
4028.60	14178.23
4031.86	14188.20
4035.13	14198.17
4038.40	14208.15
4041.67	14218.13
4044.95	14228.12
4048.22	14238.11
4051.50	14248.11
4054.78	14258.11
4058.06	14268.12
4061.34	14278.13
4064.62	14288.14
4067.91	14298.17
4071.20	14308.19
4074.49	14318.23
4077.78	14328.26
4081.08	14338.30
4084.37	14348.35
4087.67	14358.40
4090.97	14368.46
4094.28	14378.52
4097.58	14388.59
4100.89	14398.66
4104.20	14408.74
4107.51	14418.82
4110.82	14428.91
4114.13	14439.00
4117.45	14449.10
4120.77	14459.20
4124.09	14469.31
4127.41	14479.42
4130.73	14489.54
4134.06	14499.66
4137.39	14509.79
4140.72	14519.92
4144.05	14530.06
4147.38	14540.20
4150.72	14550.35
4154.06	14560.50
4157.40	14570.66
4160.74	14580.82
4164.08	14590.99
4167.43	14601.16
4170.78	14611.34
4174.13	14621.52
4177.48	14631.71
4180.83	14641.90
4184.19	14652.10
4187.55	14662.31
4190.91	14672.52
4194.27	14682.73
4197.63	14692.95
4201.00	14703.17
4204.37	14713.40
4207.74	14723.64
4211.11	14733.88
4214.48	14744.12
4217.86	14754.37
4221.24	14764.62
4224.62	14774.88
4228.00	14785.15
4231.38	14795.42
4234.77	14805.69
4238.16	14815.98
4241.55	14826.26
4244.94	14836.55
4248.34	14846.85
4251.73	14857.15
4255.13	14867.46
4258.53	14877.77
4261.93	14888.08
4265.34	14898.40
4268.74	14908.73
4272.15	14919.06
4275.56	14929.40
4278.97	14939.74
4282.39	14950.09
4285.80	14960.44
4289.22	14970.80
4292.64	14981.17
4296.07	14991.53
4299.49	15001.91
4302.92	15012.29
4306.35	15022.67
4309.78	15033.06
4313.21	15043.45
4316.64	15053.85
4320.08	15064.26
4323.52	15074.67
4326.96	15085.08
4330.40	15095.50
