N	t(c)	m(kg)	P(H)	V(m/s)	M	Cxa	alpha(grad)	theta_c(grad)	Cya_alpha	omega_z(1/s)	theta(grad)	y(m)	x(m)	g(m/s2)	x_dotc(m/s)	y_dotc(m/s)	V_dot(m/s2)
1646	16.450	926.00	56000.0	558.148	1.7359	0.7116	0.00	74.62	0.2500	0.0000	85.00	4754.78	1138.13	9.7920	148.019	538.163	30.125
1647	16.460	925.80	56000.0	558.449	1.7369	0.7114	0.00	74.62	0.2500	0.0000	85.00	4760.17	1139.62	9.7920	148.124	538.447	30.131
1648	16.470	925.60	56000.0	558.751	1.7380	0.7111	0.00	74.62	0.2500	0.0000	85.00	4765.55	1141.10	9.7920	148.229	538.731	30.136
1649	16.480	925.40	56000.0	559.052	1.7390	0.7109	0.00	74.61	0.2500	0.0000	85.00	4770.94	1142.58	9.7919	148.334	539.014	30.141
1650	16.490	925.20	56000.0	559.354	1.7401	0.7106	0.00	74.61	0.2500	0.0000	85.00	4776.33	1144.06	9.7919	148.439	539.298	30.147
1651	16.500	925.00	56000.0	559.655	1.7411	0.7104	0.00	74.61	0.2500	0.0000	85.00	4781.73	1145.55	9.7919	148.544	539.582	30.152
1652	16.510	924.80	56000.0	559.957	1.7422	0.7102	0.00	74.61	0.2500	0.0000	85.00	4787.12	1147.03	9.7919	148.649	539.866	30.158
1653	16.520	924.60	56000.0	560.258	1.7432	0.7099	0.00	74.60	0.2500	0.0000	85.00	4792.52	1148.52	9.7919	148.754	540.150	30.164
1654	16.530	924.40	56000.0	560.560	1.7443	0.7097	0.00	74.60	0.2500	0.0000	85.00	4797.93	1150.01	9.7919	148.859	540.434	30.169
1655	16.540	924.20	56000.0	560.862	1.7454	0.7094	0.00	74.60	0.2500	0.0000	85.00	4803.33	1151.50	9.7918	148.964	540.718	30.175
1656	16.550	924.00	56000.0	561.163	1.7464	0.7092	0.00	74.59	0.2500	0.0000	85.00	4808.74	1152.99	9.7918	149.070	541.002	30.180
1657	16.560	923.80	56000.0	561.465	1.7475	0.7089	0.00	74.59	0.2500	0.0000	85.00	4814.15	1154.48	9.7918	149.175	541.286	30.186
1658	16.570	923.60	56000.0	561.767	1.7485	0.7087	0.00	74.59	0.2500	0.0000	85.00	4819.57	1155.97	9.7918	149.280	541.570	30.192
1659	16.580	923.40	56000.0	562.069	1.7496	0.7084	0.00	74.59	0.2500	0.0000	85.00	4824.98	1157.47	9.7918	149.386	541.854	30.198
1660	16.590	923.20	56000.0	562.371	1.7507	0.7082	0.00	74.58	0.2500	0.0000	85.00	4830.40	1158.96	9.7918	149.491	542.138	30.203
1661	16.600	923.00	56000.0	562.673	1.7517	0.7079	0.00	74.58	0.2500	0.0000	85.00	4835.83	1160.46	9.7917	149.596	542.422	30.209
1662	16.610	922.80	56000.0	562.975	1.7528	0.7077	0.00	74.58	0.2500	0.0000	85.00	4841.25	1161.95	9.7917	149.702	542.707	30.215
1663	16.620	922.60	56000.0	563.277	1.7538	0.7074	0.00	74.58	0.2500	0.0000	85.00	4846.68	1163.45	9.7917	149.807	542.991	30.221
1664	16.630	922.40	56000.0	563.580	1.7549	0.7072	0.00	74.57	0.2500	0.0000	85.00	4852.11	1164.95	9.7917	149.913	543.276	30.226
1665	16.640	922.20	56000.0	563.882	1.7560	0.7069	0.00	74.57	0.2500	0.0000	85.00	4857.55	1166.45	9.7917	150.018	543.560	30.232
1666	16.650	922.00	56000.0	564.184	1.7570	0.7067	0.00	74.57	0.2500	0.0000	85.00	4862.98	1167.95	9.7917	150.124	543.845	30.238
1667	16.660	921.80	56000.0	564.487	1.7581	0.7064	0.00	74.57	0.2500	0.0000	85.00	4868.42	1169.45	9.7916	150.229	544.129	30.244
1668	16.670	921.60	56000.0	564.789	1.7591	0.7062	0.00	74.56	0.2500	0.0000	85.00	4873.87	1170.95	9.7916	150.335	544.414	30.250
1669	16.680	921.40	56000.0	565.092	1.7602	0.7060	0.00	74.56	0.2500	0.0000	85.00	4879.31	1172.46	9.7916	150.441	544.698	30.256
1670	16.690	921.20	56000.0	565.394	1.7613	0.7057	0.00	74.56	0.2500	0.0000	85.00	4884.76	1173.96	9.7916	150.546	544.983	30.262
1671	16.700	921.00	56000.0	565.697	1.7623	0.7055	0.00	74.56	0.2500	0.0000	85.00	4890.21	1175.47	9.7916	150.652	545.268	30.268
1672	16.710	920.80	56000.0	566.000	1.7634	0.7052	0.00	74.55	0.2500	0.0000	85.00	4895.67	1176.98	9.7916	150.758	545.553	30.274
1673	16.720	920.60	56000.0	566.303	1.7645	0.7050	0.00	74.55	0.2500	0.0000	85.00	4901.12	1178.48	9.7915	150.864	545.838	30.280
1674	16.730	920.40	56000.0	566.605	1.7655	0.7047	0.00	74.55	0.2500	0.0000	85.00	4906.58	1179.99	9.7915	150.969	546.123	30.286
1675	16.740	920.20	56000.0	566.908	1.7666	0.7045	0.00	74.54	0.2500	0.0000	85.00	4912.04	1181.50	9.7915	151.075	546.408	30.292
1676	16.750	920.00	56000.0	567.211	1.7677	0.7042	0.00	74.54	0.2500	0.0000	85.00	4917.51	1183.01	9.7915	151.181	546.693	30.298
1677	16.760	919.80	56000.0	567.514	1.7687	0.7040	0.00	74.54	0.2500	0.0000	85.00	4922.98	1184.53	9.7915	151.287	546.978	30.304
1678	16.770	919.60	56000.0	567.817	1.7698	0.7037	0.00	74.54	0.2500	0.0000	85.00	4928.45	1186.04	9.7915	151.393	547.263	30.311
1679	16.780	919.40	56000.0	568.120	1.7709	0.7035	0.00	74.53	0.2500	0.0000	85.00	4933.92	1187.55	9.7914	151.499	547.548	30.317
1680	16.790	919.20	56000.0	568.424	1.7719	0.7032	0.00	74.53	0.2500	0.0000	85.00	4939.40	1189.07	9.7914	151.605	547.833	30.323
1681	16.800	919.00	56000.0	568.727	1.7730	0.7030	0.00	74.53	0.2500	0.0000	85.00	4944.88	1190.59	9.7914	151.711	548.119	30.329
1682	16.810	918.80	56000.0	569.030	1.7741	0.7027	0.00	74.53	0.2500	0.0000	85.00	4950.36	1192.10	9.7914	151.817	548.404	30.335
1683	16.820	918.60	56000.0	569.334	1.7751	0.7025	0.00	74.52	0.2500	0.0000	85.00	4955.85	1193.62	9.7914	151.923	548.689	30.342
1684	16.830	918.40	56000.0	569.637	1.7762	0.7022	0.00	74.52	0.2500	0.0000	85.00	4961.34	1195.14	9.7914	152.030	548.975	30.348
1685	16.840	918.20	56000.0	569.941	1.7773	0.7020	0.00	74.52	0.2500	0.0000	85.00	4966.83	1196.66	9.7913	152.136	549.260	30.354
1686	16.850	918.00	56000.0	570.244	1.7784	0.7017	0.00	74.52	0.2500	0.0000	85.00	4972.32	1198.19	9.7913	152.242	549.546	30.361
1687	16.860	917.80	56000.0	570.548	1.7794	0.7015	0.00	74.51	0.2500	0.0000	85.00	4977.82	1199.71	9.7913	152.348	549.832	30.367
1688	16.870	917.60	56000.0	570.851	1.7805	0.7012	0.00	74.51	0.2500	0.0000	85.00	4983.32	1201.23	9.7913	152.455	550.117	30.373
1689	16.880	917.40	56000.0	571.155	1.7816	0.7010	0.00	74.51	0.2500	0.0000	85.00	4988.82	1202.76	9.7913	152.561	550.403	30.380
1690	16.890	917.20	56000.0	571.459	1.7826	0.7007	0.00	74.51	0.2500	0.0000	85.00	4994.33	1204.28	9.7913	152.667	550.689	30.386
1691	16.900	917.00	56000.0	571.763	1.7837	0.7005	0.00	74.50	0.2500	0.0000	85.00	4999.83	1205.81	9.7912	152.774	550.975	30.393
1692	16.910	916.80	56000.0	572.067	1.7848	0.7002	0.00	74.50	0.2500	0.0000	85.00	5005.35	1207.34	9.7912	152.880	551.261	30.399
1693	16.920	916.60	56000.0	572.371	1.7859	0.7000	0.00	74.50	0.2500	0.0000	85.00	5010.86	1208.87	9.7912	152.987	551.547	30.406
1694	16.930	916.40	56000.0	572.675	1.7869	0.6997	0.00	74.49	0.2500	0.0000	85.00	5016.38	1210.40	9.7912	153.093	551.833	30.412
1695	16.940	916.20	56000.0	572.979	1.7880	0.6995	0.00	74.49	0.2500	0.0000	85.00	5021.90	1211.93	9.7912	153.200	552.119	30.419
1696	16.950	916.00	56000.0	573.283	1.7891	0.6992	0.00	74.49	0.2500	0.0000	85.00	5027.42	1213.46	9.7912	153.306	552.405	30.425
1697	16.960	915.80	56000.0	573.588	1.7902	0.6990	0.00	74.49	0.2500	0.0000	85.00	5032.94	1215.00	9.7911	153.413	552.691	30.432
1698	16.970	915.60	56000.0	573.892	1.7912	0.6987	0.00	74.48	0.2500	0.0000	85.00	5038.47	1216.53	9.7911	153.519	552.977	30.439
1699	16.980	915.40	56000.0	574.196	1.7923	0.6985	0.00	74.48	0.2500	0.0000	85.00	5044.00	1218.07	9.7911	153.626	553.264	30.445
1700	16.990	915.20	56000.0	574.501	1.7934	0.6982	0.00	74.48	0.2500	0.0000	85.00	5049.54	1219.60	9.7911	153.733	553.550	30.452
1701	17.000	915.00	56000.0	574.805	1.7945	0.6980	0.00	74.48	0.2500	0.0000	85.00	5055.08	1221.14	9.7911	153.840	553.836	30.459
1702	17.010	914.80	56000.0	575.110	1.7955	0.6977	0.00	74.47	0.2500	0.0000	85.00	5060.62	1222.68	9.7911	153.946	554.123	30.465
1703	17.020	914.60	56000.0	575.415	1.7966	0.6975	0.00	74.47	0.2500	0.0000	85.00	5066.16	1224.22	9.7910	154.053	554.409	30.472
1704	17.030	914.40	56000.0	575.720	1.7977	0.6972	0.00	74.47	0.2500	0.0000	85.00	5071.70	1225.76	9.7910	154.160	554.696	30.479
1705	17.040	914.20	56000.0	576.024	1.7988	0.6970	0.00	74.47	0.2500	0.0000	85.00	5077.25	1227.30	9.7910	154.267	554.983	30.486
1706	17.050	914.00	56000.0	576.329	1.7999	0.6967	0.00	74.46	0.2500	0.0000	85.00	5082.80	1228.85	9.7910	154.374	555.269	30.492
1707	17.060	913.80	56000.0	576.634	1.8009	0.6964	0.00	74.46	0.2500	0.0000	85.00	5088.36	1230.39	9.7910	154.481	555.556	30.499
1708	17.070	913.60	56000.0	576.939	1.8020	0.6962	0.00	74.46	0.2500	0.0000	85.00	5093.91	1231.94	9.7910	154.588	555.843	30.506
1709	17.080	913.40	56000.0	577.244	1.8031	0.6959	0.00	74.46	0.2500	0.0000	85.00	5099.47	1233.48	9.7909	154.695	556.130	30.513
1710	17.090	913.20	56000.0	577.549	1.8042	0.6957	0.00	74.45	0.2500	0.0000	85.00	5105.04	1235.03	9.7909	154.802	556.417	30.520
1711	17.100	913.00	56000.0	577.855	1.8053	0.6954	0.00	74.45	0.2500	0.0000	85.00	5110.60	1236.58	9.7909	154.909	556.704	30.527
1712	17.110	912.80	56000.0	578.160	1.8063	0.6952	0.00	74.45	0.2500	0.0000	85.00	5116.17	1238.13	9.7909	155.016	556.991	30.534
1713	17.120	912.60	56000.0	578.465	1.8074	0.6949	0.00	74.44	0.2500	0.0000	85.00	5121.74	1239.68	9.7909	155.123	557.278	30.541
1714	17.130	912.40	56000.0	578.771	1.8085	0.6947	0.00	74.44	0.2500	0.0000	85.00	5127.32	1241.23	9.7908	155.231	557.565	30.548
1715	17.140	912.20	56000.0	579.076	1.8096	0.6944	0.00	74.44	0.2500	0.0000	85.00	5132.89	1242.78	9.7908	155.338	557.853	30.555
1716	17.150	912.00	56000.0	579.382	1.8107	0.6942	0.00	74.44	0.2500	0.0000	85.00	5138.47	1244.34	9.7908	155.445	558.140	30.562
1717	17.160	911.80	56000.0	579.688	1.8118	0.6939	0.00	74.43	0.2500	0.0000	85.00	5144.06	1245.89	9.7908	155.552	558.427	30.569
1718	17.170	911.60	56000.0	579.993	1.8128	0.6937	0.00	74.43	0.2500	0.0000	85.00	5149.64	1247.45	9.7908	155.660	558.715	30.576
1719	17.180	911.40	56000.0	580.299	1.8139	0.6934	0.00	74.43	0.2500	0.0000	85.00	5155.23	1249.01	9.7908	155.767	559.002	30.583
1720	17.190	911.20	56000.0	580.605	1.8150	0.6932	0.00	74.43	0.2500	0.0000	85.00	5160.82	1250.56	9.7907	155.875	559.290	30.590
1721	17.200	911.00	56000.0	580.911	1.8161	0.6929	0.00	74.42	0.2500	0.0000	85.00	5166.42	1252.12	9.7907	155.982	559.578	30.598
1722	17.210	910.80	56000.0	581.217	1.8172	0.6927	0.00	74.42	0.2500	0.0000	85.00	5172.01	1253.68	9.7907	156.089	559.865	30.605
1723	17.220	910.60	56000.0	581.523	1.8183	0.6924	0.00	74.42	0.2500	0.0000	85.00	5177.61	1255.24	9.7907	156.197	560.153	30.612
1724	17.230	910.40	56000.0	581.829	1.8194	0.6921	0.00	74.42	0.2500	0.0000	85.00	5183.22	1256.81	9.7907	156.305	560.441	30.619
1725	17.240	910.20	56000.0	582.135	1.8204	0.6919	0.00	74.41	0.2500	0.0000	85.00	5188.82	1258.37	9.7907	156.412	560.729	30.627
1726	17.250	910.00	56000.0	582.442	1.8215	0.6916	0.00	74.41	0.2500	0.0000	85.00	5194.43	1259.94	9.7906	156.520	561.017	30.634
1727	17.260	909.80	56000.0	582.748	1.8226	0.6914	0.00	74.41	0.2500	0.0000	85.00	5200.04	1261.50	9.7906	156.628	561.305	30.641
1728	17.270	909.60	56000.0	583.055	1.8237	0.6911	0.00	74.41	0.2500	0.0000	85.00	5205.66	1263.07	9.7906	156.735	561.593	30.649
1729	17.280	909.40	56000.0	583.361	1.8248	0.6909	0.00	74.40	0.2500	0.0000	85.00	5211.27	1264.64	9.7906	156.843	561.881	30.656
1730	17.290	909.20	56000.0	583.668	1.8259	0.6906	0.00	74.40	0.2500	0.0000	85.00	5216.90	1266.21	9.7906	156.951	562.169	30.663
1731	17.300	909.00	56000.0	583.974	1.8270	0.6904	0.00	74.40	0.2500	0.0000	85.00	5222.52	1267.78	9.7906	157.059	562.458	30.671
1732	17.310	908.80	56000.0	584.281	1.8281	0.6901	0.00	74.40	0.2500	0.0000	85.00	5228.14	1269.35	9.7905	157.167	562.746	30.678
1733	17.320	908.60	56000.0	584.588	1.8292	0.6899	0.00	74.39	0.2500	0.0000	85.00	5233.77	1270.92	9.7905	157.274	563.034	30.686
1734	17.330	908.40	56000.0	584.895	1.8303	0.6896	0.00	74.39	0.2500	0.0000	85.00	5239.40	1272.49	9.7905	157.382	563.323	30.693
1735	17.340	908.20	56000.0	585.202	1.8313	0.6894	0.00	74.39	0.2500	0.0000	85.00	5245.04	1274.07	9.7905	157.490	563.611	30.701
1736	17.350	908.00	56000.0	585.509	1.8324	0.6891	0.00	74.39	0.2500	0.0000	85.00	5250.68	1275.64	9.7905	157.598	563.900	30.708
1737	17.360	907.80	56000.0	585.816	1.8335	0.6888	0.00	74.38	0.2500	0.0000	85.00	5256.32	1277.22	9.7905	157.706	564.189	30.716
1738	17.370	907.60	56000.0	586.123	1.8346	0.6886	0.00	74.38	0.2500	0.0000	85.00	5261.96	1278.80	9.7904	157.815	564.478	30.723
1739	17.380	907.40	56000.0	586.430	1.8357	0.6883	0.00	74.38	0.2500	0.0000	85.00	5267.61	1280.37	9.7904	157.923	564.766	30.731
1740	17.390	907.20	56000.0	586.738	1.8368	0.6881	0.00	74.38	0.2500	0.0000	85.00	5273.26	1281.95	9.7904	158.031	565.055	30.739
1741	17.400	907.00	56000.0	587.045	1.8379	0.6878	0.00	74.37	0.2500	0.0000	85.00	5278.91	1283.53	9.7904	158.139	565.344	30.746
1742	17.410	906.80	56000.0	587.353	1.8390	0.6876	0.00	74.37	0.2500	0.0000	85.00	5284.56	1285.12	9.7904	158.247	565.633	30.754
1743	17.420	906.60	56000.0	587.660	1.8401	0.6873	0.00	74.37	0.2500	0.0000	85.00	5290.22	1286.70	9.7903	158.356	565.922	30.762
1744	17.430	906.40	56000.0	587.968	1.8412	0.6871	0.00	74.36	0.2500	0.0000	85.00	5295.88	1288.28	9.7903	158.464	566.212	30.770
1745	17.440	906.20	56000.0	588.276	1.8423	0.6868	0.00	74.36	0.2500	0.0000	85.00	5301.55	1289.87	9.7903	158.572	566.501	30.777
1746	17.450	906.00	56000.0	588.583	1.8434	0.6865	0.00	74.36	0.2500	0.0000	85.00	5307.21	1291.46	9.7903	158.681	566.790	30.785
1747	17.460	905.80	56000.0	588.891	1.8445	0.6863	0.00	74.36	0.2500	0.0000	85.00	5312.88	1293.04	9.7903	158.789	567.079	30.793
1748	17.470	905.60	56000.0	589.199	1.8456	0.6860	0.00	74.35	0.2500	0.0000	85.00	5318.55	1294.63	9.7903	158.898	567.369	30.801
1749	17.480	905.40	56000.0	589.507	1.8467	0.6858	0.00	74.35	0.2500	0.0000	85.00	5324.23	1296.22	9.7902	159.006	567.658	30.809
1750	17.490	905.20	56000.0	589.816	1.8478	0.6855	0.00	74.35	0.2500	0.0000	85.00	5329.91	1297.81	9.7902	159.115	567.948	30.817
1751	17.500	905.00	56000.0	590.124	1.8489	0.6853	0.00	74.35	0.2500	0.0000	85.00	5335.59	1299.40	9.7902	159.223	568.238	30.824
1752	17.510	904.80	56000.0	590.432	1.8500	0.6850	0.00	74.34	0.2500	0.0000	85.00	5341.27	1301.00	9.7902	159.332	568.527	30.832
1753	17.520	904.60	56000.0	590.740	1.8511	0.6847	0.00	74.34	0.2500	0.0000	85.00	5346.96	1302.59	9.7902	159.440	568.817	30.840
1754	17.530	904.40	56000.0	591.049	1.8522	0.6845	0.00	74.34	0.2500	0.0000	85.00	5352.65	1304.18	9.7902	159.549	569.107	30.848
1755	17.540	904.20	56000.0	591.357	1.8533	0.6842	0.00	74.34	0.2500	0.0000	85.00	5358.34	1305.78	9.7901	159.658	569.397	30.856
1756	17.550	904.00	56000.0	591.666	1.8544	0.6840	0.00	74.33	0.2500	0.0000	85.00	5364.04	1307.38	9.7901	159.767	569.687	30.864
1757	17.560	903.80	56000.0	591.975	1.8555	0.6837	0.00	74.33	0.2500	0.0000	85.00	5369.73	1308.98	9.7901	159.875	569.977	30.872
1758	17.570	903.60	56000.0	592.283	1.8566	0.6835	0.00	74.33	0.2500	0.0000	85.00	5375.43	1310.58	9.7901	159.984	570.267	30.881
1759	17.580	903.40	56000.0	592.592	1.8577	0.6832	0.00	74.33	0.2500	0.0000	85.00	5381.14	1312.18	9.7901	160.093	570.557	30.889
1760	17.590	903.20	56000.0	592.901	1.8588	0.6829	0.00	74.32	0.2500	0.0000	85.00	5386.85	1313.78	9.7901	160.202	570.848	30.897
1761	17.600	903.00	56000.0	593.210	1.8599	0.6827	0.00	74.32	0.2500	0.0000	85.00	5392.56	1315.38	9.7900	160.311	571.138	30.905
1762	17.610	902.80	56000.0	593.519	1.8610	0.6824	0.00	74.32	0.2500	0.0000	85.00	5398.27	1316.98	9.7900	160.420	571.428	30.913
1763	17.620	902.60	56000.0	593.828	1.8621	0.6822	0.00	74.32	0.2500	0.0000	85.00	5403.98	1318.59	9.7900	160.529	571.719	30.921
1764	17.630	902.40	56000.0	594.138	1.8632	0.6819	0.00	74.31	0.2500	0.0000	85.00	5409.70	1320.19	9.7900	160.638	572.010	30.930
1765	17.640	902.20	56000.0	594.447	1.8643	0.6817	0.00	74.31	0.2500	0.0000	85.00	5415.42	1321.80	9.7900	160.747	572.300	30.938
1766	17.650	902.00	56000.0	594.756	1.8654	0.6814	0.00	74.31	0.2500	0.0000	85.00	5421.15	1323.41	9.7899	160.857	572.591	30.946
1767	17.660	901.80	56000.0	595.066	1.8666	0.6811	0.00	74.31	0.2500	0.0000	85.00	5426.88	1325.02	9.7899	160.966	572.882	30.954
1768	17.670	901.60	56000.0	595.376	1.8677	0.6809	0.00	74.30	0.2500	0.0000	85.00	5432.61	1326.63	9.7899	161.075	573.173	30.963
1769	17.680	901.40	56000.0	595.685	1.8688	0.6806	0.00	74.30	0.2500	0.0000	85.00	5438.34	1328.24	9.7899	161.184	573.464	30.971
1770	17.690	901.20	56000.0	595.995	1.8699	0.6804	0.00	74.30	0.2500	0.0000	85.00	5444.08	1329.85	9.7899	161.294	573.755	30.980
1771	17.700	901.00	56000.0	596.305	1.8710	0.6801	0.00	74.30	0.2500	0.0000	85.00	5449.82	1331.47	9.7899	161.403	574.046	30.988
1772	17.710	900.80	56000.0	596.615	1.8721	0.6798	0.00	74.29	0.2500	0.0000	85.00	5455.56	1333.08	9.7898	161.512	574.337	30.996
1773	17.720	900.60	56000.0	596.925	1.8732	0.6796	0.00	74.29	0.2500	0.0000	85.00	5461.30	1334.70	9.7898	161.622	574.628	31.005
1774	17.730	900.40	56000.0	597.235	1.8743	0.6793	0.00	74.29	0.2500	0.0000	85.00	5467.05	1336.31	9.7898	161.731	574.919	31.013
1775	17.740	900.20	56000.0	597.545	1.8754	0.6791	0.00	74.29	0.2500	0.0000	85.00	5472.80	1337.93	9.7898	161.841	575.211	31.022
1776	17.750	900.00	56000.0	597.855	1.8765	0.6788	0.00	74.28	0.2500	0.0000	85.00	5478.55	1339.55	9.7898	161.950	575.502	31.030
1777	17.760	899.80	56000.0	598.166	1.8777	0.6785	0.00	74.28	0.2500	0.0000	85.00	5484.31	1341.17	9.7898	162.060	575.794	31.039
1778	17.770	899.60	56000.0	598.476	1.8788	0.6783	0.00	74.28	0.2500	0.0000	85.00	5490.07	1342.79	9.7897	162.170	576.086	31.048
1779	17.780	899.40	56000.0	598.787	1.8799	0.6780	0.00	74.28	0.2500	0.0000	85.00	5495.83	1344.41	9.7897	162.279	576.377	31.056
1780	17.790	899.20	56000.0	599.097	1.8810	0.6778	0.00	74.27	0.2500	0.0000	85.00	5501.60	1346.04	9.7897	162.389	576.669	31.065
1781	17.800	899.00	56000.0	599.408	1.8821	0.6775	0.00	74.27	0.2500	0.0000	85.00	5507.37	1347.66	9.7897	162.499	576.961	31.073
1782	17.810	898.80	56000.0	599.719	1.8832	0.6772	0.00	74.27	0.2500	0.0000	85.00	5513.14	1349.29	9.7897	162.609	577.253	31.082
1783	17.820	898.60	56000.0	600.029	1.8844	0.6770	0.00	74.27	0.2500	0.0000	85.00	5518.91	1350.91	9.7896	162.718	577.545	31.091
1784	17.830	898.40	56000.0	600.340	1.8855	0.6767	0.00	74.26	0.2500	0.0000	85.00	5524.69	1352.54	9.7896	162.828	577.837	31.100
1785	17.840	898.20	56000.0	600.651	1.8866	0.6765	0.00	74.26	0.2500	0.0000	85.00	5530.47	1354.17	9.7896	162.938	578.129	31.108
1786	17.850	898.00	56000.0	600.963	1.8877	0.6762	0.00	74.26	0.2500	0.0000	85.00	5536.25	1355.80	9.7896	163.048	578.421	31.117
1787	17.860	897.80	56000.0	601.274	1.8888	0.6759	0.00	74.26	0.2500	0.0000	85.00	5542.04	1357.43	9.7896	163.158	578.714	31.126
1788	17.870	897.60	56000.0	601.585	1.8899	0.6757	0.00	74.25	0.2500	0.0000	85.00	5547.82	1359.06	9.7896	163.268	579.006	31.135
1789	17.880	897.40	56000.0	601.897	1.8911	0.6754	0.00	74.25	0.2500	0.0000	85.00	5553.62	1360.70	9.7895	163.378	579.299	31.144
1790	17.890	897.20	56000.0	602.208	1.8922	0.6752	0.00	74.25	0.2500	0.0000	85.00	5559.41	1362.33	9.7895	163.489	579.591	31.153
1791	17.900	897.00	56000.0	602.520	1.8933	0.6749	0.00	74.25	0.2500	0.0000	85.00	5565.21	1363.97	9.7895	163.599	579.884	31.162
1792	17.910	896.80	56000.0	602.831	1.8944	0.6746	0.00	74.24	0.2500	0.0000	85.00	5571.01	1365.60	9.7895	163.709	580.177	31.170
1793	17.920	896.60	56000.0	603.143	1.8955	0.6744	0.00	74.24	0.2500	0.0000	85.00	5576.81	1367.24	9.7895	163.819	580.469	31.179
1794	17.930	896.40	56000.0	603.455	1.8967	0.6741	0.00	74.24	0.2500	0.0000	85.00	5582.62	1368.88	9.7894	163.929	580.762	31.188
1795	17.940	896.20	56000.0	603.767	1.8978	0.6739	0.00	74.23	0.2500	0.0000	85.00	5588.43	1370.52	9.7894	164.040	581.055	31.197
1796	17.950	896.00	56000.0	604.079	1.8989	0.6736	0.00	74.23	0.2500	0.0000	85.00	5594.24	1372.16	9.7894	164.150	581.348	31.206
1797	17.960	895.80	56000.0	604.391	1.9000	0.6733	0.00	74.23	0.2500	0.0000	85.00	5600.05	1373.80	9.7894	164.261	581.641	31.216
1798	17.970	895.60	56000.0	604.703	1.9012	0.6731	0.00	74.23	0.2500	0.0000	85.00	5605.87	1375.44	9.7894	164.371	581.935	31.225
1799	17.980	895.40	56000.0	605.015	1.9023	0.6728	0.00	74.22	0.2500	0.0000	85.00	5611.69	1377.09	9.7894	164.482	582.228	31.234
1800	17.990	895.20	56000.0	605.328	1.9034	0.6725	0.00	74.22	0.2500	0.0000	85.00	5617.52	1378.73	9.7893	164.592	582.521	31.243
1801	18.000	895.00	56000.0	605.640	1.9045	0.6723	0.00	74.22	0.2500	0.0000	85.00	5623.34	1380.38	9.7893	164.703	582.815	31.252
1802	18.010	894.80	56000.0	605.953	1.9057	0.6720	0.00	74.22	0.2500	0.0000	85.00	5629.17	1382.03	9.7893	164.813	583.108	31.261
1803	18.020	894.60	56000.0	606.265	1.9068	0.6718	0.00	74.21	0.2500	0.0000	85.00	5635.00	1383.68	9.7893	164.924	583.402	31.271
1804	18.030	894.40	56000.0	606.578	1.9079	0.6715	0.00	74.21	0.2500	0.0000	85.00	5640.84	1385.33	9.7893	165.035	583.696	31.280
1805	18.040	894.20	56000.0	606.891	1.9090	0.6712	0.00	74.21	0.2500	0.0000	85.00	5646.68	1386.98	9.7893	165.146	583.989	31.289
1806	18.050	894.00	56000.0	607.204	1.9102	0.6710	0.00	74.21	0.2500	0.0000	85.00	5652.52	1388.63	9.7892	165.256	584.283	31.298
1807	18.060	893.80	56000.0	607.517	1.9113	0.6707	0.00	74.20	0.2500	0.0000	85.00	5658.36	1390.28	9.7892	165.367	584.577	31.308
1808	18.070	893.60	56000.0	607.830	1.9124	0.6704	0.00	74.20	0.2500	0.0000	85.00	5664.21	1391.94	9.7892	165.478	584.871	31.317
1809	18.080	893.40	56000.0	608.143	1.9136	0.6702	0.00	74.20	0.2500	0.0000	85.00	5670.06	1393.59	9.7892	165.589	585.165	31.326
1810	18.090	893.20	56000.0	608.457	1.9147	0.6699	0.00	74.20	0.2500	0.0000	85.00	5675.91	1395.25	9.7892	165.700	585.460	31.336
1811	18.100	893.00	56000.0	608.770	1.9158	0.6696	0.00	74.19	0.2500	0.0000	85.00	5681.77	1396.91	9.7891	165.811	585.754	31.345
1812	18.110	892.80	56000.0	609.084	1.9169	0.6694	0.00	74.19	0.2500	0.0000	85.00	5687.63	1398.56	9.7891	165.922	586.048	31.355
1813	18.120	892.60	56000.0	609.397	1.9181	0.6691	0.00	74.19	0.2500	0.0000	85.00	5693.49	1400.22	9.7891	166.033	586.343	31.364
1814	18.130	892.40	56000.0	609.711	1.9192	0.6689	0.00	74.19	0.2500	0.0000	85.00	5699.36	1401.89	9.7891	166.144	586.637	31.374
1815	18.140	892.20	56000.0	610.025	1.9203	0.6686	0.00	74.18	0.2500	0.0000	85.00	5705.22	1403.55	9.7891	166.255	586.932	31.383
1816	18.150	892.00	56000.0	610.339	1.9215	0.6683	0.00	74.18	0.2500	0.0000	85.00	5711.10	1405.21	9.7891	166.367	587.227	31.393
1817	18.160	891.80	56000.0	610.652	1.9226	0.6681	0.00	74.18	0.2500	0.0000	85.00	5716.97	1406.87	9.7890	166.478	587.522	31.402
1818	18.170	891.60	56000.0	610.967	1.9237	0.6678	0.00	74.18	0.2500	0.0000	85.00	5722.85	1408.54	9.7890	166.589	587.816	31.412
1819	18.180	891.40	56000.0	611.281	1.9249	0.6675	0.00	74.17	0.2500	0.0000	85.00	5728.73	1410.21	9.7890	166.701	588.111	31.422
1820	18.190	891.20	56000.0	611.595	1.9260	0.6673	0.00	74.17	0.2500	0.0000	85.00	5734.61	1411.87	9.7890	166.812	588.407	31.431
