x(m)	y(m)
515.88	4781.30
516.46	4786.80
517.04	4792.30
517.63	4797.81
518.21	4803.31
518.80	4808.83
519.38	4814.34
519.96	4819.86
520.55	4825.38
521.14	4830.90
521.72	4836.43
522.31	4841.96
522.89	4847.49
523.48	4853.03
524.07	4858.56
524.66	4864.11
525.24	4869.65
525.83	4875.20
526.42	4880.75
527.01	4886.30
527.60	4891.86
528.19	4897.42
528.78	4902.98
529.37	4908.54
529.96	4914.11
530.55	4919.68
531.14	4925.26
531.73	4930.84
532.32	4936.42
532.91	4942.00
533.50	4947.59
534.09	4953.18
534.69	4958.77
535.28	4964.36
535.87	4969.96
536.47	4975.56
537.06	4981.17
537.65	4986.78
538.25	4992.39
538.84	4998.00
539.44	5003.62
540.03	5009.24
540.63	5014.86
541.22	5020.48
541.82	5026.11
542.42	5031.74
543.01	5037.38
543.61	5043.02
544.21	5048.66
544.80	5054.30
545.40	5059.95
546.00	5065.60
546.60	5071.25
547.20	5076.91
547.80	5082.57
548.40	5088.23
549.00	5093.89
549.59	5099.56
550.20	5105.23
550.80	5110.90
551.40	5116.58
552.00	5122.26
552.60	5127.94
553.20	5133.63
553.80	5139.32
554.40	5145.01
555.01	5150.71
555.61	5156.40
556.21	5162.11
556.82	5167.81
557.42	5173.52
558.02	5179.23
558.63	5184.94
559.23	5190.66
559.84	5196.38
560.44	5202.10
561.05	5207.82
561.66	5213.55
562.26	5219.29
562.87	5225.02
563.48	5230.76
564.08	5236.50
564.69	5242.24
565.30	5247.99
565.91	5253.74
566.51	5259.49
567.12	5265.25
567.73	5271.01
568.34	5276.77
568.95	5282.53
569.56	5288.30
570.17	5294.07
570.78	5299.85
571.39	5305.62
572.00	5311.40
572.61	5317.19
573.22	5322.97
573.84	5328.76
574.45	5334.56
575.06	5340.35
575.67	5346.15
576.29	5351.95
576.90	5357.76
577.51	5363.56
578.13	5369.37
578.74	5375.19
579.36	5381.01
579.97	5386.83
580.59	5392.65
581.20	5398.47
581.82	5404.30
582.43	5410.14
583.05	5415.97
583.67	5421.81
584.28	5427.65
584.90	5433.50
585.52	5439.34
586.14	5445.19
586.76	5451.05
587.37	5456.90
587.99	5462.76
588.61	5468.63
589.23	5474.49
589.85	5480.36
590.47	5486.23
591.09	5492.11
591.71	5497.99
592.33	5503.87
592.95	5509.75
593.58	5515.64
594.20	5521.53
594.82	5527.43
595.44	5533.32
596.06	5539.22
596.69	5545.13
597.31	5551.03
597.93	5556.94
598.56	5562.85
599.18	5568.77
599.81	5574.69
600.43	5580.61
601.06	5586.53
601.68	5592.46
602.31	5598.39
602.93	5604.33
603.56	5610.26
604.19	5616.20
604.81	5622.15
605.44	5628.09
606.07	5634.04
606.70	5639.99
607.33	5645.95
607.95	5651.91
608.58	5657.87
609.21	5663.83
609.84	5669.80
610.47	5675.77
611.10	5681.75
611.73	5687.72
612.36	5693.70
612.99	5699.69
613.62	5705.67
614.26	5711.66
614.89	5717.66
615.52	5723.65
616.15	5729.65
616.79	5735.65
617.42	5741.66
618.05	5747.67
618.69	5753.68
619.32	5759.69
619.95	5765.71
620.59	5771.73
621.22	5777.76
621.86	5783.78
622.49	5789.81
623.13	5795.85
623.77	5801.88
624.40	5807.92
625.04	5813.97
625.68	5820.01
626.31	5826.06
626.95	5832.11
627.59	5838.17
628.23	5844.23
628.87	5850.29
629.51	5856.35
630.14	5862.42
630.78	5868.49
631.42	5874.56
632.06	5880.64
632.70	5886.72
633.35	5892.80
633.99	5898.89
634.63	5904.98
635.27	5911.07
635.91	5917.17
636.55	5923.27
637.20	5929.37
637.84	5935.48
638.48	5941.58
639.13	5947.70
639.77	5953.81
640.41	5959.93
641.06	5966.05
641.70	5972.17
642.35	5978.30
642.99	5984.43
643.64	5990.57
644.29	5996.70
644.93	6002.84
645.58	6008.99
646.22	6015.13
646.87	6021.28
647.52	6027.44
648.17	6033.59
648.82	6039.75
649.46	6045.91
650.11	6052.08
650.76	6058.25
651.41	6064.42
652.06	6070.59
652.71	6076.77
653.36	6082.95
654.01	6089.14
654.66	6095.32
655.31	6101.51
655.97	6107.71
656.62	6113.91
657.27	6120.11
657.92	6126.31
658.58	6132.52
659.23	6138.73
659.88	6144.94
660.54	6151.15
661.19	6157.37
661.84	6163.60
662.50	6169.82
663.15	6176.05
663.81	6182.28
664.46	6188.52
665.12	6194.76
665.78	6201.00
666.43	6207.24
667.09	6213.49
667.75	6219.74
668.40	6226.00
669.06	6232.25
669.72	6238.51
670.38	6244.78
671.04	6251.05
671.70	6257.32
672.36	6263.59
673.02	6269.87
673.68	6276.15
674.34	6282.43
675.00	6288.72
675.66	6295.01
676.32	6301.30
676.98	6307.60
677.64	6313.89
678.30	6320.20
678.97	6326.50
679.63	6332.81
680.29	6339.12
680.96	6345.44
681.62	6351.76
682.28	6358.08
682.95	6364.40
683.61	6370.73
684.28	6377.06
684.94	6383.40
685.61	6389.74
686.27	6396.08
686.94	6402.42
687.61	6408.77
688.27	6415.12
688.94	6421.47
689.61	6427.83
690.28	6434.19
690.95	6440.56
691.61	6446.92
692.28	6453.29
692.95	6459.67
693.62	6466.04
694.29	6472.42
694.96	6478.81
695.63	6485.19
696.30	6491.58
696.97	6497.98
697.64	6504.37
698.32	6510.77
698.99	6517.17
699.66	6523.58
700.33	6529.99
701.01	6536.40
701.68	6542.82
702.35	6549.23
703.03	6555.66
703.70	6562.08
704.37	6568.51
705.05	6574.94
705.72	6581.38
706.40	6587.82
707.08	6594.26
707.75	6600.70
708.43	6607.15
709.10	6613.60
709.78	6620.06
710.46	6626.51
711.14	6632.97
711.81	6639.44
712.49	6645.91
713.17	6652.38
713.85	6658.85
714.53	6665.33
715.21	6671.81
715.89	6678.29
716.57	6684.78
717.25	6691.27
717.93	6697.77
718.61	6704.26
719.29	6710.76
719.98	6717.27
720.66	6723.77
721.34	6730.28
722.02	6736.80
722.71	6743.31
723.39	6749.83
724.07	6756.36
724.76	6762.88
725.44	6769.41
726.13	6775.95
726.81	6782.48
727.50	6789.02
728.18	6795.57
728.87	6802.11
729.55	6808.66
730.24	6815.21
730.93	6821.77
731.61	6828.33
732.30	6834.89
732.99	6841.46
733.68	6848.03
734.37	6854.60
735.06	6861.18
735.74	6867.76
736.43	6874.34
737.12	6880.92
737.81	6887.51
738.50	6894.11
739.20	6900.70
739.89	6907.30
740.58	6913.90
741.27	6920.51
741.96	6927.12
742.65	6933.73
743.35	6940.35
744.04	6946.96
744.73	6953.59
745.43	6960.21
746.12	6966.84
746.81	6973.47
747.51	6980.11
748.20	6986.75
748.90	6993.39
749.60	7000.04
750.29	7006.68
750.99	7013.34
751.68	7019.99
752.38	7026.65
753.08	7033.31
753.78	7039.98
754.47	7046.65
755.17	7053.32
755.87	7060.00
756.57	7066.67
757.27	7073.36
757.97	7080.04
758.67	7086.73
759.37	7093.42
760.07	7100.12
760.77	7106.82
761.47	7113.52
762.17	7120.22
762.87	7126.93
763.57	7133.65
764.28	7140.36
764.98	7147.08
765.68	7153.80
766.39	7160.53
767.09	7167.26
767.79	7173.99
768.50	7180.73
769.20	7187.46
769.91	7194.21
770.61	7200.95
771.32	7207.70
772.03	7214.45
772.73	7221.21
773.44	7227.97
774.15	7234.73
774.85	7241.50
775.56	7248.27
776.27	7255.04
776.98	7261.82
777.68	7268.60
778.39	7275.38
779.10	7282.17
779.81	7288.96
780.52	7295.75
781.23	7302.54
781.94	7309.34
782.65	7316.15
783.37	7322.95
784.08	7329.76
784.79	7336.58
785.50	7343.39
786.21	7350.21
786.93	7357.04
787.64	7363.86
788.35	7370.69
789.07	7377.53
789.78	7384.37
790.50	7391.21
791.21	7398.05
791.93	7404.90
792.64	7411.75
793.36	7418.60
794.07	7425.46
794.79	7432.32
795.51	7439.18
796.22	7446.05
796.94	7452.92
797.66	7459.80
798.38	7466.68
799.10	7473.56
799.81	7480.44
800.53	7487.33
801.25	7494.22
801.97	7501.12
802.69	7508.02
803.41	7514.92
804.13	7521.82
804.86	7528.73
805.58	7535.64
806.30	7542.56
807.02	7549.48
807.74	7556.40
808.47	7563.33
809.19	7570.26
809.91	7577.19
810.64	7584.13
811.36	7591.07
812.09	7598.01
812.81	7604.95
813.54	7611.90
814.26	7618.86
814.99	7625.82
815.71	7632.78
816.44	7639.74
817.17	7646.71
817.89	7653.68
818.62	7660.65
819.35	7667.63
820.08	7674.61
820.80	7681.59
821.53	7688.58
822.26	7695.57
822.99	7702.57
823.72	7709.57
824.45	7716.57
825.18	7723.57
825.91	7730.58
826.64	7737.60
827.38	7744.61
828.11	7751.63
828.84	7758.65
829.57	7765.68
830.31	7772.71
831.04	7779.74
831.77	7786.78
832.51	7793.82
833.24	7800.86
833.97	7807.91
834.71	7814.96
835.45	7822.01
836.18	7829.07
836.92	7836.13
837.65	7843.20
838.39	7850.26
839.13	7857.34
839.86	7864.41
840.60	7871.49
841.34	7878.57
842.08	7885.66
842.82	7892.75
843.55	7899.84
844.29	7906.93
845.03	7914.03
845.77	7921.14
846.51	7928.24
847.25	7935.35
848.00	7942.47
848.74	7949.58
849.48	7956.70
850.22	7963.83
850.96	7970.96
851.71	7978.09
852.45	7985.22
853.19	7992.36
853.94	7999.50
854.68	8006.65
855.42	8013.80
856.17	8020.95
856.91	8028.10
857.66	8035.26
858.40	8042.43
859.15	8049.59
859.90	8056.76
860.64	8063.94
861.39	8071.11
862.14	8078.29
862.89	8085.48
863.63	8092.67
864.38	8099.86
865.13	8107.05
865.88	8114.25
866.63	8121.45
867.38	8128.66
868.13	8135.87
868.88	8143.08
869.63	8150.30
870.38	8157.52
871.13	8164.74
871.89	8171.97
872.64	8179.20
873.39	8186.43
874.14	8193.67
874.90	8200.91
875.65	8208.16
876.41	8215.40
877.16	8222.66
877.91	8229.91
878.67	8237.17
879.42	8244.43
880.18	8251.70
880.94	8258.97
881.69	8266.24
882.45	8273.52
883.21	8280.80
883.96	8288.08
884.72	8295.37
885.48	8302.66
886.24	8309.96
887.00	8317.26
887.76	8324.56
888.52	8331.87
889.28	8339.17
890.04	8346.49
890.80	8353.80
891.56	8361.12
892.32	8368.45
893.08	8375.78
893.84	8383.11
894.61	8390.44
895.37	8397.78
896.13	8405.12
896.89	8412.47
897.66	8419.82
898.42	8427.17
899.19	8434.53
899.95	8441.89
900.72	8449.25
901.48	8456.62
902.25	8463.99
903.01	8471.36
903.78	8478.74
904.55	8486.12
905.32	8493.51
906.08	8500.90
906.85	8508.29
907.62	8515.69
908.39	8523.09
909.16	8530.49
909.93	8537.90
910.70	8545.31
911.47	8552.73
912.24	8560.14
913.01	8567.57
913.78	8574.99
914.55	8582.42
915.32	8589.85
916.09	8597.29
916.87	8604.73
917.64	8612.18
918.41	8619.62
919.19	8627.08
919.96	8634.53
920.73	8641.99
921.51	8649.45
922.28	8656.92
923.06	8664.39
923.84	8671.86
924.61	8679.34
925.39	8686.82
926.16	8694.31
926.94	8701.79
927.72	8709.29
928.50	8716.78
929.28	8724.28
930.05	8731.78
930.83	8739.29
931.61	8746.80
932.39	8754.32
933.17	8761.83
933.95	8769.36
934.73	8776.88
935.51	8784.41
936.30	8791.94
937.08	8799.48
937.86	8807.02
938.64	8814.57
939.43	8822.11
940.21	8829.66
940.99	8837.22
941.78	8844.78
942.56	8852.34
943.34	8859.91
944.13	8867.48
944.92	8875.05
945.70	8882.63
946.49	8890.21
947.27	8897.80
948.06	8905.39
948.85	8912.98
949.64	8920.57
950.42	8928.18
951.21	8935.78
952.00	8943.39
952.79	8951.00
953.58	8958.61
954.37	8966.23
955.16	8973.86
955.95	8981.48
956.74	8989.11
957.53	8996.75
958.32	9004.38
959.12	9012.03
959.91	9019.67
960.70	9027.32
961.49	9034.97
962.29	9042.63
963.08	9050.29
963.87	9057.96
964.67	9065.62
965.46	9073.30
966.26	9080.97
967.05	9088.65
967.85	9096.33
968.65	9104.02
969.44	9111.71
970.24	9119.41
971.04	9127.11
971.84	9134.81
972.63	9142.51
973.43	9150.22
974.23	9157.94
975.03	9165.66
975.83	9173.38
976.63	9181.10
977.43	9188.83
978.23	9196.56
979.03	9204.30
979.83	9212.04
980.64	9219.79
981.44	9227.54
982.24	9235.29
983.04	9243.04
983.85	9250.80
984.65	9258.57
985.45	9266.33
986.26	9274.11
987.06	9281.88
987.87	9289.66
988.67	9297.44
989.48	9305.23
990.29	9313.02
991.09	9320.81
991.90	9328.61
992.71	9336.42
993.52	9344.22
994.32	9352.03
995.13	9359.85
995.94	9367.66
996.75	9375.48
997.56	9383.31
998.37	9391.14
999.18	9398.97
999.99	9406.81
1000.80	9414.65
1001.61	9422.50
1002.43	9430.34
1003.24	9438.20
1004.05	9446.05
1004.86	9453.91
1005.68	9461.78
1006.49	9469.65
1007.31	9477.52
1008.12	9485.39
1008.94	9493.27
1009.75	9501.16
1010.57	9509.05
1011.38	9516.94
1012.20	9524.83
1013.02	9532.73
1013.83	9540.64
1014.65	9548.54
1015.47	9556.45
1016.29	9564.37
1017.10	9572.29
1017.92	9580.21
1018.74	9588.14
1019.56	9596.07
1020.38	9604.00
1021.20	9611.94
1022.02	9619.88
1022.85	9627.83
1023.67	9635.78
1024.49	9643.74
1025.31	9651.69
1026.13	9659.66
1026.96	9667.62
1027.78	9675.59
1028.61	9683.57
1029.43	9691.54
1030.25	9699.53
1031.08	9707.51
1031.91	9715.50
1032.73	9723.50
1033.56	9731.49
1034.38	9739.50
1035.21	9747.50
1036.04	9755.51
1036.87	9763.52
1037.69	9771.54
1038.52	9779.56
1039.35	9787.59
1040.18	9795.62
1041.01	9803.65
1041.84	9811.69
1042.67	9819.73
1043.50	9827.77
1044.33	9835.82
1045.16	9843.88
1046.00	9851.93
1046.83	9860.00
1047.66	9868.06
1048.49	9876.13
1049.33	9884.20
1050.16	9892.28
1051.00	9900.36
1051.83	9908.45
1052.67	9916.53
1053.50	9924.63
1054.34	9932.72
1055.17	9940.83
1056.01	9948.93
1056.85	9957.04
1057.68	9965.15
1058.52	9973.27
1059.36	9981.39
1060.20	9989.51
1061.04	9997.64
1061.88	10005.78
1062.72	10013.91
1063.56	10022.05
1064.40	10030.20
1065.24	10038.35
1066.08	10046.50
1066.92	10054.66
1067.76	10062.82
1068.60	10070.98
1069.45	10079.15
1070.29	10087.33
1071.13	10095.50
1071.98	10103.69
1072.82	10111.87
1073.67	10120.06
1074.51	10128.25
1075.36	10136.45
1076.20	10144.65
1077.05	10152.86
1077.89	10161.07
1078.74	10169.28
1079.59	10177.50
1080.44	10185.72
1081.29	10193.94
1082.13	10202.17
1082.98	10210.41
1083.83	10218.65
1084.68	10226.89
1085.53	10235.13
1086.38	10243.38
1087.23	10251.64
1088.08	10259.90
1088.94	10268.16
1089.79	10276.42
1090.64	10284.69
1091.49	10292.97
1092.35	10301.25
1093.20	10309.53
1094.05	10317.82
1094.91	10326.11
1095.76	10334.40
1096.62	10342.70
1097.47	10351.00
1098.33	10359.31
1099.19	10367.62
1100.04	10375.94
1100.90	10384.25
1101.76	10392.58
1102.62	10400.91
1103.47	10409.24
1104.33	10417.57
1105.19	10425.91
1106.05	10434.26
1106.91	10442.60
1107.77	10450.96
1108.63	10459.31
1109.49	10467.67
1110.35	10476.04
1111.22	10484.41
1112.08	10492.78
1112.94	10501.15
1113.80	10509.54
1114.67	10517.92
1115.53	10526.31
1116.40	10534.70
1117.26	10543.10
1118.12	10551.50
1118.99	10559.91
1119.86	10568.32
1120.72	10576.73
1121.59	10585.15
1122.46	10593.57
1123.32	10602.00
1124.19	10610.43
1125.06	10618.86
1125.93	10627.30
1126.80	10635.74
1127.67	10644.19
1128.54	10652.64
1129.41	10661.10
1130.28	10669.56
1131.15	10678.02
1132.02	10686.49
1132.89	10694.96
1133.76	10703.44
1134.64	10711.92
1135.51	10720.40
1136.38	10728.89
1137.26	10737.38
1138.13	10745.88
1139.00	10754.38
1139.88	10762.89
1140.75	10771.40
1141.63	10779.91
1142.51	10788.43
1143.38	10796.95
1144.26	10805.48
1145.14	10814.01
1146.02	10822.54
1146.89	10831.08
1147.77	10839.62
1148.65	10848.17
1149.53	10856.72
1150.41	10865.28
1151.29	10873.84
1152.17	10882.40
1153.05	10890.97
1153.93	10899.54
1154.82	10908.12
1155.70	10916.70
1156.58	10925.28
1157.46	10933.87
1158.35	10942.47
1159.23	10951.06
1160.12	10959.67
1161.00	10968.27
1161.88	10976.88
1162.77	10985.50
1163.66	10994.12
1164.54	11002.74
1165.43	11011.37
1166.32	11020.00
1167.20	11028.64
1168.09	11037.28
1168.98	11045.92
1169.87	11054.57
1170.76	11063.22
1171.65	11071.88
1172.54	11080.54
1173.43	11089.21
1174.32	11097.88
1175.21	11106.55
1176.10	11115.23
1176.99	11123.91
1177.89	11132.60
1178.78	11141.29
1179.67	11149.99
1180.57	11158.69
1181.46	11167.39
1182.35	11176.10
1183.25	11184.81
1184.14	11193.53
1185.04	11202.25
1185.94	11210.98
1186.83	11219.71
1187.73	11228.44
1188.63	11237.18
1189.52	11245.92
1190.42	11254.67
1191.32	11263.42
1192.22	11272.18
1193.12	11280.94
1194.02	11289.70
1194.92	11298.47
1195.82	11307.24
1196.72	11316.02
1197.62	11324.80
1198.52	11333.59
1199.43	11342.38
1200.33	11351.18
1201.23	11359.98
1202.14	11368.78
1203.04	11377.59
1203.94	11386.40
1204.85	11395.22
1205.75	11404.04
1206.66	11412.86
1207.57	11421.69
1208.47	11430.53
1209.38	11439.37
1210.29	11448.21
1211.20	11457.06
1212.10	11465.91
1213.01	11474.76
1213.92	11483.63
1214.83	11492.49
1215.74	11501.36
1216.65	11510.23
1217.56	11519.11
1218.47	11527.99
1219.38	11536.88
1220.30	11545.77
1221.21	11554.67
1222.12	11563.57
1223.03	11572.47
1223.95	11581.38
1224.86	11590.30
1225.78	11599.21
1226.69	11608.14
1227.61	11617.06
1228.52	11625.99
1229.44	11634.93
1230.36	11643.87
1231.27	11652.81
1232.19	11661.76
1233.11	11670.72
1234.03	11679.67
1234.95	11688.64
1235.86	11697.60
1236.78	11706.57
1237.70	11715.55
1238.62	11724.53
1239.55	11733.51
1240.47	11742.50
1241.39	11751.50
1242.31	11760.49
1243.23	11769.50
1244.16	11778.50
1245.08	11787.51
1246.00	11796.53
1246.93	11805.55
1247.85	11814.58
1248.78	11823.61
1249.70	11832.64
1250.63	11841.68
1251.56	11850.72
1252.48	11859.77
1253.41	11868.82
1254.34	11877.88
1255.27	11886.94
1256.20	11896.00
1257.12	11905.07
1258.05	11914.15
1258.98	11923.23
1259.91	11932.31
1260.85	11941.40
1261.78	11950.49
1262.71	11959.59
1263.64	11968.69
1264.57	11977.79
1265.51	11986.91
1266.44	11996.02
1267.37	12005.14
1268.31	12014.26
1269.24	12023.39
1270.18	12032.53
1271.11	12041.67
1272.05	12050.81
1272.99	12059.96
1273.92	12069.11
1274.86	12078.26
1275.80	12087.42
1276.74	12096.59
1277.68	12105.76
1278.61	12114.93
1279.55	12124.11
1280.49	12133.30
1281.43	12142.49
1282.38	12151.68
1283.32	12160.88
1284.26	12170.08
1285.20	12179.29
1286.14	12188.50
1287.09	12197.71
1288.03	12206.93
1288.97	12216.16
1289.92	12225.39
1290.86	12234.62
1291.81	12243.86
1292.75	12253.11
1293.70	12262.35
1294.65	12271.61
1295.59	12280.86
1296.54	12290.13
1297.49	12299.39
1298.44	12308.67
1299.39	12317.94
1300.34	12327.22
1301.29	12336.51
1302.24	12345.80
1303.19	12355.09
1304.14	12364.39
1305.09	12373.70
1306.04	12383.01
1306.99	12392.32
1307.95	12401.64
1308.90	12410.96
1309.85	12420.29
1310.81	12429.62
1311.76	12438.96
1312.72	12448.30
1313.67	12457.64
1314.63	12467.00
1315.59	12476.35
1316.54	12485.71
1317.50	12495.08
1318.46	12504.45
1319.42	12513.82
1320.38	12523.20
1321.34	12532.58
1322.29	12541.97
1323.25	12551.37
1324.22	12560.76
1325.18	12570.17
1326.14	12579.58
1327.10	12588.99
1328.06	12598.40
1329.02	12607.83
1329.99	12617.25
1330.95	12626.68
1331.92	12636.12
1332.88	12645.56
1333.85	12655.01
1334.81	12664.46
1335.78	12673.91
1336.74	12683.37
1337.71	12692.84
1338.68	12702.31
1339.65	12711.78
1340.61	12721.26
1341.58	12730.74
1342.55	12740.23
1343.52	12749.72
1344.49	12759.22
1345.46	12768.72
1346.43	12778.23
1347.41	12787.74
1348.38	12797.26
1349.35	12806.78
1350.32	12816.31
1351.30	12825.84
1352.27	12835.38
1353.24	12844.92
1354.22	12854.47
1355.19	12864.02
1356.17	12873.57
1357.15	12883.13
1358.12	12892.70
1359.10	12902.27
1360.08	12911.84
1361.06	12921.42
1362.03	12931.01
1363.01	12940.60
1363.99	12950.19
1364.97	12959.79
1365.95	12969.40
1366.93	12979.00
1367.91	12988.62
1368.90	12998.24
1369.88	13007.86
1370.86	13017.49
1371.84	13027.12
1372.83	13036.76
1373.81	13046.40
1374.80	13056.05
1375.78	13065.71
1376.77	13075.36
1377.75	13085.03
1378.74	13094.69
1379.73	13104.37
1380.71	13114.04
1381.70	13123.73
1382.69	13133.41
1383.68	13143.10
1384.67	13152.80
1385.66	13162.50
1386.65	13172.21
1387.64	13181.92
1388.63	13191.64
1389.62	13201.36
1390.61	13211.09
1391.60	13220.82
1392.60	13230.55
1393.59	13240.30
1394.58	13250.04
1395.58	13259.79
1396.57	13269.55
1397.57	13279.31
1398.57	13289.08
1399.56	13298.85
1400.56	13308.62
1401.56	13318.41
1402.55	13328.19
1403.55	13337.98
1404.55	13347.78
1405.55	13357.58
1406.55	13367.38
1407.55	13377.20
1408.55	13387.01
1409.55	13396.83
1410.55	13406.66
1411.55	13416.49
1412.56	13426.33
1413.56	13436.17
1414.56	13446.01
1415.57	13455.86
1416.57	13465.72
1417.58	13475.58
1418.58	13485.45
1419.59	13495.32
1420.59	13505.19
1421.60	13515.07
1422.61	13524.96
1423.62	13534.85
1424.62	13544.75
1425.63	13554.65
1426.64	13564.55
1427.65	13574.47
1428.66	13584.38
1429.67	13594.30
1430.68	13604.23
1431.70	13614.16
1432.71	13624.10
1433.72	13634.04
1434.73	13643.99
1435.75	13653.94
1436.76	13663.90
1437.78	13673.86
1438.79	13683.83
1439.81	13693.80
1440.82	13703.77
1441.84	13713.76
1442.86	13723.74
1443.87	13733.74
1444.89	13743.74
1445.91	13753.74
1446.93	13763.75
1447.95	13773.76
1448.97	13783.78
1449.99	13793.80
1451.01	13803.83
1452.03	13813.86
1453.05	13823.90
1454.08	13833.94
1455.10	13843.99
1456.12	13854.05
1457.15	13864.11
1458.17	13874.17
1459.20	13884.24
1460.22	13894.32
1461.25	13904.40
1462.27	13914.48
1463.30	13924.57
1464.33	13934.67
1465.36	13944.77
1466.39	13954.87
1467.41	13964.98
1468.44	13975.10
1469.47	13985.22
1470.50	13995.35
1471.53	14005.48
1472.57	14015.61
1473.60	14025.76
1474.63	14035.90
1475.66	14046.06
1476.70	14056.21
1477.73	14066.38
1478.76	14076.54
1479.80	14086.72
1480.83	14096.90
1481.87	14107.08
1482.91	14117.27
1483.94	14127.46
1484.98	14137.66
1486.02	14147.87
1487.06	14158.08
1488.10	14168.29
1489.14	14178.51
1490.18	14188.74
1491.22	14198.97
1492.26	14209.20
1493.30	14219.44
1494.34	14229.69
1495.38	14239.94
1496.42	14250.20
1497.47	14260.46
1498.51	14270.73
1499.56	14281.00
1500.60	14291.28
1501.65	14301.56
1502.69	14311.85
1503.74	14322.14
1504.79	14332.44
1505.83	14342.75
1506.88	14353.06
1507.93	14363.37
1508.98	14373.69
1510.03	14384.02
1511.08	14394.35
1512.13	14404.69
1513.18	14415.03
1514.23	14425.37
1515.28	14435.73
1516.34	14446.08
1517.39	14456.45
1518.44	14466.81
1519.50	14477.19
1520.55	14487.57
1521.61	14497.95
1522.66	14508.34
1523.72	14518.73
1524.77	14529.13
1525.83	14539.54
1526.89	14549.95
1527.95	14560.37
1529.01	14570.79
1530.06	14581.22
1531.12	14591.65
1532.18	14602.09
1533.25	14612.53
1534.31	14622.98
1535.37	14633.43
1536.43	14643.89
1537.49	14654.35
1538.56	14664.82
1539.62	14675.30
1540.68	14685.78
1541.75	14696.27
1542.81	14706.76
1543.88	14717.25
1544.95	14727.76
1546.01	14738.26
1547.08	14748.78
1548.15	14759.30
1549.22	14769.82
1550.29	14780.35
1551.36	14790.88
1552.43	14801.42
1553.50	14811.97
1554.57	14822.52
1555.64	14833.08
1556.71	14843.64
1557.78	14854.21
1558.86	14864.78
1559.93	14875.36
1561.00	14885.94
1562.08	14896.53
1563.15	14907.12
1564.23	14917.72
1565.31	14928.33
1566.38	14938.94
1567.46	14949.56
1568.54	14960.18
1569.62	14970.81
1570.70	14981.44
1571.77	14992.08
1572.85	15002.72
1573.94	15013.37
1575.02	15024.03
1576.10	15034.69
1577.18	15045.35
1578.26	15056.02
1579.35	15066.70
1580.43	15077.38
1581.51	15088.07
1582.60	15098.77
1583.68	15109.46
1584.77	15120.17
1585.86	15130.88
1586.94	15141.59
1588.03	15152.32
1589.12	15163.04
1590.21	15173.77
1591.29	15184.51
1592.38	15195.26
1593.47	15206.00
1594.56	15216.76
1595.66	15227.52
1596.75	15238.28
1597.84	15249.06
1598.93	15259.83
1600.03	15270.61
1601.12	15281.40
1602.21	15292.20
1603.31	15302.99
1604.40	15313.80
1605.50	15324.61
1606.60	15335.42
1607.69	15346.25
1608.79	15357.07
1609.89	15367.91
1610.99	15378.74
1612.09	15389.59
1613.18	15400.44
1614.29	15411.29
1615.39	15422.15
1616.49	15433.02
1617.59	15443.89
1618.69	15454.77
1619.79	15465.65
1620.90	15476.54
1622.00	15487.43
1623.11	15498.33
1624.21	15509.24
1625.32	15520.15
1626.42	15531.07
1627.53	15541.99
1628.64	15552.92
1629.74	15563.85
1630.85	15574.79
1631.96	15585.74
1633.07	15596.69
1634.18	15607.65
1635.29	15618.61
