t(c)	x(m)	y(m)	V(m/s)	theta_c(grad)	theta(grad)	alpha(grad)	omega_z(1/s)	M	Cxa	Cya_alpha	m(kg)	P(H)	g(m/s2)
8.700	157.93	1446.93	323.894	83.789	85.000	1.211	0.0000	0.9677	0.7948	0.2677	1081.00	56000.0	9.8022
8.710	158.28	1450.15	324.219	83.790	85.000	1.210	0.0000	0.9687	0.7962	0.2687	1080.80	56000.0	9.8022
8.720	158.63	1453.38	324.545	83.790	85.000	1.210	0.0000	0.9697	0.7976	0.2697	1080.60	56000.0	9.8022
8.730	158.98	1456.60	324.870	83.790	85.000	1.210	0.0000	0.9708	0.7991	0.2708	1080.40	56000.0	9.8022
8.740	159.33	1459.83	325.195	83.790	85.000	1.210	0.0000	0.9718	0.8005	0.2718	1080.20	56000.0	9.8021
8.750	159.69	1463.07	325.520	83.790	85.000	1.210	0.0000	0.9728	0.8019	0.2728	1080.00	56000.0	9.8021
8.760	160.04	1466.30	325.844	83.791	85.000	1.209	0.0000	0.9738	0.8033	0.2738	1079.80	56000.0	9.8021
8.770	160.39	1469.54	326.168	83.791	85.000	1.209	0.0000	0.9748	0.8047	0.2748	1079.60	56000.0	9.8021
8.780	160.74	1472.78	326.492	83.791	85.000	1.209	0.0000	0.9758	0.8061	0.2758	1079.40	56000.0	9.8021
8.790	161.10	1476.03	326.816	83.791	85.000	1.209	0.0000	0.9768	0.8075	0.2768	1079.20	56000.0	9.8021
8.800	161.45	1479.28	327.139	83.791	85.000	1.209	0.0000	0.9778	0.8089	0.2778	1079.00	56000.0	9.8021
8.810	161.80	1482.53	327.463	83.791	85.000	1.209	0.0000	0.9788	0.8103	0.2788	1078.80	56000.0	9.8021
8.820	162.16	1485.79	327.785	83.792	85.000	1.208	0.0000	0.9798	0.8117	0.2798	1078.60	56000.0	9.8021
8.830	162.51	1489.04	328.108	83.792	85.000	1.208	0.0000	0.9808	0.8131	0.2808	1078.40	56000.0	9.8021
8.840	162.87	1492.31	328.431	83.792	85.000	1.208	0.0000	0.9818	0.8145	0.2818	1078.20	56000.0	9.8020
8.850	163.22	1495.57	328.753	83.792	85.000	1.208	0.0000	0.9828	0.8159	0.2828	1078.00	56000.0	9.8020
8.860	163.58	1498.84	329.075	83.792	85.000	1.208	0.0000	0.9838	0.8173	0.2838	1077.80	56000.0	9.8020
8.870	163.93	1502.11	329.396	83.793	85.000	1.207	0.0000	0.9848	0.8187	0.2848	1077.60	56000.0	9.8020
8.880	164.29	1505.39	329.718	83.793	85.000	1.207	0.0000	0.9858	0.8201	0.2858	1077.40	56000.0	9.8020
8.890	164.65	1508.66	330.039	83.793	85.000	1.207	0.0000	0.9868	0.8215	0.2868	1077.20	56000.0	9.8020
8.900	165.00	1511.94	330.360	83.793	85.000	1.207	0.0000	0.9878	0.8229	0.2878	1077.00	56000.0	9.8020
8.910	165.36	1515.23	330.680	83.793	85.000	1.207	0.0000	0.9888	0.8243	0.2888	1076.80	56000.0	9.8020
8.920	165.72	1518.52	331.001	83.794	85.000	1.206	0.0000	0.9898	0.8257	0.2898	1076.60	56000.0	9.8020
8.930	166.08	1521.81	331.321	83.794	85.000	1.206	0.0000	0.9908	0.8271	0.2908	1076.40	56000.0	9.8020
8.940	166.43	1525.10	331.641	83.794	85.000	1.206	0.0000	0.9918	0.8285	0.2918	1076.20	56000.0	9.8019
8.950	166.79	1528.40	331.960	83.794	85.000	1.206	0.0000	0.9928	0.8299	0.2928	1076.00	56000.0	9.8019
8.960	167.15	1531.70	332.279	83.794	85.000	1.206	0.0000	0.9938	0.8313	0.2938	1075.80	56000.0	9.8019
8.970	167.51	1535.00	332.599	83.795	85.000	1.205	0.0000	0.9948	0.8327	0.2948	1075.60	56000.0	9.8019
8.980	167.87	1538.31	332.917	83.795	85.000	1.205	0.0000	0.9957	0.8340	0.2957	1075.40	56000.0	9.8019
8.990	168.23	1541.62	333.236	83.795	85.000	1.205	0.0000	0.9967	0.8354	0.2967	1075.20	56000.0	9.8019
9.000	168.59	1544.93	333.554	83.795	85.000	1.205	0.0000	0.9977	0.8368	0.2977	1075.00	56000.0	9.8019
9.010	168.95	1548.25	333.872	83.795	85.000	1.205	0.0000	0.9987	0.8382	0.2987	1074.80	56000.0	9.8019
9.020	169.31	1551.56	334.190	83.795	85.000	1.205	0.0000	0.9997	0.8396	0.2997	1074.60	56000.0	9.8019
9.030	169.67	1554.89	334.507	83.796	85.000	1.204	0.0000	1.0007	0.8402	0.3001	1074.40	56000.0	9.8019
9.040	170.03	1558.21	334.825	83.796	85.000	1.204	0.0000	1.0017	0.8406	0.3003	1074.20	56000.0	9.8018
9.050	170.40	1561.54	335.142	83.796	85.000	1.204	0.0000	1.0027	0.8409	0.3004	1074.00	56000.0	9.8018
9.060	170.76	1564.87	335.459	83.796	85.000	1.204	0.0000	1.0037	0.8412	0.3006	1073.80	56000.0	9.8018
9.070	171.12	1568.21	335.776	83.796	85.000	1.204	0.0000	1.0046	0.8415	0.3008	1073.60	56000.0	9.8018
9.080	171.48	1571.55	336.092	83.797	85.000	1.203	0.0000	1.0056	0.8419	0.3009	1073.40	56000.0	9.8018
9.090	171.85	1574.89	336.409	83.797	85.000	1.203	0.0000	1.0066	0.8422	0.3011	1073.20	56000.0	9.8018
9.100	172.21	1578.23	336.726	83.797	85.000	1.203	0.0000	1.0076	0.8425	0.3013	1073.00	56000.0	9.8018
9.110	172.57	1581.58	337.042	83.797	85.000	1.203	0.0000	1.0086	0.8429	0.3014	1072.80	56000.0	9.8018
9.120	172.94	1584.93	337.358	83.797	85.000	1.203	0.0000	1.0096	0.8432	0.3016	1072.60	56000.0	9.8018
9.130	173.30	1588.28	337.674	83.798	85.000	1.202	0.0000	1.0106	0.8435	0.3018	1072.40	56000.0	9.8018
9.140	173.67	1591.64	337.990	83.798	85.000	1.202	0.0000	1.0116	0.8439	0.3019	1072.20	56000.0	9.8017
9.150	174.03	1595.00	338.306	83.798	85.000	1.202	0.0000	1.0125	0.8442	0.3021	1072.00	56000.0	9.8017
9.160	174.40	1598.36	338.622	83.798	85.000	1.202	0.0000	1.0135	0.8445	0.3023	1071.80	56000.0	9.8017
9.170	174.76	1601.73	338.937	83.798	85.000	1.202	0.0000	1.0145	0.8448	0.3024	1071.60	56000.0	9.8017
9.180	175.13	1605.10	339.253	83.799	85.000	1.201	0.0000	1.0155	0.8452	0.3026	1071.40	56000.0	9.8017
9.190	175.50	1608.47	339.568	83.799	85.000	1.201	0.0000	1.0165	0.8455	0.3027	1071.20	56000.0	9.8017
9.200	175.86	1611.85	339.883	83.799	85.000	1.201	0.0000	1.0175	0.8458	0.3029	1071.00	56000.0	9.8017
9.210	176.23	1615.23	340.199	83.799	85.000	1.201	0.0000	1.0184	0.8461	0.3031	1070.80	56000.0	9.8017
9.220	176.60	1618.61	340.513	83.799	85.000	1.201	0.0000	1.0194	0.8465	0.3032	1070.60	56000.0	9.8017
9.230	176.96	1622.00	340.828	83.800	85.000	1.200	0.0000	1.0204	0.8468	0.3034	1070.40	56000.0	9.8016
9.240	177.33	1625.38	341.143	83.800	85.000	1.200	0.0000	1.0214	0.8471	0.3036	1070.20	56000.0	9.8016
9.250	177.70	1628.77	341.457	83.800	85.000	1.200	0.0000	1.0224	0.8475	0.3037	1070.00	56000.0	9.8016
9.260	178.07	1632.17	341.772	83.800	85.000	1.200	0.0000	1.0234	0.8478	0.3039	1069.80	56000.0	9.8016
9.270	178.44	1635.57	342.086	83.801	85.000	1.199	0.0000	1.0243	0.8481	0.3041	1069.60	56000.0	9.8016
9.280	178.81	1638.97	342.400	83.801	85.000	1.199	0.0000	1.0253	0.8484	0.3042	1069.40	56000.0	9.8016
9.290	179.18	1642.37	342.714	83.801	85.000	1.199	0.0000	1.0263	0.8488	0.3044	1069.20	56000.0	9.8016
9.300	179.55	1645.78	343.028	83.801	85.000	1.199	0.0000	1.0273	0.8491	0.3045	1069.00	56000.0	9.8016
9.310	179.92	1649.19	343.342	83.801	85.000	1.199	0.0000	1.0283	0.8494	0.3047	1068.80	56000.0	9.8016
9.320	180.29	1652.60	343.655	83.802	85.000	1.198	0.0000	1.0292	0.8497	0.3049	1068.60	56000.0	9.8016
9.330	180.66	1656.02	343.969	83.802	85.000	1.198	0.0000	1.0302	0.8501	0.3050	1068.40	56000.0	9.8015
9.340	181.03	1659.44	344.282	83.802	85.000	1.198	0.0000	1.0312	0.8504	0.3052	1068.20	56000.0	9.8015
9.350	181.40	1662.86	344.595	83.802	85.000	1.198	0.0000	1.0322	0.8507	0.3054	1068.00	56000.0	9.8015
9.360	181.78	1666.29	344.908	83.802	85.000	1.198	0.0000	1.0332	0.8511	0.3055	1067.80	56000.0	9.8015
9.370	182.15	1669.72	345.221	83.803	85.000	1.197	0.0000	1.0341	0.8514	0.3057	1067.60	56000.0	9.8015
9.380	182.52	1673.15	345.534	83.803	85.000	1.197	0.0000	1.0351	0.8517	0.3059	1067.40	56000.0	9.8015
9.390	182.89	1676.58	345.847	83.803	85.000	1.197	0.0000	1.0361	0.8520	0.3060	1067.20	56000.0	9.8015
9.400	183.27	1680.02	346.159	83.803	85.000	1.197	0.0000	1.0371	0.8524	0.3062	1067.00	56000.0	9.8015
9.410	183.64	1683.46	346.472	83.803	85.000	1.197	0.0000	1.0380	0.8527	0.3063	1066.80	56000.0	9.8015
9.420	184.01	1686.91	346.784	83.804	85.000	1.196	0.0000	1.0390	0.8530	0.3065	1066.60	56000.0	9.8014
9.430	184.39	1690.35	347.096	83.804	85.000	1.196	0.0000	1.0400	0.8533	0.3067	1066.40	56000.0	9.8014
9.440	184.76	1693.81	347.408	83.804	85.000	1.196	0.0000	1.0410	0.8537	0.3068	1066.20	56000.0	9.8014
9.450	185.14	1697.26	347.720	83.804	85.000	1.196	0.0000	1.0420	0.8540	0.3070	1066.00	56000.0	9.8014
9.460	185.51	1700.72	348.031	83.804	85.000	1.196	0.0000	1.0429	0.8543	0.3072	1065.80	56000.0	9.8014
9.470	185.89	1704.18	348.343	83.805	85.000	1.195	0.0000	1.0439	0.8546	0.3073	1065.60	56000.0	9.8014
9.480	186.27	1707.64	348.654	83.805	85.000	1.195	0.0000	1.0449	0.8550	0.3075	1065.40	56000.0	9.8014
9.490	186.64	1711.11	348.966	83.805	85.000	1.195	0.0000	1.0459	0.8553	0.3076	1065.20	56000.0	9.8014
9.500	187.02	1714.57	349.277	83.805	85.000	1.195	0.0000	1.0468	0.8556	0.3078	1065.00	56000.0	9.8014
9.510	187.40	1718.05	349.588	83.805	85.000	1.195	0.0000	1.0478	0.8559	0.3080	1064.80	56000.0	9.8014
9.520	187.77	1721.52	349.899	83.806	85.000	1.194	0.0000	1.0488	0.8563	0.3081	1064.60	56000.0	9.8013
9.530	188.15	1725.00	350.209	83.806	85.000	1.194	0.0000	1.0498	0.8566	0.3083	1064.40	56000.0	9.8013
9.540	188.53	1728.48	350.520	83.806	85.000	1.194	0.0000	1.0507	0.8569	0.3085	1064.20	56000.0	9.8013
9.550	188.91	1731.97	350.831	83.806	85.000	1.194	0.0000	1.0517	0.8572	0.3086	1064.00	56000.0	9.8013
9.560	189.28	1735.46	351.141	83.806	85.000	1.194	0.0000	1.0527	0.8576	0.3088	1063.80	56000.0	9.8013
9.570	189.66	1738.95	351.451	83.807	85.000	1.193	0.0000	1.0537	0.8579	0.3089	1063.60	56000.0	9.8013
9.580	190.04	1742.44	351.761	83.807	85.000	1.193	0.0000	1.0546	0.8582	0.3091	1063.40	56000.0	9.8013
9.590	190.42	1745.94	352.071	83.807	85.000	1.193	0.0000	1.0556	0.8585	0.3093	1063.20	56000.0	9.8013
9.600	190.80	1749.44	352.381	83.807	85.000	1.193	0.0000	1.0566	0.8589	0.3094	1063.00	56000.0	9.8013
9.610	191.18	1752.94	352.691	83.808	85.000	1.192	0.0000	1.0575	0.8592	0.3096	1062.80	56000.0	9.8012
9.620	191.56	1756.45	353.000	83.808	85.000	1.192	0.0000	1.0585	0.8595	0.3098	1062.60	56000.0	9.8012
9.630	191.94	1759.96	353.309	83.808	85.000	1.192	0.0000	1.0595	0.8598	0.3099	1062.40	56000.0	9.8012
9.640	192.32	1763.47	353.619	83.808	85.000	1.192	0.0000	1.0605	0.8601	0.3093	1062.20	56000.0	9.8012
9.650	192.71	1766.98	353.928	83.808	85.000	1.192	0.0000	1.0614	0.8604	0.3079	1062.00	56000.0	9.8012
9.660	193.09	1770.50	354.237	83.809	85.000	1.191	0.0000	1.0624	0.8606	0.3064	1061.80	56000.0	9.8012
9.670	193.47	1774.03	354.546	83.809	85.000	1.191	0.0000	1.0634	0.8608	0.3049	1061.60	56000.0	9.8012
9.680	193.85	1777.55	354.854	83.809	85.000	1.191	0.0000	1.0643	0.8611	0.3035	1061.40	56000.0	9.8012
9.690	194.23	1781.08	355.163	83.809	85.000	1.191	0.0000	1.0653	0.8613	0.3020	1061.20	56000.0	9.8012
9.700	194.62	1784.61	355.471	83.809	85.000	1.191	0.0000	1.0663	0.8616	0.3006	1061.00	56000.0	9.8011
9.710	195.00	1788.14	355.780	83.810	85.000	1.190	0.0000	1.0672	0.8618	0.2991	1060.80	56000.0	9.8011
9.720	195.38	1791.68	356.088	83.810	85.000	1.190	0.0000	1.0682	0.8621	0.2977	1060.60	56000.0	9.8011
9.730	195.77	1795.22	356.396	83.810	85.000	1.190	0.0000	1.0692	0.8623	0.2962	1060.40	56000.0	9.8011
9.740	196.15	1798.76	356.704	83.810	85.000	1.190	0.0000	1.0702	0.8625	0.2948	1060.20	56000.0	9.8011
9.750	196.54	1802.31	357.012	83.810	85.000	1.190	0.0000	1.0711	0.8628	0.2933	1060.00	56000.0	9.8011
9.760	196.92	1805.86	357.320	83.811	85.000	1.189	0.0000	1.0721	0.8630	0.2919	1059.80	56000.0	9.8011
9.770	197.31	1809.41	357.627	83.811	85.000	1.189	0.0000	1.0731	0.8633	0.2904	1059.60	56000.0	9.8011
9.780	197.69	1812.97	357.935	83.811	85.000	1.189	0.0000	1.0740	0.8635	0.2890	1059.40	56000.0	9.8011
9.790	198.08	1816.52	358.242	83.811	85.000	1.189	0.0000	1.0750	0.8637	0.2875	1059.20	56000.0	9.8010
9.800	198.47	1820.09	358.549	83.811	85.000	1.189	0.0000	1.0760	0.8640	0.2861	1059.00	56000.0	9.8010
9.810	198.85	1823.65	358.856	83.812	85.000	1.188	0.0000	1.0769	0.8642	0.2846	1058.80	56000.0	9.8010
9.820	199.24	1827.22	359.163	83.812	85.000	1.188	0.0000	1.0779	0.8645	0.2832	1058.60	56000.0	9.8010
9.830	199.63	1830.79	359.470	83.812	85.000	1.188	0.0000	1.0789	0.8647	0.2817	1058.40	56000.0	9.8010
9.840	200.01	1834.36	359.777	83.812	85.000	1.188	0.0000	1.0798	0.8650	0.2803	1058.20	56000.0	9.8010
9.850	200.40	1837.94	360.084	83.812	85.000	1.188	0.0000	1.0808	0.8652	0.2788	1058.00	56000.0	9.8010
9.860	200.79	1841.52	360.390	83.813	85.000	1.187	0.0000	1.0818	0.8654	0.2774	1057.80	56000.0	9.8010
9.870	201.18	1845.10	360.696	83.813	85.000	1.187	0.0000	1.0827	0.8657	0.2759	1057.60	56000.0	9.8010
9.880	201.57	1848.69	361.003	83.813	85.000	1.187	0.0000	1.0837	0.8659	0.2745	1057.40	56000.0	9.8009
9.890	201.96	1852.28	361.309	83.813	85.000	1.187	0.0000	1.0846	0.8662	0.2730	1057.20	56000.0	9.8009
9.900	202.34	1855.87	361.615	83.813	85.000	1.187	0.0000	1.0856	0.8664	0.2716	1057.00	56000.0	9.8009
9.910	202.73	1859.46	361.920	83.814	85.000	1.186	0.0000	1.0866	0.8666	0.2701	1056.80	56000.0	9.8009
9.920	203.12	1863.06	362.226	83.814	85.000	1.186	0.0000	1.0875	0.8669	0.2687	1056.60	56000.0	9.8009
9.930	203.51	1866.66	362.532	83.814	85.000	1.186	0.0000	1.0885	0.8671	0.2672	1056.40	56000.0	9.8009
9.940	203.91	1870.27	362.837	83.814	85.000	1.186	0.0000	1.0895	0.8674	0.2658	1056.20	56000.0	9.8009
9.950	204.30	1873.88	363.142	83.814	85.000	1.186	0.0000	1.0904	0.8676	0.2644	1056.00	56000.0	9.8009
9.960	204.69	1877.49	363.448	83.815	85.000	1.185	0.0000	1.0914	0.8678	0.2629	1055.80	56000.0	9.8009
9.970	205.08	1881.10	363.753	83.815	85.000	1.185	0.0000	1.0924	0.8681	0.2615	1055.60	56000.0	9.8008
9.980	205.47	1884.72	364.058	83.815	85.000	1.185	0.0000	1.0933	0.8683	0.2600	1055.40	56000.0	9.8008
9.990	205.86	1888.33	364.362	83.815	85.000	1.185	0.0000	1.0943	0.8686	0.2586	1055.20	56000.0	9.8008
10.000	206.26	1891.96	364.667	83.815	85.000	1.185	0.0000	1.0952	0.8688	0.2571	1055.00	56000.0	9.8008
10.010	206.65	1895.58	364.972	83.816	85.000	1.184	0.0000	1.0962	0.8691	0.2557	1054.80	56000.0	9.8008
10.020	207.04	1899.21	365.276	83.816	85.000	1.184	0.0000	1.0972	0.8693	0.2543	1054.60	56000.0	9.8008
10.030	207.44	1902.84	365.580	83.816	85.000	1.184	0.0000	1.0981	0.8695	0.2528	1054.40	56000.0	9.8008
10.040	207.83	1906.48	365.885	83.816	85.000	1.184	0.0000	1.0991	0.8698	0.2514	1054.20	56000.0	9.8008
10.050	208.22	1910.11	366.189	83.816	85.000	1.184	0.0000	1.1000	0.8700	0.2500	1054.00	56000.0	9.8008
10.060	208.62	1913.76	366.492	83.816	85.000	1.184	0.0000	1.1010	0.8696	0.2500	1053.80	56000.0	9.8007
10.070	209.01	1917.40	366.796	83.817	85.000	1.183	0.0000	1.1020	0.8692	0.2500	1053.60	56000.0	9.8007
10.080	209.41	1921.05	367.100	83.817	85.000	1.183	0.0000	1.1029	0.8688	0.2500	1053.40	56000.0	9.8007
10.090	209.80	1924.70	367.404	83.817	85.000	1.183	0.0000	1.1039	0.8684	0.2500	1053.20	56000.0	9.8007
10.100	210.20	1928.35	367.708	83.817	85.000	1.183	0.0000	1.1048	0.8681	0.2500	1053.00	56000.0	9.8007
10.110	210.59	1932.00	368.012	83.817	85.000	1.183	0.0000	1.1058	0.8677	0.2500	1052.80	56000.0	9.8007
10.120	210.99	1935.66	368.315	83.818	85.000	1.182	0.0000	1.1068	0.8673	0.2500	1052.60	56000.0	9.8007
10.130	211.39	1939.32	368.619	83.818	85.000	1.182	0.0000	1.1077	0.8669	0.2500	1052.40	56000.0	9.8007
10.140	211.78	1942.99	368.923	83.818	85.000	1.182	0.0000	1.1087	0.8665	0.2500	1052.20	56000.0	9.8007
10.150	212.18	1946.66	369.226	83.818	85.000	1.182	0.0000	1.1097	0.8661	0.2500	1052.00	56000.0	9.8006
10.160	212.58	1950.33	369.530	83.818	85.000	1.182	0.0000	1.1106	0.8658	0.2500	1051.80	56000.0	9.8006
10.170	212.98	1954.00	369.833	83.819	85.000	1.181	0.0000	1.1116	0.8654	0.2500	1051.60	56000.0	9.8006
10.180	213.38	1957.68	370.137	83.819	85.000	1.181	0.0000	1.1125	0.8650	0.2500	1051.40	56000.0	9.8006
10.190	213.77	1961.36	370.440	83.819	85.000	1.181	0.0000	1.1135	0.8646	0.2500	1051.20	56000.0	9.8006
10.200	214.17	1965.04	370.744	83.819	85.000	1.181	0.0000	1.1145	0.8642	0.2500	1051.00	56000.0	9.8006
10.210	214.57	1968.73	371.047	83.819	85.000	1.181	0.0000	1.1154	0.8638	0.2500	1050.80	56000.0	9.8006
10.220	214.97	1972.42	371.351	83.819	85.000	1.181	0.0000	1.1164	0.8635	0.2500	1050.60	56000.0	9.8006
10.230	215.37	1976.11	371.654	83.820	85.000	1.180	0.0000	1.1173	0.8631	0.2500	1050.40	56000.0	9.8006
10.240	215.77	1979.80	371.957	83.820	85.000	1.180	0.0000	1.1183	0.8627	0.2500	1050.20	56000.0	9.8005
10.250	216.17	1983.50	372.261	83.820	85.000	1.180	0.0000	1.1193	0.8623	0.2500	1050.00	56000.0	9.8005
10.260	216.57	1987.20	372.564	83.820	85.000	1.180	0.0000	1.1202	0.8619	0.2500	1049.80	56000.0	9.8005
10.270	216.97	1990.91	372.867	83.820	85.000	1.180	0.0000	1.1212	0.8615	0.2500	1049.60	56000.0	9.8005
10.280	217.38	1994.61	373.170	83.821	85.000	1.179	0.0000	1.1221	0.8611	0.2500	1049.40	56000.0	9.8005
10.290	217.78	1998.32	373.473	83.821	85.000	1.179	0.0000	1.1231	0.8608	0.2500	1049.20	56000.0	9.8005
10.300	218.18	2002.04	373.777	83.821	85.000	1.179	0.0000	1.1241	0.8604	0.2500	1049.00	56000.0	9.8005
10.310	218.58	2005.75	374.080	83.821	85.000	1.179	0.0000	1.1250	0.8600	0.2500	1048.80	56000.0	9.8005
10.320	218.98	2009.47	374.383	83.821	85.000	1.179	0.0000	1.1260	0.8596	0.2500	1048.60	56000.0	9.8005
10.330	219.39	2013.19	374.686	83.822	85.000	1.178	0.0000	1.1269	0.8592	0.2500	1048.40	56000.0	9.8004
10.340	219.79	2016.92	374.989	83.822	85.000	1.178	0.0000	1.1279	0.8588	0.2500	1048.20	56000.0	9.8004
10.350	220.19	2020.65	375.292	83.822	85.000	1.178	0.0000	1.1289	0.8585	0.2500	1048.00	56000.0	9.8004
10.360	220.60	2024.38	375.595	83.822	85.000	1.178	0.0000	1.1298	0.8581	0.2500	1047.80	56000.0	9.8004
10.370	221.00	2028.11	375.898	83.822	85.000	1.178	0.0000	1.1308	0.8577	0.2500	1047.60	56000.0	9.8004
10.380	221.41	2031.85	376.201	83.822	85.000	1.178	0.0000	1.1317	0.8573	0.2500	1047.40	56000.0	9.8004
10.390	221.81	2035.59	376.503	83.823	85.000	1.177	0.0000	1.1327	0.8569	0.2500	1047.20	56000.0	9.8004
10.400	222.22	2039.33	376.806	83.823	85.000	1.177	0.0000	1.1337	0.8565	0.2500	1047.00	56000.0	9.8004
10.410	222.62	2043.08	377.109	83.823	85.000	1.177	0.0000	1.1346	0.8561	0.2500	1046.80	56000.0	9.8003
10.420	223.03	2046.83	377.412	83.823	85.000	1.177	0.0000	1.1356	0.8558	0.2500	1046.60	56000.0	9.8003
10.430	223.43	2050.58	377.715	83.823	85.000	1.177	0.0000	1.1366	0.8554	0.2500	1046.40	56000.0	9.8003
10.440	223.84	2054.33	378.017	83.824	85.000	1.176	0.0000	1.1375	0.8550	0.2500	1046.20	56000.0	9.8003
10.450	224.25	2058.09	378.320	83.824	85.000	1.176	0.0000	1.1385	0.8546	0.2500	1046.00	56000.0	9.8003
10.460	224.65	2061.85	378.623	83.824	85.000	1.176	0.0000	1.1394	0.8542	0.2500	1045.80	56000.0	9.8003
10.470	225.06	2065.62	378.925	83.824	85.000	1.176	0.0000	1.1404	0.8538	0.2500	1045.60	56000.0	9.8003
10.480	225.47	2069.39	379.228	83.824	85.000	1.176	0.0000	1.1414	0.8535	0.2500	1045.40	56000.0	9.8003
10.490	225.88	2073.16	379.531	83.825	85.000	1.175	0.0000	1.1423	0.8531	0.2500	1045.20	56000.0	9.8003
10.500	226.29	2076.93	379.833	83.825	85.000	1.175	0.0000	1.1433	0.8527	0.2500	1045.00	56000.0	9.8002
10.510	226.69	2080.71	380.136	83.825	85.000	1.175	0.0000	1.1442	0.8523	0.2500	1044.80	56000.0	9.8002
10.520	227.10	2084.48	380.438	83.825	85.000	1.175	0.0000	1.1452	0.8519	0.2500	1044.60	56000.0	9.8002
10.530	227.51	2088.27	380.741	83.825	85.000	1.175	0.0000	1.1462	0.8515	0.2500	1044.40	56000.0	9.8002
10.540	227.92	2092.05	381.043	83.826	85.000	1.174	0.0000	1.1471	0.8511	0.2500	1044.20	56000.0	9.8002
10.550	228.33	2095.84	381.345	83.826	85.000	1.174	0.0000	1.1481	0.8508	0.2500	1044.00	56000.0	9.8002
10.560	228.74	2099.63	381.648	83.826	85.000	1.174	0.0000	1.1491	0.8504	0.2500	1043.80	56000.0	9.8002
10.570	229.15	2103.43	381.950	83.826	85.000	1.174	0.0000	1.1500	0.8500	0.2500	1043.60	56000.0	9.8002
10.580	229.56	2107.22	382.253	83.826	85.000	1.174	0.0000	1.1510	0.8496	0.2500	1043.40	56000.0	9.8002
10.590	229.97	2111.02	382.555	83.827	85.000	1.173	0.0000	1.1519	0.8492	0.2500	1043.20	56000.0	9.8001
10.600	230.38	2114.83	382.857	83.827	85.000	1.173	0.0000	1.1529	0.8488	0.2500	1043.00	56000.0	9.8001
10.610	230.80	2118.63	383.159	83.827	85.000	1.173	0.0000	1.1539	0.8485	0.2500	1042.80	56000.0	9.8001
10.620	231.21	2122.44	383.462	83.827	85.000	1.173	0.0000	1.1548	0.8481	0.2500	1042.60	56000.0	9.8001
10.630	231.62	2126.26	383.764	83.827	85.000	1.173	0.0000	1.1558	0.8477	0.2500	1042.40	56000.0	9.8001
10.640	232.03	2130.07	384.066	83.827	85.000	1.173	0.0000	1.1568	0.8473	0.2500	1042.20	56000.0	9.8001
10.650	232.45	2133.89	384.368	83.828	85.000	1.172	0.0000	1.1577	0.8469	0.2500	1042.00	56000.0	9.8001
10.660	232.86	2137.71	384.670	83.828	85.000	1.172	0.0000	1.1587	0.8465	0.2500	1041.80	56000.0	9.8001
10.670	233.27	2141.53	384.973	83.828	85.000	1.172	0.0000	1.1596	0.8461	0.2500	1041.60	56000.0	9.8000
10.680	233.69	2145.36	385.275	83.828	85.000	1.172	0.0000	1.1606	0.8458	0.2500	1041.40	56000.0	9.8000
10.690	234.10	2149.19	385.577	83.828	85.000	1.172	0.0000	1.1616	0.8454	0.2500	1041.20	56000.0	9.8000
10.700	234.52	2153.03	385.879	83.829	85.000	1.171	0.0000	1.1625	0.8450	0.2500	1041.00	56000.0	9.8000
10.710	234.93	2156.86	386.181	83.829	85.000	1.171	0.0000	1.1635	0.8446	0.2500	1040.80	56000.0	9.8000
10.720	235.35	2160.70	386.483	83.829	85.000	1.171	0.0000	1.1645	0.8442	0.2500	1040.60	56000.0	9.8000
10.730	235.76	2164.54	386.785	83.829	85.000	1.171	0.0000	1.1654	0.8438	0.2500	1040.40	56000.0	9.8000
10.740	236.18	2168.39	387.087	83.829	85.000	1.171	0.0000	1.1664	0.8434	0.2500	1040.20	56000.0	9.8000
10.750	236.59	2172.24	387.389	83.830	85.000	1.170	0.0000	1.1673	0.8431	0.2500	1040.00	56000.0	9.8000
10.760	237.01	2176.09	387.691	83.830	85.000	1.170	0.0000	1.1683	0.8427	0.2500	1039.80	56000.0	9.7999
10.770	237.43	2179.94	387.993	83.830	85.000	1.170	0.0000	1.1693	0.8423	0.2500	1039.60	56000.0	9.7999
10.780	237.84	2183.80	388.294	83.830	85.000	1.170	0.0000	1.1702	0.8419	0.2500	1039.40	56000.0	9.7999
10.790	238.26	2187.66	388.596	83.830	85.000	1.170	0.0000	1.1712	0.8415	0.2500	1039.20	56000.0	9.7999
10.800	238.68	2191.53	388.898	83.831	85.000	1.169	0.0000	1.1722	0.8411	0.2500	1039.00	56000.0	9.7999
10.810	239.10	2195.39	389.200	83.831	85.000	1.169	0.0000	1.1731	0.8408	0.2500	1038.80	56000.0	9.7999
10.820	239.51	2199.26	389.502	83.831	85.000	1.169	0.0000	1.1741	0.8404	0.2500	1038.60	56000.0	9.7999
10.830	239.93	2203.13	389.804	83.831	85.000	1.169	0.0000	1.1751	0.8400	0.2500	1038.40	56000.0	9.7999
10.840	240.35	2207.01	390.105	83.831	85.000	1.169	0.0000	1.1760	0.8396	0.2500	1038.20	56000.0	9.7998
10.850	240.77	2210.89	390.407	83.832	85.000	1.168	0.0000	1.1770	0.8392	0.2500	1038.00	56000.0	9.7998
10.860	241.19	2214.77	390.709	83.832	85.000	1.168	0.0000	1.1779	0.8388	0.2500	1037.80	56000.0	9.7998
