t(c)	y(m)
16.330	4690.41
16.340	4695.76
16.350	4701.11
16.360	4706.46
16.370	4711.82
16.380	4717.18
16.390	4722.54
16.400	4727.91
16.410	4733.28
16.420	4738.65
16.430	4744.03
16.440	4749.40
16.450	4754.78
16.460	4760.17
16.470	4765.55
16.480	4770.94
16.490	4776.33
16.500	4781.73
16.510	4787.12
16.520	4792.52
16.530	4797.93
16.540	4803.33
16.550	4808.74
16.560	4814.15
16.570	4819.57
16.580	4824.98
16.590	4830.40
16.600	4835.83
16.610	4841.25
16.620	4846.68
16.630	4852.11
16.640	4857.55
16.650	4862.98
16.660	4868.42
16.670	4873.87
16.680	4879.31
16.690	4884.76
16.700	4890.21
16.710	4895.67
16.720	4901.12
16.730	4906.58
16.740	4912.04
16.750	4917.51
16.760	4922.98
16.770	4928.45
16.780	4933.92
16.790	4939.40
16.800	4944.88
16.810	4950.36
16.820	4955.85
16.830	4961.34
16.840	4966.83
16.850	4972.32
16.860	4977.82
16.870	4983.32
16.880	4988.82
16.890	4994.33
16.900	4999.83
16.910	5005.35
16.920	5010.86
16.930	5016.38
16.940	5021.90
16.950	5027.42
16.960	5032.94
16.970	5038.47
16.980	5044.00
16.990	5049.54
17.000	5055.08
17.010	5060.62
17.020	5066.16
17.030	5071.70
17.040	5077.25
17.050	5082.80
17.060	5088.36
17.070	5093.91
17.080	5099.47
17.090	5105.04
17.100	5110.60
17.110	5116.17
17.120	5121.74
17.130	5127.32
17.140	5132.89
17.150	5138.47
17.160	5144.06
17.170	5149.64
17.180	5155.23
17.190	5160.82
17.200	5166.42
17.210	5172.01
17.220	5177.61
17.230	5183.22
17.240	5188.82
17.250	5194.43
17.260	5200.04
17.270	5205.66
17.280	5211.27
17.290	5216.90
17.300	5222.52
17.310	5228.14
17.320	5233.77
17.330	5239.40
17.340	5245.04
17.350	5250.68
17.360	5256.32
17.370	5261.96
17.380	5267.61
17.390	5273.26
17.400	5278.91
17.410	5284.56
17.420	5290.22
17.430	5295.88
17.440	5301.55
17.450	5307.21
17.460	5312.88
17.470	5318.55
17.480	5324.23
17.490	5329.91
17.500	5335.59
17.510	5341.27
17.520	5346.96
17.530	5352.65
17.540	5358.34
17.550	5364.04
17.560	5369.73
17.570	5375.43
17.580	5381.14
17.590	5386.85
17.600	5392.56
17.610	5398.27
17.620	5403.98
17.630	5409.70
17.640	5415.42
17.650	5421.15
17.660	5426.88
17.670	5432.61
17.680	5438.34
17.690	5444.08
17.700	5449.82
17.710	5455.56
17.720	5461.30
17.730	5467.05
17.740	5472.80
17.750	5478.55
17.760	5484.31
17.770	5490.07
17.780	5495.83
17.790	5501.60
17.800	5507.37
17.810	5513.14
17.820	5518.91
17.830	5524.69
17.840	5530.47
17.850	5536.25
17.860	5542.04
17.870	5547.82
17.880	5553.62
17.890	5559.41
17.900	5565.21
17.910	5571.01
17.920	5576.81
17.930	5582.62
17.940	5588.43
17.950	5594.24
17.960	5600.05
17.970	5605.87
17.980	5611.69
17.990	5617.52
18.000	5623.34
18.010	5629.17
18.020	5635.00
18.030	5640.84
18.040	5646.68
18.050	5652.52
18.060	5658.36
18.070	5664.21
18.080	5670.06
18.090	5675.91
18.100	5681.77
18.110	5687.63
18.120	5693.49
18.130	5699.36
18.140	5705.22
18.150	5711.10
18.160	5716.97
18.170	5722.85
18.180	5728.73
18.190	5734.61
18.200	5740.49
18.210	5746.38
18.220	5752.27
18.230	5758.17
18.240	5764.07
18.250	5769.97
18.260	5775.87
18.270	5781.77
18.280	5787.68
18.290	5793.60
18.300	5799.51
18.310	5805.43
18.320	5811.35
18.330	5817.27
18.340	5823.20
18.350	5829.13
18.360	5835.06
18.370	5841.00
18.380	5846.94
18.390	5852.88
18.400	5858.83
18.410	5864.77
18.420	5870.72
18.430	5876.68
18.440	5882.63
18.450	5888.59
18.460	5894.56
18.470	5900.52
18.480	5906.49
18.490	5912.46
18.500	5918.44
18.510	5924.41
18.520	5930.39
18.530	5936.38
18.540	5942.36
18.550	5948.35
18.560	5954.35
18.570	5960.34
18.580	5966.34
18.590	5972.34
18.600	5978.35
18.610	5984.35
18.620	5990.36
18.630	5996.38
18.640	6002.39
18.650	6008.41
18.660	6014.43
18.670	6020.46
18.680	6026.49
18.690	6032.52
18.700	6038.55
18.710	6044.59
18.720	6050.63
18.730	6056.67
18.740	6062.72
18.750	6068.77
18.760	6074.82
18.770	6080.88
18.780	6086.94
18.790	6093.00
18.800	6099.06
18.810	6105.13
18.820	6111.20
18.830	6117.27
18.840	6123.35
18.850	6129.43
18.860	6135.51
18.870	6141.60
18.880	6147.68
18.890	6153.78
18.900	6159.87
18.910	6165.97
18.920	6172.07
18.930	6178.17
18.940	6184.28
18.950	6190.39
18.960	6196.50
18.970	6202.62
18.980	6208.73
18.990	6214.86
19.000	6220.98
19.010	6227.11
19.020	6233.24
19.030	6239.37
19.040	6245.51
19.050	6251.65
19.060	6257.79
19.070	6263.94
19.080	6270.09
19.090	6276.24
19.100	6282.39
19.110	6288.55
19.120	6294.71
19.130	6300.88
19.140	6307.04
19.150	6313.21
19.160	6319.39
19.170	6325.56
19.180	6331.74
19.190	6337.92
19.200	6344.11
19.210	6350.30
19.220	6356.49
19.230	6362.68
19.240	6368.88
19.250	6375.08
19.260	6381.28
19.270	6387.49
19.280	6393.70
19.290	6399.91
19.300	6406.13
19.310	6412.35
19.320	6418.57
19.330	6424.80
19.340	6431.02
19.350	6437.25
19.360	6443.49
19.370	6449.73
19.380	6455.97
19.390	6462.21
19.400	6468.46
19.410	6474.70
19.420	6480.96
19.430	6487.21
19.440	6493.47
19.450	6499.73
19.460	6506.00
19.470	6512.27
19.480	6518.54
19.490	6524.81
19.500	6531.09
19.510	6537.37
19.520	6543.65
19.530	6549.94
19.540	6556.23
19.550	6562.52
19.560	6568.81
19.570	6575.11
19.580	6581.41
19.590	6587.72
19.600	6594.03
19.610	6600.34
19.620	6606.65
19.630	6612.97
19.640	6619.29
19.650	6625.61
19.660	6631.94
19.670	6638.27
19.680	6644.60
19.690	6650.93
19.700	6657.27
19.710	6663.61
19.720	6669.96
19.730	6676.31
19.740	6682.66
19.750	6689.01
19.760	6695.37
19.770	6701.73
19.780	6708.09
19.790	6714.46
19.800	6720.83
19.810	6727.20
19.820	6733.58
19.830	6739.95
19.840	6746.34
19.850	6752.72
19.860	6759.11
19.870	6765.50
19.880	6771.90
19.890	6778.29
19.900	6784.69
19.910	6791.10
19.920	6797.50
19.930	6803.91
19.940	6810.33
19.950	6816.74
19.960	6823.16
19.970	6829.58
19.980	6836.01
19.990	6842.44
20.000	6848.87
20.010	6855.30
20.020	6861.74
20.030	6868.18
20.040	6874.63
20.050	6881.07
20.060	6887.52
20.070	6893.98
20.080	6900.43
20.090	6906.89
20.100	6913.36
20.110	6919.82
20.120	6926.29
20.130	6932.76
20.140	6939.24
20.150	6945.72
20.160	6952.20
20.170	6958.69
20.180	6965.17
20.190	6971.66
20.200	6978.16
20.210	6984.66
20.220	6991.16
20.230	6997.66
20.240	7004.17
20.250	7010.68
20.260	7017.19
20.270	7023.71
20.280	7030.23
20.290	7036.75
20.300	7043.27
20.310	7049.80
20.320	7056.33
20.330	7062.87
20.340	7069.41
20.350	7075.95
20.360	7082.49
20.370	7089.04
20.380	7095.59
20.390	7102.15
20.400	7108.70
20.410	7115.26
20.420	7121.83
20.430	7128.39
20.440	7134.96
20.450	7141.54
20.460	7148.11
20.470	7154.69
20.480	7161.28
20.490	7167.86
20.500	7174.45
20.510	7181.04
20.520	7187.64
20.530	7194.24
20.540	7200.84
20.550	7207.44
20.560	7214.05
20.570	7220.66
20.580	7227.28
20.590	7233.89
20.600	7240.51
20.610	7247.14
20.620	7253.77
20.630	7260.40
20.640	7267.03
20.650	7273.67
20.660	7280.31
20.670	7286.95
20.680	7293.60
20.690	7300.25
20.700	7306.90
20.710	7313.55
20.720	7320.21
20.730	7326.88
20.740	7333.54
20.750	7340.21
20.760	7346.88
20.770	7353.56
20.780	7360.23
20.790	7366.92
20.800	7373.60
20.810	7380.29
20.820	7386.98
20.830	7393.67
20.840	7400.37
20.850	7407.07
20.860	7413.78
20.870	7420.48
20.880	7427.19
20.890	7433.91
20.900	7440.62
20.910	7447.35
20.920	7454.07
20.930	7460.80
20.940	7467.52
20.950	7474.26
20.960	7480.99
20.970	7487.73
20.980	7494.48
20.990	7501.22
21.000	7507.97
21.010	7514.72
21.020	7521.48
21.030	7528.24
21.040	7535.00
21.050	7541.77
21.060	7548.53
21.070	7555.31
21.080	7562.08
21.090	7568.86
21.100	7575.64
21.110	7582.43
21.120	7589.22
21.130	7596.01
21.140	7602.80
21.150	7609.60
21.160	7616.40
21.170	7623.20
21.180	7630.01
21.190	7636.82
21.200	7643.64
21.210	7650.46
21.220	7657.28
21.230	7664.10
21.240	7670.93
21.250	7677.76
21.260	7684.59
21.270	7691.43
21.280	7698.27
21.290	7705.11
21.300	7711.96
21.310	7718.81
21.320	7725.66
21.330	7732.52
21.340	7739.38
21.350	7746.24
21.360	7753.11
21.370	7759.98
21.380	7766.85
21.390	7773.73
21.400	7780.61
21.410	7787.49
21.420	7794.38
21.430	7801.27
21.440	7808.16
21.450	7815.06
21.460	7821.96
21.470	7828.86
21.480	7835.77
21.490	7842.68
21.500	7849.59
21.510	7856.50
21.520	7863.42
21.530	7870.35
21.540	7877.27
21.550	7884.20
21.560	7891.13
21.570	7898.07
21.580	7905.01
21.590	7911.95
21.600	7918.90
21.610	7925.85
21.620	7932.80
21.630	7939.76
21.640	7946.72
21.650	7953.68
21.660	7960.64
21.670	7967.61
21.680	7974.59
21.690	7981.56
21.700	7988.54
21.710	7995.52
21.720	8002.51
21.730	8009.50
21.740	8016.49
21.750	8023.49
21.760	8030.49
21.770	8037.49
21.780	8044.49
21.790	8051.50
21.800	8058.52
21.810	8065.53
21.820	8072.55
21.830	8079.57
21.840	8086.60
21.850	8093.63
21.860	8100.66
21.870	8107.70
21.880	8114.74
21.890	8121.78
21.900	8128.83
21.910	8135.88
21.920	8142.93
21.930	8149.99
21.940	8157.05
21.950	8164.11
21.960	8171.18
21.970	8178.25
21.980	8185.32
21.990	8192.39
22.000	8199.47
22.010	8206.56
22.020	8213.64
22.030	8220.74
22.040	8227.83
22.050	8234.93
22.060	8242.03
22.070	8249.13
22.080	8256.24
22.090	8263.35
22.100	8270.46
22.110	8277.58
22.120	8284.70
22.130	8291.82
22.140	8298.95
22.150	8306.08
22.160	8313.22
22.170	8320.35
22.180	8327.49
22.190	8334.64
22.200	8341.79
22.210	8348.94
22.220	8356.09
22.230	8363.25
22.240	8370.41
22.250	8377.58
22.260	8384.75
22.270	8391.92
22.280	8399.09
22.290	8406.27
22.300	8413.45
22.310	8420.64
22.320	8427.83
22.330	8435.02
22.340	8442.22
22.350	8449.42
22.360	8456.62
22.370	8463.83
22.380	8471.04
22.390	8478.25
22.400	8485.46
22.410	8492.68
22.420	8499.91
22.430	8507.14
22.440	8514.37
22.450	8521.60
22.460	8528.84
22.470	8536.08
22.480	8543.32
22.490	8550.57
22.500	8557.82
22.510	8565.08
22.520	8572.33
22.530	8579.59
22.540	8586.86
22.550	8594.13
22.560	8601.40
22.570	8608.68
22.580	8615.95
22.590	8623.24
22.600	8630.52
22.610	8637.81
22.620	8645.11
22.630	8652.40
22.640	8659.70
22.650	8667.00
22.660	8674.31
22.670	8681.62
22.680	8688.94
22.690	8696.25
22.700	8703.57
22.710	8710.90
22.720	8718.23
22.730	8725.56
22.740	8732.89
22.750	8740.23
22.760	8747.57
22.770	8754.92
22.780	8762.27
22.790	8769.62
22.800	8776.97
22.810	8784.33
22.820	8791.70
22.830	8799.06
22.840	8806.43
22.850	8813.81
22.860	8821.18
22.870	8828.56
22.880	8835.95
22.890	8843.34
22.900	8850.73
22.910	8858.12
22.920	8865.52
22.930	8872.92
22.940	8880.33
22.950	8887.74
22.960	8895.15
22.970	8902.57
22.980	8909.98
22.990	8917.41
23.000	8924.83
23.010	8932.26
23.020	8939.70
23.030	8947.14
23.040	8954.58
23.050	8962.02
23.060	8969.47
23.070	8976.92
23.080	8984.38
23.090	8991.83
23.100	8999.30
23.110	9006.76
23.120	9014.23
23.130	9021.71
23.140	9029.18
23.150	9036.66
23.160	9044.15
23.170	9051.63
23.180	9059.12
23.190	9066.62
23.200	9074.12
23.210	9081.62
23.220	9089.12
23.230	9096.63
23.240	9104.15
23.250	9111.66
23.260	9119.18
23.270	9126.71
23.280	9134.23
23.290	9141.76
23.300	9149.30
23.310	9156.84
23.320	9164.38
23.330	9171.92
23.340	9179.47
23.350	9187.02
23.360	9194.58
23.370	9202.14
23.380	9209.70
23.390	9217.27
23.400	9224.84
23.410	9232.41
23.420	9239.99
23.430	9247.57
23.440	9255.16
23.450	9262.75
23.460	9270.34
23.470	9277.93
23.480	9285.53
23.490	9293.14
23.500	9300.74
23.510	9308.35
23.520	9315.97
23.530	9323.59
23.540	9331.21
23.550	9338.83
23.560	9346.46
23.570	9354.09
23.580	9361.73
23.590	9369.37
23.600	9377.01
23.610	9384.66
23.620	9392.31
23.630	9399.96
23.640	9407.62
23.650	9415.28
23.660	9422.95
23.670	9430.62
23.680	9438.29
23.690	9445.97
23.700	9453.65
23.710	9461.33
23.720	9469.02
23.730	9476.71
23.740	9484.40
23.750	9492.10
23.760	9499.80
23.770	9507.51
23.780	9515.22
23.790	9522.93
23.800	9530.65
23.810	9538.37
23.820	9546.09
23.830	9553.82
23.840	9561.55
23.850	9569.29
23.860	9577.03
23.870	9584.77
23.880	9592.51
23.890	9600.26
23.900	9608.02
23.910	9615.78
23.920	9623.54
23.930	9631.30
23.940	9639.07
23.950	9646.84
23.960	9654.62
23.970	9662.40
23.980	9670.18
23.990	9677.97
24.000	9685.76
24.010	9693.55
24.020	9701.35
24.030	9709.15
24.040	9716.96
24.050	9724.77
24.060	9732.58
24.070	9740.40
24.080	9748.22
24.090	9756.04
24.100	9763.87
24.110	9771.70
24.120	9779.54
24.130	9787.38
24.140	9795.22
24.150	9803.07
24.160	9810.92
24.170	9818.77
24.180	9826.63
24.190	9834.49
24.200	9842.36
24.210	9850.22
24.220	9858.10
24.230	9865.97
24.240	9873.85
24.250	9881.74
24.260	9889.63
24.270	9897.52
24.280	9905.41
24.290	9913.31
24.300	9921.22
24.310	9929.12
24.320	9937.03
24.330	9944.95
24.340	9952.86
24.350	9960.79
24.360	9968.71
24.370	9976.64
24.380	9984.57
24.390	9992.51
24.400	10000.45
24.410	10008.40
24.420	10016.34
24.430	10024.30
24.440	10032.25
24.450	10040.21
24.460	10048.18
24.470	10056.14
24.480	10064.11
24.490	10072.09
24.500	10080.07
24.510	10088.05
24.520	10096.03
24.530	10104.02
24.540	10112.02
24.550	10120.02
24.560	10128.02
24.570	10136.02
24.580	10144.03
24.590	10152.04
24.600	10160.06
24.610	10168.08
24.620	10176.10
24.630	10184.13
24.640	10192.16
24.650	10200.20
24.660	10208.24
24.670	10216.28
24.680	10224.33
24.690	10232.38
24.700	10240.44
24.710	10248.49
24.720	10256.56
24.730	10264.62
24.740	10272.69
24.750	10280.77
24.760	10288.84
24.770	10296.93
24.780	10305.01
24.790	10313.10
24.800	10321.19
24.810	10329.29
24.820	10337.39
24.830	10345.50
24.840	10353.61
24.850	10361.72
24.860	10369.83
24.870	10377.95
24.880	10386.08
24.890	10394.21
24.900	10402.34
24.910	10410.47
24.920	10418.61
24.930	10426.76
24.940	10434.90
24.950	10443.05
24.960	10451.21
24.970	10459.37
24.980	10467.53
24.990	10475.70
25.000	10483.87
25.010	10492.04
25.020	10500.22
25.030	10508.40
25.040	10516.59
25.050	10524.78
25.060	10532.97
25.070	10541.17
25.080	10549.37
25.090	10557.58
25.100	10565.78
25.110	10574.00
25.120	10582.22
25.130	10590.44
25.140	10598.66
25.150	10606.89
25.160	10615.12
25.170	10623.36
25.180	10631.60
25.190	10639.84
25.200	10648.09
25.210	10656.35
25.220	10664.60
25.230	10672.86
25.240	10681.13
25.250	10689.39
25.260	10697.67
25.270	10705.94
25.280	10714.22
25.290	10722.51
25.300	10730.79
25.310	10739.08
25.320	10747.38
25.330	10755.68
25.340	10763.98
25.350	10772.29
25.360	10780.60
25.370	10788.92
25.380	10797.24
25.390	10805.56
25.400	10813.89
25.410	10822.22
25.420	10830.55
25.430	10838.89
25.440	10847.24
25.450	10855.58
25.460	10863.93
25.470	10872.29
25.480	10880.65
25.490	10889.01
25.500	10897.38
25.510	10905.75
25.520	10914.12
25.530	10922.50
25.540	10930.88
25.550	10939.27
25.560	10947.66
25.570	10956.06
25.580	10964.46
25.590	10972.86
25.600	10981.26
25.610	10989.68
25.620	10998.09
25.630	11006.51
25.640	11014.93
25.650	11023.36
25.660	11031.79
25.670	11040.22
25.680	11048.66
25.690	11057.11
25.700	11065.55
25.710	11074.00
25.720	11082.46
25.730	11090.92
25.740	11099.38
25.750	11107.85
25.760	11116.32
25.770	11124.79
25.780	11133.27
25.790	11141.76
25.800	11150.24
25.810	11158.73
25.820	11167.23
25.830	11175.73
25.840	11184.23
25.850	11192.74
25.860	11201.25
25.870	11209.77
25.880	11218.29
25.890	11226.81
25.900	11235.34
25.910	11243.87
25.920	11252.41
25.930	11260.95
25.940	11269.49
25.950	11278.04
25.960	11286.59
25.970	11295.15
25.980	11303.71
25.990	11312.27
26.000	11320.84
26.010	11329.41
26.020	11337.99
26.030	11346.57
26.040	11355.16
26.050	11363.75
26.060	11372.34
26.070	11380.94
26.080	11389.54
26.090	11398.14
26.100	11406.75
26.110	11415.37
26.120	11423.98
26.130	11432.61
26.140	11441.23
26.150	11449.86
26.160	11458.50
26.170	11467.14
26.180	11475.78
26.190	11484.43
26.200	11493.08
26.210	11501.73
26.220	11510.39
26.230	11519.06
26.240	11527.72
26.250	11536.40
26.260	11545.07
26.270	11553.75
26.280	11562.44
26.290	11571.13
26.300	11579.82
26.310	11588.52
26.320	11597.22
26.330	11605.92
26.340	11614.63
26.350	11623.35
26.360	11632.06
26.370	11640.79
26.380	11649.51
26.390	11658.24
26.400	11666.98
26.410	11675.72
26.420	11684.46
26.430	11693.21
26.440	11701.96
26.450	11710.71
26.460	11719.47
26.470	11728.24
26.480	11737.01
26.490	11745.78
26.500	11754.56
26.510	11763.34
26.520	11772.12
26.530	11780.91
26.540	11789.71
26.550	11798.50
26.560	11807.31
26.570	11816.11
26.580	11824.92
26.590	11833.74
26.600	11842.56
26.610	11851.38
26.620	11860.21
26.630	11869.04
26.640	11877.88
26.650	11886.72
26.660	11895.56
26.670	11904.41
26.680	11913.27
26.690	11922.12
26.700	11930.99
26.710	11939.85
26.720	11948.72
26.730	11957.60
26.740	11966.48
26.750	11975.36
26.760	11984.25
26.770	11993.14
26.780	12002.04
26.790	12010.94
26.800	12019.84
26.810	12028.75
26.820	12037.66
26.830	12046.58
26.840	12055.50
26.850	12064.43
26.860	12073.36
26.870	12082.30
26.880	12091.24
26.890	12100.18
26.900	12109.13
26.910	12118.08
26.920	12127.04
26.930	12136.00
26.940	12144.96
26.950	12153.93
26.960	12162.91
26.970	12171.89
26.980	12180.87
26.990	12189.86
27.000	12198.85
27.010	12207.85
27.020	12216.85
27.030	12225.85
27.040	12234.86
27.050	12243.87
27.060	12252.89
27.070	12261.91
27.080	12270.94
27.090	12279.97
27.100	12289.01
27.110	12298.05
27.120	12307.09
27.130	12316.14
27.140	12325.19
27.150	12334.25
27.160	12343.31
27.170	12352.38
27.180	12361.45
27.190	12370.52
27.200	12379.60
27.210	12388.69
27.220	12397.78
27.230	12406.87
27.240	12415.97
27.250	12425.07
27.260	12434.17
27.270	12443.28
27.280	12452.40
27.290	12461.52
27.300	12470.64
27.310	12479.77
27.320	12488.90
27.330	12498.04
27.340	12507.18
27.350	12516.33
27.360	12525.48
27.370	12534.63
27.380	12543.79
27.390	12552.96
27.400	12562.12
27.410	12571.30
27.420	12580.47
27.430	12589.66
27.440	12598.84
27.450	12608.03
27.460	12617.23
27.470	12626.43
27.480	12635.63
27.490	12644.84
27.500	12654.06
27.510	12663.27
27.520	12672.50
27.530	12681.72
27.540	12690.95
27.550	12700.19
27.560	12709.43
27.570	12718.68
27.580	12727.92
27.590	12737.18
27.600	12746.44
27.610	12755.70
27.620	12764.97
27.630	12774.24
27.640	12783.52
27.650	12792.80
27.660	12802.08
27.670	12811.37
27.680	12820.67
27.690	12829.97
27.700	12839.27
27.710	12848.58
27.720	12857.89
27.730	12867.21
27.740	12876.53
27.750	12885.86
27.760	12895.19
27.770	12904.53
27.780	12913.87
27.790	12923.21
27.800	12932.56
27.810	12941.92
27.820	12951.28
27.830	12960.64
27.840	12970.01
27.850	12979.38
27.860	12988.76
27.870	12998.14
27.880	13007.53
27.890	13016.92
27.900	13026.31
27.910	13035.71
27.920	13045.12
27.930	13054.53
27.940	13063.94
27.950	13073.36
27.960	13082.78
27.970	13092.21
27.980	13101.65
27.990	13111.08
28.000	13120.53
28.010	13129.97
28.020	13139.42
28.030	13148.88
28.040	13158.34
28.050	13167.81
28.060	13177.28
28.070	13186.75
28.080	13196.23
28.090	13205.71
28.100	13215.20
28.110	13224.70
28.120	13234.19
28.130	13243.70
28.140	13253.20
28.150	13262.72
28.160	13272.23
28.170	13281.76
28.180	13291.28
28.190	13300.81
28.200	13310.35
28.210	13319.89
28.220	13329.43
28.230	13338.98
28.240	13348.54
28.250	13358.10
28.260	13367.66
28.270	13377.23
28.280	13386.80
28.290	13396.38
28.300	13405.96
28.310	13415.55
28.320	13425.14
28.330	13434.74
28.340	13444.34
28.350	13453.95
28.360	13463.56
28.370	13473.18
28.380	13482.80
28.390	13492.42
28.400	13502.05
28.410	13511.69
28.420	13521.33
28.430	13530.97
28.440	13540.62
28.450	13550.28
28.460	13559.94
28.470	13569.60
28.480	13579.27
28.490	13588.94
28.500	13598.62
28.510	13608.30
28.520	13617.99
28.530	13627.69
28.540	13637.38
28.550	13647.08
28.560	13656.79
28.570	13666.50
28.580	13676.22
28.590	13685.94
28.600	13695.67
28.610	13705.40
28.620	13715.14
28.630	13724.88
28.640	13734.62
28.650	13744.37
28.660	13754.13
28.670	13763.89
28.680	13773.65
28.690	13783.42
28.700	13793.20
28.710	13802.98
28.720	13812.76
28.730	13822.55
28.740	13832.34
28.750	13842.14
28.760	13851.95
28.770	13861.76
28.780	13871.57
28.790	13881.39
28.800	13891.21
28.810	13901.04
28.820	13910.87
28.830	13920.71
28.840	13930.55
28.850	13940.40
28.860	13950.25
28.870	13960.11
28.880	13969.97
28.890	13979.84
28.900	13989.71
28.910	13999.59
28.920	14009.47
28.930	14019.36
28.940	14029.25
28.950	14039.15
28.960	14049.05
28.970	14058.95
28.980	14068.87
28.990	14078.78
29.000	14088.70
29.010	14098.63
29.020	14108.56
29.030	14118.50
29.040	14128.44
29.050	14138.38
29.060	14148.34
29.070	14158.29
29.080	14168.25
29.090	14178.22
29.100	14188.19
29.110	14198.17
29.120	14208.15
29.130	14218.13
29.140	14228.12
29.150	14238.12
29.160	14248.12
29.170	14258.12
29.180	14268.14
29.190	14278.15
29.200	14288.17
29.210	14298.20
29.220	14308.23
29.230	14318.26
29.240	14328.30
29.250	14338.35
29.260	14348.40
29.270	14358.46
29.280	14368.52
29.290	14378.58
29.300	14388.65
29.310	14398.73
29.320	14408.81
29.330	14418.90
29.340	14428.99
29.350	14439.08
29.360	14449.18
29.370	14459.29
29.380	14469.40
29.390	14479.52
29.400	14489.64
29.410	14499.76
29.420	14509.90
29.430	14520.03
29.440	14530.17
29.450	14540.32
29.460	14550.47
29.470	14560.63
29.480	14570.79
29.490	14580.96
29.500	14591.13
29.510	14601.30
29.520	14611.49
29.530	14621.67
29.540	14631.87
29.550	14642.06
29.560	14652.27
29.570	14662.47
29.580	14672.69
29.590	14682.90
29.600	14693.13
29.610	14703.35
29.620	14713.59
29.630	14723.82
29.640	14734.07
29.650	14744.32
29.660	14754.57
29.670	14764.83
29.680	14775.09
29.690	14785.36
29.700	14795.64
29.710	14805.91
29.720	14816.20
29.730	14826.49
29.740	14836.78
29.750	14847.08
29.760	14857.39
29.770	14867.70
29.780	14878.01
29.790	14888.33
29.800	14898.66
29.810	14908.99
29.820	14919.33
29.830	14929.67
29.840	14940.01
29.850	14950.37
29.860	14960.72
29.870	14971.08
29.880	14981.45
29.890	14991.82
29.900	15002.20
29.910	15012.58
29.920	15022.97
29.930	15033.37
29.940	15043.76
29.950	15054.17
29.960	15064.58
29.970	15074.99
29.980	15085.41
29.990	15095.84
30.000	15106.26
