t(c)	x(m)	y(m)	V(m/s)	theta_c(grad)	theta(grad)	alpha(grad)	omega_z(1/s)	M	Cxa	Cya_alpha	m(kg)	P(H)	g(m/s2)
21.700	2131.11	7934.51	727.986	72.744	85.000	0.000	0.0000	2.3607	0.5899	0.2500	821.00	56000.0	9.7822
21.800	2152.71	8004.03	731.543	72.721	85.000	0.000	0.0000	2.3745	0.5876	0.2500	819.00	56000.0	9.7820
21.900	2174.44	8073.89	735.116	72.699	85.000	0.000	0.0000	2.3883	0.5853	0.2500	817.00	56000.0	9.7818
22.000	2196.30	8144.07	738.705	72.676	85.000	0.000	0.0000	2.4023	0.5829	0.2500	815.00	56000.0	9.7816
22.100	2218.30	8214.59	742.312	72.653	85.000	0.000	0.0000	2.4164	0.5806	0.2500	813.00	56000.0	9.7814
22.200	2240.43	8285.45	745.936	72.631	85.000	0.000	0.0000	2.4306	0.5782	0.2500	811.00	56000.0	9.7811
22.300	2262.70	8356.64	749.578	72.608	85.000	0.000	0.0000	2.4449	0.5759	0.2500	809.00	56000.0	9.7809
22.400	2285.10	8428.17	753.237	72.586	85.000	0.000	0.0000	2.4592	0.5735	0.2500	807.00	56000.0	9.7807
22.500	2307.64	8500.04	756.915	72.564	85.000	0.000	0.0000	2.4737	0.5710	0.2500	805.00	56000.0	9.7805
22.600	2330.32	8572.25	760.611	72.542	85.000	0.000	0.0000	2.4883	0.5686	0.2500	803.00	56000.0	9.7803
22.700	2353.14	8644.81	764.326	72.519	85.000	0.000	0.0000	2.5030	0.5662	0.2500	801.00	56000.0	9.7800
22.800	2376.10	8717.71	768.061	72.497	85.000	0.000	0.0000	2.5178	0.5637	0.2500	799.00	56000.0	9.7798
22.900	2399.20	8790.96	771.814	72.475	85.000	0.000	0.0000	2.5327	0.5612	0.2500	797.00	56000.0	9.7796
23.000	2422.44	8864.56	775.588	72.454	85.000	0.000	0.0000	2.5477	0.5587	0.2500	795.00	56000.0	9.7794
23.100	2445.82	8938.51	779.382	72.432	85.000	0.000	0.0000	2.5628	0.5562	0.2500	793.00	56000.0	9.7791
23.200	2469.35	9012.82	783.196	72.410	85.000	0.000	0.0000	2.5781	0.5537	0.2500	791.00	56000.0	9.7789
23.300	2493.02	9087.47	787.031	72.389	85.000	0.000	0.0000	2.5934	0.5511	0.2500	789.00	56000.0	9.7787
23.400	2516.83	9162.49	790.887	72.367	85.000	0.000	0.0000	2.6089	0.5494	0.2500	787.00	56000.0	9.7784
23.500	2540.79	9237.86	794.760	72.346	85.000	0.000	0.0000	2.6245	0.5485	0.2500	785.00	56000.0	9.7782
23.600	2564.89	9313.59	798.649	72.324	85.000	0.000	0.0000	2.6402	0.5475	0.2500	783.00	56000.0	9.7780
23.700	2589.14	9389.69	802.553	72.303	85.000	0.000	0.0000	2.6559	0.5465	0.2500	781.00	56000.0	9.7777
23.800	2613.54	9466.15	806.472	72.282	85.000	0.000	0.0000	2.6718	0.5455	0.2500	779.00	56000.0	9.7775
23.900	2638.08	9542.97	810.407	72.260	85.000	0.000	0.0000	2.6878	0.5445	0.2500	777.00	56000.0	9.7773
24.000	2662.77	9620.16	814.358	72.239	85.000	0.000	0.0000	2.7039	0.5435	0.2500	775.00	56000.0	9.7770
24.100	2687.61	9697.71	818.325	72.218	85.000	0.000	0.0000	2.7201	0.5425	0.2500	773.00	56000.0	9.7768
24.200	2712.61	9775.63	822.309	72.198	85.000	0.000	0.0000	2.7364	0.5415	0.2500	771.00	56000.0	9.7766
24.300	2737.75	9853.93	826.310	72.177	85.000	0.000	0.0000	2.7528	0.5404	0.2500	769.00	56000.0	9.7763
24.400	2763.04	9932.59	830.328	72.156	85.000	0.000	0.0000	2.7694	0.5394	0.2500	767.00	56000.0	9.7761
24.500	2788.48	10011.63	834.363	72.135	85.000	0.000	0.0000	2.7860	0.5384	0.2500	765.00	56000.0	9.7758
24.600	2814.08	10091.04	838.416	72.115	85.000	0.000	0.0000	2.8028	0.5373	0.2500	763.00	56000.0	9.7756
24.700	2839.83	10170.83	842.488	72.094	85.000	0.000	0.0000	2.8197	0.5363	0.2500	761.00	56000.0	9.7753
24.800	2865.73	10251.00	846.577	72.074	85.000	0.000	0.0000	2.8367	0.5352	0.2500	759.00	56000.0	9.7751
24.900	2891.79	10331.55	850.686	72.053	85.000	0.000	0.0000	2.8538	0.5341	0.2500	757.00	56000.0	9.7749
25.000	2918.00	10412.48	854.813	72.033	85.000	0.000	0.0000	2.8711	0.5331	0.2500	755.00	56000.0	9.7746
25.100	2944.37	10493.79	858.960	72.013	85.000	0.000	0.0000	2.8884	0.5320	0.2500	753.00	56000.0	9.7744
25.200	2970.89	10575.49	863.126	71.993	85.000	0.000	0.0000	2.9060	0.5309	0.2500	751.00	56000.0	9.7741
25.300	2997.57	10657.57	867.312	71.973	85.000	0.000	0.0000	2.9236	0.5298	0.2500	749.00	56000.0	9.7738
25.400	3024.41	10740.05	871.518	71.953	85.000	0.000	0.0000	2.9414	0.5287	0.2500	747.00	56000.0	9.7736
25.500	3051.41	10822.91	875.745	71.933	85.000	0.000	0.0000	2.9593	0.5275	0.2500	745.00	56000.0	9.7733
25.600	3078.57	10906.17	879.992	71.913	85.000	0.000	0.0000	2.9773	0.5264	0.2500	743.00	56000.0	9.7731
25.700	3105.89	10989.82	884.260	71.893	85.000	0.000	0.0000	2.9955	0.5253	0.2500	741.00	56000.0	9.7728
25.800	3133.38	11073.87	888.550	71.874	85.000	0.000	0.0000	3.0113	0.5243	0.2500	739.00	56000.0	9.7726
25.900	3161.02	11158.31	892.872	71.854	85.000	0.000	0.0000	3.0260	0.5234	0.2500	737.00	56000.0	9.7723
26.000	3188.83	11243.16	897.221	71.834	85.000	0.000	0.0000	3.0407	0.5225	0.2500	735.00	56000.0	9.7721
26.100	3216.80	11328.41	901.596	71.815	85.000	0.000	0.0000	3.0555	0.5215	0.2500	733.00	56000.0	9.7718
26.200	3244.94	11414.06	905.999	71.796	85.000	0.000	0.0000	3.0705	0.5206	0.2500	731.00	56000.0	9.7715
26.300	3273.24	11500.13	910.429	71.776	85.000	0.000	0.0000	3.0855	0.5197	0.2500	729.00	56000.0	9.7713
26.400	3301.71	11586.61	914.887	71.757	85.000	0.000	0.0000	3.1006	0.5187	0.2500	727.00	56000.0	9.7710
26.500	3330.35	11673.50	919.373	71.738	85.000	0.000	0.0000	3.1158	0.5178	0.2500	725.00	56000.0	9.7707
26.600	3359.16	11760.80	923.887	71.719	85.000	0.000	0.0000	3.1311	0.5168	0.2500	723.00	56000.0	9.7705
26.700	3388.14	11848.53	928.429	71.700	85.000	0.000	0.0000	3.1465	0.5158	0.2500	721.00	56000.0	9.7702
26.800	3417.30	11936.68	933.000	71.681	85.000	0.000	0.0000	3.1620	0.5149	0.2500	719.00	56000.0	9.7699
26.900	3446.62	12025.25	937.599	71.662	85.000	0.000	0.0000	3.1776	0.5139	0.2500	717.00	56000.0	9.7697
27.000	3476.12	12114.25	942.228	71.643	85.000	0.000	0.0000	3.1932	0.5129	0.2500	715.00	56000.0	9.7694
27.100	3505.79	12203.67	946.886	71.625	85.000	0.000	0.0000	3.2090	0.5119	0.2500	713.00	56000.0	9.7691
27.200	3535.64	12293.53	951.573	71.606	85.000	0.000	0.0000	3.2249	0.5109	0.2500	711.00	56000.0	9.7688
27.300	3565.67	12383.83	956.290	71.587	85.000	0.000	0.0000	3.2409	0.5099	0.2500	709.00	56000.0	9.7686
27.400	3595.88	12474.56	961.037	71.569	85.000	0.000	0.0000	3.2570	0.5089	0.2500	707.00	56000.0	9.7683
27.500	3626.26	12565.74	965.815	71.550	85.000	0.000	0.0000	3.2732	0.5079	0.2500	705.00	56000.0	9.7680
27.600	3656.83	12657.35	970.623	71.532	85.000	0.000	0.0000	3.2895	0.5069	0.2500	703.00	56000.0	9.7677
27.700	3687.57	12749.42	975.461	71.514	85.000	0.000	0.0000	3.3059	0.5059	0.2500	701.00	56000.0	9.7674
27.800	3718.50	12841.93	980.331	71.496	85.000	0.000	0.0000	3.3224	0.5049	0.2500	699.00	56000.0	9.7671
27.900	3749.62	12934.90	985.232	71.478	85.000	0.000	0.0000	3.3390	0.5038	0.2500	697.00	56000.0	9.7669
28.000	3780.91	13028.32	990.164	71.459	85.000	0.000	0.0000	3.3557	0.5028	0.2500	695.00	56000.0	9.7666
28.100	3812.40	13122.19	995.128	71.441	85.000	0.000	0.0000	3.3725	0.5017	0.2500	693.00	56000.0	9.7663
28.200	3844.07	13216.53	1000.124	71.424	85.000	0.000	0.0000	3.3895	0.5007	0.2500	691.00	56000.0	9.7660
28.300	3875.93	13311.33	1005.152	71.406	85.000	0.000	0.0000	3.4065	0.4999	0.2500	689.00	56000.0	9.7657
28.400	3907.98	13406.60	1010.211	71.388	85.000	0.000	0.0000	3.4236	0.4995	0.2500	687.00	56000.0	9.7654
28.500	3940.22	13502.34	1015.299	71.370	85.000	0.000	0.0000	3.4409	0.4992	0.2500	685.00	56000.0	9.7651
28.600	3972.66	13598.55	1020.418	71.353	85.000	0.000	0.0000	3.4582	0.4989	0.2500	683.00	56000.0	9.7648
28.700	4005.29	13695.23	1025.566	71.335	85.000	0.000	0.0000	3.4757	0.4985	0.2500	681.00	56000.0	9.7645
28.800	4038.11	13792.40	1030.745	71.318	85.000	0.000	0.0000	3.4932	0.4982	0.2500	679.00	56000.0	9.7642
28.900	4071.12	13890.04	1035.954	71.300	85.000	0.000	0.0000	3.5109	0.4979	0.2500	677.00	56000.0	9.7639
29.000	4104.34	13988.17	1041.194	71.283	85.000	0.000	0.0000	3.5286	0.4975	0.2500	675.00	56000.0	9.7636
29.100	4137.75	14086.78	1046.465	71.266	85.000	0.000	0.0000	3.5465	0.4972	0.2500	673.00	56000.0	9.7633
29.200	4171.36	14185.88	1051.768	71.249	85.000	0.000	0.0000	3.5645	0.4968	0.2500	671.00	56000.0	9.7630
29.300	4205.17	14285.48	1057.102	71.232	85.000	0.000	0.0000	3.5826	0.4965	0.2500	669.00	56000.0	9.7627
29.400	4239.18	14385.57	1062.467	71.215	85.000	0.000	0.0000	3.6007	0.4961	0.2500	667.00	56000.0	9.7624
29.500	4273.39	14486.15	1067.865	71.198	85.000	0.000	0.0000	3.6190	0.4958	0.2500	665.00	56000.0	9.7621
29.600	4307.81	14587.24	1073.295	71.181	85.000	0.000	0.0000	3.6374	0.4954	0.2500	663.00	56000.0	9.7618
29.700	4342.44	14688.83	1078.758	71.164	85.000	0.000	0.0000	3.6559	0.4951	0.2500	661.00	56000.0	9.7615
29.800	4377.26	14790.93	1084.254	71.147	85.000	0.000	0.0000	3.6746	0.4947	0.2500	659.00	56000.0	9.7612
29.900	4412.30	14893.54	1089.782	71.130	85.000	0.000	0.0000	3.6933	0.4944	0.2500	657.00	56000.0	9.7609
30.000	4447.55	14996.66	1095.344	71.114	85.000	0.000	0.0000	3.7122	0.4940	0.2500	655.00	56000.0	9.7605
