N	t(c)	m(kg)	P(H)	V(m/s)	M	Cxa	alpha(grad)	theta_c(grad)	Cya_alpha	omega_z(1/s)	theta(grad)	y(m)	x(m)	g(m/s2)	x_dotc(m/s)	y_dotc(m/s)	V_dot(m/s2)
451	4.500	1165.00	56000.0	173.128	0.5111	0.3000	0.00	79.04	0.2500	0.0000	85.00	401.08	68.31	9.8054	32.905	169.972	37.391
452	4.510	1164.80	56000.0	173.502	0.5122	0.3000	0.00	79.04	0.2500	0.0000	85.00	402.78	68.64	9.8054	32.995	170.336	37.395
453	4.520	1164.60	56000.0	173.876	0.5133	0.3000	0.00	79.03	0.2500	0.0000	85.00	404.49	68.97	9.8054	33.084	170.699	37.399
454	4.530	1164.40	56000.0	174.250	0.5144	0.3000	0.00	79.03	0.2500	0.0000	85.00	406.19	69.30	9.8054	33.174	171.063	37.403
455	4.540	1164.20	56000.0	174.624	0.5155	0.3000	0.00	79.02	0.2500	0.0000	85.00	407.90	69.63	9.8054	33.263	171.426	37.407
456	4.550	1164.00	56000.0	174.998	0.5166	0.3000	0.00	79.01	0.2500	0.0000	85.00	409.62	69.96	9.8054	33.353	171.790	37.411
457	4.560	1163.80	56000.0	175.372	0.5178	0.3000	0.00	79.01	0.2500	0.0000	85.00	411.34	70.30	9.8054	33.443	172.154	37.415
458	4.570	1163.60	56000.0	175.746	0.5189	0.3000	0.00	79.00	0.2500	0.0000	85.00	413.06	70.63	9.8054	33.532	172.517	37.419
459	4.580	1163.40	56000.0	176.120	0.5200	0.3000	0.00	78.99	0.2500	0.0000	85.00	414.78	70.97	9.8054	33.622	172.881	37.422
460	4.590	1163.20	56000.0	176.494	0.5211	0.3000	0.00	78.99	0.2500	0.0000	85.00	416.51	71.30	9.8054	33.712	173.245	37.426
461	4.600	1163.00	56000.0	176.869	0.5222	0.3000	0.00	78.98	0.2500	0.0000	85.00	418.24	71.64	9.8054	33.802	173.609	37.430
462	4.610	1162.80	56000.0	177.243	0.5233	0.3000	0.00	78.98	0.2500	0.0000	85.00	419.98	71.98	9.8054	33.892	173.972	37.434
463	4.620	1162.60	56000.0	177.617	0.5245	0.3000	0.00	78.97	0.2500	0.0000	85.00	421.72	72.32	9.8053	33.982	174.336	37.438
464	4.630	1162.40	56000.0	177.992	0.5256	0.3000	0.00	78.96	0.2500	0.0000	85.00	423.46	72.66	9.8053	34.072	174.700	37.442
465	4.640	1162.20	56000.0	178.366	0.5267	0.3000	0.00	78.96	0.2500	0.0000	85.00	425.21	73.00	9.8053	34.162	175.064	37.445
466	4.650	1162.00	56000.0	178.741	0.5278	0.3000	0.00	78.95	0.2500	0.0000	85.00	426.96	73.34	9.8053	34.252	175.428	37.449
467	4.660	1161.80	56000.0	179.115	0.5289	0.3000	0.00	78.95	0.2500	0.0000	85.00	428.71	73.68	9.8053	34.343	175.792	37.453
468	4.670	1161.60	56000.0	179.490	0.5300	0.3000	0.00	78.94	0.2500	0.0000	85.00	430.47	74.03	9.8053	34.433	176.156	37.457
469	4.680	1161.40	56000.0	179.864	0.5312	0.3000	0.00	78.93	0.2500	0.0000	85.00	432.23	74.37	9.8053	34.523	176.520	37.461
470	4.690	1161.20	56000.0	180.239	0.5323	0.3000	0.00	78.93	0.2500	0.0000	85.00	434.00	74.71	9.8053	34.614	176.884	37.464
471	4.700	1161.00	56000.0	180.613	0.5334	0.3000	0.00	78.92	0.2500	0.0000	85.00	435.77	75.06	9.8053	34.704	177.248	37.468
472	4.710	1160.80	56000.0	180.988	0.5345	0.3000	0.00	78.92	0.2500	0.0000	85.00	437.54	75.41	9.8053	34.795	177.612	37.472
473	4.720	1160.60	56000.0	181.363	0.5356	0.3000	0.00	78.91	0.2500	0.0000	85.00	439.32	75.76	9.8053	34.885	177.976	37.476
474	4.730	1160.40	56000.0	181.738	0.5367	0.3000	0.00	78.90	0.2500	0.0000	85.00	441.10	76.10	9.8053	34.976	178.340	37.479
475	4.740	1160.20	56000.0	182.112	0.5379	0.3000	0.00	78.90	0.2500	0.0000	85.00	442.88	76.45	9.8053	35.067	178.704	37.483
476	4.750	1160.00	56000.0	182.487	0.5390	0.3000	0.00	78.89	0.2500	0.0000	85.00	444.67	76.81	9.8053	35.157	179.069	37.487
477	4.760	1159.80	56000.0	182.862	0.5401	0.3000	0.00	78.89	0.2500	0.0000	85.00	446.46	77.16	9.8053	35.248	179.433	37.491
478	4.770	1159.60	56000.0	183.237	0.5412	0.3000	0.00	78.88	0.2500	0.0000	85.00	448.25	77.51	9.8053	35.339	179.797	37.494
479	4.780	1159.40	56000.0	183.612	0.5423	0.3000	0.00	78.87	0.2500	0.0000	85.00	450.05	77.86	9.8053	35.430	180.161	37.498
480	4.790	1159.20	56000.0	183.987	0.5434	0.3000	0.00	78.87	0.2500	0.0000	85.00	451.85	78.22	9.8053	35.521	180.525	37.502
481	4.800	1159.00	56000.0	184.362	0.5446	0.3000	0.00	78.86	0.2500	0.0000	85.00	453.66	78.57	9.8053	35.612	180.890	37.505
482	4.810	1158.80	56000.0	184.737	0.5457	0.3000	0.00	78.86	0.2500	0.0000	85.00	455.47	78.93	9.8052	35.703	181.254	37.509
483	4.820	1158.60	56000.0	185.112	0.5468	0.3000	0.00	78.85	0.2500	0.0000	85.00	457.28	79.29	9.8052	35.794	181.618	37.513
484	4.830	1158.40	56000.0	185.487	0.5479	0.3000	0.00	78.84	0.2500	0.0000	85.00	459.09	79.64	9.8052	35.885	181.983	37.516
485	4.840	1158.20	56000.0	185.862	0.5490	0.3000	0.00	78.84	0.2500	0.0000	85.00	460.91	80.00	9.8052	35.976	182.347	37.520
486	4.850	1158.00	56000.0	186.238	0.5502	0.3002	0.00	78.83	0.2500	0.0000	85.00	462.74	80.36	9.8052	36.068	182.712	37.523
487	4.860	1157.80	56000.0	186.613	0.5513	0.3013	0.00	78.83	0.2500	0.0000	85.00	464.56	80.72	9.8052	36.159	183.076	37.522
488	4.870	1157.60	56000.0	186.988	0.5524	0.3024	0.00	78.82	0.2500	0.0000	85.00	466.40	81.08	9.8052	36.250	183.441	37.521
489	4.880	1157.40	56000.0	187.363	0.5535	0.3035	0.00	78.82	0.2500	0.0000	85.00	468.23	81.45	9.8052	36.342	183.805	37.520
490	4.890	1157.20	56000.0	187.738	0.5546	0.3046	0.00	78.81	0.2500	0.0000	85.00	470.07	81.81	9.8052	36.433	184.169	37.519
491	4.900	1157.00	56000.0	188.114	0.5558	0.3058	0.00	78.80	0.2500	0.0000	85.00	471.91	82.17	9.8052	36.525	184.534	37.518
492	4.910	1156.80	56000.0	188.489	0.5569	0.3069	0.00	78.80	0.2500	0.0000	85.00	473.75	82.54	9.8052	36.616	184.898	37.517
493	4.920	1156.60	56000.0	188.864	0.5580	0.3080	0.00	78.79	0.2500	0.0000	85.00	475.60	82.91	9.8052	36.708	185.262	37.516
494	4.930	1156.40	56000.0	189.239	0.5591	0.3091	0.00	78.79	0.2500	0.0000	85.00	477.46	83.27	9.8052	36.800	185.627	37.515
495	4.940	1156.20	56000.0	189.614	0.5602	0.3102	0.00	78.78	0.2500	0.0000	85.00	479.31	83.64	9.8052	36.891	185.991	37.513
496	4.950	1156.00	56000.0	189.989	0.5614	0.3114	0.00	78.78	0.2500	0.0000	85.00	481.17	84.01	9.8052	36.983	186.355	37.512
497	4.960	1155.80	56000.0	190.365	0.5625	0.3125	0.00	78.77	0.2500	0.0000	85.00	483.04	84.38	9.8052	37.075	186.719	37.511
498	4.970	1155.60	56000.0	190.740	0.5636	0.3136	0.00	78.76	0.2500	0.0000	85.00	484.90	84.75	9.8052	37.167	187.084	37.509
499	4.980	1155.40	56000.0	191.115	0.5647	0.3147	0.00	78.76	0.2500	0.0000	85.00	486.77	85.12	9.8051	37.259	187.448	37.508
500	4.990	1155.20	56000.0	191.490	0.5658	0.3158	0.00	78.75	0.2500	0.0000	85.00	488.65	85.49	9.8051	37.350	187.812	37.507
501	5.000	1155.00	56000.0	191.865	0.5670	0.3170	0.00	78.75	0.2500	0.0000	85.00	490.53	85.87	9.8051	37.442	188.176	37.505
502	5.010	1154.80	56000.0	192.240	0.5681	0.3181	0.00	78.74	0.2500	0.0000	85.00	492.41	86.24	9.8051	37.534	188.540	37.503
503	5.020	1154.60	56000.0	192.615	0.5692	0.3192	0.00	78.74	0.2500	0.0000	85.00	494.29	86.62	9.8051	37.626	188.904	37.502
504	5.030	1154.40	56000.0	192.990	0.5703	0.3203	0.00	78.73	0.2500	0.0000	85.00	496.18	86.99	9.8051	37.718	189.268	37.500
505	5.040	1154.20	56000.0	193.365	0.5714	0.3214	0.00	78.72	0.2500	0.0000	85.00	498.08	87.37	9.8051	37.811	189.632	37.498
506	5.050	1154.00	56000.0	193.740	0.5726	0.3226	0.00	78.72	0.2500	0.0000	85.00	499.97	87.75	9.8051	37.903	189.996	37.497
507	5.060	1153.80	56000.0	194.115	0.5737	0.3237	0.00	78.71	0.2500	0.0000	85.00	501.87	88.13	9.8051	37.995	190.360	37.495
508	5.070	1153.60	56000.0	194.490	0.5748	0.3248	0.00	78.71	0.2500	0.0000	85.00	503.78	88.51	9.8051	38.087	190.724	37.493
509	5.080	1153.40	56000.0	194.865	0.5759	0.3259	0.00	78.70	0.2500	0.0000	85.00	505.68	88.89	9.8051	38.180	191.088	37.491
510	5.090	1153.20	56000.0	195.240	0.5771	0.3271	0.00	78.70	0.2500	0.0000	85.00	507.59	89.27	9.8051	38.272	191.452	37.489
511	5.100	1153.00	56000.0	195.615	0.5782	0.3282	0.00	78.69	0.2500	0.0000	85.00	509.51	89.65	9.8051	38.364	191.816	37.487
512	5.110	1152.80	56000.0	195.989	0.5793	0.3293	0.00	78.68	0.2500	0.0000	85.00	511.43	90.04	9.8051	38.457	192.180	37.485
513	5.120	1152.60	56000.0	196.364	0.5804	0.3304	0.00	78.68	0.2500	0.0000	85.00	513.35	90.42	9.8051	38.549	192.543	37.483
514	5.130	1152.40	56000.0	196.739	0.5815	0.3315	0.00	78.67	0.2500	0.0000	85.00	515.27	90.81	9.8051	38.642	192.907	37.481
515	5.140	1152.20	56000.0	197.114	0.5827	0.3327	0.00	78.67	0.2500	0.0000	85.00	517.20	91.19	9.8051	38.734	193.271	37.479
516	5.150	1152.00	56000.0	197.489	0.5838	0.3338	0.00	78.66	0.2500	0.0000	85.00	519.14	91.58	9.8050	38.827	193.634	37.477
517	5.160	1151.80	56000.0	197.864	0.5849	0.3349	0.00	78.66	0.2500	0.0000	85.00	521.07	91.97	9.8050	38.919	193.998	37.475
518	5.170	1151.60	56000.0	198.238	0.5860	0.3360	0.00	78.65	0.2500	0.0000	85.00	523.01	92.36	9.8050	39.012	194.362	37.472
519	5.180	1151.40	56000.0	198.613	0.5871	0.3371	0.00	78.64	0.2500	0.0000	85.00	524.96	92.75	9.8050	39.105	194.725	37.470
520	5.190	1151.20	56000.0	198.988	0.5883	0.3383	0.00	78.64	0.2500	0.0000	85.00	526.90	93.14	9.8050	39.197	195.089	37.467
521	5.200	1151.00	56000.0	199.362	0.5894	0.3394	0.00	78.63	0.2500	0.0000	85.00	528.85	93.53	9.8050	39.290	195.452	37.465
522	5.210	1150.80	56000.0	199.737	0.5905	0.3405	0.00	78.63	0.2500	0.0000	85.00	530.81	93.92	9.8050	39.383	195.816	37.463
523	5.220	1150.60	56000.0	200.112	0.5916	0.3416	0.00	78.62	0.2500	0.0000	85.00	532.77	94.32	9.8050	39.476	196.179	37.460
524	5.230	1150.40	56000.0	200.486	0.5927	0.3427	0.00	78.62	0.2500	0.0000	85.00	534.73	94.71	9.8050	39.569	196.543	37.458
525	5.240	1150.20	56000.0	200.861	0.5939	0.3439	0.00	78.61	0.2500	0.0000	85.00	536.69	95.11	9.8050	39.662	196.906	37.455
526	5.250	1150.00	56000.0	201.235	0.5950	0.3450	0.00	78.61	0.2500	0.0000	85.00	538.66	95.51	9.8050	39.755	197.269	37.452
527	5.260	1149.80	56000.0	201.610	0.5961	0.3461	0.00	78.60	0.2500	0.0000	85.00	540.64	95.90	9.8050	39.848	197.633	37.450
528	5.270	1149.60	56000.0	201.984	0.5972	0.3472	0.00	78.60	0.2500	0.0000	85.00	542.61	96.30	9.8050	39.941	197.996	37.447
529	5.280	1149.40	56000.0	202.359	0.5983	0.3483	0.00	78.59	0.2500	0.0000	85.00	544.59	96.70	9.8050	40.034	198.359	37.444
530	5.290	1149.20	56000.0	202.733	0.5995	0.3495	0.00	78.58	0.2500	0.0000	85.00	546.57	97.10	9.8050	40.127	198.722	37.441
531	5.300	1149.00	56000.0	203.108	0.6006	0.3506	0.00	78.58	0.2500	0.0000	85.00	548.56	97.50	9.8050	40.220	199.086	37.438
532	5.310	1148.80	56000.0	203.482	0.6017	0.3517	0.00	78.57	0.2500	0.0000	85.00	550.55	97.90	9.8050	40.313	199.449	37.435
533	5.320	1148.60	56000.0	203.856	0.6028	0.3528	0.00	78.57	0.2500	0.0000	85.00	552.55	98.31	9.8049	40.407	199.812	37.432
534	5.330	1148.40	56000.0	204.231	0.6039	0.3539	0.00	78.56	0.2500	0.0000	85.00	554.55	98.71	9.8049	40.500	200.175	37.429
535	5.340	1148.20	56000.0	204.605	0.6051	0.3551	0.00	78.56	0.2500	0.0000	85.00	556.55	99.12	9.8049	40.593	200.538	37.426
536	5.350	1148.00	56000.0	204.979	0.6062	0.3562	0.00	78.55	0.2500	0.0000	85.00	558.55	99.52	9.8049	40.686	200.901	37.423
537	5.360	1147.80	56000.0	205.354	0.6073	0.3573	0.00	78.55	0.2500	0.0000	85.00	560.56	99.93	9.8049	40.780	201.264	37.420
538	5.370	1147.60	56000.0	205.728	0.6084	0.3584	0.00	78.54	0.2500	0.0000	85.00	562.57	100.34	9.8049	40.873	201.627	37.417
539	5.380	1147.40	56000.0	206.102	0.6096	0.3596	0.00	78.53	0.2500	0.0000	85.00	564.59	100.75	9.8049	40.967	201.989	37.413
540	5.390	1147.20	56000.0	206.476	0.6107	0.3607	0.00	78.53	0.2500	0.0000	85.00	566.61	101.16	9.8049	41.060	202.352	37.410
541	5.400	1147.00	56000.0	206.850	0.6118	0.3618	0.00	78.52	0.2500	0.0000	85.00	568.63	101.57	9.8049	41.154	202.715	37.407
542	5.410	1146.80	56000.0	207.224	0.6129	0.3629	0.00	78.52	0.2500	0.0000	85.00	570.66	101.98	9.8049	41.247	203.078	37.403
543	5.420	1146.60	56000.0	207.598	0.6140	0.3640	0.00	78.51	0.2500	0.0000	85.00	572.69	102.39	9.8049	41.341	203.440	37.400
544	5.430	1146.40	56000.0	207.972	0.6152	0.3652	0.00	78.51	0.2500	0.0000	85.00	574.73	102.80	9.8049	41.435	203.803	37.396
545	5.440	1146.20	56000.0	208.346	0.6163	0.3663	0.00	78.50	0.2500	0.0000	85.00	576.76	103.22	9.8049	41.528	204.165	37.393
546	5.450	1146.00	56000.0	208.720	0.6174	0.3674	0.00	78.50	0.2500	0.0000	85.00	578.81	103.63	9.8049	41.622	204.528	37.389
547	5.460	1145.80	56000.0	209.094	0.6185	0.3685	0.00	78.49	0.2500	0.0000	85.00	580.85	104.05	9.8049	41.716	204.890	37.385
548	5.470	1145.60	56000.0	209.468	0.6196	0.3696	0.00	78.49	0.2500	0.0000	85.00	582.90	104.47	9.8049	41.810	205.253	37.382
549	5.480	1145.40	56000.0	209.842	0.6208	0.3708	0.00	78.48	0.2500	0.0000	85.00	584.95	104.89	9.8048	41.903	205.615	37.378
550	5.490	1145.20	56000.0	210.215	0.6219	0.3719	0.00	78.48	0.2500	0.0000	85.00	587.01	105.30	9.8048	41.997	205.978	37.374
551	5.500	1145.00	56000.0	210.589	0.6230	0.3730	0.00	78.47	0.2500	0.0000	85.00	589.07	105.72	9.8048	42.091	206.340	37.370
552	5.510	1144.80	56000.0	210.963	0.6241	0.3741	0.00	78.47	0.2500	0.0000	85.00	591.13	106.15	9.8048	42.185	206.702	37.366
553	5.520	1144.60	56000.0	211.337	0.6252	0.3752	0.00	78.46	0.2500	0.0000	85.00	593.20	106.57	9.8048	42.279	207.064	37.363
554	5.530	1144.40	56000.0	211.710	0.6264	0.3764	0.00	78.45	0.2500	0.0000	85.00	595.27	106.99	9.8048	42.373	207.426	37.359
555	5.540	1144.20	56000.0	212.084	0.6275	0.3775	0.00	78.45	0.2500	0.0000	85.00	597.34	107.41	9.8048	42.467	207.789	37.354
556	5.550	1144.00	56000.0	212.457	0.6286	0.3786	0.00	78.44	0.2500	0.0000	85.00	599.42	107.84	9.8048	42.561	208.151	37.350
557	5.560	1143.80	56000.0	212.831	0.6297	0.3797	0.00	78.44	0.2500	0.0000	85.00	601.50	108.26	9.8048	42.655	208.513	37.346
558	5.570	1143.60	56000.0	213.204	0.6308	0.3808	0.00	78.43	0.2500	0.0000	85.00	603.59	108.69	9.8048	42.749	208.875	37.342
559	5.580	1143.40	56000.0	213.578	0.6320	0.3820	0.00	78.43	0.2500	0.0000	85.00	605.68	109.12	9.8048	42.844	209.236	37.338
560	5.590	1143.20	56000.0	213.951	0.6331	0.3831	0.00	78.42	0.2500	0.0000	85.00	607.77	109.55	9.8048	42.938	209.598	37.334
561	5.600	1143.00	56000.0	214.324	0.6342	0.3842	0.00	78.42	0.2500	0.0000	85.00	609.87	109.98	9.8048	43.032	209.960	37.329
562	5.610	1142.80	56000.0	214.698	0.6353	0.3853	0.00	78.41	0.2500	0.0000	85.00	611.97	110.41	9.8048	43.126	210.322	37.325
563	5.620	1142.60	56000.0	215.071	0.6364	0.3864	0.00	78.41	0.2500	0.0000	85.00	614.07	110.84	9.8048	43.221	210.683	37.320
564	5.630	1142.40	56000.0	215.444	0.6376	0.3876	0.00	78.40	0.2500	0.0000	85.00	616.18	111.27	9.8047	43.315	211.045	37.316
565	5.640	1142.20	56000.0	215.817	0.6387	0.3887	0.00	78.40	0.2500	0.0000	85.00	618.29	111.70	9.8047	43.409	211.407	37.311
566	5.650	1142.00	56000.0	216.190	0.6398	0.3898	0.00	78.39	0.2500	0.0000	85.00	620.40	112.14	9.8047	43.504	211.768	37.307
567	5.660	1141.80	56000.0	216.564	0.6409	0.3909	0.00	78.39	0.2500	0.0000	85.00	622.52	112.57	9.8047	43.598	212.130	37.302
568	5.670	1141.60	56000.0	216.937	0.6420	0.3920	0.00	78.38	0.2500	0.0000	85.00	624.64	113.01	9.8047	43.693	212.491	37.298
569	5.680	1141.40	56000.0	217.310	0.6432	0.3932	0.00	78.38	0.2500	0.0000	85.00	626.76	113.44	9.8047	43.787	212.852	37.293
570	5.690	1141.20	56000.0	217.682	0.6443	0.3943	0.00	78.37	0.2500	0.0000	85.00	628.89	113.88	9.8047	43.882	213.214	37.288
571	5.700	1141.00	56000.0	218.055	0.6454	0.3954	0.00	78.37	0.2500	0.0000	85.00	631.02	114.32	9.8047	43.976	213.575	37.283
572	5.710	1140.80	56000.0	218.428	0.6465	0.3965	0.00	78.36	0.2500	0.0000	85.00	633.16	114.76	9.8047	44.071	213.936	37.278
573	5.720	1140.60	56000.0	218.801	0.6476	0.3976	0.00	78.35	0.2500	0.0000	85.00	635.30	115.20	9.8047	44.165	214.297	37.273
574	5.730	1140.40	56000.0	219.174	0.6488	0.3988	0.00	78.35	0.2500	0.0000	85.00	637.44	115.64	9.8047	44.260	214.658	37.268
575	5.740	1140.20	56000.0	219.546	0.6499	0.3999	0.00	78.34	0.2500	0.0000	85.00	639.59	116.09	9.8047	44.355	215.019	37.263
576	5.750	1140.00	56000.0	219.919	0.6510	0.4010	0.00	78.34	0.2500	0.0000	85.00	641.74	116.53	9.8047	44.449	215.380	37.258
577	5.760	1139.80	56000.0	220.292	0.6521	0.4021	0.00	78.33	0.2500	0.0000	85.00	643.89	116.97	9.8047	44.544	215.741	37.253
578	5.770	1139.60	56000.0	220.664	0.6532	0.4032	0.00	78.33	0.2500	0.0000	85.00	646.05	117.42	9.8047	44.639	216.102	37.248
579	5.780	1139.40	56000.0	221.037	0.6543	0.4043	0.00	78.32	0.2500	0.0000	85.00	648.21	117.87	9.8047	44.734	216.463	37.243
580	5.790	1139.20	56000.0	221.409	0.6555	0.4055	0.00	78.32	0.2500	0.0000	85.00	650.38	118.31	9.8046	44.829	216.823	37.238
581	5.800	1139.00	56000.0	221.781	0.6566	0.4066	0.00	78.31	0.2500	0.0000	85.00	652.54	118.76	9.8046	44.923	217.184	37.232
582	5.810	1138.80	56000.0	222.154	0.6577	0.4077	0.00	78.31	0.2500	0.0000	85.00	654.72	119.21	9.8046	45.018	217.545	37.227
583	5.820	1138.60	56000.0	222.526	0.6588	0.4088	0.00	78.30	0.2500	0.0000	85.00	656.89	119.66	9.8046	45.113	217.905	37.221
584	5.830	1138.40	56000.0	222.898	0.6599	0.4099	0.00	78.30	0.2500	0.0000	85.00	659.07	120.11	9.8046	45.208	218.266	37.216
585	5.840	1138.20	56000.0	223.270	0.6611	0.4111	0.00	78.29	0.2500	0.0000	85.00	661.25	120.56	9.8046	45.303	218.626	37.210
586	5.850	1138.00	56000.0	223.642	0.6622	0.4122	0.00	78.29	0.2500	0.0000	85.00	663.44	121.02	9.8046	45.398	218.986	37.205
587	5.860	1137.80	56000.0	224.015	0.6633	0.4133	0.00	78.28	0.2500	0.0000	85.00	665.63	121.47	9.8046	45.493	219.346	37.199
588	5.870	1137.60	56000.0	224.387	0.6644	0.4144	0.00	78.28	0.2500	0.0000	85.00	667.82	121.93	9.8046	45.588	219.707	37.194
589	5.880	1137.40	56000.0	224.758	0.6655	0.4155	0.00	78.27	0.2500	0.0000	85.00	670.02	122.38	9.8046	45.683	220.067	37.188
590	5.890	1137.20	56000.0	225.130	0.6666	0.4166	0.00	78.27	0.2500	0.0000	85.00	672.22	122.84	9.8046	45.779	220.427	37.182
591	5.900	1137.00	56000.0	225.502	0.6678	0.4178	0.00	78.26	0.2500	0.0000	85.00	674.42	123.30	9.8046	45.874	220.787	37.176
592	5.910	1136.80	56000.0	225.874	0.6689	0.4189	0.00	78.26	0.2500	0.0000	85.00	676.63	123.76	9.8046	45.969	221.147	37.170
593	5.920	1136.60	56000.0	226.246	0.6700	0.4200	0.00	78.25	0.2500	0.0000	85.00	678.84	124.22	9.8046	46.064	221.507	37.164
594	5.930	1136.40	56000.0	226.617	0.6711	0.4211	0.00	78.25	0.2500	0.0000	85.00	681.06	124.68	9.8045	46.159	221.866	37.158
595	5.940	1136.20	56000.0	226.989	0.6722	0.4222	0.00	78.24	0.2500	0.0000	85.00	683.28	125.14	9.8045	46.255	222.226	37.152
596	5.950	1136.00	56000.0	227.360	0.6734	0.4234	0.00	78.24	0.2500	0.0000	85.00	685.50	125.60	9.8045	46.350	222.586	37.146
597	5.960	1135.80	56000.0	227.732	0.6745	0.4245	0.00	78.23	0.2500	0.0000	85.00	687.73	126.06	9.8045	46.445	222.945	37.140
598	5.970	1135.60	56000.0	228.103	0.6756	0.4256	0.00	78.23	0.2500	0.0000	85.00	689.96	126.53	9.8045	46.541	223.305	37.134
599	5.980	1135.40	56000.0	228.475	0.6767	0.4267	0.00	78.22	0.2500	0.0000	85.00	692.19	126.99	9.8045	46.636	223.664	37.128
600	5.990	1135.20	56000.0	228.846	0.6778	0.4278	0.00	78.22	0.2500	0.0000	85.00	694.43	127.46	9.8045	46.731	224.024	37.122
601	6.000	1135.00	56000.0	229.217	0.6789	0.4289	0.00	78.21	0.2500	0.0000	85.00	696.67	127.93	9.8045	46.827	224.383	37.115
602	6.010	1134.80	56000.0	229.588	0.6801	0.4301	0.00	78.21	0.2500	0.0000	85.00	698.91	128.40	9.8045	46.922	224.742	37.109
603	6.020	1134.60	56000.0	229.959	0.6812	0.4312	0.00	78.20	0.2500	0.0000	85.00	701.16	128.86	9.8045	47.018	225.101	37.102
604	6.030	1134.40	56000.0	230.330	0.6823	0.4323	0.00	78.20	0.2500	0.0000	85.00	703.41	129.33	9.8045	47.113	225.460	37.096
605	6.040	1134.20	56000.0	230.701	0.6834	0.4334	0.00	78.19	0.2500	0.0000	85.00	705.66	129.81	9.8045	47.209	225.819	37.089
606	6.050	1134.00	56000.0	231.072	0.6845	0.4345	0.00	78.19	0.2500	0.0000	85.00	707.92	130.28	9.8045	47.304	226.178	37.083
607	6.060	1133.80	56000.0	231.443	0.6856	0.4356	0.00	78.18	0.2500	0.0000	85.00	710.18	130.75	9.8045	47.400	226.537	37.076
608	6.070	1133.60	56000.0	231.814	0.6868	0.4368	0.00	78.18	0.2500	0.0000	85.00	712.45	131.22	9.8045	47.496	226.896	37.069
609	6.080	1133.40	56000.0	232.184	0.6879	0.4379	0.00	78.17	0.2500	0.0000	85.00	714.72	131.70	9.8044	47.591	227.255	37.063
610	6.090	1133.20	56000.0	232.555	0.6890	0.4390	0.00	78.17	0.2500	0.0000	85.00	716.99	132.18	9.8044	47.687	227.613	37.056
611	6.100	1133.00	56000.0	232.926	0.6901	0.4401	0.00	78.16	0.2500	0.0000	85.00	719.27	132.65	9.8044	47.783	227.972	37.049
612	6.110	1132.80	56000.0	233.296	0.6912	0.4412	0.00	78.16	0.2500	0.0000	85.00	721.55	133.13	9.8044	47.878	228.330	37.042
613	6.120	1132.60	56000.0	233.667	0.6923	0.4423	0.00	78.15	0.2500	0.0000	85.00	723.83	133.61	9.8044	47.974	228.689	37.035
614	6.130	1132.40	56000.0	234.037	0.6935	0.4435	0.00	78.15	0.2500	0.0000	85.00	726.12	134.09	9.8044	48.070	229.047	37.028
615	6.140	1132.20	56000.0	234.407	0.6946	0.4446	0.00	78.14	0.2500	0.0000	85.00	728.41	134.57	9.8044	48.166	229.405	37.021
616	6.150	1132.00	56000.0	234.777	0.6957	0.4457	0.00	78.14	0.2500	0.0000	85.00	730.70	135.05	9.8044	48.261	229.764	37.014
617	6.160	1131.80	56000.0	235.148	0.6968	0.4468	0.00	78.13	0.2500	0.0000	85.00	733.00	135.53	9.8044	48.357	230.122	37.007
618	6.170	1131.60	56000.0	235.518	0.6979	0.4479	0.00	78.13	0.2500	0.0000	85.00	735.30	136.02	9.8044	48.453	230.480	37.000
619	6.180	1131.40	56000.0	235.888	0.6990	0.4490	0.00	78.12	0.2500	0.0000	85.00	737.60	136.50	9.8044	48.549	230.838	36.993
620	6.190	1131.20	56000.0	236.258	0.7001	0.4501	0.00	78.12	0.2500	0.0000	85.00	739.91	136.99	9.8044	48.645	231.195	36.985
621	6.200	1131.00	56000.0	236.627	0.7013	0.4513	0.00	78.11	0.2500	0.0000	85.00	742.22	137.47	9.8044	48.741	231.553	36.978
622	6.210	1130.80	56000.0	236.997	0.7024	0.4524	0.00	78.11	0.2500	0.0000	85.00	744.54	137.96	9.8044	48.837	231.911	36.970
623	6.220	1130.60	56000.0	237.367	0.7035	0.4535	0.00	78.10	0.2500	0.0000	85.00	746.86	138.45	9.8043	48.933	232.268	36.963
624	6.230	1130.40	56000.0	237.737	0.7046	0.4546	0.00	78.10	0.2500	0.0000	85.00	749.18	138.94	9.8043	49.029	232.626	36.955
625	6.240	1130.20	56000.0	238.106	0.7057	0.4557	0.00	78.09	0.2500	0.0000	85.00	751.51	139.43	9.8043	49.125	232.983	36.948
626	6.250	1130.00	56000.0	238.476	0.7068	0.4568	0.00	78.09	0.2500	0.0000	85.00	753.84	139.92	9.8043	49.221	233.341	36.940
627	6.260	1129.80	56000.0	238.845	0.7079	0.4579	0.00	78.08	0.2500	0.0000	85.00	756.17	140.41	9.8043	49.317	233.698	36.933
628	6.270	1129.60	56000.0	239.214	0.7091	0.4591	0.00	78.08	0.2500	0.0000	85.00	758.51	140.91	9.8043	49.413	234.055	36.925
629	6.280	1129.40	56000.0	239.584	0.7102	0.4602	0.00	78.07	0.2500	0.0000	85.00	760.85	141.40	9.8043	49.509	234.412	36.917
630	6.290	1129.20	56000.0	239.953	0.7113	0.4613	0.00	78.07	0.2500	0.0000	85.00	763.19	141.90	9.8043	49.605	234.769	36.909
