t(c)	V(m/s)
17.470	589.199
17.480	589.507
17.490	589.816
17.500	590.124
17.510	590.432
17.520	590.740
17.530	591.049
17.540	591.357
17.550	591.666
17.560	591.975
17.570	592.283
17.580	592.592
17.590	592.901
17.600	593.210
17.610	593.519
17.620	593.828
17.630	594.138
17.640	594.447
17.650	594.756
17.660	595.066
17.670	595.376
17.680	595.685
17.690	595.995
17.700	596.305
17.710	596.615
17.720	596.925
17.730	597.235
17.740	597.545
17.750	597.855
17.760	598.166
17.770	598.476
17.780	598.787
17.790	599.097
17.800	599.408
17.810	599.719
17.820	600.029
17.830	600.340
17.840	600.651
17.850	600.963
17.860	601.274
17.870	601.585
17.880	601.897
17.890	602.208
17.900	602.520
17.910	602.831
17.920	603.143
17.930	603.455
17.940	603.767
17.950	604.079
17.960	604.391
17.970	604.703
17.980	605.015
17.990	605.328
18.000	605.640
18.010	605.953
18.020	606.265
18.030	606.578
18.040	606.891
18.050	607.204
18.060	607.517
18.070	607.830
18.080	608.143
18.090	608.457
18.100	608.770
18.110	609.084
18.120	609.397
18.130	609.711
18.140	610.025
18.150	610.339
18.160	610.652
18.170	610.967
18.180	611.281
18.190	611.595
18.200	611.909
18.210	612.224
18.220	612.538
18.230	612.853
18.240	613.168
18.250	613.483
18.260	613.798
18.270	614.113
18.280	614.428
18.290	614.743
18.300	615.058
18.310	615.374
18.320	615.689
18.330	616.005
18.340	616.321
18.350	616.637
18.360	616.953
18.370	617.269
18.380	617.585
18.390	617.901
18.400	618.217
18.410	618.534
18.420	618.850
18.430	619.167
18.440	619.484
18.450	619.801
18.460	620.118
18.470	620.435
18.480	620.752
18.490	621.069
18.500	621.386
18.510	621.704
18.520	622.022
18.530	622.339
18.540	622.657
18.550	622.975
18.560	623.293
18.570	623.611
18.580	623.929
18.590	624.248
18.600	624.566
18.610	624.885
18.620	625.203
18.630	625.522
18.640	625.841
18.650	626.160
18.660	626.479
18.670	626.798
18.680	627.118
18.690	627.437
18.700	627.757
18.710	628.076
18.720	628.396
18.730	628.716
18.740	629.036
18.750	629.356
18.760	629.676
18.770	629.996
18.780	630.317
18.790	630.637
18.800	630.958
18.810	631.279
18.820	631.600
18.830	631.921
18.840	632.242
18.850	632.563
18.860	632.884
18.870	633.206
18.880	633.527
18.890	633.849
18.900	634.170
18.910	634.492
18.920	634.814
18.930	635.136
18.940	635.458
18.950	635.780
18.960	636.102
18.970	636.424
18.980	636.746
18.990	637.069
19.000	637.391
19.010	637.714
19.020	638.037
19.030	638.359
19.040	638.682
19.050	639.005
19.060	639.328
19.070	639.651
19.080	639.975
19.090	640.298
19.100	640.622
19.110	640.945
19.120	641.269
19.130	641.592
19.140	641.916
19.150	642.240
19.160	642.564
19.170	642.888
19.180	643.212
19.190	643.537
19.200	643.861
19.210	644.186
19.220	644.510
19.230	644.835
19.240	645.160
19.250	645.484
19.260	645.809
19.270	646.135
19.280	646.460
19.290	646.785
19.300	647.110
19.310	647.436
19.320	647.761
19.330	648.087
19.340	648.413
19.350	648.739
19.360	649.065
19.370	649.391
19.380	649.717
19.390	650.043
19.400	650.369
19.410	650.696
19.420	651.022
19.430	651.349
19.440	651.676
19.450	652.003
19.460	652.330
19.470	652.657
19.480	652.984
19.490	653.311
19.500	653.638
19.510	653.966
19.520	654.294
19.530	654.621
19.540	654.949
19.550	655.277
19.560	655.605
19.570	655.933
19.580	656.261
19.590	656.590
19.600	656.918
19.610	657.247
19.620	657.575
19.630	657.904
19.640	658.233
19.650	658.562
19.660	658.891
19.670	659.220
19.680	659.549
19.690	659.879
19.700	660.208
19.710	660.538
19.720	660.867
19.730	661.197
19.740	661.527
19.750	661.857
19.760	662.187
19.770	662.518
19.780	662.848
19.790	663.179
19.800	663.509
19.810	663.840
19.820	664.171
19.830	664.502
19.840	664.833
19.850	665.164
19.860	665.495
19.870	665.826
19.880	666.158
19.890	666.490
19.900	666.821
19.910	667.153
19.920	667.485
19.930	667.817
19.940	668.149
19.950	668.482
19.960	668.814
19.970	669.146
19.980	669.479
19.990	669.812
20.000	670.145
20.010	670.478
20.020	670.811
20.030	671.144
20.040	671.477
20.050	671.811
20.060	672.144
20.070	672.478
20.080	672.812
20.090	673.146
20.100	673.480
20.110	673.814
20.120	674.148
20.130	674.483
20.140	674.817
20.150	675.152
20.160	675.487
20.170	675.822
20.180	676.157
20.190	676.492
20.200	676.827
20.210	677.162
20.220	677.498
20.230	677.833
20.240	678.169
20.250	678.505
20.260	678.841
20.270	679.177
20.280	679.513
20.290	679.850
20.300	680.186
20.310	680.523
20.320	680.859
20.330	681.196
20.340	681.533
20.350	681.870
20.360	682.208
20.370	682.545
20.380	682.882
20.390	683.220
20.400	683.558
20.410	683.896
20.420	684.234
20.430	684.572
20.440	684.910
20.450	685.248
20.460	685.587
20.470	685.925
20.480	686.264
20.490	686.603
20.500	686.942
20.510	687.281
20.520	687.621
20.530	687.960
20.540	688.300
20.550	688.639
20.560	688.979
20.570	689.319
20.580	689.659
20.590	689.999
20.600	690.339
20.610	690.680
20.620	691.021
20.630	691.361
20.640	691.702
20.650	692.043
20.660	692.384
20.670	692.725
20.680	693.067
20.690	693.408
20.700	693.750
20.710	694.092
20.720	694.434
20.730	694.776
20.740	695.118
20.750	695.460
20.760	695.803
20.770	696.146
20.780	696.488
20.790	696.831
20.800	697.174
20.810	697.517
20.820	697.861
20.830	698.204
20.840	698.548
20.850	698.891
20.860	699.235
20.870	699.579
20.880	699.923
20.890	700.268
20.900	700.612
20.910	700.957
20.920	701.301
20.930	701.646
20.940	701.991
20.950	702.336
20.960	702.682
20.970	703.027
20.980	703.373
20.990	703.718
21.000	704.064
21.010	704.410
21.020	704.756
21.030	705.102
21.040	705.449
21.050	705.795
21.060	706.142
21.070	706.489
21.080	706.836
21.090	707.183
21.100	707.530
21.110	707.878
21.120	708.225
21.130	708.573
21.140	708.921
21.150	709.269
21.160	709.617
21.170	709.966
21.180	710.314
21.190	710.663
21.200	711.011
21.210	711.360
21.220	711.709
21.230	712.059
21.240	712.408
21.250	712.757
21.260	713.107
21.270	713.457
21.280	713.807
21.290	714.157
21.300	714.507
21.310	714.858
21.320	715.208
21.330	715.559
21.340	715.910
21.350	716.261
21.360	716.612
21.370	716.963
21.380	717.315
21.390	717.667
21.400	718.018
21.410	718.370
21.420	718.722
21.430	719.075
21.440	719.427
21.450	719.780
21.460	720.132
21.470	720.485
21.480	720.838
21.490	721.192
21.500	721.545
21.510	721.899
21.520	722.252
21.530	722.606
21.540	722.960
21.550	723.314
21.560	723.669
21.570	724.023
21.580	724.378
21.590	724.732
21.600	725.087
21.610	725.443
21.620	725.798
21.630	726.153
21.640	726.509
21.650	726.865
21.660	727.221
21.670	727.577
21.680	727.933
21.690	728.289
21.700	728.646
21.710	729.003
21.720	729.360
21.730	729.717
21.740	730.074
21.750	730.431
21.760	730.789
21.770	731.147
21.780	731.504
21.790	731.863
21.800	732.221
21.810	732.579
21.820	732.938
21.830	733.296
21.840	733.655
21.850	734.014
21.860	734.374
21.870	734.733
21.880	735.093
21.890	735.452
21.900	735.812
21.910	736.172
21.920	736.533
21.930	736.893
21.940	737.254
21.950	737.614
21.960	737.975
21.970	738.336
21.980	738.698
21.990	739.059
22.000	739.421
22.010	739.783
22.020	740.145
22.030	740.507
22.040	740.869
22.050	741.231
22.060	741.594
22.070	741.957
22.080	742.320
22.090	742.683
22.100	743.047
22.110	743.410
22.120	743.774
22.130	744.138
22.140	744.502
22.150	744.866
22.160	745.230
22.170	745.595
22.180	745.960
22.190	746.325
22.200	746.690
22.210	747.055
22.220	747.421
22.230	747.786
22.240	748.152
22.250	748.518
22.260	748.884
22.270	749.251
22.280	749.617
22.290	749.984
22.300	750.351
22.310	750.718
22.320	751.086
22.330	751.453
22.340	751.821
22.350	752.189
22.360	752.557
22.370	752.925
22.380	753.293
22.390	753.662
22.400	754.031
22.410	754.400
22.420	754.769
22.430	755.138
22.440	755.508
22.450	755.877
22.460	756.247
22.470	756.617
22.480	756.987
22.490	757.358
22.500	757.729
22.510	758.099
22.520	758.470
22.530	758.842
22.540	759.213
22.550	759.585
22.560	759.956
22.570	760.328
22.580	760.700
22.590	761.073
22.600	761.445
22.610	761.818
22.620	762.191
22.630	762.564
22.640	762.937
22.650	763.311
22.660	763.684
22.670	764.058
22.680	764.432
22.690	764.807
22.700	765.181
22.710	765.556
22.720	765.931
22.730	766.306
22.740	766.681
22.750	767.056
22.760	767.432
22.770	767.808
22.780	768.184
22.790	768.560
22.800	768.936
22.810	769.313
22.820	769.690
22.830	770.067
22.840	770.444
22.850	770.822
22.860	771.199
22.870	771.577
22.880	771.955
22.890	772.333
22.900	772.712
22.910	773.090
22.920	773.469
22.930	773.848
22.940	774.227
22.950	774.607
22.960	774.986
22.970	775.366
22.980	775.746
22.990	776.126
23.000	776.507
23.010	776.887
23.020	777.268
23.030	777.649
23.040	778.031
23.050	778.412
23.060	778.794
23.070	779.176
23.080	779.558
23.090	779.940
23.100	780.322
23.110	780.705
23.120	781.088
23.130	781.471
23.140	781.855
23.150	782.238
23.160	782.622
23.170	783.006
23.180	783.390
23.190	783.774
23.200	784.159
23.210	784.544
23.220	784.929
23.230	785.314
23.240	785.699
23.250	786.085
23.260	786.471
23.270	786.857
23.280	787.243
23.290	787.630
23.300	788.016
23.310	788.403
23.320	788.790
23.330	789.178
23.340	789.565
23.350	789.952
23.360	790.340
23.370	790.728
23.380	791.116
23.390	791.504
23.400	791.892
23.410	792.281
23.420	792.669
23.430	793.058
23.440	793.447
23.450	793.836
23.460	794.225
23.470	794.614
23.480	795.004
23.490	795.393
23.500	795.783
23.510	796.173
23.520	796.563
23.530	796.953
23.540	797.344
23.550	797.734
23.560	798.125
23.570	798.516
23.580	798.907
23.590	799.298
23.600	799.689
23.610	800.081
23.620	800.472
23.630	800.864
23.640	801.256
23.650	801.648
23.660	802.041
23.670	802.433
23.680	802.825
23.690	803.218
23.700	803.611
23.710	804.004
23.720	804.397
23.730	804.791
23.740	805.184
23.750	805.578
23.760	805.972
23.770	806.366
23.780	806.760
23.790	807.154
23.800	807.548
23.810	807.943
23.820	808.338
23.830	808.733
23.840	809.128
23.850	809.523
23.860	809.919
23.870	810.314
23.880	810.710
23.890	811.106
23.900	811.502
23.910	811.898
23.920	812.295
23.930	812.691
23.940	813.088
23.950	813.485
23.960	813.882
23.970	814.279
23.980	814.677
23.990	815.074
24.000	815.472
24.010	815.870
24.020	816.268
24.030	816.666
24.040	817.064
24.050	817.463
24.060	817.862
24.070	818.261
24.080	818.660
24.090	819.059
24.100	819.458
24.110	819.858
24.120	820.258
24.130	820.657
24.140	821.058
24.150	821.458
24.160	821.858
24.170	822.259
24.180	822.660
24.190	823.061
24.200	823.462
24.210	823.863
24.220	824.264
24.230	824.666
24.240	825.068
24.250	825.470
24.260	825.872
24.270	826.274
24.280	826.677
24.290	827.079
24.300	827.482
24.310	827.885
24.320	828.288
24.330	828.692
24.340	829.095
24.350	829.499
24.360	829.903
24.370	830.307
24.380	830.711
24.390	831.116
24.400	831.520
24.410	831.925
24.420	832.330
24.430	832.735
24.440	833.140
24.450	833.546
24.460	833.952
24.470	834.358
24.480	834.764
24.490	835.170
24.500	835.576
24.510	835.983
24.520	836.389
24.530	836.796
24.540	837.204
24.550	837.611
24.560	838.018
24.570	838.426
24.580	838.834
24.590	839.242
24.600	839.650
24.610	840.058
24.620	840.467
24.630	840.876
24.640	841.285
24.650	841.694
24.660	842.103
24.670	842.513
24.680	842.922
24.690	843.332
24.700	843.742
24.710	844.153
24.720	844.563
24.730	844.974
24.740	845.385
24.750	845.796
24.760	846.207
24.770	846.618
24.780	847.030
24.790	847.441
24.800	847.853
24.810	848.266
24.820	848.678
24.830	849.090
24.840	849.503
24.850	849.916
24.860	850.329
24.870	850.742
24.880	851.156
24.890	851.570
24.900	851.983
24.910	852.397
24.920	852.812
24.930	853.226
24.940	853.641
24.950	854.056
24.960	854.471
24.970	854.886
24.980	855.301
24.990	855.717
25.000	856.133
25.010	856.549
25.020	856.965
25.030	857.381
25.040	857.798
25.050	858.215
25.060	858.632
25.070	859.049
25.080	859.466
25.090	859.884
25.100	860.301
25.110	860.719
25.120	861.138
25.130	861.556
25.140	861.975
25.150	862.393
25.160	862.812
25.170	863.231
25.180	863.651
25.190	864.070
25.200	864.490
25.210	864.910
25.220	865.330
25.230	865.751
25.240	866.171
25.250	866.592
25.260	867.013
25.270	867.434
25.280	867.856
25.290	868.277
25.300	868.699
25.310	869.121
25.320	869.543
25.330	869.966
25.340	870.388
25.350	870.811
25.360	871.234
25.370	871.658
25.380	872.081
25.390	872.505
25.400	872.929
25.410	873.353
25.420	873.777
25.430	874.201
25.440	874.626
25.450	875.051
25.460	875.476
25.470	875.902
25.480	876.327
25.490	876.753
25.500	877.179
25.510	877.605
25.520	878.031
25.530	878.458
25.540	878.885
25.550	879.312
25.560	879.739
25.570	880.167
25.580	880.594
25.590	881.022
25.600	881.450
25.610	881.879
25.620	882.307
25.630	882.736
25.640	883.166
25.650	883.596
25.660	884.026
25.670	884.456
25.680	884.887
25.690	885.318
25.700	885.749
25.710	886.180
25.720	886.612
25.730	887.044
25.740	887.476
25.750	887.909
25.760	888.342
25.770	888.775
25.780	889.208
25.790	889.642
25.800	890.075
25.810	890.510
25.820	890.944
25.830	891.379
25.840	891.813
25.850	892.249
25.860	892.684
25.870	893.120
25.880	893.556
25.890	893.992
25.900	894.429
25.910	894.865
25.920	895.302
25.930	895.740
25.940	896.177
25.950	896.615
25.960	897.053
25.970	897.492
25.980	897.931
25.990	898.370
26.000	898.809
26.010	899.248
26.020	899.688
26.030	900.128
26.040	900.568
26.050	901.009
26.060	901.450
26.070	901.891
26.080	902.332
26.090	902.774
26.100	903.216
26.110	903.658
26.120	904.101
26.130	904.544
26.140	904.987
26.150	905.430
26.160	905.874
26.170	906.318
26.180	906.762
26.190	907.206
26.200	907.651
26.210	908.096
26.220	908.541
26.230	908.987
26.240	909.432
26.250	909.879
26.260	910.325
26.270	910.772
26.280	911.218
26.290	911.666
26.300	912.113
26.310	912.561
26.320	913.009
26.330	913.457
26.340	913.906
26.350	914.355
26.360	914.804
26.370	915.253
26.380	915.703
26.390	916.153
26.400	916.603
26.410	917.054
26.420	917.505
26.430	917.956
26.440	918.407
26.450	918.859
26.460	919.311
26.470	919.763
26.480	920.216
26.490	920.669
26.500	921.122
26.510	921.575
26.520	922.029
26.530	922.483
26.540	922.937
26.550	923.391
26.560	923.846
26.570	924.301
26.580	924.757
26.590	925.212
26.600	925.668
26.610	926.124
26.620	926.581
26.630	927.038
26.640	927.495
26.650	927.952
26.660	928.410
26.670	928.868
26.680	929.326
26.690	929.785
26.700	930.243
26.710	930.702
26.720	931.162
26.730	931.622
26.740	932.081
26.750	932.542
26.760	933.002
26.770	933.463
26.780	933.924
26.790	934.386
26.800	934.847
26.810	935.309
26.820	935.772
26.830	936.234
26.840	936.697
26.850	937.160
26.860	937.624
26.870	938.087
26.880	938.551
26.890	939.016
26.900	939.480
26.910	939.945
26.920	940.410
26.930	940.876
26.940	941.342
26.950	941.808
26.960	942.274
26.970	942.741
26.980	943.208
26.990	943.675
27.000	944.143
27.010	944.610
27.020	945.078
27.030	945.547
27.040	946.016
27.050	946.485
27.060	946.954
27.070	947.424
27.080	947.894
27.090	948.364
27.100	948.834
27.110	949.305
27.120	949.776
27.130	950.248
27.140	950.719
27.150	951.191
27.160	951.664
27.170	952.136
27.180	952.609
27.190	953.082
27.200	953.556
27.210	954.029
27.220	954.504
27.230	954.978
27.240	955.453
27.250	955.928
27.260	956.403
27.270	956.878
27.280	957.354
27.290	957.831
27.300	958.307
27.310	958.784
27.320	959.261
27.330	959.738
27.340	960.216
27.350	960.694
27.360	961.172
27.370	961.651
27.380	962.130
27.390	962.609
27.400	963.089
27.410	963.569
27.420	964.049
27.430	964.529
27.440	965.010
27.450	965.491
27.460	965.972
27.470	966.454
27.480	966.936
27.490	967.418
27.500	967.901
27.510	968.384
27.520	968.867
27.530	969.350
27.540	969.834
27.550	970.318
27.560	970.803
27.570	971.287
27.580	971.773
27.590	972.258
27.600	972.744
27.610	973.230
27.620	973.716
27.630	974.202
27.640	974.689
27.650	975.177
27.660	975.664
27.670	976.152
27.680	976.640
27.690	977.129
27.700	977.617
27.710	978.106
27.720	978.596
27.730	979.085
27.740	979.575
27.750	980.066
27.760	980.556
27.770	981.047
27.780	981.539
27.790	982.030
27.800	982.522
27.810	983.014
27.820	983.507
27.830	984.000
27.840	984.493
27.850	984.986
27.860	985.480
27.870	985.974
27.880	986.469
27.890	986.963
27.900	987.458
27.910	987.954
27.920	988.449
27.930	988.946
27.940	989.442
27.950	989.938
27.960	990.435
27.970	990.933
27.980	991.430
27.990	991.928
28.000	992.426
28.010	992.925
28.020	993.424
28.030	993.923
28.040	994.423
28.050	994.922
28.060	995.422
28.070	995.923
28.080	996.424
28.090	996.925
28.100	997.426
28.110	997.928
28.120	998.430
28.130	998.932
28.140	999.435
28.150	999.938
28.160	1000.442
28.170	1000.945
28.180	1001.449
28.190	1001.954
28.200	1002.458
28.210	1002.963
28.220	1003.469
28.230	1003.974
28.240	1004.480
28.250	1004.986
28.260	1005.493
28.270	1006.000
28.280	1006.507
28.290	1007.014
28.300	1007.522
28.310	1008.030
28.320	1008.538
28.330	1009.046
28.340	1009.555
28.350	1010.064
28.360	1010.574
28.370	1011.083
28.380	1011.593
28.390	1012.104
28.400	1012.614
28.410	1013.125
28.420	1013.637
28.430	1014.148
28.440	1014.660
28.450	1015.172
28.460	1015.684
28.470	1016.197
28.480	1016.710
28.490	1017.223
28.500	1017.737
28.510	1018.251
28.520	1018.765
28.530	1019.280
28.540	1019.794
28.550	1020.310
28.560	1020.825
28.570	1021.341
28.580	1021.857
28.590	1022.373
28.600	1022.890
28.610	1023.407
28.620	1023.924
28.630	1024.441
28.640	1024.959
28.650	1025.477
28.660	1025.996
28.670	1026.514
28.680	1027.033
28.690	1027.553
28.700	1028.072
28.710	1028.592
28.720	1029.113
28.730	1029.633
28.740	1030.154
28.750	1030.675
28.760	1031.197
28.770	1031.719
28.780	1032.241
28.790	1032.763
28.800	1033.286
28.810	1033.809
28.820	1034.332
28.830	1034.856
28.840	1035.380
28.850	1035.904
28.860	1036.429
28.870	1036.953
28.880	1037.479
28.890	1038.004
28.900	1038.530
28.910	1039.056
28.920	1039.583
28.930	1040.109
28.940	1040.636
28.950	1041.164
28.960	1041.691
28.970	1042.219
28.980	1042.748
28.990	1043.276
29.000	1043.805
29.010	1044.334
29.020	1044.864
29.030	1045.394
29.040	1045.924
29.050	1046.454
29.060	1046.985
29.070	1047.516
29.080	1048.048
29.090	1048.580
29.100	1049.112
29.110	1049.644
29.120	1050.177
29.130	1050.710
29.140	1051.243
29.150	1051.777
29.160	1052.311
29.170	1052.845
29.180	1053.380
29.190	1053.914
29.200	1054.450
29.210	1054.985
29.220	1055.521
29.230	1056.057
29.240	1056.594
29.250	1057.131
29.260	1057.668
29.270	1058.205
29.280	1058.743
29.290	1059.281
29.300	1059.819
29.310	1060.358
29.320	1060.897
29.330	1061.437
29.340	1061.976
29.350	1062.516
29.360	1063.057
29.370	1063.597
29.380	1064.138
29.390	1064.680
29.400	1065.221
29.410	1065.763
29.420	1066.306
29.430	1066.848
29.440	1067.391
29.450	1067.934
29.460	1068.478
29.470	1069.022
29.480	1069.566
29.490	1070.111
29.500	1070.656
29.510	1071.201
29.520	1071.746
29.530	1072.292
29.540	1072.838
29.550	1073.385
29.560	1073.932
29.570	1074.479
29.580	1075.026
29.590	1075.574
29.600	1076.122
29.610	1076.671
29.620	1077.220
29.630	1077.769
29.640	1078.318
29.650	1078.868
29.660	1079.418
29.670	1079.969
29.680	1080.519
29.690	1081.071
29.700	1081.622
29.710	1082.174
29.720	1082.726
29.730	1083.278
29.740	1083.831
29.750	1084.384
29.760	1084.938
29.770	1085.491
29.780	1086.046
29.790	1086.600
29.800	1087.155
29.810	1087.710
29.820	1088.265
29.830	1088.821
29.840	1089.377
29.850	1089.934
29.860	1090.490
29.870	1091.048
29.880	1091.605
29.890	1092.163
29.900	1092.721
29.910	1093.279
29.920	1093.838
29.930	1094.397
29.940	1094.957
29.950	1095.517
29.960	1096.077
29.970	1096.637
29.980	1097.198
29.990	1097.759
30.000	1098.321
