t(c)	V(m/s)
6.334	241.009
6.335	241.045
6.336	241.082
6.337	241.119
6.338	241.155
6.339	241.192
6.340	241.229
6.341	241.266
6.342	241.302
6.343	241.339
6.344	241.376
6.345	241.413
6.346	241.449
6.347	241.486
6.348	241.523
6.349	241.560
6.350	241.596
6.351	241.633
6.352	241.670
6.353	241.706
6.354	241.743
6.355	241.780
6.356	241.817
6.357	241.853
6.358	241.890
6.359	241.927
6.360	241.963
6.361	242.000
6.362	242.037
6.363	242.074
6.364	242.110
6.365	242.147
6.366	242.184
6.367	242.220
6.368	242.257
6.369	242.294
6.370	242.331
6.371	242.367
6.372	242.404
6.373	242.441
6.374	242.477
6.375	242.514
6.376	242.551
6.377	242.587
6.378	242.624
6.379	242.661
6.380	242.698
6.381	242.734
6.382	242.771
6.383	242.808
6.384	242.844
6.385	242.881
6.386	242.918
6.387	242.954
6.388	242.991
6.389	243.028
6.390	243.065
6.391	243.101
6.392	243.138
6.393	243.175
6.394	243.211
6.395	243.248
6.396	243.285
6.397	243.321
6.398	243.358
6.399	243.395
6.400	243.431
6.401	243.468
6.402	243.505
6.403	243.541
6.404	243.578
6.405	243.615
6.406	243.651
6.407	243.688
6.408	243.725
6.409	243.762
6.410	243.798
6.411	243.835
6.412	243.872
6.413	243.908
6.414	243.945
6.415	243.982
6.416	244.018
6.417	244.055
6.418	244.092
6.419	244.128
6.420	244.165
6.421	244.202
6.422	244.238
6.423	244.275
6.424	244.312
6.425	244.348
6.426	244.385
6.427	244.422
6.428	244.458
6.429	244.495
6.430	244.532
6.431	244.568
6.432	244.605
6.433	244.641
6.434	244.678
6.435	244.715
6.436	244.751
6.437	244.788
6.438	244.825
6.439	244.861
6.440	244.898
6.441	244.935
6.442	244.971
6.443	245.008
6.444	245.045
6.445	245.081
6.446	245.118
6.447	245.155
6.448	245.191
6.449	245.228
6.450	245.264
6.451	245.301
6.452	245.338
6.453	245.374
6.454	245.411
6.455	245.448
6.456	245.484
6.457	245.521
6.458	245.558
6.459	245.594
6.460	245.631
6.461	245.667
6.462	245.704
6.463	245.741
6.464	245.777
6.465	245.814
6.466	245.851
6.467	245.887
6.468	245.924
6.469	245.960
6.470	245.997
6.471	246.034
6.472	246.070
6.473	246.107
6.474	246.144
6.475	246.180
6.476	246.217
6.477	246.253
6.478	246.290
6.479	246.327
6.480	246.363
6.481	246.400
6.482	246.437
6.483	246.473
6.484	246.510
6.485	246.546
6.486	246.583
6.487	246.620
6.488	246.656
6.489	246.693
6.490	246.729
6.491	246.766
6.492	246.803
6.493	246.839
6.494	246.876
6.495	246.912
6.496	246.949
6.497	246.986
6.498	247.022
6.499	247.059
6.500	247.095
6.501	247.132
6.502	247.169
6.503	247.205
6.504	247.242
6.505	247.278
6.506	247.315
6.507	247.352
6.508	247.388
6.509	247.425
6.510	247.461
6.511	247.498
6.512	247.534
6.513	247.571
6.514	247.608
6.515	247.644
6.516	247.681
6.517	247.717
6.518	247.754
6.519	247.791
6.520	247.827
6.521	247.864
6.522	247.900
6.523	247.937
6.524	247.973
6.525	248.010
6.526	248.047
6.527	248.083
6.528	248.120
6.529	248.156
6.530	248.193
6.531	248.229
6.532	248.266
6.533	248.303
6.534	248.339
6.535	248.376
6.536	248.412
6.537	248.449
6.538	248.485
6.539	248.522
6.540	248.559
6.541	248.595
6.542	248.632
6.543	248.668
6.544	248.705
6.545	248.741
6.546	248.778
6.547	248.814
6.548	248.851
6.549	248.888
6.550	248.924
6.551	248.961
6.552	248.997
6.553	249.034
6.554	249.070
6.555	249.107
6.556	249.143
6.557	249.180
6.558	249.216
6.559	249.253
6.560	249.290
6.561	249.326
6.562	249.363
6.563	249.399
6.564	249.436
6.565	249.472
6.566	249.509
6.567	249.545
6.568	249.582
6.569	249.618
6.570	249.655
6.571	249.691
6.572	249.728
6.573	249.765
6.574	249.801
6.575	249.838
6.576	249.874
6.577	249.911
6.578	249.947
6.579	249.984
6.580	250.020
6.581	250.057
6.582	250.093
6.583	250.130
6.584	250.166
6.585	250.203
6.586	250.239
6.587	250.276
6.588	250.312
6.589	250.349
6.590	250.385
6.591	250.422
6.592	250.458
6.593	250.495
6.594	250.531
6.595	250.568
6.596	250.604
6.597	250.641
6.598	250.677
6.599	250.714
6.600	250.750
6.601	250.787
6.602	250.823
6.603	250.860
6.604	250.896
6.605	250.933
6.606	250.969
6.607	251.006
6.608	251.042
6.609	251.079
6.610	251.115
6.611	251.152
6.612	251.188
6.613	251.225
6.614	251.261
6.615	251.298
6.616	251.334
6.617	251.371
6.618	251.407
6.619	251.444
6.620	251.480
6.621	251.517
6.622	251.553
6.623	251.590
6.624	251.626
6.625	251.663
6.626	251.699
6.627	251.736
6.628	251.772
6.629	251.809
6.630	251.845
6.631	251.882
6.632	251.918
6.633	251.955
6.634	251.991
6.635	252.028
6.636	252.064
6.637	252.100
6.638	252.137
6.639	252.173
6.640	252.210
6.641	252.246
6.642	252.283
6.643	252.319
6.644	252.356
6.645	252.392
6.646	252.429
6.647	252.465
6.648	252.502
6.649	252.538
6.650	252.574
6.651	252.611
6.652	252.647
6.653	252.684
6.654	252.720
6.655	252.757
6.656	252.793
6.657	252.830
6.658	252.866
6.659	252.903
6.660	252.939
6.661	252.975
6.662	253.012
6.663	253.048
6.664	253.085
6.665	253.121
6.666	253.158
6.667	253.194
6.668	253.231
6.669	253.267
6.670	253.303
6.671	253.340
6.672	253.376
6.673	253.413
6.674	253.449
6.675	253.486
6.676	253.522
6.677	253.558
6.678	253.595
6.679	253.631
6.680	253.668
6.681	253.704
6.682	253.741
6.683	253.777
6.684	253.813
6.685	253.850
6.686	253.886
6.687	253.923
6.688	253.959
6.689	253.996
6.690	254.032
6.691	254.068
6.692	254.105
6.693	254.141
6.694	254.178
6.695	254.214
6.696	254.250
6.697	254.287
6.698	254.323
6.699	254.360
6.700	254.396
6.701	254.433
6.702	254.469
6.703	254.505
6.704	254.542
6.705	254.578
6.706	254.615
6.707	254.651
6.708	254.687
6.709	254.724
6.710	254.760
6.711	254.797
6.712	254.833
6.713	254.869
6.714	254.906
6.715	254.942
6.716	254.978
6.717	255.015
6.718	255.051
6.719	255.088
6.720	255.124
6.721	255.160
6.722	255.197
6.723	255.233
6.724	255.270
6.725	255.306
6.726	255.342
6.727	255.379
6.728	255.415
6.729	255.451
6.730	255.488
6.731	255.524
6.732	255.561
6.733	255.597
6.734	255.633
6.735	255.670
6.736	255.706
6.737	255.742
6.738	255.779
6.739	255.815
6.740	255.852
6.741	255.888
6.742	255.924
6.743	255.961
6.744	255.997
6.745	256.033
6.746	256.070
6.747	256.106
6.748	256.142
6.749	256.179
6.750	256.215
6.751	256.252
6.752	256.288
6.753	256.324
6.754	256.361
6.755	256.397
6.756	256.433
6.757	256.470
6.758	256.506
6.759	256.542
6.760	256.579
6.761	256.615
6.762	256.651
6.763	256.688
6.764	256.724
6.765	256.760
6.766	256.797
6.767	256.833
6.768	256.869
6.769	256.906
6.770	256.942
6.771	256.978
6.772	257.015
6.773	257.051
6.774	257.087
6.775	257.124
6.776	257.160
6.777	257.196
6.778	257.233
6.779	257.269
6.780	257.305
6.781	257.342
6.782	257.378
6.783	257.414
6.784	257.451
6.785	257.487
6.786	257.523
6.787	257.560
6.788	257.596
6.789	257.632
6.790	257.669
6.791	257.705
6.792	257.741
6.793	257.778
6.794	257.814
6.795	257.850
6.796	257.887
6.797	257.923
6.798	257.959
6.799	257.995
6.800	258.032
6.801	258.068
6.802	258.104
6.803	258.141
6.804	258.177
6.805	258.213
6.806	258.250
6.807	258.286
6.808	258.322
6.809	258.358
6.810	258.395
6.811	258.431
6.812	258.467
6.813	258.504
6.814	258.540
6.815	258.576
6.816	258.613
6.817	258.649
6.818	258.685
6.819	258.721
6.820	258.758
6.821	258.794
6.822	258.830
6.823	258.867
6.824	258.903
6.825	258.939
6.826	258.975
6.827	259.012
6.828	259.048
6.829	259.084
6.830	259.120
6.831	259.157
6.832	259.193
6.833	259.229
6.834	259.266
6.835	259.302
6.836	259.338
6.837	259.374
6.838	259.411
6.839	259.447
6.840	259.483
6.841	259.519
6.842	259.556
6.843	259.592
6.844	259.628
6.845	259.664
6.846	259.701
6.847	259.737
6.848	259.773
6.849	259.809
6.850	259.846
6.851	259.882
6.852	259.918
6.853	259.954
6.854	259.991
6.855	260.027
6.856	260.063
6.857	260.099
6.858	260.136
6.859	260.172
6.860	260.208
6.861	260.244
6.862	260.281
6.863	260.317
6.864	260.353
6.865	260.389
6.866	260.426
6.867	260.462
6.868	260.498
6.869	260.534
6.870	260.571
6.871	260.607
6.872	260.643
6.873	260.679
6.874	260.715
6.875	260.752
6.876	260.788
6.877	260.824
6.878	260.860
6.879	260.897
6.880	260.933
6.881	260.969
6.882	261.005
6.883	261.041
6.884	261.078
6.885	261.114
6.886	261.150
6.887	261.186
6.888	261.223
6.889	261.259
6.890	261.295
6.891	261.331
6.892	261.367
6.893	261.404
6.894	261.440
6.895	261.476
6.896	261.512
6.897	261.548
6.898	261.585
6.899	261.621
6.900	261.657
6.901	261.693
6.902	261.729
6.903	261.766
6.904	261.802
6.905	261.838
6.906	261.874
6.907	261.910
6.908	261.947
6.909	261.983
6.910	262.019
6.911	262.055
6.912	262.091
6.913	262.128
6.914	262.164
6.915	262.200
6.916	262.236
6.917	262.272
6.918	262.308
6.919	262.345
6.920	262.381
6.921	262.417
6.922	262.453
6.923	262.489
6.924	262.525
6.925	262.562
6.926	262.598
6.927	262.634
6.928	262.670
6.929	262.706
6.930	262.742
6.931	262.779
6.932	262.815
6.933	262.851
6.934	262.887
6.935	262.923
6.936	262.959
6.937	262.996
6.938	263.032
6.939	263.068
6.940	263.104
6.941	263.140
6.942	263.176
6.943	263.213
6.944	263.249
6.945	263.285
6.946	263.321
6.947	263.357
6.948	263.393
6.949	263.429
6.950	263.466
6.951	263.502
6.952	263.538
6.953	263.574
6.954	263.610
6.955	263.646
6.956	263.682
6.957	263.719
6.958	263.755
6.959	263.791
6.960	263.827
6.961	263.863
6.962	263.899
6.963	263.935
6.964	263.971
6.965	264.008
6.966	264.044
6.967	264.080
6.968	264.116
6.969	264.152
6.970	264.188
6.971	264.224
6.972	264.260
6.973	264.297
6.974	264.333
6.975	264.369
6.976	264.405
6.977	264.441
6.978	264.477
6.979	264.513
6.980	264.549
6.981	264.585
6.982	264.622
6.983	264.658
6.984	264.694
6.985	264.730
6.986	264.766
6.987	264.802
6.988	264.838
6.989	264.874
6.990	264.910
6.991	264.946
6.992	264.983
6.993	265.019
6.994	265.055
6.995	265.091
6.996	265.127
6.997	265.163
6.998	265.199
6.999	265.235
7.000	265.271
7.001	265.307
7.002	265.343
7.003	265.380
7.004	265.416
7.005	265.452
7.006	265.488
7.007	265.524
7.008	265.560
7.009	265.596
7.010	265.632
7.011	265.668
7.012	265.704
7.013	265.740
7.014	265.776
7.015	265.812
7.016	265.849
7.017	265.885
7.018	265.921
7.019	265.957
7.020	265.993
7.021	266.029
7.022	266.065
7.023	266.101
7.024	266.137
7.025	266.173
7.026	266.209
7.027	266.245
7.028	266.281
7.029	266.317
7.030	266.353
7.031	266.389
7.032	266.425
7.033	266.461
7.034	266.498
7.035	266.534
7.036	266.570
7.037	266.606
7.038	266.642
7.039	266.678
7.040	266.714
7.041	266.750
7.042	266.786
7.043	266.822
7.044	266.858
7.045	266.894
7.046	266.930
7.047	266.966
7.048	267.002
7.049	267.038
7.050	267.074
7.051	267.110
7.052	267.146
7.053	267.182
7.054	267.218
7.055	267.254
7.056	267.290
7.057	267.326
7.058	267.362
7.059	267.398
7.060	267.434
7.061	267.470
7.062	267.506
7.063	267.542
7.064	267.578
7.065	267.614
7.066	267.650
7.067	267.686
7.068	267.722
7.069	267.758
7.070	267.794
7.071	267.830
7.072	267.866
7.073	267.902
7.074	267.938
7.075	267.974
7.076	268.010
7.077	268.046
7.078	268.082
7.079	268.118
7.080	268.154
7.081	268.190
7.082	268.226
7.083	268.262
7.084	268.298
7.085	268.334
7.086	268.370
7.087	268.406
7.088	268.442
7.089	268.478
7.090	268.514
7.091	268.550
7.092	268.586
7.093	268.622
7.094	268.658
7.095	268.694
7.096	268.730
7.097	268.766
7.098	268.802
7.099	268.838
7.100	268.874
7.101	268.910
7.102	268.946
7.103	268.982
7.104	269.018
7.105	269.054
7.106	269.090
7.107	269.126
7.108	269.162
7.109	269.198
7.110	269.234
7.111	269.270
7.112	269.306
7.113	269.342
7.114	269.378
7.115	269.413
7.116	269.449
7.117	269.485
7.118	269.521
7.119	269.557
7.120	269.593
7.121	269.629
7.122	269.665
7.123	269.701
7.124	269.737
7.125	269.773
7.126	269.809
7.127	269.845
7.128	269.881
7.129	269.917
7.130	269.953
7.131	269.988
7.132	270.024
7.133	270.060
7.134	270.096
7.135	270.132
7.136	270.168
7.137	270.204
7.138	270.240
7.139	270.276
7.140	270.312
7.141	270.348
7.142	270.383
7.143	270.419
7.144	270.455
7.145	270.491
7.146	270.527
7.147	270.563
7.148	270.599
7.149	270.635
7.150	270.671
7.151	270.707
7.152	270.742
7.153	270.778
7.154	270.814
7.155	270.850
7.156	270.886
7.157	270.922
7.158	270.958
7.159	270.994
7.160	271.029
7.161	271.065
7.162	271.101
7.163	271.137
7.164	271.173
7.165	271.209
7.166	271.245
7.167	271.281
7.168	271.316
7.169	271.352
7.170	271.388
7.171	271.424
7.172	271.460
7.173	271.496
7.174	271.531
7.175	271.567
7.176	271.603
7.177	271.639
7.178	271.675
7.179	271.711
7.180	271.747
7.181	271.782
7.182	271.818
7.183	271.854
7.184	271.890
7.185	271.926
7.186	271.962
7.187	271.997
7.188	272.033
7.189	272.069
7.190	272.105
7.191	272.141
7.192	272.176
7.193	272.212
7.194	272.248
7.195	272.284
7.196	272.320
7.197	272.356
7.198	272.391
7.199	272.427
7.200	272.463
7.201	272.499
7.202	272.535
7.203	272.570
7.204	272.606
7.205	272.642
7.206	272.678
7.207	272.714
7.208	272.749
7.209	272.785
7.210	272.821
7.211	272.857
7.212	272.893
7.213	272.928
7.214	272.964
7.215	273.000
7.216	273.036
7.217	273.071
7.218	273.107
7.219	273.143
7.220	273.179
7.221	273.214
7.222	273.250
7.223	273.286
7.224	273.322
7.225	273.358
7.226	273.393
7.227	273.429
7.228	273.465
7.229	273.501
7.230	273.536
7.231	273.572
7.232	273.608
7.233	273.644
7.234	273.679
7.235	273.715
7.236	273.751
7.237	273.787
7.238	273.822
7.239	273.858
7.240	273.894
7.241	273.930
7.242	273.965
7.243	274.001
7.244	274.037
7.245	274.072
7.246	274.108
7.247	274.144
7.248	274.180
7.249	274.215
7.250	274.251
7.251	274.287
7.252	274.322
7.253	274.358
7.254	274.394
7.255	274.430
7.256	274.465
7.257	274.501
7.258	274.537
7.259	274.572
7.260	274.608
7.261	274.644
7.262	274.680
7.263	274.715
7.264	274.751
7.265	274.787
7.266	274.822
7.267	274.858
7.268	274.894
7.269	274.929
7.270	274.965
7.271	275.001
7.272	275.036
7.273	275.072
7.274	275.108
7.275	275.143
7.276	275.179
7.277	275.215
7.278	275.250
7.279	275.286
7.280	275.322
7.281	275.357
7.282	275.393
7.283	275.429
7.284	275.464
7.285	275.500
7.286	275.536
7.287	275.571
7.288	275.607
7.289	275.643
7.290	275.678
7.291	275.714
7.292	275.750
7.293	275.785
7.294	275.821
7.295	275.857
7.296	275.892
7.297	275.928
7.298	275.963
7.299	275.999
7.300	276.035
7.301	276.070
7.302	276.106
7.303	276.142
7.304	276.177
7.305	276.213
7.306	276.248
7.307	276.284
7.308	276.320
7.309	276.355
7.310	276.391
7.311	276.426
7.312	276.462
7.313	276.498
7.314	276.533
7.315	276.569
7.316	276.605
7.317	276.640
7.318	276.676
7.319	276.711
7.320	276.747
7.321	276.782
7.322	276.818
7.323	276.854
7.324	276.889
7.325	276.925
7.326	276.960
7.327	276.996
7.328	277.032
7.329	277.067
7.330	277.103
7.331	277.138
7.332	277.174
7.333	277.209
7.334	277.245
7.335	277.281
7.336	277.316
7.337	277.352
7.338	277.387
7.339	277.423
7.340	277.458
7.341	277.494
7.342	277.529
7.343	277.565
7.344	277.601
7.345	277.636
7.346	277.672
7.347	277.707
7.348	277.743
7.349	277.778
7.350	277.814
7.351	277.849
7.352	277.885
7.353	277.920
7.354	277.956
7.355	277.992
7.356	278.027
7.357	278.063
7.358	278.098
7.359	278.134
7.360	278.169
7.361	278.205
7.362	278.240
7.363	278.276
7.364	278.311
7.365	278.347
7.366	278.382
7.367	278.418
7.368	278.453
7.369	278.489
7.370	278.524
7.371	278.560
7.372	278.595
7.373	278.631
7.374	278.666
7.375	278.702
7.376	278.737
7.377	278.773
7.378	278.808
7.379	278.844
7.380	278.879
7.381	278.915
7.382	278.950
7.383	278.986
7.384	279.021
7.385	279.057
7.386	279.092
7.387	279.127
7.388	279.163
7.389	279.198
7.390	279.234
7.391	279.269
7.392	279.305
7.393	279.340
7.394	279.376
7.395	279.411
7.396	279.447
7.397	279.482
7.398	279.518
7.399	279.553
7.400	279.588
7.401	279.624
7.402	279.659
7.403	279.695
7.404	279.730
7.405	279.766
7.406	279.801
7.407	279.837
7.408	279.872
7.409	279.907
7.410	279.943
7.411	279.978
7.412	280.014
7.413	280.049
7.414	280.084
7.415	280.120
7.416	280.155
7.417	280.191
7.418	280.226
7.419	280.262
7.420	280.297
7.421	280.332
7.422	280.368
7.423	280.403
7.424	280.439
7.425	280.474
7.426	280.509
7.427	280.545
7.428	280.580
7.429	280.616
7.430	280.651
7.431	280.686
7.432	280.722
7.433	280.757
7.434	280.792
7.435	280.828
7.436	280.863
7.437	280.899
7.438	280.934
7.439	280.969
7.440	281.005
7.441	281.040
7.442	281.075
7.443	281.111
7.444	281.146
7.445	281.182
7.446	281.217
7.447	281.252
7.448	281.288
7.449	281.323
7.450	281.358
7.451	281.394
7.452	281.429
7.453	281.464
7.454	281.500
7.455	281.535
7.456	281.570
7.457	281.606
7.458	281.641
7.459	281.676
7.460	281.712
7.461	281.747
7.462	281.782
7.463	281.818
7.464	281.853
7.465	281.888
7.466	281.924
7.467	281.959
7.468	281.994
7.469	282.030
7.470	282.065
7.471	282.100
7.472	282.136
7.473	282.171
7.474	282.206
7.475	282.242
7.476	282.277
7.477	282.312
7.478	282.347
7.479	282.383
7.480	282.418
7.481	282.453
7.482	282.489
7.483	282.524
7.484	282.559
7.485	282.594
7.486	282.630
7.487	282.665
7.488	282.700
7.489	282.736
7.490	282.771
7.491	282.806
7.492	282.841
7.493	282.877
7.494	282.912
7.495	282.947
7.496	282.983
7.497	283.018
7.498	283.053
7.499	283.088
7.500	283.124
7.501	283.159
7.502	283.194
7.503	283.229
7.504	283.265
7.505	283.300
7.506	283.335
7.507	283.370
7.508	283.406
7.509	283.441
7.510	283.476
7.511	283.511
7.512	283.546
7.513	283.582
7.514	283.617
7.515	283.652
7.516	283.687
7.517	283.723
7.518	283.758
7.519	283.793
7.520	283.828
7.521	283.863
7.522	283.899
7.523	283.934
7.524	283.969
7.525	284.004
7.526	284.040
7.527	284.075
7.528	284.110
7.529	284.145
7.530	284.180
7.531	284.216
7.532	284.251
7.533	284.286
7.534	284.321
7.535	284.356
7.536	284.392
7.537	284.427
7.538	284.462
7.539	284.497
7.540	284.532
7.541	284.567
7.542	284.603
7.543	284.638
7.544	284.673
7.545	284.708
7.546	284.743
7.547	284.778
7.548	284.814
7.549	284.849
7.550	284.884
7.551	284.919
7.552	284.954
7.553	284.989
7.554	285.025
7.555	285.060
7.556	285.095
7.557	285.130
7.558	285.165
7.559	285.200
7.560	285.235
7.561	285.271
7.562	285.306
7.563	285.341
7.564	285.376
7.565	285.411
7.566	285.446
7.567	285.481
7.568	285.516
7.569	285.552
7.570	285.587
7.571	285.622
7.572	285.657
7.573	285.692
7.574	285.727
7.575	285.762
7.576	285.797
7.577	285.832
7.578	285.868
7.579	285.903
7.580	285.938
7.581	285.973
7.582	286.008
7.583	286.043
7.584	286.078
7.585	286.113
7.586	286.148
7.587	286.183
7.588	286.219
7.589	286.254
7.590	286.289
7.591	286.324
7.592	286.359
7.593	286.394
7.594	286.429
7.595	286.464
7.596	286.499
7.597	286.534
7.598	286.569
7.599	286.604
7.600	286.639
7.601	286.674
7.602	286.709
7.603	286.745
7.604	286.780
7.605	286.815
7.606	286.850
7.607	286.885
7.608	286.920
7.609	286.955
7.610	286.990
7.611	287.025
7.612	287.060
7.613	287.095
7.614	287.130
7.615	287.165
7.616	287.200
7.617	287.235
7.618	287.270
7.619	287.305
7.620	287.340
7.621	287.375
7.622	287.410
7.623	287.445
7.624	287.480
7.625	287.515
7.626	287.550
7.627	287.585
7.628	287.620
7.629	287.655
7.630	287.690
7.631	287.725
7.632	287.760
7.633	287.795
7.634	287.830
7.635	287.865
7.636	287.900
7.637	287.935
7.638	287.970
7.639	288.005
7.640	288.040
7.641	288.075
7.642	288.110
7.643	288.145
7.644	288.180
7.645	288.215
7.646	288.250
7.647	288.285
7.648	288.320
7.649	288.355
7.650	288.390
7.651	288.425
7.652	288.460
7.653	288.495
7.654	288.530
7.655	288.565
7.656	288.600
7.657	288.635
7.658	288.669
7.659	288.704
7.660	288.739
7.661	288.774
7.662	288.809
7.663	288.844
7.664	288.879
7.665	288.914
7.666	288.949
7.667	288.984
7.668	289.019
7.669	289.054
7.670	289.089
7.671	289.124
7.672	289.158
7.673	289.193
7.674	289.228
7.675	289.263
7.676	289.298
7.677	289.333
7.678	289.368
7.679	289.403
7.680	289.438
7.681	289.473
7.682	289.507
7.683	289.542
7.684	289.577
7.685	289.612
7.686	289.647
7.687	289.682
7.688	289.717
7.689	289.752
7.690	289.787
7.691	289.821
7.692	289.856
7.693	289.891
7.694	289.926
7.695	289.961
7.696	289.996
7.697	290.031
7.698	290.066
7.699	290.100
7.700	290.135
7.701	290.170
7.702	290.205
7.703	290.240
7.704	290.275
7.705	290.310
7.706	290.344
7.707	290.379
7.708	290.414
7.709	290.449
7.710	290.484
7.711	290.519
7.712	290.553
7.713	290.588
7.714	290.623
7.715	290.658
7.716	290.693
7.717	290.728
7.718	290.762
7.719	290.797
7.720	290.832
7.721	290.867
7.722	290.902
7.723	290.936
7.724	290.971
7.725	291.006
7.726	291.041
7.727	291.076
7.728	291.110
7.729	291.145
7.730	291.180
7.731	291.215
7.732	291.250
7.733	291.284
7.734	291.319
7.735	291.354
7.736	291.389
7.737	291.424
7.738	291.458
7.739	291.493
7.740	291.528
7.741	291.563
7.742	291.597
7.743	291.632
7.744	291.667
7.745	291.702
7.746	291.736
7.747	291.771
7.748	291.806
7.749	291.841
7.750	291.875
7.751	291.910
7.752	291.945
7.753	291.980
7.754	292.014
7.755	292.049
7.756	292.084
7.757	292.119
7.758	292.153
7.759	292.188
7.760	292.223
7.761	292.258
7.762	292.292
7.763	292.327
7.764	292.362
7.765	292.397
7.766	292.431
7.767	292.466
7.768	292.501
7.769	292.535
7.770	292.570
7.771	292.605
7.772	292.640
7.773	292.674
7.774	292.709
7.775	292.744
7.776	292.778
7.777	292.813
7.778	292.848
7.779	292.882
7.780	292.917
7.781	292.952
7.782	292.987
7.783	293.021
7.784	293.056
7.785	293.091
7.786	293.125
7.787	293.160
7.788	293.195
7.789	293.229
7.790	293.264
7.791	293.299
7.792	293.333
7.793	293.368
7.794	293.403
7.795	293.437
7.796	293.472
7.797	293.507
7.798	293.541
7.799	293.576
7.800	293.610
7.801	293.645
7.802	293.680
7.803	293.714
7.804	293.749
7.805	293.784
7.806	293.818
7.807	293.853
7.808	293.888
7.809	293.922
7.810	293.957
7.811	293.991
7.812	294.026
7.813	294.061
7.814	294.095
7.815	294.130
7.816	294.165
7.817	294.199
7.818	294.234
7.819	294.268
7.820	294.303
7.821	294.338
7.822	294.372
7.823	294.407
7.824	294.441
7.825	294.476
7.826	294.511
7.827	294.545
7.828	294.580
7.829	294.614
7.830	294.649
7.831	294.684
7.832	294.718
7.833	294.753
7.834	294.787
7.835	294.822
7.836	294.856
7.837	294.891
7.838	294.926
7.839	294.960
7.840	294.995
7.841	295.029
7.842	295.064
7.843	295.098
7.844	295.133
7.845	295.167
7.846	295.202
7.847	295.237
7.848	295.271
7.849	295.306
7.850	295.340
7.851	295.375
7.852	295.409
7.853	295.444
7.854	295.478
7.855	295.513
7.856	295.547
7.857	295.582
7.858	295.616
7.859	295.651
7.860	295.685
7.861	295.720
7.862	295.755
7.863	295.789
7.864	295.824
7.865	295.858
7.866	295.893
7.867	295.927
7.868	295.962
7.869	295.996
7.870	296.031
7.871	296.065
7.872	296.100
7.873	296.134
7.874	296.169
7.875	296.203
7.876	296.238
7.877	296.272
7.878	296.306
7.879	296.341
7.880	296.375
7.881	296.410
7.882	296.444
7.883	296.479
7.884	296.513
7.885	296.548
7.886	296.582
7.887	296.617
7.888	296.651
7.889	296.686
7.890	296.720
7.891	296.755
7.892	296.789
7.893	296.823
7.894	296.858
7.895	296.892
7.896	296.927
7.897	296.961
7.898	296.996
7.899	297.030
7.900	297.064
7.901	297.099
7.902	297.133
7.903	297.168
7.904	297.202
7.905	297.237
7.906	297.271
7.907	297.305
7.908	297.340
7.909	297.374
7.910	297.409
7.911	297.443
7.912	297.478
7.913	297.512
7.914	297.546
7.915	297.581
7.916	297.615
7.917	297.650
7.918	297.684
7.919	297.718
7.920	297.753
7.921	297.787
7.922	297.821
7.923	297.856
7.924	297.890
7.925	297.925
7.926	297.959
7.927	297.993
7.928	298.028
7.929	298.062
7.930	298.096
7.931	298.131
7.932	298.165
7.933	298.200
7.934	298.234
7.935	298.268
7.936	298.303
7.937	298.337
7.938	298.371
7.939	298.406
7.940	298.440
7.941	298.474
7.942	298.509
7.943	298.543
7.944	298.577
7.945	298.612
7.946	298.646
7.947	298.680
7.948	298.715
7.949	298.749
7.950	298.783
7.951	298.818
7.952	298.852
7.953	298.886
7.954	298.921
7.955	298.955
7.956	298.989
7.957	299.024
7.958	299.058
7.959	299.092
7.960	299.126
7.961	299.161
7.962	299.195
7.963	299.229
7.964	299.264
7.965	299.298
7.966	299.332
7.967	299.366
7.968	299.401
7.969	299.435
7.970	299.469
7.971	299.504
7.972	299.538
7.973	299.572
7.974	299.606
7.975	299.641
7.976	299.675
7.977	299.709
7.978	299.743
7.979	299.778
7.980	299.812
7.981	299.846
7.982	299.880
7.983	299.915
7.984	299.949
7.985	299.983
7.986	300.017
7.987	300.052
7.988	300.086
7.989	300.120
7.990	300.154
7.991	300.189
7.992	300.223
7.993	300.257
7.994	300.291
7.995	300.326
7.996	300.360
7.997	300.394
7.998	300.428
7.999	300.462
8.000	300.497
8.001	300.531
8.002	300.565
8.003	300.599
8.004	300.633
8.005	300.668
8.006	300.702
8.007	300.736
8.008	300.770
8.009	300.804
8.010	300.839
8.011	300.873
8.012	300.907
8.013	300.941
8.014	300.975
8.015	301.010
8.016	301.044
8.017	301.078
8.018	301.112
8.019	301.146
8.020	301.180
8.021	301.215
8.022	301.249
8.023	301.283
8.024	301.317
8.025	301.351
8.026	301.385
8.027	301.419
8.028	301.454
8.029	301.488
8.030	301.522
8.031	301.556
8.032	301.590
8.033	301.624
8.034	301.658
8.035	301.693
8.036	301.727
8.037	301.761
8.038	301.795
8.039	301.829
8.040	301.863
8.041	301.897
8.042	301.931
8.043	301.966
8.044	302.000
8.045	302.034
8.046	302.068
8.047	302.102
8.048	302.136
8.049	302.170
8.050	302.204
8.051	302.238
8.052	302.272
8.053	302.307
8.054	302.341
8.055	302.375
8.056	302.409
8.057	302.443
8.058	302.477
8.059	302.511
8.060	302.545
8.061	302.579
8.062	302.613
8.063	302.647
8.064	302.681
8.065	302.715
8.066	302.750
8.067	302.784
8.068	302.818
8.069	302.852
8.070	302.886
8.071	302.920
8.072	302.954
8.073	302.988
8.074	303.022
8.075	303.056
8.076	303.090
8.077	303.124
8.078	303.158
8.079	303.192
8.080	303.226
8.081	303.260
