t(c)	x(m)
17.250	1263.43
17.260	1265.00
17.270	1266.57
17.280	1268.15
17.290	1269.72
17.300	1271.30
17.310	1272.87
17.320	1274.45
17.330	1276.03
17.340	1277.61
17.350	1279.19
17.360	1280.77
17.370	1282.35
17.380	1283.93
17.390	1285.52
17.400	1287.10
17.410	1288.69
17.420	1290.28
17.430	1291.87
17.440	1293.46
17.450	1295.05
17.460	1296.64
17.470	1298.23
17.480	1299.83
17.490	1301.42
17.500	1303.02
17.510	1304.62
17.520	1306.22
17.530	1307.82
17.540	1309.42
17.550	1311.02
17.560	1312.62
17.570	1314.23
17.580	1315.83
17.590	1317.44
17.600	1319.04
17.610	1320.65
17.620	1322.26
17.630	1323.87
17.640	1325.48
17.650	1327.10
17.660	1328.71
17.670	1330.33
17.680	1331.94
17.690	1333.56
17.700	1335.18
17.710	1336.80
17.720	1338.42
17.730	1340.04
17.740	1341.66
17.750	1343.29
17.760	1344.91
17.770	1346.54
17.780	1348.16
17.790	1349.79
17.800	1351.42
17.810	1353.05
17.820	1354.68
17.830	1356.32
17.840	1357.95
17.850	1359.59
17.860	1361.22
17.870	1362.86
17.880	1364.50
17.890	1366.14
17.900	1367.78
17.910	1369.42
17.920	1371.06
17.930	1372.70
17.940	1374.35
17.950	1376.00
17.960	1377.64
17.970	1379.29
17.980	1380.94
17.990	1382.59
18.000	1384.24
18.010	1385.89
18.020	1387.55
18.030	1389.20
18.040	1390.86
18.050	1392.52
18.060	1394.17
18.070	1395.83
18.080	1397.49
18.090	1399.15
18.100	1400.82
18.110	1402.48
18.120	1404.15
18.130	1405.81
18.140	1407.48
18.150	1409.15
18.160	1410.82
18.170	1412.49
18.180	1414.16
18.190	1415.83
18.200	1417.50
18.210	1419.18
18.220	1420.85
18.230	1422.53
18.240	1424.21
18.250	1425.89
18.260	1427.57
18.270	1429.25
18.280	1430.93
18.290	1432.62
18.300	1434.30
18.310	1435.99
18.320	1437.68
18.330	1439.36
18.340	1441.05
18.350	1442.74
18.360	1444.44
18.370	1446.13
18.380	1447.82
18.390	1449.52
18.400	1451.21
18.410	1452.91
18.420	1454.61
18.430	1456.31
18.440	1458.01
18.450	1459.71
18.460	1461.41
18.470	1463.12
18.480	1464.82
18.490	1466.53
18.500	1468.24
18.510	1469.95
18.520	1471.66
18.530	1473.37
18.540	1475.08
18.550	1476.79
18.560	1478.51
18.570	1480.22
18.580	1481.94
18.590	1483.65
18.600	1485.37
18.610	1487.09
18.620	1488.81
18.630	1490.54
18.640	1492.26
18.650	1493.98
18.660	1495.71
18.670	1497.44
18.680	1499.16
18.690	1500.89
18.700	1502.62
18.710	1504.36
18.720	1506.09
18.730	1507.82
18.740	1509.56
18.750	1511.29
18.760	1513.03
18.770	1514.77
18.780	1516.51
18.790	1518.25
18.800	1519.99
18.810	1521.73
18.820	1523.47
18.830	1525.22
18.840	1526.97
18.850	1528.71
18.860	1530.46
18.870	1532.21
18.880	1533.96
18.890	1535.71
18.900	1537.47
18.910	1539.22
18.920	1540.98
18.930	1542.73
18.940	1544.49
18.950	1546.25
18.960	1548.01
18.970	1549.77
18.980	1551.53
18.990	1553.30
19.000	1555.06
19.010	1556.83
19.020	1558.59
19.030	1560.36
19.040	1562.13
19.050	1563.90
19.060	1565.67
19.070	1567.45
19.080	1569.22
19.090	1570.99
19.100	1572.77
19.110	1574.55
19.120	1576.33
19.130	1578.11
19.140	1579.89
19.150	1581.67
19.160	1583.45
19.170	1585.24
19.180	1587.02
19.190	1588.81
19.200	1590.59
19.210	1592.38
19.220	1594.17
19.230	1595.97
19.240	1597.76
19.250	1599.55
19.260	1601.35
19.270	1603.14
19.280	1604.94
19.290	1606.74
19.300	1608.54
19.310	1610.34
19.320	1612.14
19.330	1613.94
19.340	1615.75
19.350	1617.55
19.360	1619.36
19.370	1621.16
19.380	1622.97
19.390	1624.78
19.400	1626.59
19.410	1628.41
19.420	1630.22
19.430	1632.03
19.440	1633.85
19.450	1635.67
19.460	1637.48
19.470	1639.30
19.480	1641.12
19.490	1642.95
19.500	1644.77
19.510	1646.59
19.520	1648.42
19.530	1650.24
19.540	1652.07
19.550	1653.90
19.560	1655.73
19.570	1657.56
19.580	1659.39
19.590	1661.23
19.600	1663.06
19.610	1664.90
19.620	1666.73
19.630	1668.57
19.640	1670.41
19.650	1672.25
19.660	1674.09
19.670	1675.94
19.680	1677.78
19.690	1679.63
19.700	1681.47
19.710	1683.32
19.720	1685.17
19.730	1687.02
19.740	1688.87
19.750	1690.72
19.760	1692.57
19.770	1694.43
19.780	1696.29
19.790	1698.14
19.800	1700.00
19.810	1701.86
19.820	1703.72
19.830	1705.58
19.840	1707.45
19.850	1709.31
19.860	1711.17
19.870	1713.04
19.880	1714.91
19.890	1716.78
19.900	1718.65
19.910	1720.52
19.920	1722.39
19.930	1724.27
19.940	1726.14
19.950	1728.02
19.960	1729.89
19.970	1731.77
19.980	1733.65
19.990	1735.53
20.000	1737.42
20.010	1739.30
20.020	1741.18
20.030	1743.07
20.040	1744.96
20.050	1746.84
20.060	1748.73
20.070	1750.62
20.080	1752.52
20.090	1754.41
20.100	1756.30
20.110	1758.20
20.120	1760.09
20.130	1761.99
20.140	1763.89
20.150	1765.79
20.160	1767.69
20.170	1769.60
20.180	1771.50
20.190	1773.40
20.200	1775.31
20.210	1777.22
20.220	1779.13
20.230	1781.04
20.240	1782.95
20.250	1784.86
20.260	1786.77
20.270	1788.69
20.280	1790.60
20.290	1792.52
20.300	1794.44
20.310	1796.36
20.320	1798.28
20.330	1800.20
20.340	1802.12
20.350	1804.05
20.360	1805.97
20.370	1807.90
20.380	1809.83
20.390	1811.76
20.400	1813.69
20.410	1815.62
20.420	1817.55
20.430	1819.49
20.440	1821.42
20.450	1823.36
20.460	1825.30
20.470	1827.24
20.480	1829.18
20.490	1831.12
20.500	1833.06
20.510	1835.00
20.520	1836.95
20.530	1838.90
20.540	1840.84
20.550	1842.79
20.560	1844.74
20.570	1846.69
20.580	1848.65
20.590	1850.60
20.600	1852.55
20.610	1854.51
20.620	1856.47
20.630	1858.43
20.640	1860.39
20.650	1862.35
20.660	1864.31
20.670	1866.27
20.680	1868.24
20.690	1870.20
20.700	1872.17
20.710	1874.14
20.720	1876.11
20.730	1878.08
20.740	1880.05
20.750	1882.03
20.760	1884.00
20.770	1885.98
20.780	1887.95
20.790	1889.93
20.800	1891.91
20.810	1893.89
20.820	1895.88
20.830	1897.86
20.840	1899.84
20.850	1901.83
20.860	1903.82
20.870	1905.80
20.880	1907.79
20.890	1909.79
20.900	1911.78
20.910	1913.77
20.920	1915.77
20.930	1917.76
20.940	1919.76
20.950	1921.76
20.960	1923.76
20.970	1925.76
20.980	1927.76
20.990	1929.76
21.000	1931.77
21.010	1933.77
21.020	1935.78
21.030	1937.79
21.040	1939.80
21.050	1941.81
21.060	1943.82
21.070	1945.83
21.080	1947.85
21.090	1949.86
21.100	1951.88
21.110	1953.90
21.120	1955.92
21.130	1957.94
21.140	1959.96
21.150	1961.99
21.160	1964.01
21.170	1966.04
21.180	1968.06
21.190	1970.09
21.200	1972.12
21.210	1974.15
21.220	1976.19
21.230	1978.22
21.240	1980.25
21.250	1982.29
21.260	1984.33
21.270	1986.37
21.280	1988.41
21.290	1990.45
21.300	1992.49
21.310	1994.53
21.320	1996.58
21.330	1998.62
21.340	2000.67
21.350	2002.72
21.360	2004.77
21.370	2006.82
21.380	2008.87
21.390	2010.93
21.400	2012.98
21.410	2015.04
21.420	2017.10
21.430	2019.16
21.440	2021.22
21.450	2023.28
21.460	2025.34
21.470	2027.40
21.480	2029.47
21.490	2031.54
21.500	2033.60
21.510	2035.67
21.520	2037.74
21.530	2039.82
21.540	2041.89
21.550	2043.96
21.560	2046.04
21.570	2048.11
21.580	2050.19
21.590	2052.27
21.600	2054.35
21.610	2056.44
21.620	2058.52
21.630	2060.60
21.640	2062.69
21.650	2064.78
21.660	2066.86
21.670	2068.95
21.680	2071.05
21.690	2073.14
21.700	2075.23
21.710	2077.33
21.720	2079.42
21.730	2081.52
21.740	2083.62
21.750	2085.72
21.760	2087.82
21.770	2089.92
21.780	2092.03
21.790	2094.13
21.800	2096.24
21.810	2098.35
21.820	2100.46
21.830	2102.57
21.840	2104.68
21.850	2106.79
21.860	2108.91
21.870	2111.02
21.880	2113.14
21.890	2115.26
21.900	2117.38
21.910	2119.50
21.920	2121.62
21.930	2123.74
21.940	2125.87
21.950	2127.99
21.960	2130.12
21.970	2132.25
21.980	2134.38
21.990	2136.51
22.000	2138.65
22.010	2140.78
22.020	2142.91
22.030	2145.05
22.040	2147.19
22.050	2149.33
22.060	2151.47
22.070	2153.61
22.080	2155.75
22.090	2157.90
22.100	2160.05
22.110	2162.19
22.120	2164.34
22.130	2166.49
22.140	2168.64
22.150	2170.79
22.160	2172.95
22.170	2175.10
22.180	2177.26
22.190	2179.42
22.200	2181.58
22.210	2183.74
22.220	2185.90
22.230	2188.06
22.240	2190.23
22.250	2192.39
22.260	2194.56
22.270	2196.73
22.280	2198.90
22.290	2201.07
22.300	2203.24
22.310	2205.42
22.320	2207.59
22.330	2209.77
22.340	2211.94
22.350	2214.12
22.360	2216.30
22.370	2218.49
22.380	2220.67
22.390	2222.85
22.400	2225.04
22.410	2227.23
22.420	2229.42
22.430	2231.61
22.440	2233.80
22.450	2235.99
22.460	2238.18
22.470	2240.38
22.480	2242.57
22.490	2244.77
22.500	2246.97
22.510	2249.17
22.520	2251.37
22.530	2253.58
22.540	2255.78
22.550	2257.99
22.560	2260.20
22.570	2262.40
22.580	2264.61
22.590	2266.83
22.600	2269.04
22.610	2271.25
22.620	2273.47
22.630	2275.68
22.640	2277.90
22.650	2280.12
22.660	2282.34
22.670	2284.57
22.680	2286.79
22.690	2289.01
22.700	2291.24
22.710	2293.47
22.720	2295.70
22.730	2297.93
22.740	2300.16
22.750	2302.39
22.760	2304.63
22.770	2306.86
22.780	2309.10
22.790	2311.34
22.800	2313.58
22.810	2315.82
22.820	2318.06
22.830	2320.31
22.840	2322.55
22.850	2324.80
22.860	2327.05
22.870	2329.30
22.880	2331.55
22.890	2333.80
22.900	2336.05
22.910	2338.31
22.920	2340.57
22.930	2342.82
22.940	2345.08
22.950	2347.34
22.960	2349.61
22.970	2351.87
22.980	2354.13
22.990	2356.40
23.000	2358.67
23.010	2360.94
23.020	2363.21
23.030	2365.48
23.040	2367.75
23.050	2370.03
23.060	2372.30
23.070	2374.58
23.080	2376.86
23.090	2379.14
23.100	2381.42
23.110	2383.70
23.120	2385.99
23.130	2388.27
23.140	2390.56
23.150	2392.85
23.160	2395.14
23.170	2397.43
23.180	2399.72
23.190	2402.01
23.200	2404.31
23.210	2406.61
23.220	2408.90
23.230	2411.20
23.240	2413.51
23.250	2415.81
23.260	2418.11
23.270	2420.42
23.280	2422.72
23.290	2425.03
23.300	2427.34
23.310	2429.65
23.320	2431.96
23.330	2434.28
23.340	2436.59
23.350	2438.91
23.360	2441.23
23.370	2443.55
23.380	2445.87
23.390	2448.19
23.400	2450.51
23.410	2452.84
23.420	2455.16
23.430	2457.49
23.440	2459.82
23.450	2462.15
23.460	2464.48
23.470	2466.82
23.480	2469.15
23.490	2471.49
23.500	2473.82
23.510	2476.16
23.520	2478.50
23.530	2480.85
23.540	2483.19
23.550	2485.53
23.560	2487.88
23.570	2490.23
23.580	2492.58
23.590	2494.93
23.600	2497.28
23.610	2499.63
23.620	2501.99
23.630	2504.34
23.640	2506.70
23.650	2509.06
23.660	2511.42
23.670	2513.78
23.680	2516.15
23.690	2518.51
23.700	2520.88
23.710	2523.24
23.720	2525.61
23.730	2527.98
23.740	2530.36
23.750	2532.73
23.760	2535.10
23.770	2537.48
23.780	2539.86
23.790	2542.24
23.800	2544.62
23.810	2547.00
23.820	2549.38
23.830	2551.77
23.840	2554.15
23.850	2556.54
23.860	2558.93
23.870	2561.32
23.880	2563.71
23.890	2566.11
23.900	2568.50
23.910	2570.90
23.920	2573.30
23.930	2575.70
23.940	2578.10
23.950	2580.50
23.960	2582.90
23.970	2585.31
23.980	2587.71
23.990	2590.12
24.000	2592.53
24.010	2594.94
24.020	2597.35
24.030	2599.77
24.040	2602.18
24.050	2604.60
24.060	2607.02
24.070	2609.44
24.080	2611.86
24.090	2614.28
24.100	2616.71
24.110	2619.13
24.120	2621.56
24.130	2623.99
24.140	2626.42
24.150	2628.85
24.160	2631.28
24.170	2633.71
24.180	2636.15
24.190	2638.59
24.200	2641.03
24.210	2643.47
24.220	2645.91
24.230	2648.35
24.240	2650.79
24.250	2653.24
24.260	2655.69
24.270	2658.14
24.280	2660.59
24.290	2663.04
24.300	2665.49
24.310	2667.95
24.320	2670.40
24.330	2672.86
24.340	2675.32
24.350	2677.78
24.360	2680.24
24.370	2682.71
24.380	2685.17
24.390	2687.64
24.400	2690.11
24.410	2692.58
24.420	2695.05
24.430	2697.52
24.440	2699.99
24.450	2702.47
24.460	2704.94
24.470	2707.42
24.480	2709.90
24.490	2712.38
24.500	2714.87
24.510	2717.35
24.520	2719.84
24.530	2722.32
24.540	2724.81
24.550	2727.30
24.560	2729.80
24.570	2732.29
24.580	2734.78
24.590	2737.28
24.600	2739.78
24.610	2742.28
24.620	2744.78
24.630	2747.28
24.640	2749.78
24.650	2752.29
24.660	2754.79
24.670	2757.30
24.680	2759.81
24.690	2762.32
24.700	2764.84
24.710	2767.35
24.720	2769.87
24.730	2772.38
24.740	2774.90
24.750	2777.42
24.760	2779.94
24.770	2782.47
24.780	2784.99
24.790	2787.52
24.800	2790.05
24.810	2792.57
24.820	2795.11
24.830	2797.64
24.840	2800.17
24.850	2802.71
24.860	2805.24
24.870	2807.78
24.880	2810.32
24.890	2812.86
24.900	2815.41
24.910	2817.95
24.920	2820.50
24.930	2823.04
24.940	2825.59
24.950	2828.14
24.960	2830.69
24.970	2833.25
24.980	2835.80
24.990	2838.36
25.000	2840.92
25.010	2843.48
25.020	2846.04
25.030	2848.60
25.040	2851.16
25.050	2853.73
25.060	2856.30
25.070	2858.87
25.080	2861.44
25.090	2864.01
25.100	2866.58
25.110	2869.16
25.120	2871.73
25.130	2874.31
25.140	2876.89
25.150	2879.47
25.160	2882.05
25.170	2884.64
25.180	2887.22
25.190	2889.81
25.200	2892.40
25.210	2894.99
25.220	2897.58
25.230	2900.17
25.240	2902.77
25.250	2905.36
25.260	2907.96
25.270	2910.56
25.280	2913.16
25.290	2915.76
25.300	2918.37
25.310	2920.97
25.320	2923.58
25.330	2926.19
25.340	2928.80
25.350	2931.41
25.360	2934.02
25.370	2936.64
25.380	2939.25
25.390	2941.87
25.400	2944.49
25.410	2947.11
25.420	2949.73
25.430	2952.36
25.440	2954.98
25.450	2957.61
25.460	2960.24
25.470	2962.87
25.480	2965.50
25.490	2968.14
25.500	2970.77
25.510	2973.41
25.520	2976.05
25.530	2978.69
25.540	2981.33
25.550	2983.97
25.560	2986.61
25.570	2989.26
25.580	2991.91
25.590	2994.56
25.600	2997.21
25.610	2999.86
25.620	3002.51
25.630	3005.17
25.640	3007.82
25.650	3010.48
25.660	3013.14
25.670	3015.80
25.680	3018.47
25.690	3021.13
25.700	3023.80
25.710	3026.47
25.720	3029.14
25.730	3031.81
25.740	3034.48
25.750	3037.15
25.760	3039.83
25.770	3042.51
25.780	3045.19
25.790	3047.87
25.800	3050.55
25.810	3053.23
25.820	3055.92
25.830	3058.61
25.840	3061.29
25.850	3063.98
25.860	3066.68
25.870	3069.37
25.880	3072.06
25.890	3074.76
25.900	3077.46
25.910	3080.16
25.920	3082.86
25.930	3085.56
25.940	3088.27
25.950	3090.97
25.960	3093.68
25.970	3096.39
25.980	3099.10
25.990	3101.81
26.000	3104.53
26.010	3107.24
26.020	3109.96
26.030	3112.68
26.040	3115.40
26.050	3118.12
26.060	3120.85
26.070	3123.57
26.080	3126.30
26.090	3129.03
26.100	3131.76
26.110	3134.49
26.120	3137.22
26.130	3139.96
26.140	3142.69
26.150	3145.43
26.160	3148.17
26.170	3150.91
26.180	3153.66
26.190	3156.40
26.200	3159.15
26.210	3161.90
26.220	3164.65
26.230	3167.40
26.240	3170.15
26.250	3172.91
26.260	3175.66
26.270	3178.42
26.280	3181.18
26.290	3183.94
26.300	3186.70
26.310	3189.47
26.320	3192.23
26.330	3195.00
26.340	3197.77
26.350	3200.54
26.360	3203.31
26.370	3206.09
26.380	3208.87
26.390	3211.64
26.400	3214.42
26.410	3217.20
26.420	3219.99
26.430	3222.77
26.440	3225.56
26.450	3228.34
26.460	3231.13
26.470	3233.92
26.480	3236.72
26.490	3239.51
26.500	3242.30
26.510	3245.10
26.520	3247.90
26.530	3250.70
26.540	3253.50
26.550	3256.31
26.560	3259.11
26.570	3261.92
26.580	3264.73
26.590	3267.54
26.600	3270.35
26.610	3273.17
26.620	3275.98
26.630	3278.80
26.640	3281.62
26.650	3284.44
26.660	3287.26
26.670	3290.09
26.680	3292.91
26.690	3295.74
26.700	3298.57
26.710	3301.40
26.720	3304.23
26.730	3307.07
26.740	3309.90
26.750	3312.74
26.760	3315.58
26.770	3318.42
26.780	3321.26
26.790	3324.11
26.800	3326.95
26.810	3329.80
26.820	3332.65
26.830	3335.50
26.840	3338.35
26.850	3341.21
26.860	3344.06
26.870	3346.92
26.880	3349.78
26.890	3352.64
26.900	3355.50
26.910	3358.37
26.920	3361.24
26.930	3364.10
26.940	3366.97
26.950	3369.84
26.960	3372.72
26.970	3375.59
26.980	3378.47
26.990	3381.35
27.000	3384.23
27.010	3387.11
27.020	3389.99
27.030	3392.88
27.040	3395.76
27.050	3398.65
27.060	3401.54
27.070	3404.43
27.080	3407.33
27.090	3410.22
27.100	3413.12
27.110	3416.02
27.120	3418.92
27.130	3421.82
27.140	3424.73
27.150	3427.63
27.160	3430.54
27.170	3433.45
27.180	3436.36
27.190	3439.27
27.200	3442.19
27.210	3445.10
27.220	3448.02
27.230	3450.94
27.240	3453.86
27.250	3456.78
27.260	3459.71
27.270	3462.63
27.280	3465.56
27.290	3468.49
27.300	3471.42
27.310	3474.36
27.320	3477.29
27.330	3480.23
27.340	3483.17
27.350	3486.11
27.360	3489.05
27.370	3492.00
27.380	3494.94
27.390	3497.89
27.400	3500.84
27.410	3503.79
27.420	3506.74
27.430	3509.70
27.440	3512.65
27.450	3515.61
27.460	3518.57
27.470	3521.53
27.480	3524.49
27.490	3527.46
27.500	3530.43
27.510	3533.39
27.520	3536.36
27.530	3539.34
27.540	3542.31
27.550	3545.29
27.560	3548.26
27.570	3551.24
27.580	3554.22
27.590	3557.21
27.600	3560.19
27.610	3563.18
27.620	3566.16
27.630	3569.15
27.640	3572.15
27.650	3575.14
27.660	3578.13
27.670	3581.13
27.680	3584.13
27.690	3587.13
27.700	3590.13
27.710	3593.14
27.720	3596.14
27.730	3599.15
27.740	3602.16
27.750	3605.17
27.760	3608.18
27.770	3611.20
27.780	3614.21
27.790	3617.23
27.800	3620.25
27.810	3623.28
27.820	3626.30
27.830	3629.32
27.840	3632.35
27.850	3635.38
27.860	3638.41
27.870	3641.45
27.880	3644.48
27.890	3647.52
27.900	3650.55
27.910	3653.59
27.920	3656.64
27.930	3659.68
27.940	3662.73
27.950	3665.77
27.960	3668.82
27.970	3671.87
27.980	3674.93
27.990	3677.98
28.000	3681.04
28.010	3684.09
28.020	3687.15
28.030	3690.22
28.040	3693.28
28.050	3696.34
28.060	3699.41
28.070	3702.48
28.080	3705.55
28.090	3708.63
28.100	3711.70
28.110	3714.78
28.120	3717.85
28.130	3720.93
28.140	3724.02
28.150	3727.10
28.160	3730.19
28.170	3733.27
28.180	3736.36
28.190	3739.45
28.200	3742.55
28.210	3745.64
28.220	3748.74
28.230	3751.84
28.240	3754.94
28.250	3758.04
28.260	3761.14
28.270	3764.25
28.280	3767.36
28.290	3770.47
28.300	3773.58
28.310	3776.69
28.320	3779.81
28.330	3782.92
28.340	3786.04
28.350	3789.16
28.360	3792.29
28.370	3795.41
28.380	3798.54
28.390	3801.66
28.400	3804.79
28.410	3807.93
28.420	3811.06
28.430	3814.20
28.440	3817.33
28.450	3820.47
28.460	3823.61
28.470	3826.76
28.480	3829.90
28.490	3833.05
28.500	3836.20
28.510	3839.35
28.520	3842.50
28.530	3845.66
28.540	3848.81
28.550	3851.97
28.560	3855.13
28.570	3858.29
28.580	3861.46
28.590	3864.62
28.600	3867.79
28.610	3870.96
28.620	3874.13
28.630	3877.30
28.640	3880.48
28.650	3883.66
28.660	3886.83
28.670	3890.02
28.680	3893.20
28.690	3896.38
28.700	3899.57
28.710	3902.76
28.720	3905.95
28.730	3909.14
28.740	3912.33
28.750	3915.53
28.760	3918.73
28.770	3921.93
28.780	3925.13
28.790	3928.33
28.800	3931.54
28.810	3934.75
28.820	3937.96
28.830	3941.17
28.840	3944.38
28.850	3947.60
28.860	3950.81
28.870	3954.03
28.880	3957.25
28.890	3960.48
28.900	3963.70
28.910	3966.93
28.920	3970.16
28.930	3973.39
28.940	3976.62
28.950	3979.85
28.960	3983.09
28.970	3986.33
28.980	3989.57
28.990	3992.81
29.000	3996.05
29.010	3999.30
29.020	4002.55
29.030	4005.80
29.040	4009.05
29.050	4012.30
29.060	4015.56
29.070	4018.82
29.080	4022.07
29.090	4025.34
29.100	4028.60
29.110	4031.86
29.120	4035.13
29.130	4038.40
29.140	4041.67
29.150	4044.95
29.160	4048.22
29.170	4051.50
29.180	4054.78
29.190	4058.06
29.200	4061.34
29.210	4064.62
29.220	4067.91
29.230	4071.20
29.240	4074.49
29.250	4077.78
29.260	4081.08
29.270	4084.37
29.280	4087.67
29.290	4090.97
29.300	4094.28
29.310	4097.58
29.320	4100.89
29.330	4104.20
29.340	4107.51
29.350	4110.82
29.360	4114.13
29.370	4117.45
29.380	4120.77
29.390	4124.09
29.400	4127.41
29.410	4130.73
29.420	4134.06
29.430	4137.39
29.440	4140.72
29.450	4144.05
29.460	4147.38
29.470	4150.72
29.480	4154.06
29.490	4157.40
29.500	4160.74
29.510	4164.08
29.520	4167.43
29.530	4170.78
29.540	4174.13
29.550	4177.48
29.560	4180.83
29.570	4184.19
29.580	4187.55
29.590	4190.91
29.600	4194.27
29.610	4197.63
29.620	4201.00
29.630	4204.37
29.640	4207.74
29.650	4211.11
29.660	4214.48
29.670	4217.86
29.680	4221.24
29.690	4224.62
29.700	4228.00
29.710	4231.38
29.720	4234.77
29.730	4238.16
29.740	4241.55
29.750	4244.94
29.760	4248.34
29.770	4251.73
29.780	4255.13
29.790	4258.53
29.800	4261.93
29.810	4265.34
29.820	4268.74
29.830	4272.15
29.840	4275.56
29.850	4278.97
29.860	4282.39
29.870	4285.80
29.880	4289.22
29.890	4292.64
29.900	4296.07
29.910	4299.49
29.920	4302.92
29.930	4306.35
29.940	4309.78
29.950	4313.21
29.960	4316.64
29.970	4320.08
29.980	4323.52
29.990	4326.96
30.000	4330.40
