t(c)	x(m)	y(m)	V(m/s)	theta_c(grad)	theta(grad)	alpha(grad)	omega_z(1/s)	M	Cxa	Cya_alpha	m(kg)	P(H)	g(m/s2)
21.700	2074.29	7987.31	728.649	73.307	85.000	0.000	0.0000	2.3645	0.5892	0.2500	821.00	56000.0	9.7821
21.800	2095.29	8057.27	732.223	73.285	85.000	0.000	0.0000	2.3784	0.5869	0.2500	819.00	56000.0	9.7818
21.900	2116.41	8127.57	735.815	73.263	85.000	0.000	0.0000	2.3924	0.5846	0.2500	817.00	56000.0	9.7816
22.000	2137.67	8198.20	739.423	73.241	85.000	0.000	0.0000	2.4065	0.5823	0.2500	815.00	56000.0	9.7814
22.100	2159.06	8269.17	743.049	73.219	85.000	0.000	0.0000	2.4206	0.5799	0.2500	813.00	56000.0	9.7812
22.200	2180.57	8340.48	746.692	73.197	85.000	0.000	0.0000	2.4349	0.5775	0.2500	811.00	56000.0	9.7810
22.300	2202.23	8412.14	750.353	73.176	85.000	0.000	0.0000	2.4493	0.5751	0.2500	809.00	56000.0	9.7807
22.400	2224.01	8484.13	754.032	73.154	85.000	0.000	0.0000	2.4637	0.5727	0.2500	807.00	56000.0	9.7805
22.500	2245.93	8556.47	757.730	73.133	85.000	0.000	0.0000	2.4783	0.5703	0.2500	805.00	56000.0	9.7803
22.600	2267.98	8629.16	761.446	73.111	85.000	0.000	0.0000	2.4930	0.5678	0.2500	803.00	56000.0	9.7801
22.700	2290.17	8702.19	765.182	73.090	85.000	0.000	0.0000	2.5078	0.5654	0.2500	801.00	56000.0	9.7799
22.800	2312.50	8775.58	768.937	73.068	85.000	0.000	0.0000	2.5227	0.5629	0.2500	799.00	56000.0	9.7796
22.900	2334.96	8849.31	772.712	73.047	85.000	0.000	0.0000	2.5377	0.5604	0.2500	797.00	56000.0	9.7794
23.000	2357.56	8923.40	776.507	73.026	85.000	0.000	0.0000	2.5528	0.5579	0.2500	795.00	56000.0	9.7792
23.100	2380.30	8997.85	780.323	73.005	85.000	0.000	0.0000	2.5681	0.5553	0.2500	793.00	56000.0	9.7789
23.200	2403.18	9072.65	784.159	72.984	85.000	0.000	0.0000	2.5834	0.5528	0.2500	791.00	56000.0	9.7787
23.300	2426.19	9147.81	788.016	72.963	85.000	0.000	0.0000	2.5989	0.5502	0.2500	789.00	56000.0	9.7785
23.400	2449.35	9223.34	791.892	72.943	85.000	0.000	0.0000	2.6145	0.5491	0.2500	787.00	56000.0	9.7783
23.500	2472.65	9299.23	795.782	72.922	85.000	0.000	0.0000	2.6301	0.5481	0.2500	785.00	56000.0	9.7780
23.600	2496.09	9375.48	799.688	72.901	85.000	0.000	0.0000	2.6459	0.5471	0.2500	783.00	56000.0	9.7778
23.700	2519.67	9452.09	803.610	72.881	85.000	0.000	0.0000	2.6618	0.5461	0.2500	781.00	56000.0	9.7776
23.800	2543.40	9529.08	807.547	72.860	85.000	0.000	0.0000	2.6778	0.5451	0.2500	779.00	56000.0	9.7773
23.900	2567.27	9606.43	811.500	72.840	85.000	0.000	0.0000	2.6939	0.5441	0.2500	777.00	56000.0	9.7771
24.000	2591.29	9684.15	815.470	72.819	85.000	0.000	0.0000	2.7101	0.5431	0.2500	775.00	56000.0	9.7768
24.100	2615.45	9762.25	819.456	72.799	85.000	0.000	0.0000	2.7264	0.5421	0.2500	773.00	56000.0	9.7766
24.200	2639.75	9840.71	823.459	72.779	85.000	0.000	0.0000	2.7428	0.5411	0.2500	771.00	56000.0	9.7764
24.300	2664.21	9919.56	827.480	72.759	85.000	0.000	0.0000	2.7594	0.5400	0.2500	769.00	56000.0	9.7761
24.400	2688.81	9998.77	831.517	72.739	85.000	0.000	0.0000	2.7760	0.5390	0.2500	767.00	56000.0	9.7759
24.500	2713.55	10078.37	835.573	72.719	85.000	0.000	0.0000	2.7928	0.5380	0.2500	765.00	56000.0	9.7756
24.600	2738.45	10158.34	839.647	72.699	85.000	0.000	0.0000	2.8097	0.5369	0.2500	763.00	56000.0	9.7754
24.700	2763.49	10238.70	843.739	72.679	85.000	0.000	0.0000	2.8267	0.5358	0.2500	761.00	56000.0	9.7751
24.800	2788.69	10319.44	847.849	72.660	85.000	0.000	0.0000	2.8438	0.5348	0.2500	759.00	56000.0	9.7749
24.900	2814.03	10400.56	851.979	72.640	85.000	0.000	0.0000	2.8610	0.5337	0.2500	757.00	56000.0	9.7746
25.000	2839.53	10482.07	856.128	72.620	85.000	0.000	0.0000	2.8784	0.5326	0.2500	755.00	56000.0	9.7744
25.100	2865.18	10563.97	860.297	72.601	85.000	0.000	0.0000	2.8959	0.5315	0.2500	753.00	56000.0	9.7741
25.200	2890.98	10646.26	864.485	72.581	85.000	0.000	0.0000	2.9136	0.5304	0.2500	751.00	56000.0	9.7739
25.300	2916.94	10728.94	868.694	72.562	85.000	0.000	0.0000	2.9313	0.5293	0.2500	749.00	56000.0	9.7736
25.400	2943.05	10812.01	872.923	72.543	85.000	0.000	0.0000	2.9492	0.5282	0.2500	747.00	56000.0	9.7734
25.500	2969.31	10895.48	877.173	72.524	85.000	0.000	0.0000	2.9673	0.5270	0.2500	745.00	56000.0	9.7731
25.600	2995.73	10979.35	881.444	72.504	85.000	0.000	0.0000	2.9855	0.5259	0.2500	743.00	56000.0	9.7729
25.700	3022.31	11063.62	885.741	72.485	85.000	0.000	0.0000	3.0018	0.5249	0.2500	741.00	56000.0	9.7726
25.800	3049.05	11148.29	890.067	72.466	85.000	0.000	0.0000	3.0165	0.5240	0.2500	739.00	56000.0	9.7723
25.900	3075.94	11233.36	894.420	72.447	85.000	0.000	0.0000	3.0312	0.5230	0.2500	737.00	56000.0	9.7721
26.000	3102.99	11318.84	898.800	72.429	85.000	0.000	0.0000	3.0461	0.5221	0.2500	735.00	56000.0	9.7718
26.100	3130.21	11404.73	903.206	72.410	85.000	0.000	0.0000	3.0610	0.5212	0.2500	733.00	56000.0	9.7716
26.200	3157.58	11491.04	907.641	72.391	85.000	0.000	0.0000	3.0760	0.5202	0.2500	731.00	56000.0	9.7713
26.300	3185.12	11577.76	912.103	72.372	85.000	0.000	0.0000	3.0911	0.5193	0.2500	729.00	56000.0	9.7710
26.400	3212.83	11664.89	916.592	72.354	85.000	0.000	0.0000	3.1064	0.5184	0.2500	727.00	56000.0	9.7708
26.500	3240.69	11752.45	921.110	72.335	85.000	0.000	0.0000	3.1217	0.5174	0.2500	725.00	56000.0	9.7705
26.600	3268.73	11840.43	925.656	72.317	85.000	0.000	0.0000	3.1371	0.5164	0.2500	723.00	56000.0	9.7702
26.700	3296.93	11928.83	930.231	72.299	85.000	0.000	0.0000	3.1526	0.5155	0.2500	721.00	56000.0	9.7699
26.800	3325.30	12017.67	934.834	72.280	85.000	0.000	0.0000	3.1682	0.5145	0.2500	719.00	56000.0	9.7697
26.900	3353.83	12106.93	939.467	72.262	85.000	0.000	0.0000	3.1839	0.5135	0.2500	717.00	56000.0	9.7694
27.000	3382.54	12196.63	944.129	72.244	85.000	0.000	0.0000	3.1997	0.5125	0.2500	715.00	56000.0	9.7691
27.100	3411.42	12286.76	948.820	72.226	85.000	0.000	0.0000	3.2156	0.5115	0.2500	713.00	56000.0	9.7688
27.200	3440.47	12377.33	953.541	72.208	85.000	0.000	0.0000	3.2316	0.5105	0.2500	711.00	56000.0	9.7686
27.300	3469.69	12468.35	958.292	72.190	85.000	0.000	0.0000	3.2477	0.5095	0.2500	709.00	56000.0	9.7683
27.400	3499.09	12559.81	963.073	72.172	85.000	0.000	0.0000	3.2639	0.5085	0.2500	707.00	56000.0	9.7680
27.500	3528.66	12651.71	967.884	72.155	85.000	0.000	0.0000	3.2802	0.5075	0.2500	705.00	56000.0	9.7677
27.600	3558.41	12744.07	972.727	72.137	85.000	0.000	0.0000	3.2966	0.5065	0.2500	703.00	56000.0	9.7674
27.700	3588.34	12836.88	977.600	72.119	85.000	0.000	0.0000	3.3131	0.5054	0.2500	701.00	56000.0	9.7672
27.800	3618.44	12930.15	982.504	72.102	85.000	0.000	0.0000	3.3297	0.5044	0.2500	699.00	56000.0	9.7669
27.900	3648.73	13023.87	987.440	72.084	85.000	0.000	0.0000	3.3465	0.5033	0.2500	697.00	56000.0	9.7666
28.000	3679.19	13118.06	992.407	72.067	85.000	0.000	0.0000	3.3633	0.5023	0.2500	695.00	56000.0	9.7663
28.100	3709.84	13212.71	997.407	72.050	85.000	0.000	0.0000	3.3802	0.5012	0.2500	693.00	56000.0	9.7660
28.200	3740.67	13307.83	1002.438	72.032	85.000	0.000	0.0000	3.3973	0.5002	0.2500	691.00	56000.0	9.7657
28.300	3771.69	13403.42	1007.501	72.015	85.000	0.000	0.0000	3.4145	0.4997	0.2500	689.00	56000.0	9.7654
28.400	3802.89	13499.48	1012.593	71.998	85.000	0.000	0.0000	3.4317	0.4994	0.2500	687.00	56000.0	9.7651
28.500	3834.27	13596.02	1017.715	71.981	85.000	0.000	0.0000	3.4491	0.4991	0.2500	685.00	56000.0	9.7648
28.600	3865.85	13693.04	1022.867	71.964	85.000	0.000	0.0000	3.4665	0.4987	0.2500	683.00	56000.0	9.7645
28.700	3897.61	13790.54	1028.050	71.947	85.000	0.000	0.0000	3.4841	0.4984	0.2500	681.00	56000.0	9.7642
28.800	3929.57	13888.53	1033.262	71.930	85.000	0.000	0.0000	3.5018	0.4980	0.2500	679.00	56000.0	9.7639
28.900	3961.71	13987.01	1038.506	71.914	85.000	0.000	0.0000	3.5195	0.4977	0.2500	677.00	56000.0	9.7636
29.000	3994.05	14085.97	1043.781	71.897	85.000	0.000	0.0000	3.5374	0.4974	0.2500	675.00	56000.0	9.7633
29.100	4026.58	14185.43	1049.086	71.880	85.000	0.000	0.0000	3.5554	0.4970	0.2500	673.00	56000.0	9.7630
29.200	4059.30	14285.38	1054.424	71.864	85.000	0.000	0.0000	3.5735	0.4967	0.2500	671.00	56000.0	9.7627
29.300	4092.22	14385.84	1059.793	71.847	85.000	0.000	0.0000	3.5917	0.4963	0.2500	669.00	56000.0	9.7624
29.400	4125.34	14486.79	1065.194	71.831	85.000	0.000	0.0000	3.6100	0.4960	0.2500	667.00	56000.0	9.7621
29.500	4158.65	14588.25	1070.628	71.815	85.000	0.000	0.0000	3.6284	0.4956	0.2500	665.00	56000.0	9.7618
29.600	4192.16	14690.22	1076.094	71.798	85.000	0.000	0.0000	3.6469	0.4953	0.2500	663.00	56000.0	9.7615
29.700	4225.88	14792.70	1081.593	71.782	85.000	0.000	0.0000	3.6656	0.4949	0.2500	661.00	56000.0	9.7612
29.800	4259.79	14895.70	1087.126	71.766	85.000	0.000	0.0000	3.6843	0.4945	0.2500	659.00	56000.0	9.7609
29.900	4293.91	14999.21	1092.691	71.750	85.000	0.000	0.0000	3.7032	0.4942	0.2500	657.00	56000.0	9.7605
30.000	4328.23	15103.24	1098.290	71.734	85.000	0.000	0.0000	3.7221	0.4938	0.2500	655.00	56000.0	9.7602
