x(m)	theta_c(grad)
1261.86	74.360
1263.43	74.357
1265.00	74.355
1266.57	74.352
1268.15	74.349
1269.72	74.347
1271.30	74.344
1272.87	74.342
1274.45	74.339
1276.03	74.336
1277.61	74.334
1279.19	74.331
1280.77	74.329
1282.35	74.326
1283.93	74.323
1285.52	74.321
1287.10	74.318
1288.69	74.316
1290.28	74.313
1291.87	74.311
1293.46	74.308
1295.05	74.305
1296.64	74.303
1298.23	74.300
1299.83	74.298
1301.42	74.295
1303.02	74.293
1304.62	74.290
1306.22	74.287
1307.82	74.285
1309.42	74.282
1311.02	74.280
1312.62	74.277
1314.23	74.275
1315.83	74.272
1317.44	74.269
1319.04	74.267
1320.65	74.264
1322.26	74.262
1323.87	74.259
1325.48	74.257
1327.10	74.254
1328.71	74.251
1330.33	74.249
1331.94	74.246
1333.56	74.244
1335.18	74.241
1336.80	74.239
1338.42	74.236
1340.04	74.234
1341.66	74.231
1343.29	74.228
1344.91	74.226
1346.54	74.223
1348.16	74.221
1349.79	74.218
1351.42	74.216
1353.05	74.213
1354.68	74.211
1356.32	74.208
1357.95	74.206
1359.59	74.203
1361.22	74.200
1362.86	74.198
1364.50	74.195
1366.14	74.193
1367.78	74.190
1369.42	74.188
1371.06	74.185
1372.70	74.183
1374.35	74.180
1376.00	74.178
1377.64	74.175
1379.29	74.173
1380.94	74.170
1382.59	74.168
1384.24	74.165
1385.89	74.162
1387.55	74.160
1389.20	74.157
1390.86	74.155
1392.52	74.152
1394.17	74.150
1395.83	74.147
1397.49	74.145
1399.15	74.142
1400.82	74.140
1402.48	74.137
1404.15	74.135
1405.81	74.132
1407.48	74.130
1409.15	74.127
1410.82	74.125
1412.49	74.122
1414.16	74.120
1415.83	74.117
1417.50	74.115
1419.18	74.112
1420.85	74.110
1422.53	74.107
1424.21	74.105
1425.89	74.102
1427.57	74.100
1429.25	74.097
1430.93	74.095
1432.62	74.092
1434.30	74.090
1435.99	74.087
1437.68	74.085
1439.36	74.082
1441.05	74.080
1442.74	74.077
1444.44	74.075
1446.13	74.072
1447.82	74.070
1449.52	74.067
1451.21	74.065
1452.91	74.062
1454.61	74.060
1456.31	74.057
1458.01	74.055
1459.71	74.052
1461.41	74.050
1463.12	74.047
1464.82	74.045
1466.53	74.042
1468.24	74.040
1469.95	74.037
1471.66	74.035
1473.37	74.032
1475.08	74.030
1476.79	74.027
1478.51	74.025
1480.22	74.022
1481.94	74.020
1483.65	74.017
1485.37	74.015
1487.09	74.013
1488.81	74.010
1490.54	74.008
1492.26	74.005
1493.98	74.003
1495.71	74.000
1497.44	73.998
1499.16	73.995
1500.89	73.993
1502.62	73.990
1504.36	73.988
1506.09	73.985
1507.82	73.983
1509.56	73.980
1511.29	73.978
1513.03	73.976
1514.77	73.973
1516.51	73.971
1518.25	73.968
1519.99	73.966
1521.73	73.963
1523.47	73.961
1525.22	73.958
1526.97	73.956
1528.71	73.953
1530.46	73.951
1532.21	73.949
1533.96	73.946
1535.71	73.944
1537.47	73.941
1539.22	73.939
1540.98	73.936
1542.73	73.934
1544.49	73.931
1546.25	73.929
1548.01	73.927
1549.77	73.924
1551.53	73.922
1553.30	73.919
1555.06	73.917
1556.83	73.914
1558.59	73.912
1560.36	73.909
1562.13	73.907
1563.90	73.905
1565.67	73.902
1567.45	73.900
1569.22	73.897
1570.99	73.895
1572.77	73.892
1574.55	73.890
1576.33	73.888
1578.11	73.885
1579.89	73.883
1581.67	73.880
1583.45	73.878
1585.24	73.875
1587.02	73.873
1588.81	73.871
1590.59	73.868
1592.38	73.866
1594.17	73.863
1595.97	73.861
1597.76	73.858
1599.55	73.856
1601.35	73.854
1603.14	73.851
1604.94	73.849
1606.74	73.846
1608.54	73.844
1610.34	73.842
1612.14	73.839
1613.94	73.837
1615.75	73.834
1617.55	73.832
1619.36	73.830
1621.16	73.827
1622.97	73.825
1624.78	73.822
1626.59	73.820
1628.41	73.818
1630.22	73.815
1632.03	73.813
1633.85	73.810
1635.67	73.808
1637.48	73.806
1639.30	73.803
1641.12	73.801
1642.95	73.798
1644.77	73.796
1646.59	73.794
1648.42	73.791
1650.24	73.789
1652.07	73.786
1653.90	73.784
1655.73	73.782
1657.56	73.779
1659.39	73.777
1661.23	73.774
1663.06	73.772
1664.90	73.770
1666.73	73.767
1668.57	73.765
1670.41	73.763
1672.25	73.760
1674.09	73.758
1675.94	73.755
1677.78	73.753
1679.63	73.751
1681.47	73.748
1683.32	73.746
1685.17	73.743
1687.02	73.741
1688.87	73.739
1690.72	73.736
1692.57	73.734
1694.43	73.732
1696.29	73.729
1698.14	73.727
1700.00	73.724
1701.86	73.722
1703.72	73.720
1705.58	73.717
1707.45	73.715
1709.31	73.713
1711.17	73.710
1713.04	73.708
1714.91	73.706
1716.78	73.703
1718.65	73.701
1720.52	73.698
1722.39	73.696
1724.27	73.694
1726.14	73.691
1728.02	73.689
1729.89	73.687
1731.77	73.684
1733.65	73.682
1735.53	73.680
1737.42	73.677
1739.30	73.675
1741.18	73.673
1743.07	73.670
1744.96	73.668
1746.84	73.666
1748.73	73.663
1750.62	73.661
1752.52	73.659
1754.41	73.656
1756.30	73.654
1758.20	73.651
1760.09	73.649
1761.99	73.647
1763.89	73.644
1765.79	73.642
1767.69	73.640
1769.60	73.637
1771.50	73.635
1773.40	73.633
1775.31	73.630
1777.22	73.628
1779.13	73.626
1781.04	73.623
1782.95	73.621
1784.86	73.619
1786.77	73.616
1788.69	73.614
1790.60	73.612
1792.52	73.609
1794.44	73.607
1796.36	73.605
1798.28	73.602
1800.20	73.600
1802.12	73.598
1804.05	73.595
1805.97	73.593
1807.90	73.591
1809.83	73.589
1811.76	73.586
1813.69	73.584
1815.62	73.582
1817.55	73.579
1819.49	73.577
1821.42	73.575
1823.36	73.572
1825.30	73.570
1827.24	73.568
1829.18	73.565
1831.12	73.563
1833.06	73.561
1835.00	73.558
1836.95	73.556
1838.90	73.554
1840.84	73.552
1842.79	73.549
1844.74	73.547
1846.69	73.545
1848.65	73.542
1850.60	73.540
1852.55	73.538
1854.51	73.535
1856.47	73.533
1858.43	73.531
1860.39	73.528
1862.35	73.526
1864.31	73.524
1866.27	73.522
1868.24	73.519
1870.20	73.517
1872.17	73.515
1874.14	73.512
1876.11	73.510
1878.08	73.508
1880.05	73.506
1882.03	73.503
1884.00	73.501
1885.98	73.499
1887.95	73.496
1889.93	73.494
1891.91	73.492
1893.89	73.490
1895.88	73.487
1897.86	73.485
1899.84	73.483
1901.83	73.480
1903.82	73.478
1905.80	73.476
1907.79	73.474
1909.79	73.471
1911.78	73.469
1913.77	73.467
1915.77	73.464
1917.76	73.462
1919.76	73.460
1921.76	73.458
1923.76	73.455
1925.76	73.453
1927.76	73.451
1929.76	73.449
1931.77	73.446
1933.77	73.444
1935.78	73.442
1937.79	73.439
1939.80	73.437
1941.81	73.435
1943.82	73.433
1945.83	73.430
1947.85	73.428
1949.86	73.426
1951.88	73.424
1953.90	73.421
1955.92	73.419
1957.94	73.417
1959.96	73.415
1961.99	73.412
1964.01	73.410
1966.04	73.408
1968.06	73.406
1970.09	73.403
1972.12	73.401
1974.15	73.399
1976.19	73.397
1978.22	73.394
1980.25	73.392
1982.29	73.390
1984.33	73.388
1986.37	73.385
1988.41	73.383
1990.45	73.381
1992.49	73.379
1994.53	73.376
1996.58	73.374
1998.62	73.372
2000.67	73.370
2002.72	73.367
2004.77	73.365
2006.82	73.363
2008.87	73.361
2010.93	73.358
2012.98	73.356
2015.04	73.354
2017.10	73.352
2019.16	73.349
2021.22	73.347
2023.28	73.345
2025.34	73.343
2027.40	73.341
2029.47	73.338
2031.54	73.336
2033.60	73.334
2035.67	73.332
2037.74	73.329
2039.82	73.327
2041.89	73.325
2043.96	73.323
2046.04	73.320
2048.11	73.318
2050.19	73.316
2052.27	73.314
2054.35	73.312
2056.44	73.309
2058.52	73.307
2060.60	73.305
2062.69	73.303
2064.78	73.300
2066.86	73.298
2068.95	73.296
2071.05	73.294
2073.14	73.292
2075.23	73.289
2077.33	73.287
2079.42	73.285
2081.52	73.283
2083.62	73.281
2085.72	73.278
2087.82	73.276
2089.92	73.274
2092.03	73.272
2094.13	73.270
2096.24	73.267
2098.35	73.265
2100.46	73.263
2102.57	73.261
2104.68	73.259
2106.79	73.256
2108.91	73.254
2111.02	73.252
2113.14	73.250
2115.26	73.248
2117.38	73.245
2119.50	73.243
2121.62	73.241
2123.74	73.239
2125.87	73.237
2127.99	73.234
2130.12	73.232
2132.25	73.230
2134.38	73.228
2136.51	73.226
2138.65	73.223
2140.78	73.221
2142.91	73.219
2145.05	73.217
2147.19	73.215
2149.33	73.212
2151.47	73.210
2153.61	73.208
2155.75	73.206
2157.90	73.204
2160.05	73.202
2162.19	73.199
2164.34	73.197
2166.49	73.195
2168.64	73.193
2170.79	73.191
2172.95	73.189
2175.10	73.186
2177.26	73.184
2179.42	73.182
2181.58	73.180
2183.74	73.178
2185.90	73.175
2188.06	73.173
2190.23	73.171
2192.39	73.169
2194.56	73.167
2196.73	73.165
2198.90	73.162
2201.07	73.160
2203.24	73.158
2205.42	73.156
2207.59	73.154
2209.77	73.152
2211.94	73.149
2214.12	73.147
2216.30	73.145
2218.49	73.143
2220.67	73.141
2222.85	73.139
2225.04	73.137
2227.23	73.134
2229.42	73.132
2231.61	73.130
2233.80	73.128
2235.99	73.126
2238.18	73.124
2240.38	73.121
2242.57	73.119
2244.77	73.117
2246.97	73.115
2249.17	73.113
2251.37	73.111
2253.58	73.109
2255.78	73.106
2257.99	73.104
2260.20	73.102
2262.40	73.100
2264.61	73.098
2266.83	73.096
2269.04	73.094
2271.25	73.091
2273.47	73.089
2275.68	73.087
2277.90	73.085
2280.12	73.083
2282.34	73.081
2284.57	73.079
2286.79	73.076
2289.01	73.074
2291.24	73.072
2293.47	73.070
2295.70	73.068
2297.93	73.066
2300.16	73.064
2302.39	73.062
2304.63	73.059
2306.86	73.057
2309.10	73.055
2311.34	73.053
2313.58	73.051
2315.82	73.049
2318.06	73.047
2320.31	73.045
2322.55	73.042
2324.80	73.040
2327.05	73.038
2329.30	73.036
2331.55	73.034
2333.80	73.032
2336.05	73.030
2338.31	73.028
2340.57	73.025
2342.82	73.023
2345.08	73.021
2347.34	73.019
2349.61	73.017
2351.87	73.015
2354.13	73.013
2356.40	73.011
2358.67	73.009
2360.94	73.006
2363.21	73.004
2365.48	73.002
2367.75	73.000
2370.03	72.998
2372.30	72.996
2374.58	72.994
2376.86	72.992
2379.14	72.990
2381.42	72.987
2383.70	72.985
2385.99	72.983
2388.27	72.981
2390.56	72.979
2392.85	72.977
2395.14	72.975
2397.43	72.973
2399.72	72.971
2402.01	72.969
2404.31	72.967
2406.61	72.964
2408.90	72.962
2411.20	72.960
2413.51	72.958
2415.81	72.956
2418.11	72.954
2420.42	72.952
2422.72	72.950
2425.03	72.948
2427.34	72.946
2429.65	72.944
2431.96	72.941
2434.28	72.939
2436.59	72.937
2438.91	72.935
2441.23	72.933
2443.55	72.931
2445.87	72.929
2448.19	72.927
2450.51	72.925
2452.84	72.923
2455.16	72.921
2457.49	72.919
2459.82	72.916
2462.15	72.914
2464.48	72.912
2466.82	72.910
2469.15	72.908
2471.49	72.906
2473.82	72.904
2476.16	72.902
2478.50	72.900
2480.85	72.898
2483.19	72.896
2485.53	72.894
2487.88	72.892
2490.23	72.890
2492.58	72.888
2494.93	72.885
2497.28	72.883
2499.63	72.881
2501.99	72.879
2504.34	72.877
2506.70	72.875
2509.06	72.873
2511.42	72.871
2513.78	72.869
2516.15	72.867
2518.51	72.865
2520.88	72.863
2523.24	72.861
2525.61	72.859
2527.98	72.857
2530.36	72.855
2532.73	72.853
2535.10	72.850
2537.48	72.848
2539.86	72.846
2542.24	72.844
2544.62	72.842
2547.00	72.840
2549.38	72.838
2551.77	72.836
2554.15	72.834
2556.54	72.832
2558.93	72.830
2561.32	72.828
2563.71	72.826
2566.11	72.824
2568.50	72.822
2570.90	72.820
2573.30	72.818
2575.70	72.816
2578.10	72.814
2580.50	72.812
2582.90	72.810
2585.31	72.808
2587.71	72.806
2590.12	72.804
2592.53	72.802
2594.94	72.799
2597.35	72.797
2599.77	72.795
2602.18	72.793
2604.60	72.791
2607.02	72.789
2609.44	72.787
2611.86	72.785
2614.28	72.783
2616.71	72.781
2619.13	72.779
2621.56	72.777
2623.99	72.775
2626.42	72.773
2628.85	72.771
2631.28	72.769
2633.71	72.767
2636.15	72.765
2638.59	72.763
2641.03	72.761
2643.47	72.759
2645.91	72.757
2648.35	72.755
2650.79	72.753
2653.24	72.751
2655.69	72.749
2658.14	72.747
2660.59	72.745
2663.04	72.743
2665.49	72.741
2667.95	72.739
2670.40	72.737
2672.86	72.735
2675.32	72.733
2677.78	72.731
2680.24	72.729
2682.71	72.727
2685.17	72.725
2687.64	72.723
2690.11	72.721
2692.58	72.719
2695.05	72.717
2697.52	72.715
2699.99	72.713
2702.47	72.711
2704.94	72.709
2707.42	72.707
2709.90	72.705
2712.38	72.703
2714.87	72.701
2717.35	72.699
2719.84	72.697
2722.32	72.695
2724.81	72.693
2727.30	72.691
2729.80	72.689
2732.29	72.687
2734.78	72.685
2737.28	72.683
2739.78	72.681
2742.28	72.679
2744.78	72.677
2747.28	72.675
2749.78	72.673
2752.29	72.671
2754.79	72.669
2757.30	72.667
2759.81	72.665
2762.32	72.663
2764.84	72.661
2767.35	72.659
2769.87	72.657
2772.38	72.655
2774.90	72.653
2777.42	72.651
2779.94	72.649
2782.47	72.647
2784.99	72.645
2787.52	72.643
2790.05	72.641
2792.57	72.639
2795.11	72.637
2797.64	72.635
2800.17	72.634
2802.71	72.632
2805.24	72.630
2807.78	72.628
2810.32	72.626
2812.86	72.624
2815.41	72.622
2817.95	72.620
2820.50	72.618
2823.04	72.616
2825.59	72.614
2828.14	72.612
2830.69	72.610
2833.25	72.608
2835.80	72.606
2838.36	72.604
2840.92	72.602
2843.48	72.600
2846.04	72.598
2848.60	72.596
2851.16	72.594
2853.73	72.592
2856.30	72.590
2858.87	72.588
2861.44	72.586
2864.01	72.585
2866.58	72.583
2869.16	72.581
2871.73	72.579
2874.31	72.577
2876.89	72.575
2879.47	72.573
2882.05	72.571
2884.64	72.569
2887.22	72.567
2889.81	72.565
2892.40	72.563
2894.99	72.561
2897.58	72.559
2900.17	72.557
2902.77	72.555
2905.36	72.553
2907.96	72.551
2910.56	72.550
2913.16	72.548
2915.76	72.546
2918.37	72.544
2920.97	72.542
2923.58	72.540
2926.19	72.538
2928.80	72.536
2931.41	72.534
2934.02	72.532
2936.64	72.530
2939.25	72.528
2941.87	72.526
2944.49	72.524
2947.11	72.523
2949.73	72.521
2952.36	72.519
2954.98	72.517
2957.61	72.515
2960.24	72.513
2962.87	72.511
2965.50	72.509
2968.14	72.507
2970.77	72.505
2973.41	72.503
2976.05	72.501
2978.69	72.499
2981.33	72.498
2983.97	72.496
2986.61	72.494
2989.26	72.492
2991.91	72.490
2994.56	72.488
2997.21	72.486
2999.86	72.484
3002.51	72.482
3005.17	72.480
3007.82	72.478
3010.48	72.476
3013.14	72.475
3015.80	72.473
3018.47	72.471
3021.13	72.469
3023.80	72.467
3026.47	72.465
3029.14	72.463
3031.81	72.461
3034.48	72.459
3037.15	72.457
3039.83	72.456
3042.51	72.454
3045.19	72.452
3047.87	72.450
3050.55	72.448
3053.23	72.446
3055.92	72.444
3058.61	72.442
3061.29	72.440
3063.98	72.438
3066.68	72.437
3069.37	72.435
3072.06	72.433
3074.76	72.431
3077.46	72.429
3080.16	72.427
3082.86	72.425
3085.56	72.423
3088.27	72.421
3090.97	72.420
3093.68	72.418
3096.39	72.416
3099.10	72.414
3101.81	72.412
3104.53	72.410
3107.24	72.408
3109.96	72.406
3112.68	72.404
3115.40	72.403
3118.12	72.401
3120.85	72.399
3123.57	72.397
3126.30	72.395
3129.03	72.393
3131.76	72.391
3134.49	72.389
3137.22	72.388
3139.96	72.386
3142.69	72.384
3145.43	72.382
3148.17	72.380
3150.91	72.378
3153.66	72.376
3156.40	72.374
3159.15	72.373
3161.90	72.371
3164.65	72.369
3167.40	72.367
3170.15	72.365
3172.91	72.363
3175.66	72.361
3178.42	72.360
3181.18	72.358
3183.94	72.356
3186.70	72.354
3189.47	72.352
3192.23	72.350
3195.00	72.348
3197.77	72.347
3200.54	72.345
3203.31	72.343
3206.09	72.341
3208.87	72.339
3211.64	72.337
3214.42	72.335
3217.20	72.334
3219.99	72.332
3222.77	72.330
3225.56	72.328
3228.34	72.326
3231.13	72.324
3233.92	72.322
3236.72	72.321
3239.51	72.319
3242.30	72.317
3245.10	72.315
3247.90	72.313
3250.70	72.311
3253.50	72.310
3256.31	72.308
3259.11	72.306
3261.92	72.304
3264.73	72.302
3267.54	72.300
3270.35	72.298
3273.17	72.297
3275.98	72.295
3278.80	72.293
3281.62	72.291
3284.44	72.289
3287.26	72.287
3290.09	72.286
3292.91	72.284
3295.74	72.282
3298.57	72.280
3301.40	72.278
3304.23	72.276
3307.07	72.275
3309.90	72.273
3312.74	72.271
3315.58	72.269
3318.42	72.267
3321.26	72.265
3324.11	72.264
3326.95	72.262
3329.80	72.260
3332.65	72.258
3335.50	72.256
3338.35	72.255
3341.21	72.253
3344.06	72.251
3346.92	72.249
3349.78	72.247
3352.64	72.245
3355.50	72.244
3358.37	72.242
3361.24	72.240
3364.10	72.238
3366.97	72.236
3369.84	72.235
3372.72	72.233
3375.59	72.231
3378.47	72.229
3381.35	72.227
3384.23	72.225
3387.11	72.224
3389.99	72.222
3392.88	72.220
3395.76	72.218
3398.65	72.216
3401.54	72.215
3404.43	72.213
3407.33	72.211
3410.22	72.209
3413.12	72.207
3416.02	72.206
3418.92	72.204
3421.82	72.202
3424.73	72.200
3427.63	72.198
3430.54	72.197
3433.45	72.195
3436.36	72.193
3439.27	72.191
3442.19	72.189
3445.10	72.188
3448.02	72.186
3450.94	72.184
3453.86	72.182
3456.78	72.180
3459.71	72.179
3462.63	72.177
3465.56	72.175
3468.49	72.173
3471.42	72.171
3474.36	72.170
3477.29	72.168
3480.23	72.166
3483.17	72.164
3486.11	72.163
3489.05	72.161
3492.00	72.159
3494.94	72.157
3497.89	72.155
3500.84	72.154
3503.79	72.152
3506.74	72.150
3509.70	72.148
3512.65	72.146
3515.61	72.145
3518.57	72.143
3521.53	72.141
3524.49	72.139
3527.46	72.138
3530.43	72.136
3533.39	72.134
3536.36	72.132
3539.34	72.131
3542.31	72.129
3545.29	72.127
3548.26	72.125
3551.24	72.123
3554.22	72.122
3557.21	72.120
3560.19	72.118
3563.18	72.116
3566.16	72.115
3569.15	72.113
3572.15	72.111
3575.14	72.109
3578.13	72.108
3581.13	72.106
3584.13	72.104
3587.13	72.102
3590.13	72.100
3593.14	72.099
3596.14	72.097
3599.15	72.095
3602.16	72.093
3605.17	72.092
3608.18	72.090
3611.20	72.088
3614.21	72.086
3617.23	72.085
3620.25	72.083
3623.28	72.081
3626.30	72.079
3629.32	72.078
3632.35	72.076
3635.38	72.074
3638.41	72.072
3641.45	72.071
3644.48	72.069
3647.52	72.067
3650.55	72.065
3653.59	72.064
3656.64	72.062
3659.68	72.060
3662.73	72.058
3665.77	72.057
3668.82	72.055
3671.87	72.053
3674.93	72.051
3677.98	72.050
3681.04	72.048
3684.09	72.046
3687.15	72.045
3690.22	72.043
3693.28	72.041
3696.34	72.039
3699.41	72.038
3702.48	72.036
3705.55	72.034
3708.63	72.032
3711.70	72.031
3714.78	72.029
3717.85	72.027
3720.93	72.025
3724.02	72.024
3727.10	72.022
3730.19	72.020
3733.27	72.019
3736.36	72.017
3739.45	72.015
3742.55	72.013
3745.64	72.012
3748.74	72.010
3751.84	72.008
3754.94	72.006
3758.04	72.005
3761.14	72.003
3764.25	72.001
3767.36	72.000
3770.47	71.998
3773.58	71.996
3776.69	71.994
3779.81	71.993
3782.92	71.991
3786.04	71.989
3789.16	71.988
3792.29	71.986
3795.41	71.984
3798.54	71.982
3801.66	71.981
3804.79	71.979
3807.93	71.977
3811.06	71.976
3814.20	71.974
3817.33	71.972
3820.47	71.970
3823.61	71.969
3826.76	71.967
3829.90	71.965
3833.05	71.964
3836.20	71.962
3839.35	71.960
3842.50	71.959
3845.66	71.957
3848.81	71.955
3851.97	71.953
3855.13	71.952
3858.29	71.950
3861.46	71.948
3864.62	71.947
3867.79	71.945
3870.96	71.943
3874.13	71.942
3877.30	71.940
3880.48	71.938
3883.66	71.937
3886.83	71.935
3890.02	71.933
3893.20	71.931
3896.38	71.930
3899.57	71.928
3902.76	71.926
3905.95	71.925
3909.14	71.923
3912.33	71.921
3915.53	71.920
3918.73	71.918
3921.93	71.916
3925.13	71.915
3928.33	71.913
3931.54	71.911
3934.75	71.910
3937.96	71.908
3941.17	71.906
3944.38	71.904
3947.60	71.903
3950.81	71.901
3954.03	71.899
3957.25	71.898
3960.48	71.896
3963.70	71.894
3966.93	71.893
3970.16	71.891
3973.39	71.889
3976.62	71.888
3979.85	71.886
3983.09	71.884
3986.33	71.883
3989.57	71.881
3992.81	71.879
3996.05	71.878
3999.30	71.876
4002.55	71.874
4005.80	71.873
4009.05	71.871
4012.30	71.869
4015.56	71.868
4018.82	71.866
4022.07	71.864
4025.34	71.863
4028.60	71.861
4031.86	71.859
4035.13	71.858
4038.40	71.856
4041.67	71.854
4044.95	71.853
4048.22	71.851
4051.50	71.849
4054.78	71.848
4058.06	71.846
4061.34	71.844
4064.62	71.843
4067.91	71.841
4071.20	71.840
4074.49	71.838
4077.78	71.836
4081.08	71.835
4084.37	71.833
4087.67	71.831
4090.97	71.830
4094.28	71.828
4097.58	71.826
4100.89	71.825
4104.20	71.823
4107.51	71.821
4110.82	71.820
4114.13	71.818
4117.45	71.816
4120.77	71.815
4124.09	71.813
4127.41	71.812
4130.73	71.810
4134.06	71.808
4137.39	71.807
4140.72	71.805
4144.05	71.803
4147.38	71.802
4150.72	71.800
4154.06	71.798
4157.40	71.797
4160.74	71.795
4164.08	71.794
4167.43	71.792
4170.78	71.790
4174.13	71.789
4177.48	71.787
4180.83	71.785
4184.19	71.784
4187.55	71.782
4190.91	71.781
4194.27	71.779
4197.63	71.777
4201.00	71.776
4204.37	71.774
4207.74	71.772
4211.11	71.771
4214.48	71.769
4217.86	71.768
4221.24	71.766
4224.62	71.764
4228.00	71.763
4231.38	71.761
4234.77	71.759
4238.16	71.758
4241.55	71.756
4244.94	71.755
4248.34	71.753
4251.73	71.751
4255.13	71.750
4258.53	71.748
4261.93	71.747
4265.34	71.745
4268.74	71.743
4272.15	71.742
4275.56	71.740
4278.97	71.738
4282.39	71.737
4285.80	71.735
4289.22	71.734
4292.64	71.732
4296.07	71.730
4299.49	71.729
4302.92	71.727
4306.35	71.726
4309.78	71.724
4313.21	71.722
4316.64	71.721
4320.08	71.719
4323.52	71.718
4326.96	71.716
4330.40	71.714
