x(m)	y(m)
40.67	374.13
40.69	374.30
40.70	374.46
40.72	374.63
40.74	374.79
40.76	374.96
40.78	375.12
40.80	375.29
40.81	375.46
40.83	375.62
40.85	375.79
40.87	375.95
40.89	376.12
40.90	376.28
40.92	376.45
40.94	376.61
40.96	376.78
40.98	376.94
40.99	377.11
41.01	377.28
41.03	377.44
41.05	377.61
41.07	377.77
41.09	377.94
41.10	378.11
41.12	378.27
41.14	378.44
41.16	378.60
41.18	378.77
41.19	378.94
41.21	379.10
41.23	379.27
41.25	379.43
41.27	379.60
41.29	379.77
41.30	379.93
41.32	380.10
41.34	380.27
41.36	380.43
41.38	380.60
41.40	380.76
41.41	380.93
41.43	381.10
41.45	381.26
41.47	381.43
41.49	381.60
41.50	381.76
41.52	381.93
41.54	382.10
41.56	382.26
41.58	382.43
41.60	382.60
41.61	382.77
41.63	382.93
41.65	383.10
41.67	383.27
41.69	383.43
41.71	383.60
41.72	383.77
41.74	383.93
41.76	384.10
41.78	384.27
41.80	384.44
41.82	384.60
41.83	384.77
41.85	384.94
41.87	385.11
41.89	385.27
41.91	385.44
41.93	385.61
41.94	385.78
41.96	385.94
41.98	386.11
42.00	386.28
42.02	386.45
42.04	386.61
42.05	386.78
42.07	386.95
42.09	387.12
42.11	387.29
42.13	387.45
42.15	387.62
42.17	387.79
42.18	387.96
42.20	388.13
42.22	388.29
42.24	388.46
42.26	388.63
42.28	388.80
42.29	388.97
42.31	389.14
42.33	389.30
42.35	389.47
42.37	389.64
42.39	389.81
42.40	389.98
42.42	390.15
42.44	390.32
42.46	390.48
42.48	390.65
42.50	390.82
42.52	390.99
42.53	391.16
42.55	391.33
42.57	391.50
42.59	391.67
42.61	391.83
42.63	392.00
42.65	392.17
42.66	392.34
42.68	392.51
42.70	392.68
42.72	392.85
42.74	393.02
42.76	393.19
42.78	393.36
42.79	393.53
42.81	393.70
42.83	393.86
42.85	394.03
42.87	394.20
42.89	394.37
42.91	394.54
42.92	394.71
42.94	394.88
42.96	395.05
42.98	395.22
43.00	395.39
43.02	395.56
43.04	395.73
43.05	395.90
43.07	396.07
43.09	396.24
43.11	396.41
43.13	396.58
43.15	396.75
43.17	396.92
43.18	397.09
43.20	397.26
43.22	397.43
43.24	397.60
43.26	397.77
43.28	397.94
43.30	398.11
43.31	398.28
43.33	398.45
43.35	398.62
43.37	398.79
43.39	398.96
43.41	399.13
43.43	399.30
43.45	399.47
43.46	399.65
43.48	399.82
43.50	399.99
43.52	400.16
43.54	400.33
43.56	400.50
43.58	400.67
43.60	400.84
43.61	401.01
43.63	401.18
43.65	401.35
43.67	401.52
43.69	401.70
43.71	401.87
43.73	402.04
43.75	402.21
43.76	402.38
43.78	402.55
43.80	402.72
43.82	402.89
43.84	403.07
43.86	403.24
43.88	403.41
43.90	403.58
43.91	403.75
43.93	403.92
43.95	404.09
43.97	404.27
43.99	404.44
44.01	404.61
44.03	404.78
44.05	404.95
44.06	405.12
44.08	405.30
44.10	405.47
44.12	405.64
44.14	405.81
44.16	405.98
44.18	406.16
44.20	406.33
44.22	406.50
44.23	406.67
44.25	406.85
44.27	407.02
44.29	407.19
44.31	407.36
44.33	407.53
44.35	407.71
44.37	407.88
44.39	408.05
44.40	408.22
44.42	408.40
44.44	408.57
44.46	408.74
44.48	408.91
44.50	409.09
44.52	409.26
44.54	409.43
44.56	409.61
44.57	409.78
44.59	409.95
44.61	410.12
44.63	410.30
44.65	410.47
44.67	410.64
44.69	410.82
44.71	410.99
44.73	411.16
44.75	411.34
44.76	411.51
44.78	411.68
44.80	411.85
44.82	412.03
44.84	412.20
44.86	412.37
44.88	412.55
44.90	412.72
44.92	412.90
44.94	413.07
44.95	413.24
44.97	413.42
44.99	413.59
45.01	413.76
45.03	413.94
45.05	414.11
45.07	414.28
45.09	414.46
45.11	414.63
45.13	414.81
45.14	414.98
45.16	415.15
45.18	415.33
45.20	415.50
45.22	415.68
45.24	415.85
45.26	416.02
45.28	416.20
45.30	416.37
45.32	416.55
45.34	416.72
45.35	416.90
45.37	417.07
45.39	417.24
45.41	417.42
45.43	417.59
45.45	417.77
45.47	417.94
45.49	418.12
45.51	418.29
45.53	418.47
45.55	418.64
45.57	418.82
45.58	418.99
45.60	419.17
45.62	419.34
45.64	419.51
45.66	419.69
45.68	419.86
45.70	420.04
45.72	420.21
45.74	420.39
45.76	420.57
45.78	420.74
45.80	420.92
45.81	421.09
45.83	421.27
45.85	421.44
45.87	421.62
45.89	421.79
45.91	421.97
45.93	422.14
45.95	422.32
45.97	422.49
45.99	422.67
46.01	422.84
46.03	423.02
46.05	423.20
46.06	423.37
46.08	423.55
46.10	423.72
46.12	423.90
46.14	424.08
46.16	424.25
46.18	424.43
46.20	424.60
46.22	424.78
46.24	424.96
46.26	425.13
46.28	425.31
46.30	425.48
46.32	425.66
46.33	425.84
46.35	426.01
46.37	426.19
46.39	426.36
46.41	426.54
46.43	426.72
46.45	426.89
46.47	427.07
46.49	427.25
46.51	427.42
46.53	427.60
46.55	427.78
46.57	427.95
46.59	428.13
46.61	428.31
46.62	428.48
46.64	428.66
46.66	428.84
46.68	429.01
46.70	429.19
46.72	429.37
46.74	429.55
46.76	429.72
46.78	429.90
46.80	430.08
46.82	430.25
46.84	430.43
46.86	430.61
46.88	430.79
46.90	430.96
46.92	431.14
46.94	431.32
46.95	431.49
46.97	431.67
46.99	431.85
47.01	432.03
47.03	432.20
47.05	432.38
47.07	432.56
47.09	432.74
47.11	432.92
47.13	433.09
47.15	433.27
47.17	433.45
47.19	433.63
47.21	433.80
47.23	433.98
47.25	434.16
47.27	434.34
47.29	434.52
47.31	434.69
47.32	434.87
47.34	435.05
47.36	435.23
47.38	435.41
47.40	435.59
47.42	435.76
47.44	435.94
47.46	436.12
47.48	436.30
47.50	436.48
47.52	436.66
47.54	436.83
47.56	437.01
47.58	437.19
47.60	437.37
47.62	437.55
47.64	437.73
47.66	437.91
47.68	438.09
47.70	438.26
47.72	438.44
47.74	438.62
47.76	438.80
47.77	438.98
47.79	439.16
47.81	439.34
47.83	439.52
47.85	439.70
47.87	439.88
47.89	440.05
47.91	440.23
47.93	440.41
47.95	440.59
47.97	440.77
47.99	440.95
48.01	441.13
48.03	441.31
48.05	441.49
48.07	441.67
48.09	441.85
48.11	442.03
48.13	442.21
48.15	442.39
48.17	442.57
48.19	442.75
48.21	442.93
48.23	443.11
48.25	443.29
48.27	443.47
48.29	443.65
48.31	443.83
48.33	444.01
48.35	444.19
48.37	444.37
48.39	444.55
48.40	444.73
48.42	444.91
48.44	445.09
48.46	445.27
48.48	445.45
48.50	445.63
48.52	445.81
48.54	445.99
48.56	446.17
48.58	446.35
48.60	446.53
48.62	446.71
48.64	446.89
48.66	447.07
48.68	447.25
48.70	447.43
48.72	447.61
48.74	447.79
48.76	447.98
48.78	448.16
48.80	448.34
48.82	448.52
48.84	448.70
48.86	448.88
48.88	449.06
48.90	449.24
48.92	449.42
48.94	449.60
48.96	449.79
48.98	449.97
49.00	450.15
49.02	450.33
49.04	450.51
49.06	450.69
49.08	450.87
49.10	451.06
49.12	451.24
49.14	451.42
49.16	451.60
49.18	451.78
49.20	451.96
49.22	452.14
49.24	452.33
49.26	452.51
49.28	452.69
49.30	452.87
49.32	453.05
49.34	453.24
49.36	453.42
49.38	453.60
49.40	453.78
49.42	453.96
49.44	454.15
49.46	454.33
49.48	454.51
49.50	454.69
49.52	454.87
49.54	455.06
49.56	455.24
49.58	455.42
49.60	455.60
49.62	455.79
49.64	455.97
49.66	456.15
49.68	456.33
49.70	456.52
49.72	456.70
49.74	456.88
49.76	457.06
49.78	457.25
49.80	457.43
49.82	457.61
49.84	457.80
49.86	457.98
49.88	458.16
49.90	458.34
49.92	458.53
49.94	458.71
49.96	458.89
49.98	459.08
50.00	459.26
50.02	459.44
50.04	459.63
50.06	459.81
50.08	459.99
50.10	460.18
50.12	460.36
50.14	460.54
50.16	460.73
50.18	460.91
50.20	461.09
50.22	461.28
50.24	461.46
50.26	461.64
50.28	461.83
50.30	462.01
50.32	462.19
50.34	462.38
50.36	462.56
50.38	462.75
50.40	462.93
50.42	463.11
50.44	463.30
50.46	463.48
50.48	463.67
50.50	463.85
50.52	464.03
50.54	464.22
50.56	464.40
50.58	464.59
50.60	464.77
50.62	464.96
50.64	465.14
50.66	465.32
50.68	465.51
50.70	465.69
50.72	465.88
50.74	466.06
50.76	466.25
50.78	466.43
50.80	466.62
50.82	466.80
50.84	466.98
50.86	467.17
50.88	467.35
50.90	467.54
50.92	467.72
50.95	467.91
50.97	468.09
50.99	468.28
51.01	468.46
51.03	468.65
51.05	468.83
51.07	469.02
51.09	469.20
51.11	469.39
51.13	469.57
51.15	469.76
51.17	469.94
51.19	470.13
51.21	470.32
51.23	470.50
51.25	470.69
51.27	470.87
51.29	471.06
51.31	471.24
51.33	471.43
51.35	471.61
51.37	471.80
51.39	471.99
51.41	472.17
51.43	472.36
51.45	472.54
51.47	472.73
51.49	472.91
51.51	473.10
51.53	473.29
51.55	473.47
51.58	473.66
51.60	473.84
51.62	474.03
51.64	474.22
51.66	474.40
51.68	474.59
51.70	474.78
51.72	474.96
51.74	475.15
51.76	475.33
51.78	475.52
51.80	475.71
51.82	475.89
51.84	476.08
51.86	476.27
51.88	476.45
51.90	476.64
51.92	476.83
51.94	477.01
51.96	477.20
51.98	477.39
52.00	477.57
52.02	477.76
52.05	477.95
52.07	478.13
52.09	478.32
52.11	478.51
52.13	478.70
52.15	478.88
52.17	479.07
52.19	479.26
52.21	479.44
52.23	479.63
52.25	479.82
52.27	480.01
52.29	480.19
52.31	480.38
52.33	480.57
52.35	480.76
52.37	480.94
52.39	481.13
52.41	481.32
52.43	481.51
52.46	481.69
52.48	481.88
52.50	482.07
52.52	482.26
52.54	482.44
52.56	482.63
52.58	482.82
52.60	483.01
52.62	483.20
52.64	483.38
52.66	483.57
52.68	483.76
52.70	483.95
52.72	484.14
52.74	484.32
52.76	484.51
52.78	484.70
52.81	484.89
52.83	485.08
52.85	485.26
52.87	485.45
52.89	485.64
52.91	485.83
52.93	486.02
52.95	486.21
52.97	486.40
52.99	486.58
53.01	486.77
53.03	486.96
53.05	487.15
53.07	487.34
53.09	487.53
53.12	487.72
53.14	487.91
53.16	488.09
53.18	488.28
53.20	488.47
53.22	488.66
53.24	488.85
53.26	489.04
53.28	489.23
53.30	489.42
53.32	489.61
53.34	489.80
53.36	489.99
53.38	490.17
53.41	490.36
53.43	490.55
53.45	490.74
53.47	490.93
53.49	491.12
53.51	491.31
53.53	491.50
53.55	491.69
53.57	491.88
53.59	492.07
53.61	492.26
53.63	492.45
53.65	492.64
53.68	492.83
53.70	493.02
53.72	493.21
53.74	493.40
53.76	493.59
53.78	493.78
53.80	493.97
53.82	494.16
53.84	494.35
53.86	494.54
53.88	494.73
53.90	494.92
53.93	495.11
53.95	495.30
53.97	495.49
53.99	495.68
54.01	495.87
54.03	496.06
54.05	496.25
54.07	496.44
54.09	496.63
54.11	496.82
54.13	497.01
54.16	497.20
54.18	497.40
54.20	497.59
54.22	497.78
54.24	497.97
54.26	498.16
54.28	498.35
54.30	498.54
54.32	498.73
54.34	498.92
54.36	499.11
54.39	499.30
54.41	499.50
54.43	499.69
54.45	499.88
54.47	500.07
54.49	500.26
54.51	500.45
54.53	500.64
54.55	500.83
54.57	501.03
54.59	501.22
54.62	501.41
54.64	501.60
54.66	501.79
54.68	501.98
54.70	502.18
54.72	502.37
54.74	502.56
54.76	502.75
54.78	502.94
54.80	503.13
54.83	503.33
54.85	503.52
54.87	503.71
54.89	503.90
54.91	504.09
54.93	504.29
54.95	504.48
54.97	504.67
54.99	504.86
55.02	505.05
55.04	505.25
55.06	505.44
55.08	505.63
55.10	505.82
55.12	506.02
55.14	506.21
55.16	506.40
55.18	506.59
55.20	506.79
55.23	506.98
55.25	507.17
55.27	507.36
55.29	507.56
55.31	507.75
55.33	507.94
55.35	508.13
55.37	508.33
55.39	508.52
55.42	508.71
55.44	508.91
55.46	509.10
55.48	509.29
55.50	509.49
55.52	509.68
55.54	509.87
55.56	510.06
55.59	510.26
55.61	510.45
55.63	510.64
55.65	510.84
55.67	511.03
55.69	511.22
55.71	511.42
55.73	511.61
55.75	511.80
55.78	512.00
55.80	512.19
55.82	512.39
55.84	512.58
55.86	512.77
55.88	512.97
55.90	513.16
55.92	513.35
55.95	513.55
55.97	513.74
55.99	513.94
56.01	514.13
56.03	514.32
56.05	514.52
56.07	514.71
56.09	514.91
56.12	515.10
56.14	515.29
56.16	515.49
56.18	515.68
56.20	515.88
56.22	516.07
56.24	516.27
56.26	516.46
56.29	516.65
56.31	516.85
56.33	517.04
56.35	517.24
56.37	517.43
56.39	517.63
56.41	517.82
56.44	518.02
56.46	518.21
56.48	518.41
56.50	518.60
56.52	518.80
56.54	518.99
56.56	519.19
56.58	519.38
56.61	519.58
56.63	519.77
56.65	519.97
56.67	520.16
56.69	520.36
56.71	520.55
56.73	520.75
56.76	520.94
56.78	521.14
56.80	521.33
56.82	521.53
56.84	521.72
56.86	521.92
56.88	522.11
56.91	522.31
56.93	522.50
56.95	522.70
56.97	522.90
56.99	523.09
57.01	523.29
57.03	523.48
57.06	523.68
57.08	523.87
57.10	524.07
57.12	524.27
57.14	524.46
57.16	524.66
57.18	524.85
57.21	525.05
57.23	525.25
57.25	525.44
57.27	525.64
57.29	525.83
57.31	526.03
57.33	526.23
57.36	526.42
57.38	526.62
57.40	526.82
57.42	527.01
57.44	527.21
57.46	527.41
57.49	527.60
57.51	527.80
57.53	527.99
57.55	528.19
57.57	528.39
57.59	528.58
57.61	528.78
57.64	528.98
57.66	529.18
57.68	529.37
57.70	529.57
57.72	529.77
57.74	529.96
57.77	530.16
57.79	530.36
57.81	530.55
57.83	530.75
57.85	530.95
57.87	531.15
57.90	531.34
57.92	531.54
57.94	531.74
57.96	531.93
57.98	532.13
58.00	532.33
58.02	532.53
58.05	532.72
58.07	532.92
58.09	533.12
58.11	533.32
58.13	533.51
58.15	533.71
58.18	533.91
58.20	534.11
58.22	534.31
58.24	534.50
58.26	534.70
58.28	534.90
58.31	535.10
58.33	535.29
58.35	535.49
58.37	535.69
58.39	535.89
58.41	536.09
58.44	536.28
58.46	536.48
58.48	536.68
58.50	536.88
58.52	537.08
58.55	537.28
58.57	537.47
58.59	537.67
58.61	537.87
58.63	538.07
58.65	538.27
58.68	538.47
58.70	538.67
58.72	538.86
58.74	539.06
58.76	539.26
58.78	539.46
58.81	539.66
58.83	539.86
58.85	540.06
58.87	540.26
58.89	540.45
58.92	540.65
58.94	540.85
58.96	541.05
58.98	541.25
59.00	541.45
59.02	541.65
59.05	541.85
59.07	542.05
59.09	542.25
59.11	542.45
59.13	542.64
59.16	542.84
59.18	543.04
59.20	543.24
59.22	543.44
59.24	543.64
59.26	543.84
59.29	544.04
59.31	544.24
59.33	544.44
59.35	544.64
59.37	544.84
59.40	545.04
59.42	545.24
59.44	545.44
59.46	545.64
59.48	545.84
59.51	546.04
59.53	546.24
59.55	546.44
59.57	546.64
59.59	546.84
59.61	547.04
59.64	547.24
59.66	547.44
59.68	547.64
59.70	547.84
59.72	548.04
59.75	548.24
59.77	548.44
59.79	548.64
59.81	548.84
59.83	549.04
59.86	549.24
59.88	549.44
59.90	549.64
59.92	549.85
59.94	550.05
59.97	550.25
59.99	550.45
60.01	550.65
60.03	550.85
60.05	551.05
60.08	551.25
60.10	551.45
60.12	551.65
60.14	551.85
60.16	552.06
60.19	552.26
60.21	552.46
60.23	552.66
60.25	552.86
60.27	553.06
60.30	553.26
60.32	553.46
60.34	553.66
60.36	553.87
60.38	554.07
60.41	554.27
60.43	554.47
60.45	554.67
60.47	554.87
60.49	555.08
60.52	555.28
60.54	555.48
60.56	555.68
60.58	555.88
60.61	556.08
60.63	556.29
60.65	556.49
60.67	556.69
60.69	556.89
60.72	557.09
60.74	557.30
60.76	557.50
60.78	557.70
60.80	557.90
60.83	558.10
60.85	558.31
60.87	558.51
60.89	558.71
60.92	558.91
60.94	559.12
60.96	559.32
60.98	559.52
61.00	559.72
61.03	559.93
61.05	560.13
61.07	560.33
61.09	560.53
61.11	560.74
61.14	560.94
61.16	561.14
61.18	561.34
61.20	561.55
61.23	561.75
61.25	561.95
61.27	562.16
61.29	562.36
61.31	562.56
61.34	562.76
61.36	562.97
61.38	563.17
61.40	563.37
61.43	563.58
61.45	563.78
61.47	563.98
61.49	564.19
61.52	564.39
61.54	564.59
61.56	564.80
61.58	565.00
61.60	565.20
61.63	565.41
61.65	565.61
61.67	565.81
61.69	566.02
61.72	566.22
61.74	566.43
61.76	566.63
61.78	566.83
61.81	567.04
61.83	567.24
61.85	567.44
61.87	567.65
61.89	567.85
61.92	568.06
61.94	568.26
61.96	568.46
61.98	568.67
62.01	568.87
62.03	569.08
62.05	569.28
62.07	569.49
62.10	569.69
62.12	569.89
62.14	570.10
62.16	570.30
62.19	570.51
62.21	570.71
62.23	570.92
62.25	571.12
62.27	571.33
62.30	571.53
62.32	571.74
62.34	571.94
62.36	572.14
62.39	572.35
62.41	572.55
62.43	572.76
62.45	572.96
62.48	573.17
62.50	573.37
62.52	573.58
62.54	573.78
62.57	573.99
62.59	574.19
62.61	574.40
62.63	574.60
62.66	574.81
62.68	575.01
62.70	575.22
62.72	575.43
62.75	575.63
62.77	575.84
62.79	576.04
62.81	576.25
62.84	576.45
62.86	576.66
62.88	576.86
62.90	577.07
62.93	577.28
62.95	577.48
62.97	577.69
62.99	577.89
63.02	578.10
63.04	578.30
63.06	578.51
63.08	578.72
63.11	578.92
63.13	579.13
63.15	579.33
63.17	579.54
63.20	579.75
63.22	579.95
63.24	580.16
63.26	580.36
63.29	580.57
63.31	580.78
63.33	580.98
63.36	581.19
63.38	581.40
63.40	581.60
63.42	581.81
63.45	582.02
63.47	582.22
63.49	582.43
63.51	582.64
63.54	582.84
63.56	583.05
63.58	583.26
63.60	583.46
63.63	583.67
63.65	583.88
63.67	584.08
63.69	584.29
63.72	584.50
63.74	584.70
63.76	584.91
63.79	585.12
63.81	585.33
63.83	585.53
63.85	585.74
63.88	585.95
63.90	586.15
63.92	586.36
63.94	586.57
63.97	586.78
63.99	586.98
64.01	587.19
64.04	587.40
64.06	587.61
64.08	587.81
64.10	588.02
64.13	588.23
64.15	588.44
64.17	588.64
64.19	588.85
64.22	589.06
64.24	589.27
64.26	589.48
64.29	589.68
64.31	589.89
64.33	590.10
64.35	590.31
64.38	590.51
64.40	590.72
64.42	590.93
64.44	591.14
64.47	591.35
64.49	591.56
64.51	591.76
64.54	591.97
64.56	592.18
64.58	592.39
64.60	592.60
64.63	592.81
64.65	593.01
64.67	593.22
64.70	593.43
64.72	593.64
64.74	593.85
64.76	594.06
64.79	594.27
64.81	594.47
64.83	594.68
64.86	594.89
64.88	595.10
64.90	595.31
64.92	595.52
64.95	595.73
64.97	595.94
64.99	596.15
65.02	596.36
65.04	596.56
65.06	596.77
65.08	596.98
65.11	597.19
65.13	597.40
65.15	597.61
65.18	597.82
65.20	598.03
65.22	598.24
65.25	598.45
65.27	598.66
65.29	598.87
65.31	599.08
65.34	599.29
65.36	599.50
65.38	599.71
65.41	599.91
65.43	600.12
65.45	600.33
65.47	600.54
65.50	600.75
65.52	600.96
65.54	601.17
65.57	601.38
65.59	601.59
65.61	601.80
65.64	602.01
65.66	602.22
65.68	602.43
65.70	602.64
65.73	602.85
65.75	603.06
65.77	603.28
65.80	603.49
65.82	603.70
65.84	603.91
65.87	604.12
65.89	604.33
65.91	604.54
65.94	604.75
65.96	604.96
65.98	605.17
66.00	605.38
66.03	605.59
66.05	605.80
66.07	606.01
66.10	606.22
66.12	606.43
66.14	606.64
66.17	606.86
66.19	607.07
66.21	607.28
66.24	607.49
66.26	607.70
66.28	607.91
66.30	608.12
66.33	608.33
66.35	608.54
66.37	608.76
66.40	608.97
66.42	609.18
66.44	609.39
66.47	609.60
66.49	609.81
66.51	610.02
66.54	610.24
66.56	610.45
66.58	610.66
66.61	610.87
66.63	611.08
66.65	611.29
66.68	611.51
66.70	611.72
66.72	611.93
66.74	612.14
66.77	612.35
66.79	612.56
66.81	612.78
66.84	612.99
66.86	613.20
66.88	613.41
66.91	613.63
66.93	613.84
66.95	614.05
66.98	614.26
67.00	614.47
67.02	614.69
67.05	614.90
67.07	615.11
67.09	615.32
67.12	615.54
67.14	615.75
67.16	615.96
67.19	616.17
67.21	616.39
67.23	616.60
67.26	616.81
67.28	617.02
67.30	617.24
67.33	617.45
67.35	617.66
67.37	617.87
67.40	618.09
67.42	618.30
67.44	618.51
67.47	618.73
67.49	618.94
67.51	619.15
67.54	619.37
67.56	619.58
67.58	619.79
67.61	620.01
67.63	620.22
67.65	620.43
67.68	620.65
67.70	620.86
67.72	621.07
67.75	621.29
67.77	621.50
67.79	621.71
67.82	621.93
67.84	622.14
67.86	622.35
67.89	622.57
67.91	622.78
67.93	622.99
67.96	623.21
67.98	623.42
68.00	623.64
68.03	623.85
68.05	624.06
68.07	624.28
68.10	624.49
68.12	624.71
68.14	624.92
68.17	625.13
68.19	625.35
68.21	625.56
68.24	625.78
68.26	625.99
68.28	626.20
68.31	626.42
68.33	626.63
68.35	626.85
68.38	627.06
68.40	627.28
68.43	627.49
68.45	627.71
68.47	627.92
68.50	628.14
68.52	628.35
68.54	628.56
68.57	628.78
68.59	628.99
68.61	629.21
68.64	629.42
68.66	629.64
68.68	629.85
68.71	630.07
68.73	630.28
68.75	630.50
68.78	630.71
68.80	630.93
68.83	631.14
68.85	631.36
68.87	631.57
68.90	631.79
68.92	632.00
68.94	632.22
68.97	632.44
68.99	632.65
69.01	632.87
69.04	633.08
69.06	633.30
69.08	633.51
69.11	633.73
69.13	633.94
69.16	634.16
69.18	634.38
69.20	634.59
69.23	634.81
69.25	635.02
69.27	635.24
69.30	635.45
69.32	635.67
69.34	635.89
69.37	636.10
69.39	636.32
69.42	636.53
69.44	636.75
69.46	636.97
69.49	637.18
69.51	637.40
69.53	637.62
69.56	637.83
69.58	638.05
69.60	638.26
69.63	638.48
69.65	638.70
69.68	638.91
69.70	639.13
69.72	639.35
69.75	639.56
69.77	639.78
69.79	640.00
69.82	640.21
69.84	640.43
69.87	640.65
69.89	640.86
69.91	641.08
69.94	641.30
69.96	641.51
69.98	641.73
70.01	641.95
70.03	642.16
70.06	642.38
70.08	642.60
70.10	642.82
70.13	643.03
70.15	643.25
70.17	643.47
70.20	643.68
70.22	643.90
70.25	644.12
70.27	644.34
70.29	644.55
70.32	644.77
70.34	644.99
70.36	645.21
70.39	645.42
70.41	645.64
70.44	645.86
70.46	646.08
70.48	646.30
70.51	646.51
70.53	646.73
70.56	646.95
70.58	647.17
70.60	647.38
70.63	647.60
70.65	647.82
70.67	648.04
70.70	648.26
70.72	648.47
70.75	648.69
70.77	648.91
70.79	649.13
70.82	649.35
70.84	649.57
70.87	649.78
70.89	650.00
70.91	650.22
70.94	650.44
70.96	650.66
70.99	650.88
71.01	651.09
71.03	651.31
71.06	651.53
71.08	651.75
71.11	651.97
71.13	652.19
71.15	652.41
71.18	652.63
71.20	652.84
71.23	653.06
71.25	653.28
71.27	653.50
71.30	653.72
71.32	653.94
71.34	654.16
71.37	654.38
71.39	654.60
71.42	654.82
71.44	655.03
71.46	655.25
71.49	655.47
71.51	655.69
71.54	655.91
71.56	656.13
71.58	656.35
71.61	656.57
71.63	656.79
71.66	657.01
71.68	657.23
71.71	657.45
71.73	657.67
71.75	657.89
71.78	658.11
71.80	658.33
71.83	658.55
71.85	658.77
71.87	658.99
71.90	659.21
71.92	659.43
71.95	659.65
71.97	659.87
71.99	660.09
72.02	660.31
72.04	660.53
72.07	660.75
72.09	660.97
72.11	661.19
72.14	661.41
72.16	661.63
72.19	661.85
72.21	662.07
72.23	662.29
72.26	662.51
72.28	662.73
72.31	662.95
72.33	663.17
72.36	663.39
72.38	663.61
72.40	663.83
72.43	664.05
72.45	664.27
72.48	664.49
72.50	664.72
72.52	664.94
72.55	665.16
72.57	665.38
72.60	665.60
72.62	665.82
72.65	666.04
72.67	666.26
72.69	666.48
72.72	666.70
72.74	666.93
72.77	667.15
72.79	667.37
72.82	667.59
72.84	667.81
72.86	668.03
72.89	668.25
72.91	668.48
72.94	668.70
72.96	668.92
72.98	669.14
73.01	669.36
73.03	669.58
73.06	669.80
73.08	670.03
73.11	670.25
73.13	670.47
73.15	670.69
73.18	670.91
73.20	671.14
73.23	671.36
73.25	671.58
73.28	671.80
73.30	672.02
73.32	672.25
73.35	672.47
73.37	672.69
73.40	672.91
73.42	673.13
73.45	673.36
73.47	673.58
73.50	673.80
73.52	674.02
73.54	674.25
73.57	674.47
73.59	674.69
73.62	674.91
73.64	675.14
73.67	675.36
73.69	675.58
73.71	675.80
73.74	676.03
73.76	676.25
73.79	676.47
73.81	676.69
73.84	676.92
73.86	677.14
73.89	677.36
73.91	677.59
73.93	677.81
73.96	678.03
73.98	678.26
74.01	678.48
74.03	678.70
74.06	678.93
74.08	679.15
74.10	679.37
74.13	679.59
74.15	679.82
74.18	680.04
74.20	680.26
74.23	680.49
74.25	680.71
74.28	680.94
74.30	681.16
74.32	681.38
74.35	681.61
74.37	681.83
74.40	682.05
74.42	682.28
74.45	682.50
74.47	682.72
74.50	682.95
74.52	683.17
74.55	683.40
74.57	683.62
74.59	683.84
74.62	684.07
74.64	684.29
74.67	684.52
74.69	684.74
74.72	684.96
74.74	685.19
74.77	685.41
74.79	685.64
74.82	685.86
74.84	686.09
74.86	686.31
74.89	686.54
74.91	686.76
74.94	686.98
74.96	687.21
74.99	687.43
75.01	687.66
75.04	687.88
75.06	688.11
75.09	688.33
75.11	688.56
75.13	688.78
75.16	689.01
75.18	689.23
75.21	689.46
75.23	689.68
75.26	689.91
75.28	690.13
75.31	690.36
75.33	690.58
75.36	690.81
75.38	691.03
75.41	691.26
75.43	691.48
75.45	691.71
75.48	691.93
75.50	692.16
75.53	692.38
75.55	692.61
75.58	692.83
75.60	693.06
75.63	693.29
75.65	693.51
75.68	693.74
75.70	693.96
75.73	694.19
75.75	694.41
75.78	694.64
75.80	694.87
75.83	695.09
75.85	695.32
75.87	695.54
75.90	695.77
75.92	695.99
75.95	696.22
75.97	696.45
76.00	696.67
76.02	696.90
76.05	697.13
76.07	697.35
76.10	697.58
76.12	697.80
76.15	698.03
76.17	698.26
76.20	698.48
76.22	698.71
76.25	698.94
76.27	699.16
76.30	699.39
76.32	699.62
76.35	699.84
76.37	700.07
76.39	700.30
76.42	700.52
76.44	700.75
76.47	700.98
76.49	701.20
76.52	701.43
76.54	701.66
76.57	701.88
76.59	702.11
76.62	702.34
76.64	702.56
76.67	702.79
76.69	703.02
76.72	703.25
76.74	703.47
76.77	703.70
76.79	703.93
76.82	704.15
76.84	704.38
76.87	704.61
76.89	704.84
76.92	705.06
76.94	705.29
76.97	705.52
76.99	705.75
77.02	705.97
77.04	706.20
77.07	706.43
77.09	706.66
77.12	706.88
77.14	707.11
77.17	707.34
77.19	707.57
77.22	707.80
77.24	708.02
77.27	708.25
77.29	708.48
77.32	708.71
77.34	708.94
77.37	709.16
77.39	709.39
77.42	709.62
77.44	709.85
77.47	710.08
77.49	710.31
77.52	710.53
77.54	710.76
77.57	710.99
77.59	711.22
77.62	711.45
77.64	711.68
77.67	711.90
77.69	712.13
77.72	712.36
77.74	712.59
77.77	712.82
77.79	713.05
77.82	713.28
77.84	713.51
77.87	713.73
77.89	713.96
77.92	714.19
77.94	714.42
77.97	714.65
77.99	714.88
78.02	715.11
78.04	715.34
78.07	715.57
78.09	715.80
78.12	716.02
78.14	716.25
78.17	716.48
78.19	716.71
78.22	716.94
78.24	717.17
78.27	717.40
78.29	717.63
78.32	717.86
78.34	718.09
78.37	718.32
78.39	718.55
78.42	718.78
78.44	719.01
