t(c)	theta_c(grad)
5.404	83.750
5.405	83.750
5.406	83.750
5.407	83.750
5.408	83.750
5.409	83.750
5.410	83.750
5.411	83.750
5.412	83.750
5.413	83.750
5.414	83.750
5.415	83.750
5.416	83.750
5.417	83.750
5.418	83.750
5.419	83.750
5.420	83.750
5.421	83.750
5.422	83.750
5.423	83.750
5.424	83.750
5.425	83.750
5.426	83.750
5.427	83.750
5.428	83.750
5.429	83.750
5.430	83.750
5.431	83.750
5.432	83.750
5.433	83.750
5.434	83.750
5.435	83.750
5.436	83.750
5.437	83.750
5.438	83.750
5.439	83.750
5.440	83.750
5.441	83.750
5.442	83.750
5.443	83.750
5.444	83.750
5.445	83.750
5.446	83.750
5.447	83.750
5.448	83.750
5.449	83.750
5.450	83.750
5.451	83.750
5.452	83.750
5.453	83.750
5.454	83.750
5.455	83.750
5.456	83.750
5.457	83.750
5.458	83.750
5.459	83.750
5.460	83.750
5.461	83.750
5.462	83.750
5.463	83.750
5.464	83.750
5.465	83.750
5.466	83.750
5.467	83.750
5.468	83.750
5.469	83.750
5.470	83.750
5.471	83.750
5.472	83.750
5.473	83.750
5.474	83.750
5.475	83.750
5.476	83.750
5.477	83.750
5.478	83.750
5.479	83.750
5.480	83.750
5.481	83.750
5.482	83.750
5.483	83.750
5.484	83.750
5.485	83.750
5.486	83.750
5.487	83.750
5.488	83.750
5.489	83.750
5.490	83.750
5.491	83.750
5.492	83.750
5.493	83.750
5.494	83.750
5.495	83.750
5.496	83.750
5.497	83.750
5.498	83.750
5.499	83.750
5.500	83.750
5.501	83.750
5.502	83.750
5.503	83.750
5.504	83.750
5.505	83.750
5.506	83.750
5.507	83.750
5.508	83.750
5.509	83.750
5.510	83.750
5.511	83.750
5.512	83.750
5.513	83.750
5.514	83.750
5.515	83.750
5.516	83.750
5.517	83.750
5.518	83.750
5.519	83.750
5.520	83.750
5.521	83.751
5.522	83.751
5.523	83.751
5.524	83.751
5.525	83.751
5.526	83.751
5.527	83.751
5.528	83.751
5.529	83.751
5.530	83.751
5.531	83.751
5.532	83.751
5.533	83.751
5.534	83.751
5.535	83.751
5.536	83.751
5.537	83.751
5.538	83.751
5.539	83.751
5.540	83.751
5.541	83.751
5.542	83.751
5.543	83.751
5.544	83.751
5.545	83.751
5.546	83.751
5.547	83.751
5.548	83.751
5.549	83.751
5.550	83.751
5.551	83.751
5.552	83.751
5.553	83.751
5.554	83.751
5.555	83.751
5.556	83.751
5.557	83.751
5.558	83.751
5.559	83.751
5.560	83.751
5.561	83.751
5.562	83.751
5.563	83.751
5.564	83.751
5.565	83.751
5.566	83.751
5.567	83.751
5.568	83.751
5.569	83.751
5.570	83.751
5.571	83.751
5.572	83.751
5.573	83.751
5.574	83.751
5.575	83.751
5.576	83.751
5.577	83.751
5.578	83.751
5.579	83.751
5.580	83.751
5.581	83.751
5.582	83.751
5.583	83.751
5.584	83.751
5.585	83.751
5.586	83.751
5.587	83.751
5.588	83.751
5.589	83.751
5.590	83.751
5.591	83.751
5.592	83.751
5.593	83.751
5.594	83.751
5.595	83.751
5.596	83.751
5.597	83.751
5.598	83.751
5.599	83.751
5.600	83.751
5.601	83.751
5.602	83.751
5.603	83.751
5.604	83.751
5.605	83.751
5.606	83.751
5.607	83.751
5.608	83.751
5.609	83.751
5.610	83.751
5.611	83.751
5.612	83.751
5.613	83.751
5.614	83.751
5.615	83.751
5.616	83.751
5.617	83.751
5.618	83.751
5.619	83.751
5.620	83.751
5.621	83.751
5.622	83.751
5.623	83.751
5.624	83.751
5.625	83.751
5.626	83.751
5.627	83.751
5.628	83.751
5.629	83.751
5.630	83.751
5.631	83.751
5.632	83.751
5.633	83.751
5.634	83.751
5.635	83.751
5.636	83.751
5.637	83.751
5.638	83.751
5.639	83.751
5.640	83.751
5.641	83.751
5.642	83.751
5.643	83.751
5.644	83.751
5.645	83.751
5.646	83.751
5.647	83.751
5.648	83.752
5.649	83.752
5.650	83.752
5.651	83.752
5.652	83.752
5.653	83.752
5.654	83.752
5.655	83.752
5.656	83.752
5.657	83.752
5.658	83.752
5.659	83.752
5.660	83.752
5.661	83.752
5.662	83.752
5.663	83.752
5.664	83.752
5.665	83.752
5.666	83.752
5.667	83.752
5.668	83.752
5.669	83.752
5.670	83.752
5.671	83.752
5.672	83.752
5.673	83.752
5.674	83.752
5.675	83.752
5.676	83.752
5.677	83.752
5.678	83.752
5.679	83.752
5.680	83.752
5.681	83.752
5.682	83.752
5.683	83.752
5.684	83.752
5.685	83.752
5.686	83.752
5.687	83.752
5.688	83.752
5.689	83.752
5.690	83.752
5.691	83.752
5.692	83.752
5.693	83.752
5.694	83.752
5.695	83.752
5.696	83.752
5.697	83.752
5.698	83.752
5.699	83.752
5.700	83.752
5.701	83.752
5.702	83.752
5.703	83.752
5.704	83.752
5.705	83.752
5.706	83.752
5.707	83.752
5.708	83.752
5.709	83.752
5.710	83.752
5.711	83.752
5.712	83.752
5.713	83.752
5.714	83.752
5.715	83.752
5.716	83.752
5.717	83.752
5.718	83.752
5.719	83.752
5.720	83.752
5.721	83.752
5.722	83.752
5.723	83.752
5.724	83.752
5.725	83.752
5.726	83.752
5.727	83.752
5.728	83.752
5.729	83.752
5.730	83.752
5.731	83.752
5.732	83.752
5.733	83.752
5.734	83.752
5.735	83.752
5.736	83.752
5.737	83.752
5.738	83.752
5.739	83.752
5.740	83.752
5.741	83.752
5.742	83.752
5.743	83.752
5.744	83.752
5.745	83.752
5.746	83.752
5.747	83.752
5.748	83.752
5.749	83.752
5.750	83.752
5.751	83.752
5.752	83.752
5.753	83.752
5.754	83.752
5.755	83.752
5.756	83.752
5.757	83.752
5.758	83.752
5.759	83.752
5.760	83.752
5.761	83.752
5.762	83.752
5.763	83.752
5.764	83.752
5.765	83.752
5.766	83.753
5.767	83.753
5.768	83.753
5.769	83.753
5.770	83.753
5.771	83.753
5.772	83.753
5.773	83.753
5.774	83.753
5.775	83.753
5.776	83.753
5.777	83.753
5.778	83.753
5.779	83.753
5.780	83.753
5.781	83.753
5.782	83.753
5.783	83.753
5.784	83.753
5.785	83.753
5.786	83.753
5.787	83.753
5.788	83.753
5.789	83.753
5.790	83.753
5.791	83.753
5.792	83.753
5.793	83.753
5.794	83.753
5.795	83.753
5.796	83.753
5.797	83.753
5.798	83.753
5.799	83.753
5.800	83.753
5.801	83.753
5.802	83.753
5.803	83.753
5.804	83.753
5.805	83.753
5.806	83.753
5.807	83.753
5.808	83.753
5.809	83.753
5.810	83.753
5.811	83.753
5.812	83.753
5.813	83.753
5.814	83.753
5.815	83.753
5.816	83.753
5.817	83.753
5.818	83.753
5.819	83.753
5.820	83.753
5.821	83.753
5.822	83.753
5.823	83.753
5.824	83.753
5.825	83.753
5.826	83.753
5.827	83.753
5.828	83.753
5.829	83.753
5.830	83.753
5.831	83.753
5.832	83.753
5.833	83.753
5.834	83.753
5.835	83.753
5.836	83.753
5.837	83.753
5.838	83.753
5.839	83.753
5.840	83.753
5.841	83.753
5.842	83.753
5.843	83.753
5.844	83.753
5.845	83.753
5.846	83.753
5.847	83.753
5.848	83.753
5.849	83.753
5.850	83.753
5.851	83.753
5.852	83.753
5.853	83.753
5.854	83.753
5.855	83.753
5.856	83.753
5.857	83.753
5.858	83.753
5.859	83.753
5.860	83.753
5.861	83.753
5.862	83.753
5.863	83.753
5.864	83.753
5.865	83.753
5.866	83.753
5.867	83.753
5.868	83.753
5.869	83.753
5.870	83.753
5.871	83.753
5.872	83.753
5.873	83.753
5.874	83.753
5.875	83.753
5.876	83.753
5.877	83.753
5.878	83.754
5.879	83.754
5.880	83.754
5.881	83.754
5.882	83.754
5.883	83.754
5.884	83.754
5.885	83.754
5.886	83.754
5.887	83.754
5.888	83.754
5.889	83.754
5.890	83.754
5.891	83.754
5.892	83.754
5.893	83.754
5.894	83.754
5.895	83.754
5.896	83.754
5.897	83.754
5.898	83.754
5.899	83.754
5.900	83.754
5.901	83.754
5.902	83.754
5.903	83.754
5.904	83.754
5.905	83.754
5.906	83.754
5.907	83.754
5.908	83.754
5.909	83.754
5.910	83.754
5.911	83.754
5.912	83.754
5.913	83.754
5.914	83.754
5.915	83.754
5.916	83.754
5.917	83.754
5.918	83.754
5.919	83.754
5.920	83.754
5.921	83.754
5.922	83.754
5.923	83.754
5.924	83.754
5.925	83.754
5.926	83.754
5.927	83.754
5.928	83.754
5.929	83.754
5.930	83.754
5.931	83.754
5.932	83.754
5.933	83.754
5.934	83.754
5.935	83.754
5.936	83.754
5.937	83.754
5.938	83.754
5.939	83.754
5.940	83.754
5.941	83.754
5.942	83.754
5.943	83.754
5.944	83.754
5.945	83.754
5.946	83.754
5.947	83.754
5.948	83.754
5.949	83.754
5.950	83.754
5.951	83.754
5.952	83.754
5.953	83.754
5.954	83.754
5.955	83.754
5.956	83.754
5.957	83.754
5.958	83.754
5.959	83.754
5.960	83.754
5.961	83.754
5.962	83.754
5.963	83.754
5.964	83.754
5.965	83.754
5.966	83.754
5.967	83.754
5.968	83.754
5.969	83.754
5.970	83.754
5.971	83.754
5.972	83.754
5.973	83.754
5.974	83.754
5.975	83.754
5.976	83.754
5.977	83.754
5.978	83.754
5.979	83.754
5.980	83.754
5.981	83.754
5.982	83.754
5.983	83.754
5.984	83.755
5.985	83.755
5.986	83.755
5.987	83.755
5.988	83.755
5.989	83.755
5.990	83.755
5.991	83.755
5.992	83.755
5.993	83.755
5.994	83.755
5.995	83.755
5.996	83.755
5.997	83.755
5.998	83.755
5.999	83.755
6.000	83.755
6.001	83.755
6.002	83.755
6.003	83.755
6.004	83.755
6.005	83.755
6.006	83.755
6.007	83.755
6.008	83.755
6.009	83.755
6.010	83.755
6.011	83.755
6.012	83.755
6.013	83.755
6.014	83.755
6.015	83.755
6.016	83.755
6.017	83.755
6.018	83.755
6.019	83.755
6.020	83.755
6.021	83.755
6.022	83.755
6.023	83.755
6.024	83.755
6.025	83.755
6.026	83.755
6.027	83.755
6.028	83.755
6.029	83.755
6.030	83.755
6.031	83.755
6.032	83.755
6.033	83.755
6.034	83.755
6.035	83.755
6.036	83.755
6.037	83.755
6.038	83.755
6.039	83.755
6.040	83.755
6.041	83.755
6.042	83.755
6.043	83.755
6.044	83.755
6.045	83.755
6.046	83.755
6.047	83.755
6.048	83.755
6.049	83.755
6.050	83.755
6.051	83.755
6.052	83.755
6.053	83.755
6.054	83.755
6.055	83.755
6.056	83.755
6.057	83.755
6.058	83.755
6.059	83.755
6.060	83.755
6.061	83.755
6.062	83.755
6.063	83.755
6.064	83.755
6.065	83.755
6.066	83.755
6.067	83.755
6.068	83.755
6.069	83.755
6.070	83.755
6.071	83.755
6.072	83.755
6.073	83.755
6.074	83.755
6.075	83.755
6.076	83.755
6.077	83.755
6.078	83.755
6.079	83.755
6.080	83.755
6.081	83.755
6.082	83.755
6.083	83.755
6.084	83.755
6.085	83.756
6.086	83.756
6.087	83.756
6.088	83.756
6.089	83.756
6.090	83.756
6.091	83.756
6.092	83.756
6.093	83.756
6.094	83.756
6.095	83.756
6.096	83.756
6.097	83.756
6.098	83.756
6.099	83.756
6.100	83.756
6.101	83.756
6.102	83.756
6.103	83.756
6.104	83.756
6.105	83.756
6.106	83.756
6.107	83.756
6.108	83.756
6.109	83.756
6.110	83.756
6.111	83.756
6.112	83.756
6.113	83.756
6.114	83.756
6.115	83.756
6.116	83.756
6.117	83.756
6.118	83.756
6.119	83.756
6.120	83.756
6.121	83.756
6.122	83.756
6.123	83.756
6.124	83.756
6.125	83.756
6.126	83.756
6.127	83.756
6.128	83.756
6.129	83.756
6.130	83.756
6.131	83.756
6.132	83.756
6.133	83.756
6.134	83.756
6.135	83.756
6.136	83.756
6.137	83.756
6.138	83.756
6.139	83.756
6.140	83.756
6.141	83.756
6.142	83.756
6.143	83.756
6.144	83.756
6.145	83.756
6.146	83.756
6.147	83.756
6.148	83.756
6.149	83.756
6.150	83.756
6.151	83.756
6.152	83.756
6.153	83.756
6.154	83.756
6.155	83.756
6.156	83.756
6.157	83.756
6.158	83.756
6.159	83.756
6.160	83.756
6.161	83.756
6.162	83.756
6.163	83.756
6.164	83.756
6.165	83.756
6.166	83.756
6.167	83.756
6.168	83.756
6.169	83.756
6.170	83.756
6.171	83.756
6.172	83.756
6.173	83.756
6.174	83.756
6.175	83.756
6.176	83.756
6.177	83.756
6.178	83.756
6.179	83.756
6.180	83.756
6.181	83.756
6.182	83.756
6.183	83.757
6.184	83.757
6.185	83.757
6.186	83.757
6.187	83.757
6.188	83.757
6.189	83.757
6.190	83.757
6.191	83.757
6.192	83.757
6.193	83.757
6.194	83.757
6.195	83.757
6.196	83.757
6.197	83.757
6.198	83.757
6.199	83.757
6.200	83.757
6.201	83.757
6.202	83.757
6.203	83.757
6.204	83.757
6.205	83.757
6.206	83.757
6.207	83.757
6.208	83.757
6.209	83.757
6.210	83.757
6.211	83.757
6.212	83.757
6.213	83.757
6.214	83.757
6.215	83.757
6.216	83.757
6.217	83.757
6.218	83.757
6.219	83.757
6.220	83.757
6.221	83.757
6.222	83.757
6.223	83.757
6.224	83.757
6.225	83.757
6.226	83.757
6.227	83.757
6.228	83.757
6.229	83.757
6.230	83.757
6.231	83.757
6.232	83.757
6.233	83.757
6.234	83.757
6.235	83.757
6.236	83.757
6.237	83.757
6.238	83.757
6.239	83.757
6.240	83.757
6.241	83.757
6.242	83.757
6.243	83.757
6.244	83.757
6.245	83.757
6.246	83.757
6.247	83.757
6.248	83.757
6.249	83.757
6.250	83.757
6.251	83.757
6.252	83.757
6.253	83.757
6.254	83.757
6.255	83.757
6.256	83.757
6.257	83.757
6.258	83.757
6.259	83.757
6.260	83.757
6.261	83.757
6.262	83.757
6.263	83.757
6.264	83.757
6.265	83.757
6.266	83.757
6.267	83.757
6.268	83.757
6.269	83.757
6.270	83.757
6.271	83.757
6.272	83.757
6.273	83.757
6.274	83.757
6.275	83.757
6.276	83.757
6.277	83.758
6.278	83.758
6.279	83.758
6.280	83.758
6.281	83.758
6.282	83.758
6.283	83.758
6.284	83.758
6.285	83.758
6.286	83.758
6.287	83.758
6.288	83.758
6.289	83.758
6.290	83.758
6.291	83.758
6.292	83.758
6.293	83.758
6.294	83.758
6.295	83.758
6.296	83.758
6.297	83.758
6.298	83.758
6.299	83.758
6.300	83.758
6.301	83.758
6.302	83.758
6.303	83.758
6.304	83.758
6.305	83.758
6.306	83.758
6.307	83.758
6.308	83.758
6.309	83.758
6.310	83.758
6.311	83.758
6.312	83.758
6.313	83.758
6.314	83.758
6.315	83.758
6.316	83.758
6.317	83.758
6.318	83.758
6.319	83.758
6.320	83.758
6.321	83.758
6.322	83.758
6.323	83.758
6.324	83.758
6.325	83.758
6.326	83.758
6.327	83.758
6.328	83.758
6.329	83.758
6.330	83.758
6.331	83.758
6.332	83.758
6.333	83.758
6.334	83.758
6.335	83.758
6.336	83.758
6.337	83.758
6.338	83.758
6.339	83.758
6.340	83.758
6.341	83.758
6.342	83.758
6.343	83.758
6.344	83.758
6.345	83.758
6.346	83.758
6.347	83.758
6.348	83.758
6.349	83.758
6.350	83.758
6.351	83.758
6.352	83.758
6.353	83.758
6.354	83.758
6.355	83.758
6.356	83.758
6.357	83.758
6.358	83.758
6.359	83.758
6.360	83.758
6.361	83.758
6.362	83.758
6.363	83.758
6.364	83.758
6.365	83.758
6.366	83.758
6.367	83.758
6.368	83.759
6.369	83.759
6.370	83.759
6.371	83.759
6.372	83.759
6.373	83.759
6.374	83.759
6.375	83.759
6.376	83.759
6.377	83.759
6.378	83.759
6.379	83.759
6.380	83.759
6.381	83.759
6.382	83.759
6.383	83.759
6.384	83.759
6.385	83.759
6.386	83.759
6.387	83.759
6.388	83.759
6.389	83.759
6.390	83.759
6.391	83.759
6.392	83.759
6.393	83.759
6.394	83.759
6.395	83.759
6.396	83.759
6.397	83.759
6.398	83.759
6.399	83.759
6.400	83.759
6.401	83.759
6.402	83.759
6.403	83.759
6.404	83.759
6.405	83.759
6.406	83.759
6.407	83.759
6.408	83.759
6.409	83.759
6.410	83.759
6.411	83.759
6.412	83.759
6.413	83.759
6.414	83.759
6.415	83.759
6.416	83.759
6.417	83.759
6.418	83.759
6.419	83.759
6.420	83.759
6.421	83.759
6.422	83.759
6.423	83.759
6.424	83.759
6.425	83.759
6.426	83.759
6.427	83.759
6.428	83.759
6.429	83.759
6.430	83.759
6.431	83.759
6.432	83.759
6.433	83.759
6.434	83.759
6.435	83.759
6.436	83.759
6.437	83.759
6.438	83.759
6.439	83.759
6.440	83.759
6.441	83.759
6.442	83.759
6.443	83.759
6.444	83.759
6.445	83.759
6.446	83.759
6.447	83.759
6.448	83.759
6.449	83.759
6.450	83.759
6.451	83.759
6.452	83.759
6.453	83.759
6.454	83.759
6.455	83.759
6.456	83.759
6.457	83.760
6.458	83.760
6.459	83.760
6.460	83.760
6.461	83.760
6.462	83.760
6.463	83.760
6.464	83.760
6.465	83.760
6.466	83.760
6.467	83.760
6.468	83.760
6.469	83.760
6.470	83.760
6.471	83.760
6.472	83.760
6.473	83.760
6.474	83.760
6.475	83.760
6.476	83.760
6.477	83.760
6.478	83.760
6.479	83.760
6.480	83.760
6.481	83.760
6.482	83.760
6.483	83.760
6.484	83.760
6.485	83.760
6.486	83.760
6.487	83.760
6.488	83.760
6.489	83.760
6.490	83.760
6.491	83.760
6.492	83.760
6.493	83.760
6.494	83.760
6.495	83.760
6.496	83.760
6.497	83.760
6.498	83.760
6.499	83.760
6.500	83.760
6.501	83.760
6.502	83.760
6.503	83.760
6.504	83.760
6.505	83.760
6.506	83.760
6.507	83.760
6.508	83.760
6.509	83.760
6.510	83.760
6.511	83.760
6.512	83.760
6.513	83.760
6.514	83.760
6.515	83.760
6.516	83.760
6.517	83.760
6.518	83.760
6.519	83.760
6.520	83.760
6.521	83.760
6.522	83.760
6.523	83.760
6.524	83.760
6.525	83.760
6.526	83.760
6.527	83.760
6.528	83.760
6.529	83.760
6.530	83.760
6.531	83.760
6.532	83.760
6.533	83.760
6.534	83.760
6.535	83.760
6.536	83.760
6.537	83.760
6.538	83.760
6.539	83.760
6.540	83.760
6.541	83.760
6.542	83.760
6.543	83.761
6.544	83.761
6.545	83.761
6.546	83.761
6.547	83.761
6.548	83.761
6.549	83.761
6.550	83.761
6.551	83.761
6.552	83.761
6.553	83.761
6.554	83.761
6.555	83.761
6.556	83.761
6.557	83.761
6.558	83.761
6.559	83.761
6.560	83.761
6.561	83.761
6.562	83.761
6.563	83.761
6.564	83.761
6.565	83.761
6.566	83.761
6.567	83.761
6.568	83.761
6.569	83.761
6.570	83.761
6.571	83.761
6.572	83.761
6.573	83.761
6.574	83.761
6.575	83.761
6.576	83.761
6.577	83.761
6.578	83.761
6.579	83.761
6.580	83.761
6.581	83.761
6.582	83.761
6.583	83.761
6.584	83.761
6.585	83.761
6.586	83.761
6.587	83.761
6.588	83.761
6.589	83.761
6.590	83.761
6.591	83.761
6.592	83.761
6.593	83.761
6.594	83.761
6.595	83.761
6.596	83.761
6.597	83.761
6.598	83.761
6.599	83.761
6.600	83.761
6.601	83.761
6.602	83.761
6.603	83.761
6.604	83.761
6.605	83.761
6.606	83.761
6.607	83.761
6.608	83.761
6.609	83.761
6.610	83.761
6.611	83.761
6.612	83.761
6.613	83.761
6.614	83.761
6.615	83.761
6.616	83.761
6.617	83.761
6.618	83.761
6.619	83.761
6.620	83.761
6.621	83.761
6.622	83.761
6.623	83.761
6.624	83.761
6.625	83.761
6.626	83.761
6.627	83.761
6.628	83.762
6.629	83.762
6.630	83.762
6.631	83.762
6.632	83.762
6.633	83.762
6.634	83.762
6.635	83.762
6.636	83.762
6.637	83.762
6.638	83.762
6.639	83.762
6.640	83.762
6.641	83.762
6.642	83.762
6.643	83.762
6.644	83.762
6.645	83.762
6.646	83.762
6.647	83.762
6.648	83.762
6.649	83.762
6.650	83.762
6.651	83.762
6.652	83.762
6.653	83.762
6.654	83.762
6.655	83.762
6.656	83.762
6.657	83.762
6.658	83.762
6.659	83.762
6.660	83.762
6.661	83.762
6.662	83.762
6.663	83.762
6.664	83.762
6.665	83.762
6.666	83.762
6.667	83.762
6.668	83.762
6.669	83.762
6.670	83.762
6.671	83.762
6.672	83.762
6.673	83.762
6.674	83.762
6.675	83.762
6.676	83.762
6.677	83.762
6.678	83.762
6.679	83.762
6.680	83.762
6.681	83.762
6.682	83.762
6.683	83.762
6.684	83.762
6.685	83.762
6.686	83.762
6.687	83.762
6.688	83.762
6.689	83.762
6.690	83.762
6.691	83.762
6.692	83.762
6.693	83.762
6.694	83.762
6.695	83.762
6.696	83.762
6.697	83.762
6.698	83.762
6.699	83.762
6.700	83.762
6.701	83.762
6.702	83.762
6.703	83.762
6.704	83.762
6.705	83.762
6.706	83.762
6.707	83.762
6.708	83.762
6.709	83.762
6.710	83.763
6.711	83.763
6.712	83.763
6.713	83.763
6.714	83.763
6.715	83.763
6.716	83.763
6.717	83.763
6.718	83.763
6.719	83.763
6.720	83.763
6.721	83.763
6.722	83.763
6.723	83.763
6.724	83.763
6.725	83.763
6.726	83.763
6.727	83.763
6.728	83.763
6.729	83.763
6.730	83.763
6.731	83.763
6.732	83.763
6.733	83.763
6.734	83.763
6.735	83.763
6.736	83.763
6.737	83.763
6.738	83.763
6.739	83.763
6.740	83.763
6.741	83.763
6.742	83.763
6.743	83.763
6.744	83.763
6.745	83.763
6.746	83.763
6.747	83.763
6.748	83.763
6.749	83.763
6.750	83.763
6.751	83.763
6.752	83.763
6.753	83.763
6.754	83.763
6.755	83.763
6.756	83.763
6.757	83.763
6.758	83.763
6.759	83.763
6.760	83.763
6.761	83.763
6.762	83.763
6.763	83.763
6.764	83.763
6.765	83.763
6.766	83.763
6.767	83.763
6.768	83.763
6.769	83.763
6.770	83.763
6.771	83.763
6.772	83.763
6.773	83.763
6.774	83.763
6.775	83.763
6.776	83.763
6.777	83.763
6.778	83.763
6.779	83.763
6.780	83.763
6.781	83.763
6.782	83.763
6.783	83.763
6.784	83.763
6.785	83.763
6.786	83.763
6.787	83.763
6.788	83.763
6.789	83.763
6.790	83.763
6.791	83.764
6.792	83.764
6.793	83.764
6.794	83.764
6.795	83.764
6.796	83.764
6.797	83.764
6.798	83.764
6.799	83.764
6.800	83.764
6.801	83.764
6.802	83.764
6.803	83.764
6.804	83.764
6.805	83.764
6.806	83.764
6.807	83.764
6.808	83.764
6.809	83.764
6.810	83.764
6.811	83.764
6.812	83.764
6.813	83.764
6.814	83.764
6.815	83.764
6.816	83.764
6.817	83.764
6.818	83.764
6.819	83.764
6.820	83.764
6.821	83.764
6.822	83.764
6.823	83.764
6.824	83.764
6.825	83.764
6.826	83.764
6.827	83.764
6.828	83.764
6.829	83.764
6.830	83.764
6.831	83.764
6.832	83.764
6.833	83.764
6.834	83.764
6.835	83.764
6.836	83.764
6.837	83.764
6.838	83.764
6.839	83.764
6.840	83.764
6.841	83.764
6.842	83.764
6.843	83.764
6.844	83.764
6.845	83.764
6.846	83.764
6.847	83.764
6.848	83.764
6.849	83.764
6.850	83.764
6.851	83.764
6.852	83.764
6.853	83.764
6.854	83.764
6.855	83.764
6.856	83.764
6.857	83.764
6.858	83.764
6.859	83.764
6.860	83.764
6.861	83.764
6.862	83.764
6.863	83.764
6.864	83.764
6.865	83.764
6.866	83.764
6.867	83.764
6.868	83.764
6.869	83.764
6.870	83.765
6.871	83.765
6.872	83.765
6.873	83.765
6.874	83.765
6.875	83.765
6.876	83.765
6.877	83.765
6.878	83.765
6.879	83.765
6.880	83.765
6.881	83.765
6.882	83.765
6.883	83.765
6.884	83.765
6.885	83.765
6.886	83.765
6.887	83.765
6.888	83.765
6.889	83.765
6.890	83.765
6.891	83.765
6.892	83.765
6.893	83.765
6.894	83.765
6.895	83.765
6.896	83.765
6.897	83.765
6.898	83.765
6.899	83.765
6.900	83.765
6.901	83.765
6.902	83.765
6.903	83.765
6.904	83.765
6.905	83.765
6.906	83.765
6.907	83.765
6.908	83.765
6.909	83.765
6.910	83.765
6.911	83.765
6.912	83.765
6.913	83.765
6.914	83.765
6.915	83.765
6.916	83.765
6.917	83.765
6.918	83.765
6.919	83.765
6.920	83.765
6.921	83.765
6.922	83.765
6.923	83.765
6.924	83.765
6.925	83.765
6.926	83.765
6.927	83.765
6.928	83.765
6.929	83.765
6.930	83.765
6.931	83.765
6.932	83.765
6.933	83.765
6.934	83.765
6.935	83.765
6.936	83.765
6.937	83.765
6.938	83.765
6.939	83.765
6.940	83.765
6.941	83.765
6.942	83.765
6.943	83.765
6.944	83.765
6.945	83.765
6.946	83.765
6.947	83.765
6.948	83.766
6.949	83.766
6.950	83.766
6.951	83.766
6.952	83.766
6.953	83.766
6.954	83.766
6.955	83.766
6.956	83.766
6.957	83.766
6.958	83.766
6.959	83.766
6.960	83.766
6.961	83.766
6.962	83.766
6.963	83.766
6.964	83.766
6.965	83.766
6.966	83.766
6.967	83.766
6.968	83.766
6.969	83.766
6.970	83.766
6.971	83.766
6.972	83.766
6.973	83.766
6.974	83.766
6.975	83.766
6.976	83.766
6.977	83.766
6.978	83.766
6.979	83.766
6.980	83.766
6.981	83.766
6.982	83.766
6.983	83.766
6.984	83.766
6.985	83.766
6.986	83.766
6.987	83.766
6.988	83.766
6.989	83.766
6.990	83.766
6.991	83.766
6.992	83.766
6.993	83.766
6.994	83.766
6.995	83.766
6.996	83.766
6.997	83.766
6.998	83.766
6.999	83.766
7.000	83.766
7.001	83.766
7.002	83.766
7.003	83.766
7.004	83.766
7.005	83.766
7.006	83.766
7.007	83.766
7.008	83.766
7.009	83.766
7.010	83.766
7.011	83.766
7.012	83.766
7.013	83.766
7.014	83.766
7.015	83.766
7.016	83.766
7.017	83.766
7.018	83.766
7.019	83.766
7.020	83.766
7.021	83.766
7.022	83.766
7.023	83.766
7.024	83.767
7.025	83.767
7.026	83.767
7.027	83.767
7.028	83.767
7.029	83.767
7.030	83.767
7.031	83.767
7.032	83.767
7.033	83.767
7.034	83.767
7.035	83.767
7.036	83.767
7.037	83.767
7.038	83.767
7.039	83.767
7.040	83.767
7.041	83.767
7.042	83.767
7.043	83.767
7.044	83.767
7.045	83.767
7.046	83.767
7.047	83.767
7.048	83.767
7.049	83.767
7.050	83.767
7.051	83.767
7.052	83.767
7.053	83.767
7.054	83.767
7.055	83.767
7.056	83.767
7.057	83.767
7.058	83.767
7.059	83.767
7.060	83.767
7.061	83.767
7.062	83.767
7.063	83.767
7.064	83.767
7.065	83.767
7.066	83.767
7.067	83.767
7.068	83.767
7.069	83.767
7.070	83.767
7.071	83.767
7.072	83.767
7.073	83.767
7.074	83.767
7.075	83.767
7.076	83.767
7.077	83.767
7.078	83.767
7.079	83.767
7.080	83.767
7.081	83.767
7.082	83.767
7.083	83.767
7.084	83.767
7.085	83.767
7.086	83.767
7.087	83.767
7.088	83.767
7.089	83.767
7.090	83.767
7.091	83.767
7.092	83.767
7.093	83.767
7.094	83.767
7.095	83.767
7.096	83.767
7.097	83.767
7.098	83.767
7.099	83.767
7.100	83.768
7.101	83.768
7.102	83.768
7.103	83.768
7.104	83.768
7.105	83.768
7.106	83.768
7.107	83.768
7.108	83.768
7.109	83.768
7.110	83.768
7.111	83.768
7.112	83.768
7.113	83.768
7.114	83.768
7.115	83.768
7.116	83.768
7.117	83.768
7.118	83.768
7.119	83.768
7.120	83.768
7.121	83.768
7.122	83.768
7.123	83.768
7.124	83.768
7.125	83.768
7.126	83.768
7.127	83.768
7.128	83.768
7.129	83.768
7.130	83.768
7.131	83.768
7.132	83.768
7.133	83.768
7.134	83.768
7.135	83.768
7.136	83.768
7.137	83.768
7.138	83.768
7.139	83.768
7.140	83.768
7.141	83.768
7.142	83.768
7.143	83.768
7.144	83.768
7.145	83.768
7.146	83.768
7.147	83.768
7.148	83.768
7.149	83.768
7.150	83.768
7.151	83.768
