x(m)	V(m/s)
782.77	479.719
782.89	479.748
783.01	479.778
783.13	479.807
783.25	479.837
783.38	479.866
783.50	479.896
783.62	479.925
783.74	479.955
783.86	479.984
783.98	480.013
784.10	480.043
784.22	480.072
784.35	480.102
784.47	480.131
784.59	480.161
784.71	480.190
784.83	480.220
784.95	480.249
785.07	480.278
785.20	480.308
785.32	480.337
785.44	480.367
785.56	480.396
785.68	480.426
785.80	480.455
785.92	480.485
786.05	480.514
786.17	480.543
786.29	480.573
786.41	480.602
786.53	480.632
786.65	480.661
786.78	480.691
786.90	480.720
787.02	480.750
787.14	480.779
787.26	480.808
787.38	480.838
787.51	480.867
787.63	480.897
787.75	480.926
787.87	480.956
787.99	480.985
788.11	481.015
788.24	481.044
788.36	481.074
788.48	481.103
788.60	481.132
788.72	481.162
788.84	481.191
788.97	481.221
789.09	481.250
789.21	481.280
789.33	481.309
789.45	481.339
789.57	481.368
789.70	481.397
789.82	481.427
789.94	481.456
790.06	481.486
790.18	481.515
790.31	481.545
790.43	481.574
790.55	481.604
790.67	481.633
790.79	481.662
790.91	481.692
791.04	481.721
791.16	481.751
791.28	481.780
791.40	481.810
791.52	481.839
791.65	481.869
791.77	481.898
791.89	481.927
792.01	481.957
792.13	481.986
792.26	482.016
792.38	482.045
792.50	482.075
792.62	482.104
792.74	482.134
792.87	482.163
792.99	482.192
793.11	482.222
793.23	482.251
793.36	482.281
793.48	482.310
793.60	482.340
793.72	482.369
793.84	482.399
793.97	482.428
794.09	482.457
794.21	482.487
794.33	482.516
794.45	482.546
794.58	482.575
794.70	482.605
794.82	482.634
794.94	482.664
795.07	482.693
795.19	482.722
795.31	482.752
795.43	482.781
795.55	482.811
795.68	482.840
795.80	482.870
795.92	482.899
796.04	482.929
796.17	482.958
796.29	482.987
796.41	483.017
796.53	483.046
796.66	483.076
796.78	483.105
796.90	483.135
797.02	483.164
797.15	483.194
797.27	483.223
797.39	483.252
797.51	483.282
797.64	483.311
797.76	483.341
797.88	483.370
798.00	483.400
798.12	483.429
798.25	483.459
798.37	483.488
798.49	483.517
798.61	483.547
798.74	483.576
798.86	483.606
798.98	483.635
799.11	483.665
799.23	483.694
799.35	483.724
799.47	483.753
799.60	483.783
799.72	483.812
799.84	483.841
799.96	483.871
800.09	483.900
800.21	483.930
800.33	483.959
800.45	483.989
800.58	484.018
800.70	484.048
800.82	484.077
800.94	484.106
801.07	484.136
801.19	484.165
801.31	484.195
801.44	484.224
801.56	484.254
801.68	484.283
801.80	484.313
801.93	484.342
802.05	484.371
802.17	484.401
802.30	484.430
802.42	484.460
802.54	484.489
802.66	484.519
802.79	484.548
802.91	484.578
803.03	484.607
803.16	484.636
803.28	484.666
803.40	484.695
803.52	484.725
803.65	484.754
803.77	484.784
803.89	484.813
804.02	484.843
804.14	484.872
804.26	484.901
804.38	484.931
804.51	484.960
804.63	484.990
804.75	485.019
804.88	485.049
805.00	485.078
805.12	485.108
805.25	485.137
805.37	485.166
805.49	485.196
805.62	485.225
805.74	485.255
805.86	485.284
805.98	485.314
806.11	485.343
806.23	485.373
806.35	485.402
806.48	485.432
806.60	485.461
806.72	485.490
806.85	485.520
806.97	485.549
807.09	485.579
807.22	485.608
807.34	485.638
807.46	485.667
807.59	485.697
807.71	485.726
807.83	485.755
807.96	485.785
808.08	485.814
808.20	485.844
808.33	485.873
808.45	485.903
808.57	485.932
808.70	485.962
808.82	485.991
808.94	486.020
809.07	486.050
809.19	486.079
809.31	486.109
809.44	486.138
809.56	486.168
809.68	486.197
809.81	486.227
809.93	486.256
810.05	486.286
810.18	486.315
810.30	486.344
810.42	486.374
810.55	486.403
810.67	486.433
810.79	486.462
810.92	486.492
811.04	486.521
811.16	486.551
811.29	486.580
811.41	486.609
811.54	486.639
811.66	486.668
811.78	486.698
811.91	486.727
812.03	486.757
812.15	486.786
812.28	486.816
812.40	486.845
812.52	486.874
812.65	486.904
812.77	486.933
812.90	486.963
813.02	486.992
813.14	487.022
813.27	487.051
813.39	487.081
813.51	487.110
813.64	487.140
813.76	487.169
813.89	487.198
814.01	487.228
814.13	487.257
814.26	487.287
814.38	487.316
814.50	487.346
814.63	487.375
814.75	487.405
814.88	487.434
815.00	487.463
815.12	487.493
815.25	487.522
815.37	487.552
815.49	487.581
815.62	487.611
815.74	487.640
815.87	487.670
815.99	487.699
816.11	487.728
816.24	487.758
816.36	487.787
816.49	487.817
816.61	487.846
816.73	487.876
816.86	487.905
816.98	487.935
817.11	487.964
817.23	487.994
817.35	488.023
817.48	488.052
817.60	488.082
817.73	488.111
817.85	488.141
817.97	488.170
818.10	488.200
818.22	488.229
818.35	488.259
818.47	488.288
818.60	488.318
818.72	488.347
818.84	488.376
818.97	488.406
819.09	488.435
819.22	488.465
819.34	488.494
819.46	488.524
819.59	488.553
819.71	488.583
819.84	488.612
819.96	488.641
820.09	488.671
820.21	488.700
820.33	488.730
820.46	488.759
820.58	488.789
820.71	488.818
820.83	488.848
820.96	488.877
821.08	488.907
821.20	488.936
821.33	488.965
821.45	488.995
821.58	489.024
821.70	489.054
821.83	489.083
821.95	489.113
822.07	489.142
822.20	489.172
822.32	489.201
822.45	489.230
822.57	489.260
822.70	489.289
822.82	489.319
822.95	489.348
823.07	489.378
823.19	489.407
823.32	489.437
823.44	489.466
823.57	489.496
823.69	489.525
823.82	489.554
823.94	489.584
824.07	489.613
824.19	489.643
824.32	489.672
824.44	489.702
824.56	489.731
824.69	489.761
824.81	489.790
824.94	489.820
825.06	489.849
825.19	489.878
825.31	489.908
825.44	489.937
825.56	489.967
825.69	489.996
825.81	490.026
825.94	490.055
826.06	490.085
826.19	490.114
826.31	490.144
826.44	490.173
826.56	490.202
826.68	490.232
826.81	490.261
826.93	490.291
827.06	490.320
827.18	490.350
827.31	490.379
827.43	490.409
827.56	490.438
827.68	490.468
827.81	490.497
827.93	490.526
828.06	490.556
828.18	490.585
828.31	490.615
828.43	490.644
828.56	490.674
828.68	490.703
828.81	490.733
828.93	490.762
829.06	490.792
829.18	490.821
829.31	490.850
829.43	490.880
829.56	490.909
829.68	490.939
829.81	490.968
829.93	490.998
830.06	491.027
830.18	491.057
830.31	491.086
830.43	491.116
830.56	491.145
830.68	491.174
830.81	491.204
830.93	491.233
831.06	491.263
831.18	491.292
831.31	491.322
831.43	491.351
831.56	491.381
831.68	491.410
831.81	491.440
831.93	491.469
832.06	491.498
832.18	491.528
832.31	491.557
832.43	491.587
832.56	491.616
832.69	491.646
832.81	491.675
832.94	491.705
833.06	491.734
833.19	491.764
833.31	491.793
833.44	491.823
833.56	491.852
833.69	491.881
833.81	491.911
833.94	491.940
834.06	491.970
834.19	491.999
834.31	492.029
834.44	492.058
834.57	492.088
834.69	492.117
834.82	492.147
834.94	492.176
835.07	492.205
835.19	492.235
835.32	492.264
835.44	492.294
835.57	492.323
835.69	492.353
835.82	492.382
835.95	492.412
836.07	492.441
836.20	492.471
836.32	492.500
836.45	492.530
836.57	492.559
836.70	492.588
836.82	492.618
836.95	492.647
837.08	492.677
837.20	492.706
837.33	492.736
837.45	492.765
837.58	492.795
837.70	492.824
837.83	492.854
837.95	492.883
838.08	492.912
838.21	492.942
838.33	492.971
838.46	493.001
838.58	493.030
838.71	493.060
838.83	493.089
838.96	493.119
839.09	493.148
839.21	493.178
839.34	493.207
839.46	493.237
839.59	493.266
839.72	493.295
839.84	493.325
839.97	493.354
840.09	493.384
840.22	493.413
840.34	493.443
840.47	493.472
840.60	493.502
840.72	493.531
840.85	493.561
840.97	493.590
841.10	493.620
841.23	493.649
841.35	493.678
841.48	493.708
841.60	493.737
841.73	493.767
841.86	493.796
841.98	493.826
842.11	493.855
842.23	493.885
842.36	493.914
842.49	493.944
842.61	493.973
842.74	494.003
842.86	494.032
842.99	494.061
843.12	494.091
843.24	494.120
843.37	494.150
843.49	494.179
843.62	494.209
843.75	494.238
843.87	494.268
844.00	494.297
844.12	494.327
844.25	494.356
844.38	494.386
844.50	494.415
844.63	494.445
844.76	494.474
844.88	494.503
845.01	494.533
845.13	494.562
845.26	494.592
845.39	494.621
845.51	494.651
845.64	494.680
845.77	494.710
845.89	494.739
846.02	494.769
846.14	494.798
846.27	494.828
846.40	494.857
846.52	494.886
846.65	494.916
846.78	494.945
846.90	494.975
847.03	495.004
847.16	495.034
847.28	495.063
847.41	495.093
847.53	495.122
847.66	495.152
847.79	495.181
847.91	495.211
848.04	495.240
848.17	495.270
848.29	495.299
848.42	495.328
848.55	495.358
848.67	495.387
848.80	495.417
848.93	495.446
849.05	495.476
849.18	495.505
849.31	495.535
849.43	495.564
849.56	495.594
849.69	495.623
849.81	495.653
849.94	495.682
850.07	495.712
850.19	495.741
850.32	495.770
850.44	495.800
850.57	495.829
850.70	495.859
850.82	495.888
850.95	495.918
851.08	495.947
851.21	495.977
851.33	496.006
851.46	496.036
851.59	496.065
851.71	496.095
851.84	496.124
851.97	496.154
852.09	496.183
852.22	496.213
852.35	496.242
852.47	496.271
852.60	496.301
852.73	496.330
852.85	496.360
852.98	496.389
853.11	496.419
853.23	496.448
853.36	496.478
853.49	496.507
853.61	496.537
853.74	496.566
853.87	496.596
854.00	496.625
854.12	496.655
854.25	496.684
854.38	496.714
854.50	496.743
854.63	496.772
854.76	496.802
854.88	496.831
855.01	496.861
855.14	496.890
855.27	496.920
855.39	496.949
855.52	496.979
855.65	497.008
855.77	497.038
855.90	497.067
856.03	497.097
856.15	497.126
856.28	497.156
856.41	497.185
856.54	497.215
856.66	497.244
856.79	497.273
856.92	497.303
857.04	497.332
857.17	497.362
857.30	497.391
857.43	497.421
857.55	497.450
857.68	497.480
857.81	497.509
857.93	497.539
858.06	497.568
858.19	497.598
858.32	497.627
858.44	497.657
858.57	497.686
858.70	497.716
858.83	497.745
858.95	497.775
859.08	497.804
859.21	497.834
859.34	497.863
859.46	497.892
859.59	497.922
859.72	497.951
859.84	497.981
859.97	498.010
860.10	498.040
860.23	498.069
860.35	498.099
860.48	498.128
860.61	498.158
860.74	498.187
860.86	498.217
860.99	498.246
861.12	498.276
861.25	498.305
861.37	498.335
861.50	498.364
861.63	498.394
861.76	498.423
861.88	498.453
862.01	498.482
862.14	498.511
862.27	498.541
862.39	498.570
862.52	498.600
862.65	498.629
862.78	498.659
862.90	498.688
863.03	498.718
863.16	498.747
863.29	498.777
863.42	498.806
863.54	498.836
863.67	498.865
863.80	498.895
863.93	498.924
864.05	498.954
864.18	498.983
864.31	499.013
864.44	499.042
864.56	499.072
864.69	499.101
864.82	499.131
864.95	499.160
865.08	499.189
865.20	499.219
865.33	499.248
865.46	499.278
865.59	499.307
865.72	499.337
865.84	499.366
865.97	499.396
866.10	499.425
866.23	499.455
866.35	499.484
866.48	499.514
866.61	499.543
866.74	499.573
866.87	499.602
866.99	499.632
867.12	499.661
867.25	499.691
867.38	499.720
867.51	499.750
867.63	499.779
867.76	499.809
867.89	499.838
868.02	499.868
868.15	499.897
868.27	499.927
868.40	499.956
868.53	499.986
868.66	500.015
868.79	500.044
868.91	500.074
869.04	500.103
869.17	500.133
869.30	500.162
869.43	500.192
869.56	500.221
869.68	500.251
869.81	500.280
869.94	500.310
870.07	500.339
870.20	500.369
870.32	500.398
870.45	500.428
870.58	500.457
870.71	500.487
870.84	500.516
870.97	500.546
871.09	500.575
871.22	500.605
871.35	500.634
871.48	500.664
871.61	500.693
871.74	500.723
871.86	500.752
871.99	500.782
872.12	500.811
872.25	500.841
872.38	500.870
872.51	500.900
872.63	500.929
872.76	500.959
872.89	500.988
873.02	501.018
873.15	501.047
873.28	501.076
873.40	501.106
873.53	501.135
873.66	501.165
873.79	501.194
873.92	501.224
874.05	501.253
874.18	501.283
874.30	501.312
874.43	501.342
874.56	501.371
874.69	501.401
874.82	501.430
874.95	501.460
875.07	501.489
875.20	501.519
875.33	501.548
875.46	501.578
875.59	501.607
875.72	501.637
875.85	501.666
875.98	501.696
876.10	501.725
876.23	501.755
876.36	501.784
876.49	501.814
876.62	501.843
876.75	501.873
876.88	501.902
877.00	501.932
877.13	501.961
877.26	501.991
877.39	502.020
877.52	502.050
877.65	502.079
877.78	502.109
877.91	502.138
878.03	502.168
878.16	502.197
878.29	502.227
878.42	502.256
878.55	502.286
878.68	502.315
878.81	502.345
878.94	502.374
879.07	502.404
879.19	502.433
879.32	502.463
879.45	502.492
879.58	502.522
879.71	502.551
879.84	502.581
879.97	502.610
880.10	502.640
880.23	502.669
880.35	502.699
880.48	502.728
880.61	502.758
880.74	502.787
880.87	502.817
881.00	502.846
881.13	502.876
881.26	502.905
881.39	502.935
881.52	502.964
881.65	502.994
881.77	503.023
881.90	503.053
882.03	503.082
882.16	503.112
882.29	503.141
882.42	503.171
882.55	503.200
882.68	503.230
882.81	503.259
882.94	503.289
883.07	503.318
883.20	503.347
883.32	503.377
883.45	503.406
883.58	503.436
883.71	503.465
883.84	503.495
883.97	503.524
884.10	503.554
884.23	503.583
884.36	503.613
884.49	503.642
884.62	503.672
884.75	503.701
884.88	503.731
885.00	503.761
885.13	503.790
885.26	503.820
885.39	503.849
885.52	503.879
885.65	503.908
885.78	503.938
885.91	503.967
886.04	503.997
886.17	504.026
886.30	504.056
886.43	504.085
886.56	504.115
886.69	504.144
886.82	504.174
886.95	504.203
887.08	504.233
887.21	504.262
887.33	504.292
887.46	504.321
887.59	504.351
887.72	504.380
887.85	504.410
887.98	504.439
888.11	504.469
888.24	504.498
888.37	504.528
888.50	504.557
888.63	504.587
888.76	504.616
888.89	504.646
889.02	504.675
889.15	504.705
889.28	504.734
889.41	504.764
889.54	504.793
889.67	504.823
889.80	504.852
889.93	504.882
890.06	504.911
890.19	504.941
890.32	504.970
890.45	505.000
890.58	505.029
890.71	505.059
890.84	505.088
890.97	505.118
891.10	505.147
891.23	505.177
891.36	505.206
891.48	505.236
891.61	505.265
891.74	505.295
891.87	505.324
892.00	505.354
892.13	505.383
892.26	505.413
892.39	505.442
892.52	505.472
892.65	505.501
892.78	505.531
892.91	505.560
893.04	505.590
893.17	505.619
893.30	505.649
893.43	505.678
893.56	505.708
893.69	505.737
893.82	505.767
893.95	505.796
894.08	505.826
894.21	505.855
894.34	505.885
894.47	505.914
894.60	505.944
894.73	505.974
894.86	506.003
894.99	506.033
895.12	506.062
895.25	506.092
895.38	506.121
895.52	506.151
895.65	506.180
895.78	506.210
895.91	506.239
896.04	506.269
896.17	506.298
896.30	506.328
896.43	506.357
896.56	506.387
896.69	506.416
896.82	506.446
896.95	506.475
897.08	506.505
897.21	506.534
897.34	506.564
897.47	506.593
897.60	506.623
897.73	506.652
897.86	506.682
897.99	506.711
898.12	506.741
898.25	506.770
898.38	506.800
898.51	506.829
898.64	506.859
898.77	506.888
898.90	506.918
899.03	506.948
899.16	506.977
899.29	507.007
899.42	507.036
899.55	507.066
899.69	507.095
899.82	507.125
899.95	507.154
900.08	507.184
900.21	507.213
900.34	507.243
900.47	507.272
900.60	507.302
900.73	507.331
900.86	507.361
900.99	507.390
901.12	507.420
901.25	507.449
901.38	507.479
901.51	507.508
901.64	507.538
901.77	507.567
901.90	507.597
902.04	507.626
902.17	507.656
902.30	507.686
902.43	507.715
902.56	507.745
902.69	507.774
902.82	507.804
902.95	507.833
903.08	507.863
903.21	507.892
903.34	507.922
903.47	507.951
903.60	507.981
903.73	508.010
903.87	508.040
904.00	508.069
904.13	508.099
904.26	508.128
904.39	508.158
904.52	508.187
904.65	508.217
904.78	508.246
904.91	508.276
905.04	508.306
905.17	508.335
905.31	508.365
905.44	508.394
905.57	508.424
905.70	508.453
905.83	508.483
905.96	508.512
906.09	508.542
906.22	508.571
906.35	508.601
906.48	508.630
906.61	508.660
906.75	508.689
906.88	508.719
907.01	508.748
907.14	508.778
907.27	508.808
907.40	508.837
907.53	508.867
907.66	508.896
907.79	508.926
907.93	508.955
908.06	508.985
908.19	509.014
908.32	509.044
908.45	509.073
908.58	509.103
908.71	509.132
908.84	509.162
908.97	509.191
909.11	509.221
909.24	509.250
909.37	509.280
909.50	509.310
909.63	509.339
909.76	509.369
909.89	509.398
910.02	509.428
910.16	509.457
910.29	509.487
910.42	509.516
910.55	509.546
910.68	509.575
910.81	509.605
910.94	509.634
911.08	509.664
911.21	509.693
911.34	509.723
911.47	509.753
911.60	509.782
911.73	509.812
911.86	509.841
911.99	509.871
912.13	509.900
912.26	509.930
912.39	509.959
912.52	509.989
912.65	510.018
912.78	510.048
912.91	510.077
913.05	510.107
913.18	510.137
913.31	510.166
913.44	510.196
913.57	510.225
913.70	510.255
913.84	510.284
913.97	510.314
914.10	510.343
914.23	510.373
914.36	510.402
914.49	510.432
914.63	510.461
914.76	510.491
914.89	510.521
915.02	510.550
915.15	510.580
915.28	510.609
915.42	510.639
915.55	510.668
915.68	510.698
915.81	510.727
915.94	510.757
916.07	510.786
916.21	510.816
916.34	510.845
916.47	510.875
916.60	510.905
916.73	510.934
916.86	510.964
917.00	510.993
917.13	511.023
917.26	511.052
917.39	511.082
917.52	511.111
917.66	511.141
917.79	511.170
917.92	511.200
918.05	511.230
918.18	511.259
918.31	511.289
918.45	511.318
918.58	511.348
918.71	511.377
918.84	511.407
918.97	511.436
919.11	511.466
919.24	511.495
919.37	511.525
919.50	511.555
919.63	511.584
919.77	511.614
919.90	511.643
920.03	511.673
920.16	511.702
920.29	511.732
920.43	511.761
920.56	511.791
920.69	511.820
920.82	511.850
920.95	511.880
921.09	511.909
921.22	511.939
921.35	511.968
921.48	511.998
921.62	512.027
921.75	512.057
921.88	512.086
922.01	512.116
922.14	512.146
922.28	512.175
922.41	512.205
922.54	512.234
922.67	512.264
922.81	512.293
922.94	512.323
923.07	512.352
923.20	512.382
923.33	512.412
923.47	512.441
923.60	512.471
923.73	512.500
923.86	512.530
924.00	512.559
924.13	512.589
924.26	512.618
924.39	512.648
924.53	512.678
924.66	512.707
924.79	512.737
924.92	512.766
925.06	512.796
925.19	512.825
925.32	512.855
925.45	512.884
925.58	512.914
925.72	512.944
925.85	512.973
925.98	513.003
926.11	513.032
926.25	513.062
926.38	513.091
926.51	513.121
926.64	513.150
926.78	513.180
926.91	513.210
927.04	513.239
927.18	513.269
927.31	513.298
927.44	513.328
927.57	513.357
927.71	513.387
927.84	513.416
927.97	513.446
928.10	513.476
928.24	513.505
928.37	513.535
928.50	513.564
928.63	513.594
928.77	513.623
928.90	513.653
929.03	513.682
929.16	513.712
929.30	513.742
929.43	513.771
929.56	513.801
929.70	513.830
929.83	513.860
929.96	513.889
930.09	513.919
930.23	513.949
930.36	513.978
930.49	514.008
930.63	514.037
930.76	514.067
930.89	514.096
931.02	514.126
931.16	514.156
931.29	514.185
931.42	514.215
931.56	514.244
931.69	514.274
931.82	514.303
931.95	514.333
932.09	514.362
932.22	514.392
932.35	514.422
932.49	514.451
932.62	514.481
932.75	514.510
932.89	514.540
933.02	514.569
933.15	514.599
933.28	514.629
933.42	514.658
933.55	514.688
933.68	514.717
933.82	514.747
933.95	514.776
934.08	514.806
934.22	514.836
934.35	514.865
934.48	514.895
934.62	514.924
934.75	514.954
934.88	514.983
935.01	515.013
935.15	515.043
935.28	515.072
935.41	515.102
935.55	515.131
935.68	515.161
935.81	515.190
935.95	515.220
936.08	515.250
936.21	515.279
936.35	515.309
936.48	515.338
936.61	515.368
936.75	515.397
936.88	515.427
937.01	515.457
937.15	515.486
937.28	515.516
937.41	515.545
937.55	515.575
937.68	515.605
937.81	515.634
937.95	515.664
938.08	515.693
938.21	515.723
938.35	515.752
938.48	515.782
938.61	515.812
938.75	515.841
938.88	515.871
939.01	515.900
939.15	515.930
939.28	515.959
939.42	515.989
939.55	516.019
939.68	516.048
939.82	516.078
939.95	516.107
940.08	516.137
940.22	516.167
940.35	516.196
940.48	516.226
940.62	516.255
940.75	516.285
940.88	516.314
941.02	516.344
941.15	516.374
941.29	516.403
941.42	516.433
941.55	516.462
941.69	516.492
941.82	516.522
941.95	516.551
942.09	516.581
942.22	516.610
942.35	516.640
942.49	516.669
942.62	516.699
942.76	516.729
942.89	516.758
943.02	516.788
943.16	516.817
943.29	516.847
943.43	516.877
943.56	516.906
943.69	516.936
943.83	516.965
943.96	516.995
944.09	517.024
944.23	517.054
944.36	517.084
944.50	517.113
944.63	517.143
944.76	517.172
944.90	517.202
945.03	517.232
945.17	517.261
945.30	517.291
945.43	517.320
945.57	517.350
945.70	517.380
945.84	517.409
945.97	517.439
946.10	517.468
946.24	517.498
946.37	517.528
946.51	517.557
946.64	517.587
946.77	517.616
946.91	517.646
947.04	517.675
947.18	517.705
947.31	517.735
947.44	517.764
947.58	517.794
947.71	517.823
947.85	517.853
947.98	517.883
948.11	517.912
948.25	517.942
948.38	517.971
948.52	518.001
948.65	518.031
948.79	518.060
948.92	518.090
949.05	518.119
949.19	518.149
949.32	518.179
949.46	518.208
949.59	518.238
949.73	518.267
949.86	518.297
949.99	518.327
950.13	518.356
950.26	518.386
950.40	518.415
950.53	518.445
950.67	518.475
950.80	518.504
950.93	518.534
951.07	518.563
951.20	518.593
951.34	518.623
951.47	518.652
951.61	518.682
951.74	518.711
951.88	518.741
952.01	518.771
952.14	518.800
952.28	518.830
952.41	518.859
952.55	518.889
952.68	518.919
952.82	518.948
952.95	518.978
953.09	519.007
953.22	519.037
953.35	519.067
953.49	519.096
953.62	519.126
953.76	519.155
953.89	519.185
954.03	519.215
954.16	519.244
954.30	519.274
954.43	519.303
954.57	519.333
954.70	519.363
954.84	519.392
954.97	519.422
955.11	519.452
955.24	519.481
955.37	519.511
955.51	519.540
955.64	519.570
955.78	519.600
955.91	519.629
956.05	519.659
956.18	519.688
956.32	519.718
956.45	519.748
956.59	519.777
956.72	519.807
956.86	519.836
956.99	519.866
957.13	519.896
957.26	519.925
957.40	519.955
957.53	519.985
957.67	520.014
957.80	520.044
957.94	520.073
958.07	520.103
958.21	520.133
958.34	520.162
958.48	520.192
958.61	520.221
958.75	520.251
958.88	520.281
959.02	520.310
959.15	520.340
959.29	520.370
959.42	520.399
959.56	520.429
959.69	520.458
959.83	520.488
959.96	520.518
960.10	520.547
960.23	520.577
960.37	520.606
960.50	520.636
960.64	520.666
960.77	520.695
960.91	520.725
961.04	520.755
961.18	520.784
961.31	520.814
961.45	520.843
961.58	520.873
961.72	520.903
961.85	520.932
961.99	520.962
962.12	520.992
962.26	521.021
962.39	521.051
962.53	521.080
962.66	521.110
962.80	521.140
962.93	521.169
963.07	521.199
963.21	521.228
963.34	521.258
963.48	521.288
963.61	521.317
963.75	521.347
963.88	521.377
964.02	521.406
964.15	521.436
964.29	521.466
964.42	521.495
964.56	521.525
964.69	521.554
964.83	521.584
964.96	521.614
965.10	521.643
965.24	521.673
965.37	521.703
965.51	521.732
965.64	521.762
965.78	521.791
965.91	521.821
966.05	521.851
966.18	521.880
966.32	521.910
966.46	521.940
966.59	521.969
966.73	521.999
966.86	522.028
967.00	522.058
967.13	522.088
967.27	522.117
967.40	522.147
967.54	522.177
967.68	522.206
967.81	522.236
967.95	522.266
968.08	522.295
968.22	522.325
968.35	522.354
968.49	522.384
968.63	522.414
968.76	522.443
968.90	522.473
969.03	522.503
969.17	522.532
969.30	522.562
969.44	522.592
969.58	522.621
969.71	522.651
969.85	522.680
969.98	522.710
970.12	522.740
970.25	522.769
970.39	522.799
970.53	522.829
970.66	522.858
970.80	522.888
970.93	522.918
971.07	522.947
971.21	522.977
971.34	523.006
971.48	523.036
971.61	523.066
971.75	523.095
971.89	523.125
972.02	523.155
972.16	523.184
972.29	523.214
972.43	523.244
972.57	523.273
972.70	523.303
972.84	523.333
972.97	523.362
973.11	523.392
973.25	523.421
973.38	523.451
973.52	523.481
973.65	523.510
973.79	523.540
973.93	523.570
974.06	523.599
974.20	523.629
974.33	523.659
974.47	523.688
974.61	523.718
974.74	523.748
974.88	523.777
975.01	523.807
975.15	523.837
975.29	523.866
975.42	523.896
975.56	523.925
975.70	523.955
975.83	523.985
975.97	524.014
976.10	524.044
976.24	524.074
976.38	524.103
976.51	524.133
976.65	524.163
976.79	524.192
976.92	524.222
977.06	524.252
977.19	524.281
977.33	524.311
977.47	524.341
977.60	524.370
977.74	524.400
977.88	524.430
978.01	524.459
978.15	524.489
978.29	524.519
978.42	524.548
978.56	524.578
978.70	524.607
978.83	524.637
978.97	524.667
979.10	524.696
979.24	524.726
979.38	524.756
979.51	524.785
979.65	524.815
979.79	524.845
979.92	524.874
980.06	524.904
980.20	524.934
980.33	524.963
980.47	524.993
980.61	525.023
980.74	525.052
980.88	525.082
981.02	525.112
981.15	525.141
981.29	525.171
981.43	525.201
981.56	525.230
981.70	525.260
981.84	525.290
981.97	525.319
982.11	525.349
982.25	525.379
982.38	525.408
982.52	525.438
982.66	525.468
982.79	525.497
982.93	525.527
983.07	525.557
983.20	525.586
983.34	525.616
983.48	525.646
983.61	525.675
983.75	525.705
983.89	525.735
984.03	525.764
984.16	525.794
984.30	525.824
984.44	525.853
984.57	525.883
984.71	525.913
984.85	525.942
984.98	525.972
985.12	526.002
985.26	526.031
985.39	526.061
985.53	526.091
985.67	526.120
985.81	526.150
985.94	526.180
986.08	526.209
986.22	526.239
986.35	526.269
986.49	526.298
986.63	526.328
986.76	526.358
986.90	526.387
987.04	526.417
987.18	526.447
987.31	526.476
987.45	526.506
987.59	526.536
987.72	526.565
987.86	526.595
988.00	526.625
988.14	526.654
988.27	526.684
988.41	526.714
988.55	526.744
988.68	526.773
988.82	526.803
988.96	526.833
989.10	526.862
989.23	526.892
989.37	526.922
989.51	526.951
989.64	526.981
989.78	527.011
989.92	527.040
990.06	527.070
990.19	527.100
990.33	527.129
990.47	527.159
990.61	527.189
990.74	527.218
990.88	527.248
991.02	527.278
991.16	527.307
991.29	527.337
991.43	527.367
991.57	527.397
991.71	527.426
991.84	527.456
991.98	527.486
992.12	527.515
992.25	527.545
992.39	527.575
992.53	527.604
992.67	527.634
992.80	527.664
992.94	527.693
993.08	527.723
993.22	527.753
993.35	527.782
993.49	527.812
993.63	527.842
993.77	527.872
993.91	527.901
994.04	527.931
994.18	527.961
994.32	527.990
994.46	528.020
994.59	528.050
994.73	528.079
994.87	528.109
995.01	528.139
995.14	528.168
995.28	528.198
995.42	528.228
995.56	528.258
995.69	528.287
995.83	528.317
995.97	528.347
996.11	528.376
996.25	528.406
996.38	528.436
996.52	528.465
996.66	528.495
996.80	528.525
996.93	528.554
997.07	528.584
997.21	528.614
997.35	528.644
997.49	528.673
997.62	528.703
997.76	528.733
997.90	528.762
998.04	528.792
998.18	528.822
998.31	528.851
998.45	528.881
998.59	528.911
998.73	528.941
998.87	528.970
999.00	529.000
999.14	529.030
999.28	529.059
999.42	529.089
999.56	529.119
999.69	529.148
999.83	529.178
999.97	529.208
1000.11	529.238
1000.25	529.267
1000.38	529.297
1000.52	529.327
1000.66	529.356
1000.80	529.386
1000.94	529.416
1001.07	529.446
1001.21	529.475
1001.35	529.505
1001.49	529.535
1001.63	529.564
1001.76	529.594
1001.90	529.624
1002.04	529.653
1002.18	529.683
1002.32	529.713
1002.46	529.743
1002.59	529.772
1002.73	529.802
1002.87	529.832
1003.01	529.861
1003.15	529.891
1003.29	529.921
1003.42	529.951
1003.56	529.980
1003.70	530.010
1003.84	530.040
1003.98	530.069
1004.11	530.099
1004.25	530.129
1004.39	530.159
1004.53	530.188
1004.67	530.218
1004.81	530.248
1004.95	530.277
1005.08	530.307
1005.22	530.337
1005.36	530.367
1005.50	530.396
1005.64	530.426
1005.78	530.456
1005.91	530.485
1006.05	530.515
1006.19	530.545
1006.33	530.575
1006.47	530.604
1006.61	530.634
1006.75	530.664
1006.88	530.694
1007.02	530.723
1007.16	530.753
1007.30	530.783
1007.44	530.812
1007.58	530.842
1007.72	530.872
1007.85	530.902
1007.99	530.931
1008.13	530.961
1008.27	530.991
1008.41	531.020
1008.55	531.050
1008.69	531.080
