t(c)	V(m/s)
17.470	587.725
17.480	588.033
17.490	588.342
17.500	588.650
17.510	588.959
17.520	589.268
17.530	589.577
17.540	589.886
17.550	590.195
17.560	590.504
17.570	590.813
17.580	591.122
17.590	591.431
17.600	591.741
17.610	592.050
17.620	592.360
17.630	592.670
17.640	592.979
17.650	593.289
17.660	593.599
17.670	593.909
17.680	594.219
17.690	594.529
17.700	594.840
17.710	595.150
17.720	595.461
17.730	595.771
17.740	596.082
17.750	596.392
17.760	596.703
17.770	597.014
17.780	597.325
17.790	597.636
17.800	597.948
17.810	598.259
17.820	598.570
17.830	598.882
17.840	599.193
17.850	599.505
17.860	599.817
17.870	600.128
17.880	600.440
17.890	600.752
17.900	601.064
17.910	601.377
17.920	601.689
17.930	602.001
17.940	602.314
17.950	602.626
17.960	602.939
17.970	603.252
17.980	603.565
17.990	603.877
18.000	604.191
18.010	604.504
18.020	604.817
18.030	605.130
18.040	605.444
18.050	605.757
18.060	606.071
18.070	606.385
18.080	606.698
18.090	607.012
18.100	607.326
18.110	607.640
18.120	607.955
18.130	608.269
18.140	608.583
18.150	608.898
18.160	609.212
18.170	609.527
18.180	609.842
18.190	610.157
18.200	610.472
18.210	610.787
18.220	611.102
18.230	611.417
18.240	611.733
18.250	612.048
18.260	612.364
18.270	612.680
18.280	612.996
18.290	613.312
18.300	613.628
18.310	613.944
18.320	614.260
18.330	614.576
18.340	614.893
18.350	615.209
18.360	615.526
18.370	615.843
18.380	616.160
18.390	616.477
18.400	616.794
18.410	617.111
18.420	617.428
18.430	617.746
18.440	618.063
18.450	618.381
18.460	618.698
18.470	619.016
18.480	619.334
18.490	619.652
18.500	619.970
18.510	620.289
18.520	620.607
18.530	620.926
18.540	621.244
18.550	621.563
18.560	621.882
18.570	622.201
18.580	622.520
18.590	622.839
18.600	623.158
18.610	623.477
18.620	623.797
18.630	624.117
18.640	624.436
18.650	624.756
18.660	625.076
18.670	625.396
18.680	625.716
18.690	626.037
18.700	626.357
18.710	626.677
18.720	626.998
18.730	627.319
18.740	627.640
18.750	627.961
18.760	628.282
18.770	628.603
18.780	628.924
18.790	629.246
18.800	629.567
18.810	629.889
18.820	630.211
18.830	630.533
18.840	630.855
18.850	631.177
18.860	631.499
18.870	631.821
18.880	632.144
18.890	632.466
18.900	632.789
18.910	633.111
18.920	633.434
18.930	633.757
18.940	634.080
18.950	634.403
18.960	634.726
18.970	635.049
18.980	635.373
18.990	635.696
19.000	636.020
19.010	636.343
19.020	636.667
19.030	636.991
19.040	637.315
19.050	637.639
19.060	637.963
19.070	638.287
19.080	638.612
19.090	638.936
19.100	639.260
19.110	639.585
19.120	639.910
19.130	640.235
19.140	640.559
19.150	640.884
19.160	641.210
19.170	641.535
19.180	641.860
19.190	642.185
19.200	642.511
19.210	642.837
19.220	643.162
19.230	643.488
19.240	643.814
19.250	644.140
19.260	644.466
19.270	644.792
19.280	645.119
19.290	645.445
19.300	645.772
19.310	646.098
19.320	646.425
19.330	646.752
19.340	647.079
19.350	647.406
19.360	647.733
19.370	648.060
19.380	648.387
19.390	648.715
19.400	649.043
19.410	649.370
19.420	649.698
19.430	650.026
19.440	650.354
19.450	650.682
19.460	651.010
19.470	651.338
19.480	651.667
19.490	651.995
19.500	652.324
19.510	652.653
19.520	652.982
19.530	653.311
19.540	653.640
19.550	653.969
19.560	654.298
19.570	654.628
19.580	654.957
19.590	655.287
19.600	655.617
19.610	655.946
19.620	656.276
19.630	656.606
19.640	656.937
19.650	657.267
19.660	657.597
19.670	657.928
19.680	658.258
19.690	658.589
19.700	658.920
19.710	659.251
19.720	659.582
19.730	659.913
19.740	660.245
19.750	660.576
19.760	660.908
19.770	661.239
19.780	661.571
19.790	661.903
19.800	662.235
19.810	662.567
19.820	662.899
19.830	663.232
19.840	663.564
19.850	663.897
19.860	664.230
19.870	664.562
19.880	664.895
19.890	665.228
19.900	665.562
19.910	665.895
19.920	666.228
19.930	666.562
19.940	666.896
19.950	667.229
19.960	667.563
19.970	667.897
19.980	668.231
19.990	668.566
20.000	668.900
20.010	669.235
20.020	669.569
20.030	669.904
20.040	670.239
20.050	670.574
20.060	670.909
20.070	671.244
20.080	671.580
20.090	671.915
20.100	672.251
20.110	672.587
20.120	672.922
20.130	673.258
20.140	673.595
20.150	673.931
20.160	674.267
20.170	674.604
20.180	674.940
20.190	675.277
20.200	675.614
20.210	675.951
20.220	676.288
20.230	676.625
20.240	676.963
20.250	677.300
20.260	677.638
20.270	677.976
20.280	678.314
20.290	678.652
20.300	678.990
20.310	679.328
20.320	679.667
20.330	680.005
20.340	680.344
20.350	680.683
20.360	681.022
20.370	681.361
20.380	681.700
20.390	682.039
20.400	682.379
20.410	682.718
20.420	683.058
20.430	683.398
20.440	683.738
20.450	684.078
20.460	684.418
20.470	684.759
20.480	685.099
20.490	685.440
20.500	685.781
20.510	686.122
20.520	686.463
20.530	686.804
20.540	687.146
20.550	687.487
20.560	687.829
20.570	688.170
20.580	688.512
20.590	688.854
20.600	689.197
20.610	689.539
20.620	689.881
20.630	690.224
20.640	690.567
20.650	690.910
20.660	691.253
20.670	691.596
20.680	691.939
20.690	692.283
20.700	692.626
20.710	692.970
20.720	693.314
20.730	693.658
20.740	694.002
20.750	694.346
20.760	694.691
20.770	695.035
20.780	695.380
20.790	695.725
20.800	696.070
20.810	696.415
20.820	696.760
20.830	697.106
20.840	697.451
20.850	697.797
20.860	698.143
20.870	698.489
20.880	698.835
20.890	699.181
20.900	699.528
20.910	699.874
20.920	700.221
20.930	700.568
20.940	700.915
20.950	701.262
20.960	701.610
20.970	701.957
20.980	702.305
20.990	702.652
21.000	703.000
21.010	703.349
21.020	703.697
21.030	704.045
21.040	704.394
21.050	704.742
21.060	705.091
21.070	705.440
21.080	705.789
21.090	706.139
21.100	706.488
21.110	706.838
21.120	707.187
21.130	707.537
21.140	707.887
21.150	708.238
21.160	708.588
21.170	708.938
21.180	709.289
21.190	709.640
21.200	709.991
21.210	710.342
21.220	710.693
21.230	711.045
21.240	711.396
21.250	711.748
21.260	712.100
21.270	712.452
21.280	712.804
21.290	713.157
21.300	713.509
21.310	713.862
21.320	714.215
21.330	714.568
21.340	714.921
21.350	715.275
21.360	715.628
21.370	715.982
21.380	716.336
21.390	716.689
21.400	717.044
21.410	717.398
21.420	717.752
21.430	718.107
21.440	718.462
21.450	718.817
21.460	719.172
21.470	719.527
21.480	719.883
21.490	720.238
21.500	720.594
21.510	720.950
21.520	721.306
21.530	721.662
21.540	722.019
21.550	722.375
21.560	722.732
21.570	723.089
21.580	723.446
21.590	723.803
21.600	724.161
21.610	724.518
21.620	724.876
21.630	725.234
21.640	725.592
21.650	725.950
21.660	726.309
21.670	726.668
21.680	727.026
21.690	727.385
21.700	727.744
21.710	728.104
21.720	728.463
21.730	728.823
21.740	729.183
21.750	729.542
21.760	729.903
21.770	730.263
21.780	730.623
21.790	730.984
21.800	731.345
21.810	731.706
21.820	732.067
21.830	732.428
21.840	732.790
21.850	733.152
21.860	733.514
21.870	733.876
21.880	734.238
21.890	734.600
21.900	734.963
21.910	735.326
21.920	735.688
21.930	736.052
21.940	736.415
21.950	736.778
21.960	737.142
21.970	737.506
21.980	737.870
21.990	738.234
22.000	738.598
22.010	738.963
22.020	739.328
22.030	739.692
22.040	740.057
22.050	740.423
22.060	740.788
22.070	741.154
22.080	741.520
22.090	741.886
22.100	742.252
22.110	742.618
22.120	742.985
22.130	743.351
22.140	743.718
22.150	744.085
22.160	744.453
22.170	744.820
22.180	745.188
22.190	745.555
22.200	745.923
22.210	746.292
22.220	746.660
22.230	747.029
22.240	747.397
22.250	747.766
22.260	748.135
22.270	748.505
22.280	748.874
22.290	749.244
22.300	749.614
22.310	749.984
22.320	750.354
22.330	750.724
22.340	751.095
22.350	751.466
22.360	751.837
22.370	752.208
22.380	752.579
22.390	752.951
22.400	753.323
22.410	753.695
22.420	754.067
22.430	754.439
22.440	754.812
22.450	755.185
22.460	755.557
22.470	755.931
22.480	756.304
22.490	756.677
22.500	757.051
22.510	757.425
22.520	757.799
22.530	758.173
22.540	758.548
22.550	758.923
22.560	759.297
22.570	759.673
22.580	760.048
22.590	760.423
22.600	760.799
22.610	761.175
22.620	761.551
22.630	761.927
22.640	762.304
22.650	762.680
22.660	763.057
22.670	763.434
22.680	763.812
22.690	764.189
22.700	764.567
22.710	764.945
22.720	765.323
22.730	765.701
22.740	766.079
22.750	766.458
22.760	766.837
22.770	767.216
22.780	767.595
22.790	767.975
22.800	768.355
22.810	768.734
22.820	769.115
22.830	769.495
22.840	769.875
22.850	770.256
22.860	770.637
22.870	771.018
22.880	771.400
22.890	771.781
22.900	772.163
22.910	772.545
22.920	772.927
22.930	773.309
22.940	773.692
22.950	774.075
22.960	774.458
22.970	774.841
22.980	775.225
22.990	775.608
23.000	775.992
23.010	776.376
23.020	776.760
23.030	777.145
23.040	777.530
23.050	777.915
23.060	778.300
23.070	778.685
23.080	779.071
23.090	779.456
23.100	779.842
23.110	780.229
23.120	780.615
23.130	781.002
23.140	781.388
23.150	781.776
23.160	782.163
23.170	782.550
23.180	782.938
23.190	783.326
23.200	783.714
23.210	784.103
23.220	784.491
23.230	784.880
23.240	785.269
23.250	785.658
23.260	786.048
23.270	786.437
23.280	786.827
23.290	787.217
23.300	787.607
23.310	787.997
23.320	788.388
23.330	788.778
23.340	789.169
23.350	789.560
23.360	789.951
23.370	790.342
23.380	790.734
23.390	791.125
23.400	791.517
23.410	791.909
23.420	792.301
23.430	792.693
23.440	793.085
23.450	793.478
23.460	793.870
23.470	794.263
23.480	794.656
23.490	795.049
23.500	795.442
23.510	795.836
23.520	796.229
23.530	796.623
23.540	797.017
23.550	797.411
23.560	797.805
23.570	798.200
23.580	798.594
23.590	798.989
23.600	799.384
23.610	799.779
23.620	800.174
23.630	800.569
23.640	800.965
23.650	801.361
23.660	801.756
23.670	802.152
23.680	802.549
23.690	802.945
23.700	803.342
23.710	803.738
23.720	804.135
23.730	804.532
23.740	804.929
23.750	805.327
23.760	805.724
23.770	806.122
23.780	806.520
23.790	806.918
23.800	807.316
23.810	807.714
23.820	808.113
23.830	808.512
23.840	808.910
23.850	809.310
23.860	809.709
23.870	810.108
23.880	810.508
23.890	810.907
23.900	811.307
23.910	811.707
23.920	812.108
23.930	812.508
23.940	812.909
23.950	813.310
23.960	813.710
23.970	814.112
23.980	814.513
23.990	814.914
24.000	815.316
24.010	815.718
24.020	816.120
24.030	816.522
24.040	816.924
24.050	817.327
24.060	817.730
24.070	818.132
24.080	818.535
24.090	818.939
24.100	819.342
24.110	819.746
24.120	820.149
24.130	820.553
24.140	820.958
24.150	821.362
24.160	821.766
24.170	822.171
24.180	822.576
24.190	822.981
24.200	823.386
24.210	823.791
24.220	824.197
24.230	824.603
24.240	825.009
24.250	825.415
24.260	825.821
24.270	826.228
24.280	826.634
24.290	827.041
24.300	827.448
24.310	827.855
24.320	828.263
24.330	828.670
24.340	829.078
24.350	829.486
24.360	829.894
24.370	830.302
24.380	830.711
24.390	831.120
24.400	831.529
24.410	831.938
24.420	832.347
24.430	832.756
24.440	833.166
24.450	833.576
24.460	833.986
24.470	834.396
24.480	834.806
24.490	835.217
24.500	835.628
24.510	836.039
24.520	836.450
24.530	836.861
24.540	837.273
24.550	837.684
24.560	838.096
24.570	838.508
24.580	838.921
24.590	839.333
24.600	839.746
24.610	840.159
24.620	840.572
24.630	840.985
24.640	841.398
24.650	841.812
24.660	842.226
24.670	842.640
24.680	843.054
24.690	843.469
24.700	843.883
24.710	844.298
24.720	844.713
24.730	845.128
24.740	845.544
24.750	845.959
24.760	846.375
24.770	846.791
24.780	847.207
24.790	847.624
24.800	848.040
24.810	848.457
24.820	848.874
24.830	849.291
24.840	849.709
24.850	850.126
24.860	850.544
24.870	850.962
24.880	851.380
24.890	851.799
24.900	852.217
24.910	852.636
24.920	853.055
24.930	853.474
24.940	853.894
24.950	854.313
24.960	854.733
24.970	855.153
24.980	855.573
24.990	855.994
25.000	856.415
25.010	856.835
25.020	857.256
25.030	857.678
25.040	858.099
25.050	858.521
25.060	858.943
25.070	859.365
25.080	859.787
25.090	860.210
25.100	860.632
25.110	861.055
25.120	861.478
25.130	861.902
25.140	862.325
25.150	862.749
25.160	863.173
25.170	863.597
25.180	864.022
25.190	864.446
25.200	864.871
25.210	865.296
25.220	865.721
25.230	866.147
25.240	866.572
25.250	866.998
25.260	867.425
25.270	867.851
25.280	868.279
25.290	868.706
25.300	869.134
25.310	869.562
25.320	869.990
25.330	870.419
25.340	870.847
25.350	871.276
25.360	871.706
25.370	872.135
25.380	872.565
25.390	872.995
25.400	873.425
25.410	873.856
25.420	874.287
25.430	874.718
25.440	875.149
25.450	875.581
25.460	876.013
25.470	876.445
25.480	876.878
25.490	877.310
25.500	877.743
25.510	878.177
25.520	878.610
25.530	879.044
25.540	879.478
25.550	879.912
25.560	880.347
25.570	880.782
25.580	881.217
25.590	881.652
25.600	882.088
25.610	882.524
25.620	882.960
25.630	883.397
25.640	883.833
25.650	884.270
25.660	884.708
25.670	885.145
25.680	885.583
25.690	886.021
25.700	886.460
25.710	886.898
25.720	887.337
25.730	887.776
25.740	888.216
25.750	888.655
25.760	889.095
25.770	889.536
25.780	889.976
25.790	890.417
25.800	890.858
25.810	891.299
25.820	891.741
25.830	892.183
25.840	892.625
25.850	893.068
25.860	893.510
25.870	893.953
25.880	894.397
25.890	894.840
25.900	895.284
25.910	895.728
25.920	896.173
25.930	896.617
25.940	897.062
25.950	897.507
25.960	897.953
25.970	898.399
25.980	898.845
25.990	899.291
26.000	899.738
26.010	900.184
26.020	900.632
26.030	901.079
26.040	901.527
26.050	901.975
26.060	902.423
26.070	902.871
26.080	903.320
26.090	903.769
26.100	904.219
26.110	904.668
26.120	905.118
26.130	905.569
26.140	906.019
26.150	906.470
26.160	906.921
26.170	907.372
26.180	907.824
26.190	908.276
26.200	908.728
26.210	909.181
26.220	909.633
26.230	910.086
26.240	910.540
26.250	910.993
26.260	911.447
26.270	911.901
26.280	912.356
26.290	912.811
26.300	913.266
26.310	913.721
26.320	914.176
26.330	914.632
26.340	915.088
26.350	915.545
26.360	916.002
26.370	916.459
26.380	916.916
26.390	917.374
26.400	917.832
26.410	918.290
26.420	918.748
26.430	919.207
26.440	919.666
26.450	920.125
26.460	920.585
26.470	921.045
26.480	921.505
26.490	921.965
26.500	922.426
26.510	922.887
26.520	923.349
26.530	923.810
26.540	924.272
26.550	924.734
26.560	925.197
26.570	925.660
26.580	926.123
26.590	926.586
26.600	927.050
26.610	927.514
26.620	927.978
26.630	928.443
26.640	928.907
26.650	929.373
26.660	929.838
26.670	930.304
26.680	930.770
26.690	931.236
26.700	931.703
26.710	932.170
26.720	932.637
26.730	933.104
26.740	933.572
26.750	934.040
26.760	934.508
26.770	934.977
26.780	935.446
26.790	935.915
26.800	936.385
26.810	936.855
26.820	937.325
26.830	937.795
26.840	938.266
26.850	938.737
26.860	939.208
26.870	939.680
26.880	940.152
26.890	940.624
26.900	941.097
26.910	941.570
26.920	942.043
26.930	942.516
26.940	942.990
26.950	943.464
26.960	943.938
26.970	944.413
26.980	944.888
26.990	945.363
27.000	945.838
27.010	946.314
27.020	946.790
27.030	947.267
27.040	947.744
27.050	948.221
27.060	948.698
27.070	949.176
27.080	949.654
27.090	950.132
27.100	950.610
27.110	951.089
27.120	951.568
27.130	952.048
27.140	952.528
27.150	953.008
27.160	953.488
27.170	953.969
27.180	954.450
27.190	954.931
27.200	955.413
27.210	955.894
27.220	956.377
27.230	956.859
27.240	957.342
27.250	957.825
27.260	958.309
27.270	958.792
27.280	959.276
27.290	959.761
27.300	960.245
27.310	960.730
27.320	961.216
27.330	961.701
27.340	962.187
27.350	962.673
27.360	963.160
27.370	963.647
27.380	964.134
27.390	964.621
27.400	965.109
27.410	965.597
27.420	966.085
27.430	966.574
27.440	967.063
27.450	967.552
27.460	968.042
27.470	968.532
27.480	969.022
27.490	969.513
27.500	970.004
27.510	970.495
27.520	970.986
27.530	971.478
27.540	971.970
27.550	972.463
27.560	972.955
27.570	973.449
27.580	973.942
27.590	974.436
27.600	974.930
27.610	975.424
27.620	975.919
27.630	976.414
27.640	976.909
27.650	977.404
27.660	977.900
27.670	978.397
27.680	978.893
27.690	979.390
27.700	979.887
27.710	980.385
27.720	980.883
27.730	981.381
27.740	981.879
27.750	982.378
27.760	982.877
27.770	983.376
27.780	983.876
27.790	984.376
27.800	984.877
27.810	985.377
27.820	985.878
27.830	986.380
27.840	986.881
27.850	987.383
27.860	987.886
27.870	988.388
27.880	988.891
27.890	989.394
27.900	989.898
27.910	990.402
27.920	990.906
27.930	991.411
27.940	991.916
27.950	992.421
27.960	992.926
27.970	993.432
27.980	993.938
27.990	994.445
28.000	994.952
28.010	995.459
28.020	995.966
28.030	996.474
28.040	996.982
28.050	997.491
28.060	997.999
28.070	998.508
28.080	999.018
28.090	999.528
28.100	1000.038
28.110	1000.548
28.120	1001.059
28.130	1001.570
28.140	1002.081
28.150	1002.593
28.160	1003.105
28.170	1003.618
28.180	1004.130
28.190	1004.643
28.200	1005.156
28.210	1005.670
28.220	1006.184
28.230	1006.698
28.240	1007.213
28.250	1007.727
28.260	1008.242
28.270	1008.758
28.280	1009.273
28.290	1009.789
28.300	1010.306
28.310	1010.822
28.320	1011.339
28.330	1011.856
28.340	1012.374
28.350	1012.892
28.360	1013.410
28.370	1013.928
28.380	1014.447
28.390	1014.966
28.400	1015.485
28.410	1016.005
28.420	1016.525
28.430	1017.045
28.440	1017.566
28.450	1018.086
28.460	1018.608
28.470	1019.129
28.480	1019.651
28.490	1020.173
28.500	1020.695
28.510	1021.218
28.520	1021.741
28.530	1022.264
28.540	1022.788
28.550	1023.312
28.560	1023.836
28.570	1024.361
28.580	1024.885
28.590	1025.411
28.600	1025.936
28.610	1026.462
28.620	1026.988
28.630	1027.514
28.640	1028.041
28.650	1028.568
28.660	1029.095
28.670	1029.623
28.680	1030.151
28.690	1030.679
28.700	1031.208
28.710	1031.737
28.720	1032.266
28.730	1032.796
28.740	1033.325
28.750	1033.855
28.760	1034.386
28.770	1034.917
28.780	1035.448
28.790	1035.979
28.800	1036.511
28.810	1037.043
28.820	1037.575
28.830	1038.108
28.840	1038.641
28.850	1039.174
28.860	1039.708
28.870	1040.242
28.880	1040.776
28.890	1041.311
28.900	1041.846
28.910	1042.381
28.920	1042.916
28.930	1043.452
28.940	1043.988
28.950	1044.525
28.960	1045.061
28.970	1045.599
28.980	1046.136
28.990	1046.674
29.000	1047.212
29.010	1047.750
29.020	1048.289
29.030	1048.828
29.040	1049.367
29.050	1049.907
29.060	1050.447
29.070	1050.987
29.080	1051.528
29.090	1052.069
29.100	1052.610
29.110	1053.152
29.120	1053.694
29.130	1054.236
29.140	1054.779
29.150	1055.321
29.160	1055.865
29.170	1056.408
29.180	1056.952
29.190	1057.496
29.200	1058.041
29.210	1058.586
29.220	1059.131
29.230	1059.676
29.240	1060.222
29.250	1060.768
29.260	1061.315
29.270	1061.862
29.280	1062.409
29.290	1062.956
29.300	1063.504
29.310	1064.052
29.320	1064.601
29.330	1065.149
29.340	1065.698
29.350	1066.248
29.360	1066.798
29.370	1067.348
29.380	1067.898
29.390	1068.449
29.400	1069.000
29.410	1069.551
29.420	1070.103
29.430	1070.655
29.440	1071.208
29.450	1071.760
29.460	1072.313
29.470	1072.867
29.480	1073.421
29.490	1073.975
29.500	1074.529
29.510	1075.084
29.520	1075.639
29.530	1076.194
29.540	1076.750
29.550	1077.306
29.560	1077.862
29.570	1078.419
29.580	1078.976
29.590	1079.534
29.600	1080.091
29.610	1080.649
29.620	1081.208
29.630	1081.767
29.640	1082.326
29.650	1082.885
29.660	1083.445
29.670	1084.005
29.680	1084.565
29.690	1085.126
29.700	1085.687
29.710	1086.249
29.720	1086.811
29.730	1087.373
29.740	1087.935
29.750	1088.498
29.760	1089.061
29.770	1089.625
29.780	1090.188
29.790	1090.753
29.800	1091.317
29.810	1091.882
29.820	1092.447
29.830	1093.013
29.840	1093.578
29.850	1094.145
29.860	1094.711
29.870	1095.278
29.880	1095.845
29.890	1096.413
29.900	1096.981
29.910	1097.549
29.920	1098.118
29.930	1098.687
29.940	1099.256
29.950	1099.826
29.960	1100.396
29.970	1100.966
29.980	1101.537
29.990	1102.108
30.000	1102.679
