x(m)	y(m)
226.68	1155.76
226.74	1156.04
226.81	1156.33
226.87	1156.62
226.93	1156.90
227.00	1157.19
227.06	1157.48
227.13	1157.77
227.19	1158.05
227.25	1158.34
227.32	1158.63
227.38	1158.91
227.45	1159.20
227.51	1159.49
227.57	1159.78
227.64	1160.06
227.70	1160.35
227.77	1160.64
227.83	1160.93
227.89	1161.21
227.96	1161.50
228.02	1161.79
228.09	1162.08
228.15	1162.36
228.22	1162.65
228.28	1162.94
228.34	1163.23
228.41	1163.52
228.47	1163.80
228.54	1164.09
228.60	1164.38
228.67	1164.67
228.73	1164.95
228.79	1165.24
228.86	1165.53
228.92	1165.82
228.99	1166.11
229.05	1166.40
229.12	1166.68
229.18	1166.97
229.24	1167.26
229.31	1167.55
229.37	1167.84
229.44	1168.12
229.50	1168.41
229.57	1168.70
229.63	1168.99
229.69	1169.28
229.76	1169.57
229.82	1169.86
229.89	1170.14
229.95	1170.43
230.02	1170.72
230.08	1171.01
230.15	1171.30
230.21	1171.59
230.27	1171.88
230.34	1172.17
230.40	1172.45
230.47	1172.74
230.53	1173.03
230.60	1173.32
230.66	1173.61
230.73	1173.90
230.79	1174.19
230.85	1174.48
230.92	1174.77
230.98	1175.06
231.05	1175.34
231.11	1175.63
231.18	1175.92
231.24	1176.21
231.31	1176.50
231.37	1176.79
231.44	1177.08
231.50	1177.37
231.57	1177.66
231.63	1177.95
231.70	1178.24
231.76	1178.53
231.82	1178.82
231.89	1179.11
231.95	1179.40
232.02	1179.69
232.08	1179.98
232.15	1180.27
232.21	1180.56
232.28	1180.85
232.34	1181.14
232.41	1181.43
232.47	1181.71
232.54	1182.00
232.60	1182.29
232.67	1182.58
232.73	1182.88
232.80	1183.17
232.86	1183.46
232.93	1183.75
232.99	1184.04
233.06	1184.33
233.12	1184.62
233.19	1184.91
233.25	1185.20
233.32	1185.49
233.38	1185.78
233.45	1186.07
233.51	1186.36
233.58	1186.65
233.64	1186.94
233.71	1187.23
233.77	1187.52
233.84	1187.81
233.90	1188.10
233.97	1188.39
234.03	1188.68
234.10	1188.97
234.16	1189.26
234.23	1189.56
234.29	1189.85
234.36	1190.14
234.42	1190.43
234.49	1190.72
234.55	1191.01
234.62	1191.30
234.68	1191.59
234.75	1191.88
234.81	1192.17
234.88	1192.47
234.94	1192.76
235.01	1193.05
235.07	1193.34
235.14	1193.63
235.20	1193.92
235.27	1194.21
235.33	1194.50
235.40	1194.80
235.46	1195.09
235.53	1195.38
235.59	1195.67
235.66	1195.96
235.72	1196.25
235.79	1196.55
235.86	1196.84
235.92	1197.13
235.99	1197.42
236.05	1197.71
236.12	1198.00
236.18	1198.30
236.25	1198.59
236.31	1198.88
236.38	1199.17
236.44	1199.46
236.51	1199.75
236.57	1200.05
236.64	1200.34
236.71	1200.63
236.77	1200.92
236.84	1201.22
236.90	1201.51
236.97	1201.80
237.03	1202.09
237.10	1202.38
237.16	1202.68
237.23	1202.97
237.29	1203.26
237.36	1203.55
237.43	1203.85
237.49	1204.14
237.56	1204.43
237.62	1204.72
237.69	1205.02
237.75	1205.31
237.82	1205.60
237.88	1205.89
237.95	1206.19
238.02	1206.48
238.08	1206.77
238.15	1207.07
238.21	1207.36
238.28	1207.65
238.34	1207.94
238.41	1208.24
238.48	1208.53
238.54	1208.82
238.61	1209.12
238.67	1209.41
238.74	1209.70
238.80	1210.00
238.87	1210.29
238.94	1210.58
239.00	1210.87
239.07	1211.17
239.13	1211.46
239.20	1211.75
239.26	1212.05
239.33	1212.34
239.40	1212.63
239.46	1212.93
239.53	1213.22
239.59	1213.52
239.66	1213.81
239.73	1214.10
239.79	1214.40
239.86	1214.69
239.92	1214.98
239.99	1215.28
240.06	1215.57
240.12	1215.86
240.19	1216.16
240.25	1216.45
240.32	1216.75
240.38	1217.04
240.45	1217.33
240.52	1217.63
240.58	1217.92
240.65	1218.22
240.71	1218.51
240.78	1218.80
240.85	1219.10
240.91	1219.39
240.98	1219.69
241.05	1219.98
241.11	1220.28
241.18	1220.57
241.24	1220.86
241.31	1221.16
241.38	1221.45
241.44	1221.75
241.51	1222.04
241.57	1222.34
241.64	1222.63
241.71	1222.93
241.77	1223.22
241.84	1223.52
241.90	1223.81
241.97	1224.10
242.04	1224.40
242.10	1224.69
242.17	1224.99
242.24	1225.28
242.30	1225.58
242.37	1225.87
242.43	1226.17
242.50	1226.46
242.57	1226.76
242.63	1227.05
242.70	1227.35
242.77	1227.64
242.83	1227.94
242.90	1228.23
242.97	1228.53
243.03	1228.82
243.10	1229.12
243.16	1229.42
243.23	1229.71
243.30	1230.01
243.36	1230.30
243.43	1230.60
243.50	1230.89
243.56	1231.19
243.63	1231.48
243.70	1231.78
243.76	1232.07
243.83	1232.37
243.90	1232.67
243.96	1232.96
244.03	1233.26
244.09	1233.55
244.16	1233.85
244.23	1234.14
244.29	1234.44
244.36	1234.74
244.43	1235.03
244.49	1235.33
244.56	1235.62
244.63	1235.92
244.69	1236.22
244.76	1236.51
244.83	1236.81
244.89	1237.11
244.96	1237.40
245.03	1237.70
245.09	1237.99
245.16	1238.29
245.23	1238.59
245.29	1238.88
245.36	1239.18
245.43	1239.48
245.49	1239.77
245.56	1240.07
245.63	1240.37
245.69	1240.66
245.76	1240.96
245.83	1241.25
245.89	1241.55
245.96	1241.85
246.03	1242.15
246.09	1242.44
246.16	1242.74
246.23	1243.04
246.29	1243.33
246.36	1243.63
246.43	1243.93
246.50	1244.22
246.56	1244.52
246.63	1244.82
246.70	1245.11
246.76	1245.41
246.83	1245.71
246.90	1246.01
246.96	1246.30
247.03	1246.60
247.10	1246.90
247.16	1247.19
247.23	1247.49
247.30	1247.79
247.37	1248.09
247.43	1248.38
247.50	1248.68
247.57	1248.98
247.63	1249.28
247.70	1249.57
247.77	1249.87
247.83	1250.17
247.90	1250.47
247.97	1250.76
248.04	1251.06
248.10	1251.36
248.17	1251.66
248.24	1251.96
248.30	1252.25
248.37	1252.55
248.44	1252.85
248.51	1253.15
248.57	1253.45
248.64	1253.74
248.71	1254.04
248.77	1254.34
248.84	1254.64
248.91	1254.94
248.98	1255.23
249.04	1255.53
249.11	1255.83
249.18	1256.13
249.24	1256.43
249.31	1256.72
249.38	1257.02
249.45	1257.32
249.51	1257.62
249.58	1257.92
249.65	1258.22
249.72	1258.52
249.78	1258.81
249.85	1259.11
249.92	1259.41
249.99	1259.71
250.05	1260.01
250.12	1260.31
250.19	1260.61
250.25	1260.91
250.32	1261.20
250.39	1261.50
250.46	1261.80
250.52	1262.10
250.59	1262.40
250.66	1262.70
250.73	1263.00
250.79	1263.30
250.86	1263.60
250.93	1263.89
251.00	1264.19
251.06	1264.49
251.13	1264.79
251.20	1265.09
251.27	1265.39
251.33	1265.69
251.40	1265.99
251.47	1266.29
251.54	1266.59
251.60	1266.89
251.67	1267.19
251.74	1267.49
251.81	1267.79
251.87	1268.09
251.94	1268.39
252.01	1268.69
252.08	1268.98
252.15	1269.28
252.21	1269.58
252.28	1269.88
252.35	1270.18
252.42	1270.48
252.48	1270.78
252.55	1271.08
252.62	1271.38
252.69	1271.68
252.75	1271.98
252.82	1272.28
252.89	1272.58
252.96	1272.88
253.03	1273.18
253.09	1273.48
253.16	1273.78
253.23	1274.08
253.30	1274.38
253.36	1274.68
253.43	1274.99
253.50	1275.29
253.57	1275.59
253.64	1275.89
253.70	1276.19
253.77	1276.49
253.84	1276.79
253.91	1277.09
253.98	1277.39
254.04	1277.69
254.11	1277.99
254.18	1278.29
254.25	1278.59
254.32	1278.89
254.38	1279.19
254.45	1279.49
254.52	1279.79
254.59	1280.10
254.66	1280.40
254.72	1280.70
254.79	1281.00
254.86	1281.30
254.93	1281.60
255.00	1281.90
255.06	1282.20
255.13	1282.50
255.20	1282.81
255.27	1283.11
255.34	1283.41
255.40	1283.71
255.47	1284.01
255.54	1284.31
255.61	1284.61
255.68	1284.91
255.75	1285.22
255.81	1285.52
255.88	1285.82
255.95	1286.12
256.02	1286.42
256.09	1286.72
256.15	1287.03
256.22	1287.33
256.29	1287.63
256.36	1287.93
256.43	1288.23
256.50	1288.53
256.56	1288.84
256.63	1289.14
256.70	1289.44
256.77	1289.74
256.84	1290.04
256.91	1290.35
256.97	1290.65
257.04	1290.95
257.11	1291.25
257.18	1291.55
257.25	1291.86
257.32	1292.16
257.38	1292.46
257.45	1292.76
257.52	1293.06
257.59	1293.37
257.66	1293.67
257.73	1293.97
257.79	1294.27
257.86	1294.58
257.93	1294.88
258.00	1295.18
258.07	1295.48
258.14	1295.79
258.21	1296.09
258.27	1296.39
258.34	1296.69
258.41	1297.00
258.48	1297.30
258.55	1297.60
258.62	1297.91
258.69	1298.21
258.75	1298.51
258.82	1298.81
258.89	1299.12
258.96	1299.42
259.03	1299.72
259.10	1300.03
259.17	1300.33
259.23	1300.63
259.30	1300.94
259.37	1301.24
259.44	1301.54
259.51	1301.84
259.58	1302.15
259.65	1302.45
259.72	1302.75
259.78	1303.06
259.85	1303.36
259.92	1303.66
259.99	1303.97
260.06	1304.27
260.13	1304.58
260.20	1304.88
260.27	1305.18
260.33	1305.49
260.40	1305.79
260.47	1306.09
260.54	1306.40
260.61	1306.70
260.68	1307.00
260.75	1307.31
260.82	1307.61
260.88	1307.92
260.95	1308.22
261.02	1308.52
261.09	1308.83
261.16	1309.13
261.23	1309.44
261.30	1309.74
261.37	1310.04
261.44	1310.35
261.51	1310.65
261.57	1310.96
261.64	1311.26
261.71	1311.56
261.78	1311.87
261.85	1312.17
261.92	1312.48
261.99	1312.78
262.06	1313.09
262.13	1313.39
262.20	1313.70
262.26	1314.00
262.33	1314.30
262.40	1314.61
262.47	1314.91
262.54	1315.22
262.61	1315.52
262.68	1315.83
262.75	1316.13
262.82	1316.44
262.89	1316.74
262.96	1317.05
263.02	1317.35
263.09	1317.66
263.16	1317.96
263.23	1318.27
263.30	1318.57
263.37	1318.88
263.44	1319.18
263.51	1319.49
263.58	1319.79
263.65	1320.10
263.72	1320.40
263.79	1320.71
263.86	1321.01
263.93	1321.32
263.99	1321.62
264.06	1321.93
264.13	1322.23
264.20	1322.54
264.27	1322.84
264.34	1323.15
264.41	1323.46
264.48	1323.76
264.55	1324.07
264.62	1324.37
264.69	1324.68
264.76	1324.98
264.83	1325.29
264.90	1325.60
264.97	1325.90
265.04	1326.21
265.10	1326.51
265.17	1326.82
265.24	1327.12
265.31	1327.43
265.38	1327.74
265.45	1328.04
265.52	1328.35
265.59	1328.65
265.66	1328.96
265.73	1329.27
265.80	1329.57
265.87	1329.88
265.94	1330.19
266.01	1330.49
266.08	1330.80
266.15	1331.10
266.22	1331.41
266.29	1331.72
266.36	1332.02
266.43	1332.33
266.50	1332.64
266.57	1332.94
266.64	1333.25
266.71	1333.56
266.77	1333.86
266.84	1334.17
266.91	1334.48
266.98	1334.78
267.05	1335.09
267.12	1335.40
267.19	1335.70
267.26	1336.01
267.33	1336.32
267.40	1336.62
267.47	1336.93
267.54	1337.24
267.61	1337.54
267.68	1337.85
267.75	1338.16
267.82	1338.47
267.89	1338.77
267.96	1339.08
268.03	1339.39
268.10	1339.69
268.17	1340.00
268.24	1340.31
268.31	1340.62
268.38	1340.92
268.45	1341.23
268.52	1341.54
268.59	1341.85
268.66	1342.15
268.73	1342.46
268.80	1342.77
268.87	1343.08
268.94	1343.38
269.01	1343.69
269.08	1344.00
269.15	1344.31
269.22	1344.61
269.29	1344.92
269.36	1345.23
269.43	1345.54
269.50	1345.84
269.57	1346.15
269.64	1346.46
269.71	1346.77
269.78	1347.08
269.85	1347.38
269.92	1347.69
269.99	1348.00
270.06	1348.31
270.13	1348.62
270.20	1348.93
270.27	1349.23
270.34	1349.54
270.41	1349.85
270.48	1350.16
270.55	1350.47
270.62	1350.77
270.69	1351.08
270.76	1351.39
270.83	1351.70
270.90	1352.01
270.97	1352.32
271.04	1352.63
271.11	1352.93
271.18	1353.24
271.26	1353.55
271.33	1353.86
271.40	1354.17
271.47	1354.48
271.54	1354.79
271.61	1355.10
271.68	1355.40
271.75	1355.71
271.82	1356.02
271.89	1356.33
271.96	1356.64
272.03	1356.95
272.10	1357.26
272.17	1357.57
272.24	1357.88
272.31	1358.19
272.38	1358.49
272.45	1358.80
272.52	1359.11
272.59	1359.42
272.66	1359.73
272.73	1360.04
272.80	1360.35
272.87	1360.66
272.95	1360.97
273.02	1361.28
273.09	1361.59
273.16	1361.90
273.23	1362.21
273.30	1362.52
273.37	1362.83
273.44	1363.14
273.51	1363.45
273.58	1363.76
273.65	1364.06
273.72	1364.37
273.79	1364.68
273.86	1364.99
273.93	1365.30
274.00	1365.61
274.08	1365.92
274.15	1366.23
274.22	1366.54
274.29	1366.85
274.36	1367.16
274.43	1367.47
274.50	1367.78
274.57	1368.09
274.64	1368.40
274.71	1368.71
274.78	1369.03
274.85	1369.34
274.92	1369.65
274.99	1369.96
275.07	1370.27
275.14	1370.58
275.21	1370.89
275.28	1371.20
275.35	1371.51
275.42	1371.82
275.49	1372.13
275.56	1372.44
275.63	1372.75
275.70	1373.06
275.77	1373.37
275.85	1373.68
275.92	1373.99
275.99	1374.30
276.06	1374.62
276.13	1374.93
276.20	1375.24
276.27	1375.55
276.34	1375.86
276.41	1376.17
276.48	1376.48
276.56	1376.79
276.63	1377.10
276.70	1377.41
276.77	1377.73
276.84	1378.04
276.91	1378.35
276.98	1378.66
277.05	1378.97
277.12	1379.28
277.19	1379.59
277.27	1379.90
277.34	1380.22
277.41	1380.53
277.48	1380.84
277.55	1381.15
277.62	1381.46
277.69	1381.77
277.76	1382.08
277.83	1382.40
277.91	1382.71
277.98	1383.02
278.05	1383.33
278.12	1383.64
278.19	1383.95
278.26	1384.27
278.33	1384.58
278.40	1384.89
278.48	1385.20
278.55	1385.51
278.62	1385.83
278.69	1386.14
278.76	1386.45
278.83	1386.76
278.90	1387.07
278.98	1387.39
279.05	1387.70
279.12	1388.01
279.19	1388.32
279.26	1388.63
279.33	1388.95
279.40	1389.26
279.47	1389.57
279.55	1389.88
279.62	1390.20
279.69	1390.51
279.76	1390.82
279.83	1391.13
279.90	1391.45
279.98	1391.76
280.05	1392.07
280.12	1392.38
280.19	1392.70
280.26	1393.01
280.33	1393.32
280.40	1393.64
280.48	1393.95
280.55	1394.26
280.62	1394.57
280.69	1394.89
280.76	1395.20
280.83	1395.51
280.91	1395.83
280.98	1396.14
281.05	1396.45
281.12	1396.76
281.19	1397.08
281.26	1397.39
281.33	1397.70
281.41	1398.02
281.48	1398.33
281.55	1398.64
281.62	1398.96
281.69	1399.27
281.76	1399.58
281.84	1399.90
281.91	1400.21
281.98	1400.52
282.05	1400.84
282.12	1401.15
282.20	1401.46
282.27	1401.78
282.34	1402.09
282.41	1402.41
282.48	1402.72
282.55	1403.03
282.63	1403.35
282.70	1403.66
282.77	1403.97
282.84	1404.29
282.91	1404.60
282.99	1404.92
283.06	1405.23
283.13	1405.54
283.20	1405.86
283.27	1406.17
283.34	1406.49
283.42	1406.80
283.49	1407.11
283.56	1407.43
283.63	1407.74
283.70	1408.06
283.78	1408.37
283.85	1408.68
283.92	1409.00
283.99	1409.31
284.06	1409.63
284.14	1409.94
284.21	1410.26
284.28	1410.57
284.35	1410.89
284.42	1411.20
284.50	1411.51
284.57	1411.83
284.64	1412.14
284.71	1412.46
284.79	1412.77
284.86	1413.09
284.93	1413.40
285.00	1413.72
285.07	1414.03
285.15	1414.35
285.22	1414.66
285.29	1414.98
285.36	1415.29
285.43	1415.61
285.51	1415.92
285.58	1416.24
285.65	1416.55
285.72	1416.87
285.80	1417.18
285.87	1417.50
285.94	1417.81
286.01	1418.13
286.08	1418.44
286.16	1418.76
286.23	1419.07
286.30	1419.39
286.37	1419.70
286.45	1420.02
286.52	1420.34
286.59	1420.65
286.66	1420.97
286.74	1421.28
286.81	1421.60
286.88	1421.91
286.95	1422.23
287.03	1422.54
287.10	1422.86
287.17	1423.18
287.24	1423.49
287.31	1423.81
287.39	1424.12
287.46	1424.44
287.53	1424.75
287.60	1425.07
287.68	1425.39
287.75	1425.70
287.82	1426.02
287.89	1426.33
287.97	1426.65
288.04	1426.97
288.11	1427.28
288.18	1427.60
288.26	1427.92
288.33	1428.23
288.40	1428.55
288.48	1428.86
288.55	1429.18
288.62	1429.50
288.69	1429.81
288.77	1430.13
288.84	1430.45
288.91	1430.76
288.98	1431.08
289.06	1431.40
289.13	1431.71
289.20	1432.03
289.27	1432.35
289.35	1432.66
289.42	1432.98
289.49	1433.30
289.57	1433.61
289.64	1433.93
289.71	1434.25
289.78	1434.56
289.86	1434.88
289.93	1435.20
290.00	1435.51
290.07	1435.83
290.15	1436.15
290.22	1436.46
290.29	1436.78
290.37	1437.10
290.44	1437.42
290.51	1437.73
290.58	1438.05
290.66	1438.37
290.73	1438.68
290.80	1439.00
290.88	1439.32
290.95	1439.64
291.02	1439.95
291.09	1440.27
291.17	1440.59
291.24	1440.91
291.31	1441.22
291.39	1441.54
291.46	1441.86
291.53	1442.18
291.61	1442.49
291.68	1442.81
291.75	1443.13
291.82	1443.45
291.90	1443.76
291.97	1444.08
292.04	1444.40
292.12	1444.72
292.19	1445.04
292.26	1445.35
292.34	1445.67
292.41	1445.99
292.48	1446.31
292.56	1446.63
292.63	1446.94
292.70	1447.26
292.77	1447.58
292.85	1447.90
292.92	1448.22
292.99	1448.53
293.07	1448.85
293.14	1449.17
293.21	1449.49
293.29	1449.81
293.36	1450.13
293.43	1450.45
293.51	1450.76
293.58	1451.08
293.65	1451.40
293.73	1451.72
293.80	1452.04
293.87	1452.36
293.95	1452.67
294.02	1452.99
294.09	1453.31
294.17	1453.63
294.24	1453.95
294.31	1454.27
294.39	1454.59
294.46	1454.91
294.53	1455.22
294.61	1455.54
294.68	1455.86
294.75	1456.18
294.83	1456.50
294.90	1456.82
294.97	1457.14
295.05	1457.46
295.12	1457.78
295.19	1458.10
295.27	1458.42
295.34	1458.73
295.41	1459.05
295.49	1459.37
295.56	1459.69
295.63	1460.01
295.71	1460.33
295.78	1460.65
295.86	1460.97
295.93	1461.29
296.00	1461.61
296.08	1461.93
296.15	1462.25
296.22	1462.57
296.30	1462.89
296.37	1463.21
296.44	1463.53
296.52	1463.85
296.59	1464.17
296.67	1464.49
296.74	1464.81
296.81	1465.13
296.89	1465.45
296.96	1465.77
297.03	1466.09
297.11	1466.41
297.18	1466.73
297.25	1467.05
297.33	1467.37
297.40	1467.69
297.48	1468.01
297.55	1468.33
297.62	1468.65
297.70	1468.97
297.77	1469.29
297.84	1469.61
297.92	1469.93
297.99	1470.25
298.07	1470.57
298.14	1470.89
298.21	1471.21
298.29	1471.53
298.36	1471.85
298.44	1472.17
298.51	1472.49
298.58	1472.81
298.66	1473.13
298.73	1473.45
298.80	1473.77
298.88	1474.09
298.95	1474.41
299.03	1474.74
299.10	1475.06
299.17	1475.38
299.25	1475.70
299.32	1476.02
299.40	1476.34
299.47	1476.66
299.54	1476.98
299.62	1477.30
299.69	1477.62
299.77	1477.95
299.84	1478.27
299.91	1478.59
299.99	1478.91
300.06	1479.23
300.14	1479.55
300.21	1479.87
300.29	1480.19
300.36	1480.51
300.43	1480.84
300.51	1481.16
300.58	1481.48
300.66	1481.80
300.73	1482.12
300.80	1482.44
300.88	1482.77
300.95	1483.09
301.03	1483.41
301.10	1483.73
301.18	1484.05
301.25	1484.37
301.32	1484.70
301.40	1485.02
301.47	1485.34
301.55	1485.66
301.62	1485.98
301.70	1486.30
301.77	1486.63
301.84	1486.95
301.92	1487.27
301.99	1487.59
302.07	1487.91
302.14	1488.24
302.22	1488.56
302.29	1488.88
302.36	1489.20
302.44	1489.52
302.51	1489.85
302.59	1490.17
302.66	1490.49
302.74	1490.81
302.81	1491.14
302.88	1491.46
302.96	1491.78
303.03	1492.10
303.11	1492.43
303.18	1492.75
303.26	1493.07
303.33	1493.39
303.41	1493.72
303.48	1494.04
303.56	1494.36
303.63	1494.68
303.70	1495.01
303.78	1495.33
303.85	1495.65
303.93	1495.98
304.00	1496.30
304.08	1496.62
304.15	1496.94
304.23	1497.27
304.30	1497.59
304.38	1497.91
304.45	1498.24
304.52	1498.56
304.60	1498.88
304.67	1499.21
304.75	1499.53
304.82	1499.85
304.90	1500.17
304.97	1500.50
305.05	1500.82
305.12	1501.14
305.20	1501.47
305.27	1501.79
305.35	1502.11
305.42	1502.44
305.50	1502.76
305.57	1503.09
305.65	1503.41
305.72	1503.73
305.80	1504.06
305.87	1504.38
305.94	1504.70
306.02	1505.03
306.09	1505.35
306.17	1505.67
306.24	1506.00
306.32	1506.32
306.39	1506.65
306.47	1506.97
306.54	1507.29
306.62	1507.62
306.69	1507.94
306.77	1508.27
306.84	1508.59
306.92	1508.91
306.99	1509.24
307.07	1509.56
307.14	1509.89
307.22	1510.21
307.29	1510.53
307.37	1510.86
307.44	1511.18
307.52	1511.51
307.59	1511.83
307.67	1512.16
307.74	1512.48
307.82	1512.80
307.89	1513.13
307.97	1513.45
308.04	1513.78
308.12	1514.10
308.19	1514.43
308.27	1514.75
308.34	1515.08
308.42	1515.40
308.49	1515.73
308.57	1516.05
308.64	1516.38
308.72	1516.70
308.79	1517.02
308.87	1517.35
308.95	1517.67
309.02	1518.00
309.10	1518.32
309.17	1518.65
309.25	1518.97
309.32	1519.30
309.40	1519.62
309.47	1519.95
309.55	1520.27
309.62	1520.60
309.70	1520.92
309.77	1521.25
309.85	1521.58
309.92	1521.90
310.00	1522.23
310.07	1522.55
310.15	1522.88
310.23	1523.20
310.30	1523.53
310.38	1523.85
310.45	1524.18
310.53	1524.50
310.60	1524.83
310.68	1525.16
310.75	1525.48
310.83	1525.81
310.90	1526.13
310.98	1526.46
311.05	1526.78
311.13	1527.11
311.21	1527.43
311.28	1527.76
311.36	1528.09
311.43	1528.41
311.51	1528.74
311.58	1529.06
311.66	1529.39
311.73	1529.72
311.81	1530.04
311.89	1530.37
311.96	1530.69
312.04	1531.02
312.11	1531.35
312.19	1531.67
312.26	1532.00
312.34	1532.33
312.41	1532.65
312.49	1532.98
312.57	1533.30
312.64	1533.63
312.72	1533.96
312.79	1534.28
312.87	1534.61
312.94	1534.94
313.02	1535.26
313.10	1535.59
313.17	1535.92
313.25	1536.24
313.32	1536.57
313.40	1536.90
313.47	1537.22
313.55	1537.55
313.63	1537.88
313.70	1538.20
313.78	1538.53
313.85	1538.86
313.93	1539.18
314.00	1539.51
314.08	1539.84
314.16	1540.16
314.23	1540.49
314.31	1540.82
314.38	1541.15
314.46	1541.47
314.54	1541.80
314.61	1542.13
314.69	1542.45
314.76	1542.78
314.84	1543.11
314.92	1543.44
314.99	1543.76
315.07	1544.09
315.14	1544.42
315.22	1544.75
315.30	1545.07
315.37	1545.40
315.45	1545.73
315.52	1546.06
315.60	1546.38
315.68	1546.71
315.75	1547.04
315.83	1547.37
315.90	1547.69
315.98	1548.02
316.06	1548.35
316.13	1548.68
316.21	1549.01
316.28	1549.33
316.36	1549.66
316.44	1549.99
316.51	1550.32
316.59	1550.64
316.66	1550.97
316.74	1551.30
316.82	1551.63
316.89	1551.96
316.97	1552.28
317.05	1552.61
317.12	1552.94
317.20	1553.27
317.27	1553.60
317.35	1553.93
317.43	1554.25
317.50	1554.58
317.58	1554.91
317.66	1555.24
317.73	1555.57
317.81	1555.90
317.88	1556.22
317.96	1556.55
318.04	1556.88
318.11	1557.21
318.19	1557.54
318.27	1557.87
318.34	1558.20
318.42	1558.52
318.49	1558.85
318.57	1559.18
318.65	1559.51
318.72	1559.84
318.80	1560.17
318.88	1560.50
318.95	1560.83
319.03	1561.16
319.11	1561.48
319.18	1561.81
319.26	1562.14
319.34	1562.47
319.41	1562.80
319.49	1563.13
319.57	1563.46
319.64	1563.79
319.72	1564.12
319.79	1564.45
319.87	1564.78
319.95	1565.11
320.02	1565.43
320.10	1565.76
320.18	1566.09
320.25	1566.42
320.33	1566.75
320.41	1567.08
320.48	1567.41
320.56	1567.74
320.64	1568.07
320.71	1568.40
320.79	1568.73
320.87	1569.06
320.94	1569.39
321.02	1569.72
321.10	1570.05
321.17	1570.38
321.25	1570.71
321.33	1571.04
321.40	1571.37
321.48	1571.70
321.56	1572.03
321.63	1572.36
321.71	1572.69
321.79	1573.02
321.86	1573.35
321.94	1573.68
322.02	1574.01
322.09	1574.34
322.17	1574.67
322.25	1575.00
322.33	1575.33
322.40	1575.66
322.48	1575.99
322.56	1576.32
322.63	1576.65
322.71	1576.98
322.79	1577.31
322.86	1577.64
322.94	1577.97
323.02	1578.30
323.09	1578.63
323.17	1578.96
323.25	1579.29
323.33	1579.62
323.40	1579.96
323.48	1580.29
323.56	1580.62
323.63	1580.95
323.71	1581.28
323.79	1581.61
323.86	1581.94
323.94	1582.27
324.02	1582.60
324.10	1582.93
324.17	1583.26
324.25	1583.59
324.33	1583.93
324.40	1584.26
324.48	1584.59
324.56	1584.92
324.63	1585.25
324.71	1585.58
324.79	1585.91
324.87	1586.24
324.94	1586.58
325.02	1586.91
325.10	1587.24
325.18	1587.57
325.25	1587.90
325.33	1588.23
325.41	1588.56
325.48	1588.89
325.56	1589.23
325.64	1589.56
325.72	1589.89
325.79	1590.22
325.87	1590.55
325.95	1590.88
326.02	1591.22
326.10	1591.55
326.18	1591.88
326.26	1592.21
326.33	1592.54
326.41	1592.88
326.49	1593.21
326.57	1593.54
326.64	1593.87
326.72	1594.20
326.80	1594.53
326.88	1594.87
326.95	1595.20
327.03	1595.53
327.11	1595.86
327.19	1596.20
327.26	1596.53
327.34	1596.86
327.42	1597.19
327.50	1597.52
327.57	1597.86
327.65	1598.19
327.73	1598.52
327.81	1598.85
327.88	1599.19
327.96	1599.52
328.04	1599.85
328.12	1600.18
328.19	1600.52
328.27	1600.85
328.35	1601.18
328.43	1601.51
328.50	1601.85
328.58	1602.18
328.66	1602.51
328.74	1602.84
328.81	1603.18
328.89	1603.51
328.97	1603.84
329.05	1604.18
329.12	1604.51
329.20	1604.84
329.28	1605.17
329.36	1605.51
329.43	1605.84
329.51	1606.17
329.59	1606.51
329.67	1606.84
329.75	1607.17
329.82	1607.51
329.90	1607.84
329.98	1608.17
330.06	1608.51
330.13	1608.84
330.21	1609.17
330.29	1609.51
330.37	1609.84
330.45	1610.17
330.52	1610.51
330.60	1610.84
330.68	1611.17
330.76	1611.51
330.83	1611.84
330.91	1612.17
330.99	1612.51
331.07	1612.84
331.15	1613.18
331.22	1613.51
331.30	1613.84
331.38	1614.18
331.46	1614.51
331.54	1614.84
331.61	1615.18
331.69	1615.51
331.77	1615.85
331.85	1616.18
331.93	1616.51
332.00	1616.85
332.08	1617.18
332.16	1617.52
332.24	1617.85
332.32	1618.18
332.39	1618.52
332.47	1618.85
332.55	1619.19
332.63	1619.52
332.71	1619.86
332.78	1620.19
332.86	1620.52
332.94	1620.86
333.02	1621.19
333.10	1621.53
333.18	1621.86
333.25	1622.20
333.33	1622.53
333.41	1622.87
333.49	1623.20
333.57	1623.53
333.64	1623.87
333.72	1624.20
333.80	1624.54
333.88	1624.87
333.96	1625.21
334.04	1625.54
334.11	1625.88
334.19	1626.21
334.27	1626.55
334.35	1626.88
334.43	1627.22
334.51	1627.55
334.58	1627.89
334.66	1628.22
334.74	1628.56
334.82	1628.89
334.90	1629.23
334.98	1629.56
335.05	1629.90
335.13	1630.23
335.21	1630.57
335.29	1630.90
335.37	1631.24
335.45	1631.58
335.52	1631.91
335.60	1632.25
335.68	1632.58
335.76	1632.92
335.84	1633.25
335.92	1633.59
336.00	1633.92
336.07	1634.26
336.15	1634.59
336.23	1634.93
336.31	1635.27
336.39	1635.60
336.47	1635.94
336.54	1636.27
336.62	1636.61
336.70	1636.95
336.78	1637.28
336.86	1637.62
336.94	1637.95
337.02	1638.29
337.09	1638.62
337.17	1638.96
337.25	1639.30
337.33	1639.63
337.41	1639.97
337.49	1640.31
