x(m)	theta_c(grad)
1258.37	74.414
1259.94	74.411
1261.50	74.409
1263.07	74.406
1264.64	74.404
1266.21	74.401
1267.78	74.398
1269.35	74.396
1270.92	74.393
1272.49	74.391
1274.07	74.388
1275.64	74.385
1277.22	74.383
1278.80	74.380
1280.37	74.378
1281.95	74.375
1283.53	74.373
1285.12	74.370
1286.70	74.367
1288.28	74.365
1289.87	74.362
1291.46	74.360
1293.04	74.357
1294.63	74.355
1296.22	74.352
1297.81	74.349
1299.40	74.347
1301.00	74.344
1302.59	74.342
1304.18	74.339
1305.78	74.337
1307.38	74.334
1308.98	74.331
1310.58	74.329
1312.18	74.326
1313.78	74.324
1315.38	74.321
1316.98	74.319
1318.59	74.316
1320.19	74.314
1321.80	74.311
1323.41	74.308
1325.02	74.306
1326.63	74.303
1328.24	74.301
1329.85	74.298
1331.47	74.296
1333.08	74.293
1334.70	74.291
1336.31	74.288
1337.93	74.286
1339.55	74.283
1341.17	74.280
1342.79	74.278
1344.41	74.275
1346.04	74.273
1347.66	74.270
1349.29	74.268
1350.91	74.265
1352.54	74.263
1354.17	74.260
1355.80	74.258
1357.43	74.255
1359.06	74.253
1360.70	74.250
1362.33	74.248
1363.97	74.245
1365.60	74.242
1367.24	74.240
1368.88	74.237
1370.52	74.235
1372.16	74.232
1373.80	74.230
1375.44	74.227
1377.09	74.225
1378.73	74.222
1380.38	74.220
1382.03	74.217
1383.68	74.215
1385.33	74.212
1386.98	74.210
1388.63	74.207
1390.28	74.205
1391.94	74.202
1393.59	74.200
1395.25	74.197
1396.91	74.195
1398.56	74.192
1400.22	74.190
1401.89	74.187
1403.55	74.185
1405.21	74.182
1406.87	74.180
1408.54	74.177
1410.21	74.175
1411.87	74.172
1413.54	74.170
1415.21	74.167
1416.88	74.165
1418.56	74.162
1420.23	74.160
1421.90	74.157
1423.58	74.155
1425.25	74.152
1426.93	74.150
1428.61	74.147
1430.29	74.145
1431.97	74.142
1433.65	74.140
1435.34	74.137
1437.02	74.135
1438.71	74.132
1440.39	74.130
1442.08	74.127
1443.77	74.125
1445.46	74.122
1447.15	74.120
1448.84	74.117
1450.54	74.115
1452.23	74.112
1453.93	74.110
1455.62	74.107
1457.32	74.105
1459.02	74.102
1460.72	74.100
1462.42	74.097
1464.12	74.095
1465.83	74.093
1467.53	74.090
1469.24	74.088
1470.94	74.085
1472.65	74.083
1474.36	74.080
1476.07	74.078
1477.78	74.075
1479.49	74.073
1481.21	74.070
1482.92	74.068
1484.64	74.065
1486.36	74.063
1488.07	74.060
1489.79	74.058
1491.51	74.056
1493.24	74.053
1494.96	74.051
1496.68	74.048
1498.41	74.046
1500.13	74.043
1501.86	74.041
1503.59	74.038
1505.32	74.036
1507.05	74.033
1508.78	74.031
1510.51	74.029
1512.25	74.026
1513.98	74.024
1515.72	74.021
1517.46	74.019
1519.20	74.016
1520.93	74.014
1522.68	74.011
1524.42	74.009
1526.16	74.007
1527.91	74.004
1529.65	74.002
1531.40	73.999
1533.15	73.997
1534.89	73.994
1536.64	73.992
1538.40	73.989
1540.15	73.987
1541.90	73.985
1543.66	73.982
1545.41	73.980
1547.17	73.977
1548.93	73.975
1550.69	73.972
1552.45	73.970
1554.21	73.968
1555.97	73.965
1557.73	73.963
1559.50	73.960
1561.27	73.958
1563.03	73.955
1564.80	73.953
1566.57	73.951
1568.34	73.948
1570.11	73.946
1571.89	73.943
1573.66	73.941
1575.44	73.938
1577.21	73.936
1578.99	73.934
1580.77	73.931
1582.55	73.929
1584.33	73.926
1586.11	73.924
1587.90	73.922
1589.68	73.919
1591.47	73.917
1593.25	73.914
1595.04	73.912
1596.83	73.910
1598.62	73.907
1600.41	73.905
1602.21	73.902
1604.00	73.900
1605.80	73.898
1607.59	73.895
1609.39	73.893
1611.19	73.890
1612.99	73.888
1614.79	73.886
1616.59	73.883
1618.39	73.881
1620.20	73.878
1622.00	73.876
1623.81	73.874
1625.62	73.871
1627.43	73.869
1629.24	73.866
1631.05	73.864
1632.86	73.862
1634.68	73.859
1636.49	73.857
1638.31	73.854
1640.12	73.852
1641.94	73.850
1643.76	73.847
1645.58	73.845
1647.41	73.843
1649.23	73.840
1651.05	73.838
1652.88	73.835
1654.71	73.833
1656.53	73.831
1658.36	73.828
1660.19	73.826
1662.02	73.823
1663.86	73.821
1665.69	73.819
1667.53	73.816
1669.36	73.814
1671.20	73.812
1673.04	73.809
1674.88	73.807
1676.72	73.805
1678.56	73.802
1680.40	73.800
1682.25	73.797
1684.09	73.795
1685.94	73.793
1687.79	73.790
1689.64	73.788
1691.49	73.786
1693.34	73.783
1695.19	73.781
1697.04	73.778
1698.90	73.776
1700.76	73.774
1702.61	73.771
1704.47	73.769
1706.33	73.767
1708.19	73.764
1710.06	73.762
1711.92	73.760
1713.78	73.757
1715.65	73.755
1717.52	73.753
1719.38	73.750
1721.25	73.748
1723.12	73.746
1725.00	73.743
1726.87	73.741
1728.74	73.739
1730.62	73.736
1732.49	73.734
1734.37	73.731
1736.25	73.729
1738.13	73.727
1740.01	73.724
1741.89	73.722
1743.78	73.720
1745.66	73.717
1747.55	73.715
1749.44	73.713
1751.32	73.710
1753.21	73.708
1755.11	73.706
1757.00	73.703
1758.89	73.701
1760.79	73.699
1762.68	73.696
1764.58	73.694
1766.48	73.692
1768.37	73.689
1770.28	73.687
1772.18	73.685
1774.08	73.682
1775.98	73.680
1777.89	73.678
1779.80	73.675
1781.70	73.673
1783.61	73.671
1785.52	73.669
1787.43	73.666
1789.35	73.664
1791.26	73.662
1793.18	73.659
1795.09	73.657
1797.01	73.655
1798.93	73.652
1800.85	73.650
1802.77	73.648
1804.69	73.645
1806.61	73.643
1808.54	73.641
1810.46	73.638
1812.39	73.636
1814.32	73.634
1816.25	73.632
1818.18	73.629
1820.11	73.627
1822.05	73.625
1823.98	73.622
1825.92	73.620
1827.85	73.618
1829.79	73.615
1831.73	73.613
1833.67	73.611
1835.61	73.608
1837.56	73.606
1839.50	73.604
1841.45	73.602
1843.39	73.599
1845.34	73.597
1847.29	73.595
1849.24	73.592
1851.19	73.590
1853.14	73.588
1855.10	73.586
1857.05	73.583
1859.01	73.581
1860.97	73.579
1862.93	73.576
1864.89	73.574
1866.85	73.572
1868.81	73.570
1870.77	73.567
1872.74	73.565
1874.71	73.563
1876.67	73.560
1878.64	73.558
1880.61	73.556
1882.58	73.554
1884.56	73.551
1886.53	73.549
1888.50	73.547
1890.48	73.544
1892.46	73.542
1894.44	73.540
1896.42	73.538
1898.40	73.535
1900.38	73.533
1902.36	73.531
1904.35	73.529
1906.33	73.526
1908.32	73.524
1910.31	73.522
1912.30	73.519
1914.29	73.517
1916.28	73.515
1918.28	73.513
1920.27	73.510
1922.27	73.508
1924.27	73.506
1926.26	73.504
1928.26	73.501
1930.27	73.499
1932.27	73.497
1934.27	73.495
1936.28	73.492
1938.28	73.490
1940.29	73.488
1942.30	73.486
1944.31	73.483
1946.32	73.481
1948.33	73.479
1950.35	73.477
1952.36	73.474
1954.38	73.472
1956.39	73.470
1958.41	73.468
1960.43	73.465
1962.45	73.463
1964.48	73.461
1966.50	73.459
1968.52	73.456
1970.55	73.454
1972.58	73.452
1974.61	73.450
1976.64	73.447
1978.67	73.445
1980.70	73.443
1982.73	73.441
1984.77	73.438
1986.81	73.436
1988.84	73.434
1990.88	73.432
1992.92	73.429
1994.96	73.427
1997.01	73.425
1999.05	73.423
2001.10	73.421
2003.14	73.418
2005.19	73.416
2007.24	73.414
2009.29	73.412
2011.34	73.409
2013.39	73.407
2015.45	73.405
2017.50	73.403
2019.56	73.400
2021.62	73.398
2023.68	73.396
2025.74	73.394
2027.80	73.392
2029.86	73.389
2031.93	73.387
2033.99	73.385
2036.06	73.383
2038.13	73.381
2040.20	73.378
2042.27	73.376
2044.34	73.374
2046.41	73.372
2048.49	73.369
2050.56	73.367
2052.64	73.365
2054.72	73.363
2056.80	73.361
2058.88	73.358
2060.96	73.356
2063.04	73.354
2065.13	73.352
2067.22	73.350
2069.30	73.347
2071.39	73.345
2073.48	73.343
2075.57	73.341
2077.67	73.339
2079.76	73.336
2081.85	73.334
2083.95	73.332
2086.05	73.330
2088.15	73.328
2090.25	73.325
2092.35	73.323
2094.45	73.321
2096.56	73.319
2098.66	73.317
2100.77	73.314
2102.88	73.312
2104.99	73.310
2107.10	73.308
2109.21	73.306
2111.32	73.303
2113.44	73.301
2115.55	73.299
2117.67	73.297
2119.79	73.295
2121.91	73.293
2124.03	73.290
2126.15	73.288
2128.28	73.286
2130.40	73.284
2132.53	73.282
2134.66	73.279
2136.79	73.277
2138.92	73.275
2141.05	73.273
2143.18	73.271
2145.31	73.269
2147.45	73.266
2149.59	73.264
2151.73	73.262
2153.87	73.260
2156.01	73.258
2158.15	73.255
2160.29	73.253
2162.44	73.251
2164.58	73.249
2166.73	73.247
2168.88	73.245
2171.03	73.242
2173.18	73.240
2175.33	73.238
2177.49	73.236
2179.64	73.234
2181.80	73.232
2183.96	73.229
2186.12	73.227
2188.28	73.225
2190.44	73.223
2192.60	73.221
2194.77	73.219
2196.93	73.217
2199.10	73.214
2201.27	73.212
2203.44	73.210
2205.61	73.208
2207.78	73.206
2209.96	73.204
2212.13	73.201
2214.31	73.199
2216.49	73.197
2218.67	73.195
2220.85	73.193
2223.03	73.191
2225.21	73.189
2227.40	73.186
2229.58	73.184
2231.77	73.182
2233.96	73.180
2236.15	73.178
2238.34	73.176
2240.53	73.174
2242.73	73.171
2244.92	73.169
2247.12	73.167
2249.32	73.165
2251.52	73.163
2253.72	73.161
2255.92	73.159
2258.12	73.156
2260.33	73.154
2262.54	73.152
2264.74	73.150
2266.95	73.148
2269.16	73.146
2271.37	73.144
2273.59	73.142
2275.80	73.139
2278.02	73.137
2280.23	73.135
2282.45	73.133
2284.67	73.131
2286.89	73.129
2289.12	73.127
2291.34	73.125
2293.57	73.122
2295.79	73.120
2298.02	73.118
2300.25	73.116
2302.48	73.114
2304.71	73.112
2306.94	73.110
2309.18	73.108
2311.42	73.105
2313.65	73.103
2315.89	73.101
2318.13	73.099
2320.37	73.097
2322.62	73.095
2324.86	73.093
2327.11	73.091
2329.35	73.089
2331.60	73.086
2333.85	73.084
2336.10	73.082
2338.36	73.080
2340.61	73.078
2342.87	73.076
2345.12	73.074
2347.38	73.072
2349.64	73.070
2351.90	73.068
2354.16	73.065
2356.43	73.063
2358.69	73.061
2360.96	73.059
2363.23	73.057
2365.49	73.055
2367.77	73.053
2370.04	73.051
2372.31	73.049
2374.58	73.047
2376.86	73.044
2379.14	73.042
2381.42	73.040
2383.70	73.038
2385.98	73.036
2388.26	73.034
2390.55	73.032
2392.83	73.030
2395.12	73.028
2397.41	73.026
2399.70	73.024
2401.99	73.021
2404.28	73.019
2406.58	73.017
2408.87	73.015
2411.17	73.013
2413.47	73.011
2415.77	73.009
2418.07	73.007
2420.37	73.005
2422.68	73.003
2424.98	73.001
2427.29	72.999
2429.60	72.997
2431.91	72.994
2434.22	72.992
2436.53	72.990
2438.84	72.988
2441.16	72.986
2443.47	72.984
2445.79	72.982
2448.11	72.980
2450.43	72.978
2452.76	72.976
2455.08	72.974
2457.40	72.972
2459.73	72.970
2462.06	72.968
2464.39	72.965
2466.72	72.963
2469.05	72.961
2471.38	72.959
2473.72	72.957
2476.06	72.955
2478.39	72.953
2480.73	72.951
2483.07	72.949
2485.42	72.947
2487.76	72.945
2490.10	72.943
2492.45	72.941
2494.80	72.939
2497.15	72.937
2499.50	72.935
2501.85	72.933
2504.20	72.931
2506.56	72.928
2508.92	72.926
2511.27	72.924
2513.63	72.922
2515.99	72.920
2518.36	72.918
2520.72	72.916
2523.08	72.914
2525.45	72.912
2527.82	72.910
2530.19	72.908
2532.56	72.906
2534.93	72.904
2537.30	72.902
2539.68	72.900
2542.06	72.898
2544.43	72.896
2546.81	72.894
2549.19	72.892
2551.58	72.890
2553.96	72.888
2556.34	72.886
2558.73	72.884
2561.12	72.882
2563.51	72.879
2565.90	72.877
2568.29	72.875
2570.68	72.873
2573.08	72.871
2575.48	72.869
2577.87	72.867
2580.27	72.865
2582.67	72.863
2585.08	72.861
2587.48	72.859
2589.89	72.857
2592.29	72.855
2594.70	72.853
2597.11	72.851
2599.52	72.849
2601.93	72.847
2604.35	72.845
2606.76	72.843
2609.18	72.841
2611.60	72.839
2614.02	72.837
2616.44	72.835
2618.86	72.833
2621.29	72.831
2623.71	72.829
2626.14	72.827
2628.57	72.825
2631.00	72.823
2633.43	72.821
2635.86	72.819
2638.30	72.817
2640.73	72.815
2643.17	72.813
2645.61	72.811
2648.05	72.809
2650.49	72.807
2652.93	72.805
2655.38	72.803
2657.82	72.801
2660.27	72.799
2662.72	72.797
2665.17	72.795
2667.62	72.793
2670.08	72.791
2672.53	72.789
2674.99	72.787
2677.45	72.785
2679.91	72.783
2682.37	72.781
2684.83	72.779
2687.29	72.777
2689.76	72.775
2692.22	72.773
2694.69	72.771
2697.16	72.769
2699.63	72.767
2702.11	72.765
2704.58	72.763
2707.05	72.761
2709.53	72.759
2712.01	72.757
2714.49	72.755
2716.97	72.753
2719.46	72.751
2721.94	72.749
2724.43	72.747
2726.91	72.745
2729.40	72.743
2731.89	72.741
2734.38	72.739
2736.88	72.737
2739.37	72.735
2741.87	72.733
2744.37	72.731
2746.87	72.729
2749.37	72.727
2751.87	72.725
2754.37	72.723
2756.88	72.721
2759.39	72.719
2761.89	72.717
2764.40	72.715
2766.91	72.714
2769.43	72.712
2771.94	72.710
2774.46	72.708
2776.97	72.706
2779.49	72.704
2782.01	72.702
2784.54	72.700
2787.06	72.698
2789.58	72.696
2792.11	72.694
2794.64	72.692
2797.17	72.690
2799.70	72.688
2802.23	72.686
2804.76	72.684
2807.30	72.682
2809.84	72.680
2812.37	72.678
2814.91	72.676
2817.46	72.674
2820.00	72.672
2822.54	72.670
2825.09	72.668
2827.64	72.666
2830.19	72.665
2832.74	72.663
2835.29	72.661
2837.84	72.659
2840.40	72.657
2842.95	72.655
2845.51	72.653
2848.07	72.651
2850.63	72.649
2853.20	72.647
2855.76	72.645
2858.33	72.643
2860.89	72.641
2863.46	72.639
2866.03	72.637
2868.60	72.635
2871.18	72.633
2873.75	72.631
2876.33	72.630
2878.91	72.628
2881.49	72.626
2884.07	72.624
2886.65	72.622
2889.23	72.620
2891.82	72.618
2894.41	72.616
2896.99	72.614
2899.58	72.612
2902.18	72.610
2904.77	72.608
2907.36	72.606
2909.96	72.604
2912.56	72.603
2915.16	72.601
2917.76	72.599
2920.36	72.597
2922.97	72.595
2925.57	72.593
2928.18	72.591
2930.79	72.589
2933.40	72.587
2936.01	72.585
2938.62	72.583
2941.24	72.581
2943.85	72.579
2946.47	72.578
2949.09	72.576
2951.71	72.574
2954.33	72.572
2956.96	72.570
2959.58	72.568
2962.21	72.566
2964.84	72.564
2967.47	72.562
2970.10	72.560
2972.74	72.558
2975.37	72.556
2978.01	72.555
2980.65	72.553
2983.29	72.551
2985.93	72.549
2988.57	72.547
2991.22	72.545
2993.86	72.543
2996.51	72.541
2999.16	72.539
3001.81	72.537
3004.46	72.536
3007.12	72.534
3009.77	72.532
3012.43	72.530
3015.09	72.528
3017.75	72.526
3020.41	72.524
3023.07	72.522
3025.74	72.520
3028.40	72.518
3031.07	72.517
3033.74	72.515
3036.41	72.513
3039.08	72.511
3041.76	72.509
3044.43	72.507
3047.11	72.505
3049.79	72.503
3052.47	72.501
3055.15	72.500
3057.84	72.498
3060.52	72.496
3063.21	72.494
3065.90	72.492
3068.59	72.490
3071.28	72.488
3073.98	72.486
3076.67	72.484
3079.37	72.483
3082.07	72.481
3084.77	72.479
3087.47	72.477
3090.17	72.475
3092.87	72.473
3095.58	72.471
3098.29	72.469
3101.00	72.468
3103.71	72.466
3106.42	72.464
3109.14	72.462
3111.85	72.460
3114.57	72.458
3117.29	72.456
3120.01	72.454
3122.73	72.453
3125.46	72.451
3128.18	72.449
3130.91	72.447
3133.64	72.445
3136.37	72.443
3139.10	72.441
3141.83	72.440
3144.57	72.438
3147.31	72.436
3150.04	72.434
3152.78	72.432
3155.53	72.430
3158.27	72.428
3161.01	72.426
3163.76	72.425
3166.51	72.423
3169.26	72.421
3172.01	72.419
3174.76	72.417
3177.52	72.415
3180.28	72.414
3183.03	72.412
3185.79	72.410
3188.55	72.408
3191.32	72.406
3194.08	72.404
3196.85	72.402
3199.62	72.401
3202.39	72.399
3205.16	72.397
3207.93	72.395
3210.70	72.393
3213.48	72.391
3216.26	72.389
3219.04	72.388
3221.82	72.386
3224.60	72.384
3227.39	72.382
3230.17	72.380
3232.96	72.378
3235.75	72.377
3238.54	72.375
3241.33	72.373
3244.13	72.371
3246.92	72.369
3249.72	72.367
3252.52	72.366
3255.32	72.364
3258.12	72.362
3260.93	72.360
3263.73	72.358
3266.54	72.356
3269.35	72.355
3272.16	72.353
3274.97	72.351
3277.79	72.349
3280.60	72.347
3283.42	72.345
3286.24	72.344
3289.06	72.342
3291.88	72.340
3294.71	72.338
3297.53	72.336
3300.36	72.334
3303.19	72.333
3306.02	72.331
3308.86	72.329
3311.69	72.327
3314.53	72.325
3317.36	72.324
3320.20	72.322
3323.04	72.320
3325.89	72.318
3328.73	72.316
3331.58	72.314
3334.43	72.313
3337.27	72.311
3340.13	72.309
3342.98	72.307
3345.83	72.305
3348.69	72.304
3351.55	72.302
3354.41	72.300
3357.27	72.298
3360.13	72.296
3363.00	72.295
3365.86	72.293
3368.73	72.291
3371.60	72.289
3374.47	72.287
3377.35	72.286
3380.22	72.284
3383.10	72.282
3385.98	72.280
3388.86	72.278
3391.74	72.277
3394.62	72.275
3397.51	72.273
3400.40	72.271
3403.28	72.269
3406.17	72.268
3409.07	72.266
3411.96	72.264
3414.86	72.262
3417.75	72.260
3420.65	72.259
3423.55	72.257
3426.46	72.255
3429.36	72.253
3432.27	72.251
3435.17	72.250
3438.08	72.248
3440.99	72.246
3443.91	72.244
3446.82	72.242
3449.74	72.241
3452.66	72.239
3455.58	72.237
3458.50	72.235
3461.42	72.234
3464.35	72.232
3467.27	72.230
3470.20	72.228
3473.13	72.226
3476.06	72.225
3479.00	72.223
3481.93	72.221
3484.87	72.219
3487.81	72.218
3490.75	72.216
3493.69	72.214
3496.64	72.212
3499.58	72.210
3502.53	72.209
3505.48	72.207
3508.43	72.205
3511.38	72.203
3514.34	72.202
3517.29	72.200
3520.25	72.198
3523.21	72.196
3526.17	72.195
3529.14	72.193
3532.10	72.191
3535.07	72.189
3538.04	72.187
3541.01	72.186
3543.98	72.184
3546.96	72.182
3549.93	72.180
3552.91	72.179
3555.89	72.177
3558.87	72.175
3561.85	72.173
3564.84	72.172
3567.83	72.170
3570.81	72.168
3573.80	72.166
3576.80	72.165
3579.79	72.163
3582.78	72.161
3585.78	72.159
3588.78	72.158
3591.78	72.156
3594.78	72.154
3597.79	72.152
3600.80	72.151
3603.80	72.149
3606.81	72.147
3609.82	72.145
3612.84	72.144
3615.85	72.142
3618.87	72.140
3621.89	72.138
3624.91	72.137
3627.93	72.135
3630.96	72.133
3633.98	72.131
3637.01	72.130
3640.04	72.128
3643.07	72.126
3646.10	72.124
3649.14	72.123
3652.17	72.121
3655.21	72.119
3658.25	72.117
3661.30	72.116
3664.34	72.114
3667.39	72.112
3670.43	72.111
3673.48	72.109
3676.53	72.107
3679.59	72.105
3682.64	72.104
3685.70	72.102
3688.76	72.100
3691.82	72.098
3694.88	72.097
3697.94	72.095
3701.01	72.093
3704.08	72.092
3707.15	72.090
3710.22	72.088
3713.29	72.086
3716.37	72.085
3719.44	72.083
3722.52	72.081
3725.60	72.079
3728.69	72.078
3731.77	72.076
3734.86	72.074
3737.94	72.073
3741.03	72.071
3744.12	72.069
3747.22	72.067
3750.31	72.066
3753.41	72.064
3756.51	72.062
3759.61	72.061
3762.71	72.059
3765.82	72.057
3768.92	72.055
3772.03	72.054
3775.14	72.052
3778.25	72.050
3781.37	72.049
3784.48	72.047
3787.60	72.045
3790.72	72.044
3793.84	72.042
3796.96	72.040
3800.09	72.038
3803.22	72.037
3806.34	72.035
3809.47	72.033
3812.61	72.032
3815.74	72.030
3818.88	72.028
3822.02	72.027
3825.16	72.025
3828.30	72.023
3831.44	72.021
3834.59	72.020
3837.73	72.018
3840.88	72.016
3844.03	72.015
3847.19	72.013
3850.34	72.011
3853.50	72.010
3856.66	72.008
3859.82	72.006
3862.98	72.005
3866.14	72.003
3869.31	72.001
3872.48	71.999
3875.65	71.998
3878.82	71.996
3881.99	71.994
3885.17	71.993
3888.35	71.991
3891.53	71.989
3894.71	71.988
3897.89	71.986
3901.08	71.984
3904.26	71.983
3907.45	71.981
3910.64	71.979
3913.84	71.978
3917.03	71.976
3920.23	71.974
3923.42	71.973
3926.63	71.971
3929.83	71.969
3933.03	71.968
3936.24	71.966
3939.45	71.964
3942.66	71.963
3945.87	71.961
3949.08	71.959
3952.30	71.958
3955.51	71.956
3958.73	71.954
3961.95	71.953
3965.18	71.951
3968.40	71.949
3971.63	71.948
3974.86	71.946
3978.09	71.944
3981.32	71.943
3984.56	71.941
3987.79	71.939
3991.03	71.938
3994.27	71.936
3997.52	71.934
4000.76	71.933
4004.01	71.931
4007.26	71.929
4010.51	71.928
4013.76	71.926
4017.01	71.924
4020.27	71.923
4023.53	71.921
4026.79	71.919
4030.05	71.918
4033.31	71.916
4036.58	71.914
4039.85	71.913
4043.12	71.911
4046.39	71.909
4049.66	71.908
4052.94	71.906
4056.21	71.905
4059.49	71.903
4062.77	71.901
4066.06	71.900
4069.34	71.898
4072.63	71.896
4075.92	71.895
4079.21	71.893
4082.50	71.891
4085.80	71.890
4089.10	71.888
4092.39	71.886
4095.70	71.885
4099.00	71.883
4102.30	71.882
4105.61	71.880
4108.92	71.878
4112.23	71.877
4115.54	71.875
4118.86	71.873
4122.17	71.872
4125.49	71.870
4128.81	71.868
4132.14	71.867
4135.46	71.865
4138.79	71.864
4142.12	71.862
4145.45	71.860
4148.78	71.859
4152.11	71.857
4155.45	71.855
4158.79	71.854
4162.13	71.852
4165.47	71.851
4168.82	71.849
4172.16	71.847
4175.51	71.846
4178.86	71.844
4182.22	71.842
4185.57	71.841
4188.93	71.839
4192.29	71.838
4195.65	71.836
4199.01	71.834
4202.37	71.833
4205.74	71.831
4209.11	71.830
4212.48	71.828
4215.85	71.826
4219.23	71.825
4222.60	71.823
4225.98	71.821
4229.36	71.820
4232.74	71.818
4236.13	71.817
4239.52	71.815
4242.90	71.813
4246.29	71.812
4249.69	71.810
4253.08	71.809
4256.48	71.807
4259.88	71.805
4263.28	71.804
4266.68	71.802
4270.09	71.801
4273.49	71.799
4276.90	71.797
4280.31	71.796
4283.73	71.794
4287.14	71.793
4290.56	71.791
4293.98	71.789
4297.40	71.788
4300.82	71.786
4304.25	71.785
4307.67	71.783
4311.10	71.781
4314.53	71.780
4317.97	71.778
