x(m)	theta_c(grad)
732.47	75.484
732.59	75.484
732.71	75.484
732.83	75.484
732.94	75.483
733.06	75.483
733.18	75.483
733.29	75.482
733.41	75.482
733.53	75.482
733.65	75.481
733.76	75.481
733.88	75.481
734.00	75.481
734.11	75.480
734.23	75.480
734.35	75.480
734.47	75.479
734.58	75.479
734.70	75.479
734.82	75.478
734.94	75.478
735.05	75.478
735.17	75.478
735.29	75.477
735.40	75.477
735.52	75.477
735.64	75.476
735.76	75.476
735.87	75.476
735.99	75.475
736.11	75.475
736.23	75.475
736.34	75.475
736.46	75.474
736.58	75.474
736.70	75.474
736.81	75.473
736.93	75.473
737.05	75.473
737.17	75.472
737.28	75.472
737.40	75.472
737.52	75.472
737.64	75.471
737.75	75.471
737.87	75.471
737.99	75.470
738.11	75.470
738.22	75.470
738.34	75.469
738.46	75.469
738.58	75.469
738.69	75.469
738.81	75.468
738.93	75.468
739.05	75.468
739.17	75.467
739.28	75.467
739.40	75.467
739.52	75.466
739.64	75.466
739.75	75.466
739.87	75.466
739.99	75.465
740.11	75.465
740.22	75.465
740.34	75.464
740.46	75.464
740.58	75.464
740.70	75.463
740.81	75.463
740.93	75.463
741.05	75.463
741.17	75.462
741.28	75.462
741.40	75.462
741.52	75.461
741.64	75.461
741.76	75.461
741.87	75.460
741.99	75.460
742.11	75.460
742.23	75.460
742.35	75.459
742.46	75.459
742.58	75.459
742.70	75.458
742.82	75.458
742.94	75.458
743.05	75.457
743.17	75.457
743.29	75.457
743.41	75.457
743.53	75.456
743.64	75.456
743.76	75.456
743.88	75.455
744.00	75.455
744.12	75.455
744.23	75.454
744.35	75.454
744.47	75.454
744.59	75.454
744.71	75.453
744.82	75.453
744.94	75.453
745.06	75.452
745.18	75.452
745.30	75.452
745.42	75.451
745.53	75.451
745.65	75.451
745.77	75.451
745.89	75.450
746.01	75.450
746.12	75.450
746.24	75.449
746.36	75.449
746.48	75.449
746.60	75.448
746.72	75.448
746.83	75.448
746.95	75.448
747.07	75.447
747.19	75.447
747.31	75.447
747.43	75.446
747.54	75.446
747.66	75.446
747.78	75.445
747.90	75.445
748.02	75.445
748.14	75.445
748.26	75.444
748.37	75.444
748.49	75.444
748.61	75.443
748.73	75.443
748.85	75.443
748.97	75.442
749.08	75.442
749.20	75.442
749.32	75.442
749.44	75.441
749.56	75.441
749.68	75.441
749.80	75.440
749.91	75.440
750.03	75.440
750.15	75.439
750.27	75.439
750.39	75.439
750.51	75.439
750.63	75.438
750.74	75.438
750.86	75.438
750.98	75.437
751.10	75.437
751.22	75.437
751.34	75.436
751.46	75.436
751.57	75.436
751.69	75.436
751.81	75.435
751.93	75.435
752.05	75.435
752.17	75.434
752.29	75.434
752.41	75.434
752.52	75.433
752.64	75.433
752.76	75.433
752.88	75.433
753.00	75.432
753.12	75.432
753.24	75.432
753.36	75.431
753.48	75.431
753.59	75.431
753.71	75.430
753.83	75.430
753.95	75.430
754.07	75.430
754.19	75.429
754.31	75.429
754.43	75.429
754.55	75.428
754.66	75.428
754.78	75.428
754.90	75.427
755.02	75.427
755.14	75.427
755.26	75.427
755.38	75.426
755.50	75.426
755.62	75.426
755.74	75.425
755.85	75.425
755.97	75.425
756.09	75.425
756.21	75.424
756.33	75.424
756.45	75.424
756.57	75.423
756.69	75.423
756.81	75.423
756.93	75.422
757.05	75.422
757.16	75.422
757.28	75.422
757.40	75.421
757.52	75.421
757.64	75.421
757.76	75.420
757.88	75.420
758.00	75.420
758.12	75.419
758.24	75.419
758.36	75.419
758.48	75.419
758.60	75.418
758.71	75.418
758.83	75.418
758.95	75.417
759.07	75.417
759.19	75.417
759.31	75.416
759.43	75.416
759.55	75.416
759.67	75.416
759.79	75.415
759.91	75.415
760.03	75.415
760.15	75.414
760.27	75.414
760.39	75.414
760.51	75.413
760.62	75.413
760.74	75.413
760.86	75.413
760.98	75.412
761.10	75.412
761.22	75.412
761.34	75.411
761.46	75.411
761.58	75.411
761.70	75.410
761.82	75.410
761.94	75.410
762.06	75.410
762.18	75.409
762.30	75.409
762.42	75.409
762.54	75.408
762.66	75.408
762.78	75.408
762.90	75.408
763.02	75.407
763.14	75.407
763.25	75.407
763.37	75.406
763.49	75.406
763.61	75.406
763.73	75.405
763.85	75.405
763.97	75.405
764.09	75.405
764.21	75.404
764.33	75.404
764.45	75.404
764.57	75.403
764.69	75.403
764.81	75.403
764.93	75.402
765.05	75.402
765.17	75.402
765.29	75.402
765.41	75.401
765.53	75.401
765.65	75.401
765.77	75.400
765.89	75.400
766.01	75.400
766.13	75.399
766.25	75.399
766.37	75.399
766.49	75.399
766.61	75.398
766.73	75.398
766.85	75.398
766.97	75.397
767.09	75.397
767.21	75.397
767.33	75.396
767.45	75.396
767.57	75.396
767.69	75.396
767.81	75.395
767.93	75.395
768.05	75.395
768.17	75.394
768.29	75.394
768.41	75.394
768.53	75.394
768.65	75.393
768.77	75.393
768.89	75.393
769.01	75.392
769.13	75.392
769.25	75.392
769.37	75.391
769.49	75.391
769.61	75.391
769.73	75.391
769.85	75.390
769.97	75.390
770.09	75.390
770.21	75.389
770.33	75.389
770.45	75.389
770.57	75.388
770.69	75.388
770.81	75.388
770.93	75.388
771.05	75.387
771.17	75.387
771.29	75.387
771.41	75.386
771.53	75.386
771.66	75.386
771.78	75.386
771.90	75.385
772.02	75.385
772.14	75.385
772.26	75.384
772.38	75.384
772.50	75.384
772.62	75.383
772.74	75.383
772.86	75.383
772.98	75.383
773.10	75.382
773.22	75.382
773.34	75.382
773.46	75.381
773.58	75.381
773.70	75.381
773.82	75.380
773.94	75.380
774.06	75.380
774.18	75.380
774.31	75.379
774.43	75.379
774.55	75.379
774.67	75.378
774.79	75.378
774.91	75.378
775.03	75.377
775.15	75.377
775.27	75.377
775.39	75.377
775.51	75.376
775.63	75.376
775.75	75.376
775.87	75.375
775.99	75.375
776.11	75.375
776.24	75.375
776.36	75.374
776.48	75.374
776.60	75.374
776.72	75.373
776.84	75.373
776.96	75.373
777.08	75.372
777.20	75.372
777.32	75.372
777.44	75.372
777.56	75.371
777.68	75.371
777.81	75.371
777.93	75.370
778.05	75.370
778.17	75.370
778.29	75.369
778.41	75.369
778.53	75.369
778.65	75.369
778.77	75.368
778.89	75.368
779.01	75.368
779.14	75.367
779.26	75.367
779.38	75.367
779.50	75.367
779.62	75.366
779.74	75.366
779.86	75.366
779.98	75.365
780.10	75.365
780.22	75.365
780.35	75.364
780.47	75.364
780.59	75.364
780.71	75.364
780.83	75.363
780.95	75.363
781.07	75.363
781.19	75.362
781.31	75.362
781.44	75.362
781.56	75.361
781.68	75.361
781.80	75.361
781.92	75.361
782.04	75.360
782.16	75.360
782.28	75.360
782.41	75.359
782.53	75.359
782.65	75.359
782.77	75.359
782.89	75.358
783.01	75.358
783.13	75.358
783.25	75.357
783.38	75.357
783.50	75.357
783.62	75.356
783.74	75.356
783.86	75.356
783.98	75.356
784.10	75.355
784.22	75.355
784.35	75.355
784.47	75.354
784.59	75.354
784.71	75.354
784.83	75.354
784.95	75.353
785.07	75.353
785.20	75.353
785.32	75.352
785.44	75.352
785.56	75.352
785.68	75.351
785.80	75.351
785.92	75.351
786.05	75.351
786.17	75.350
786.29	75.350
786.41	75.350
786.53	75.349
786.65	75.349
786.78	75.349
786.90	75.348
787.02	75.348
787.14	75.348
787.26	75.348
787.38	75.347
787.51	75.347
787.63	75.347
787.75	75.346
787.87	75.346
787.99	75.346
788.11	75.346
788.24	75.345
788.36	75.345
788.48	75.345
788.60	75.344
788.72	75.344
788.84	75.344
788.97	75.343
789.09	75.343
789.21	75.343
789.33	75.343
789.45	75.342
789.57	75.342
789.70	75.342
789.82	75.341
789.94	75.341
790.06	75.341
790.18	75.341
790.31	75.340
790.43	75.340
790.55	75.340
790.67	75.339
790.79	75.339
790.91	75.339
791.04	75.338
791.16	75.338
791.28	75.338
791.40	75.338
791.52	75.337
791.65	75.337
791.77	75.337
791.89	75.336
792.01	75.336
792.13	75.336
792.26	75.336
792.38	75.335
792.50	75.335
792.62	75.335
792.74	75.334
792.87	75.334
792.99	75.334
793.11	75.333
793.23	75.333
793.36	75.333
793.48	75.333
793.60	75.332
793.72	75.332
793.84	75.332
793.97	75.331
794.09	75.331
794.21	75.331
794.33	75.330
794.45	75.330
794.58	75.330
794.70	75.330
794.82	75.329
794.94	75.329
795.07	75.329
795.19	75.328
795.31	75.328
795.43	75.328
795.55	75.328
795.68	75.327
795.80	75.327
795.92	75.327
796.04	75.326
796.17	75.326
796.29	75.326
796.41	75.325
796.53	75.325
796.66	75.325
796.78	75.325
796.90	75.324
797.02	75.324
797.15	75.324
797.27	75.323
797.39	75.323
797.51	75.323
797.64	75.323
797.76	75.322
797.88	75.322
798.00	75.322
798.12	75.321
798.25	75.321
798.37	75.321
798.49	75.320
798.61	75.320
798.74	75.320
798.86	75.320
798.98	75.319
799.11	75.319
799.23	75.319
799.35	75.318
799.47	75.318
799.60	75.318
799.72	75.318
799.84	75.317
799.96	75.317
800.09	75.317
800.21	75.316
800.33	75.316
800.45	75.316
800.58	75.315
800.70	75.315
800.82	75.315
800.94	75.315
801.07	75.314
801.19	75.314
801.31	75.314
801.44	75.313
801.56	75.313
801.68	75.313
801.80	75.313
801.93	75.312
802.05	75.312
802.17	75.312
802.30	75.311
802.42	75.311
802.54	75.311
802.66	75.310
802.79	75.310
802.91	75.310
803.03	75.310
803.16	75.309
803.28	75.309
803.40	75.309
803.52	75.308
803.65	75.308
803.77	75.308
803.89	75.308
804.02	75.307
804.14	75.307
804.26	75.307
804.38	75.306
804.51	75.306
804.63	75.306
804.75	75.306
804.88	75.305
805.00	75.305
805.12	75.305
805.25	75.304
805.37	75.304
805.49	75.304
805.62	75.303
805.74	75.303
805.86	75.303
805.98	75.303
806.11	75.302
806.23	75.302
806.35	75.302
806.48	75.301
806.60	75.301
806.72	75.301
806.85	75.301
806.97	75.300
807.09	75.300
807.22	75.300
807.34	75.299
807.46	75.299
807.59	75.299
807.71	75.298
807.83	75.298
807.96	75.298
808.08	75.298
808.20	75.297
808.33	75.297
808.45	75.297
808.57	75.296
808.70	75.296
808.82	75.296
808.94	75.296
809.07	75.295
809.19	75.295
809.31	75.295
809.44	75.294
809.56	75.294
809.68	75.294
809.81	75.293
809.93	75.293
810.05	75.293
810.18	75.293
810.30	75.292
810.42	75.292
810.55	75.292
810.67	75.291
810.79	75.291
810.92	75.291
811.04	75.291
811.16	75.290
811.29	75.290
811.41	75.290
811.54	75.289
811.66	75.289
811.78	75.289
811.91	75.288
812.03	75.288
812.15	75.288
812.28	75.288
812.40	75.287
812.52	75.287
812.65	75.287
812.77	75.286
812.90	75.286
813.02	75.286
813.14	75.286
813.27	75.285
813.39	75.285
813.51	75.285
813.64	75.284
813.76	75.284
813.89	75.284
814.01	75.284
814.13	75.283
814.26	75.283
814.38	75.283
814.50	75.282
814.63	75.282
814.75	75.282
814.88	75.281
815.00	75.281
815.12	75.281
815.25	75.281
815.37	75.280
815.49	75.280
815.62	75.280
815.74	75.279
815.87	75.279
815.99	75.279
816.11	75.279
816.24	75.278
816.36	75.278
816.49	75.278
816.61	75.277
816.73	75.277
816.86	75.277
816.98	75.277
817.11	75.276
817.23	75.276
817.35	75.276
817.48	75.275
817.60	75.275
817.73	75.275
817.85	75.274
817.97	75.274
818.10	75.274
818.22	75.274
818.35	75.273
818.47	75.273
818.60	75.273
818.72	75.272
818.84	75.272
818.97	75.272
819.09	75.272
819.22	75.271
819.34	75.271
819.46	75.271
819.59	75.270
819.71	75.270
819.84	75.270
819.96	75.269
820.09	75.269
820.21	75.269
820.33	75.269
820.46	75.268
820.58	75.268
820.71	75.268
820.83	75.267
820.96	75.267
821.08	75.267
821.20	75.267
821.33	75.266
821.45	75.266
821.58	75.266
821.70	75.265
821.83	75.265
821.95	75.265
822.07	75.265
822.20	75.264
822.32	75.264
822.45	75.264
822.57	75.263
822.70	75.263
822.82	75.263
822.95	75.262
823.07	75.262
823.19	75.262
823.32	75.262
823.44	75.261
823.57	75.261
823.69	75.261
823.82	75.260
823.94	75.260
824.07	75.260
824.19	75.260
824.32	75.259
824.44	75.259
824.56	75.259
824.69	75.258
824.81	75.258
824.94	75.258
825.06	75.258
825.19	75.257
825.31	75.257
825.44	75.257
825.56	75.256
825.69	75.256
825.81	75.256
825.94	75.255
826.06	75.255
826.19	75.255
826.31	75.255
826.44	75.254
826.56	75.254
826.68	75.254
826.81	75.253
826.93	75.253
827.06	75.253
827.18	75.253
827.31	75.252
827.43	75.252
827.56	75.252
827.68	75.251
827.81	75.251
827.93	75.251
828.06	75.251
828.18	75.250
828.31	75.250
828.43	75.250
828.56	75.249
828.68	75.249
828.81	75.249
828.93	75.248
829.06	75.248
829.18	75.248
829.31	75.248
829.43	75.247
829.56	75.247
829.68	75.247
829.81	75.246
829.93	75.246
830.06	75.246
830.18	75.246
830.31	75.245
830.43	75.245
830.56	75.245
830.68	75.244
830.81	75.244
830.93	75.244
831.06	75.244
831.18	75.243
831.31	75.243
831.43	75.243
831.56	75.242
831.68	75.242
831.81	75.242
831.93	75.242
832.06	75.241
832.18	75.241
832.31	75.241
832.43	75.240
832.56	75.240
832.69	75.240
832.81	75.239
832.94	75.239
833.06	75.239
833.19	75.239
833.31	75.238
833.44	75.238
833.56	75.238
833.69	75.237
833.81	75.237
833.94	75.237
834.06	75.237
834.19	75.236
834.31	75.236
834.44	75.236
834.57	75.235
834.69	75.235
834.82	75.235
834.94	75.235
835.07	75.234
835.19	75.234
835.32	75.234
835.44	75.233
835.57	75.233
835.69	75.233
835.82	75.232
835.95	75.232
836.07	75.232
836.20	75.232
836.32	75.231
836.45	75.231
836.57	75.231
836.70	75.230
836.82	75.230
836.95	75.230
837.08	75.230
837.20	75.229
837.33	75.229
837.45	75.229
837.58	75.228
837.70	75.228
837.83	75.228
837.95	75.228
838.08	75.227
838.21	75.227
838.33	75.227
838.46	75.226
838.58	75.226
838.71	75.226
838.83	75.226
838.96	75.225
839.09	75.225
839.21	75.225
839.34	75.224
839.46	75.224
839.59	75.224
839.72	75.223
839.84	75.223
839.97	75.223
840.09	75.223
840.22	75.222
840.34	75.222
840.47	75.222
840.60	75.221
840.72	75.221
840.85	75.221
840.97	75.221
841.10	75.220
841.23	75.220
841.35	75.220
841.48	75.219
841.60	75.219
841.73	75.219
841.86	75.219
841.98	75.218
842.11	75.218
842.23	75.218
842.36	75.217
842.49	75.217
842.61	75.217
842.74	75.217
842.86	75.216
842.99	75.216
843.12	75.216
843.24	75.215
843.37	75.215
843.49	75.215
843.62	75.215
843.75	75.214
843.87	75.214
844.00	75.214
844.12	75.213
844.25	75.213
844.38	75.213
844.50	75.212
844.63	75.212
844.76	75.212
844.88	75.212
845.01	75.211
845.13	75.211
845.26	75.211
845.39	75.210
845.51	75.210
845.64	75.210
845.77	75.210
845.89	75.209
846.02	75.209
846.14	75.209
846.27	75.208
846.40	75.208
846.52	75.208
846.65	75.208
846.78	75.207
846.90	75.207
847.03	75.207
847.16	75.206
847.28	75.206
847.41	75.206
847.53	75.206
847.66	75.205
847.79	75.205
847.91	75.205
848.04	75.204
848.17	75.204
848.29	75.204
848.42	75.203
848.55	75.203
848.67	75.203
848.80	75.203
848.93	75.202
849.05	75.202
849.18	75.202
849.31	75.201
849.43	75.201
849.56	75.201
849.69	75.201
849.81	75.200
849.94	75.200
850.07	75.200
850.19	75.199
850.32	75.199
850.44	75.199
850.57	75.199
850.70	75.198
850.82	75.198
850.95	75.198
851.08	75.197
851.21	75.197
851.33	75.197
851.46	75.197
851.59	75.196
851.71	75.196
851.84	75.196
851.97	75.195
852.09	75.195
852.22	75.195
852.35	75.195
852.47	75.194
852.60	75.194
852.73	75.194
852.85	75.193
852.98	75.193
853.11	75.193
853.23	75.193
853.36	75.192
853.49	75.192
853.61	75.192
853.74	75.191
853.87	75.191
854.00	75.191
854.12	75.190
854.25	75.190
854.38	75.190
854.50	75.190
854.63	75.189
854.76	75.189
854.88	75.189
855.01	75.188
855.14	75.188
855.27	75.188
855.39	75.188
855.52	75.187
855.65	75.187
855.77	75.187
855.90	75.186
856.03	75.186
856.15	75.186
856.28	75.186
856.41	75.185
856.54	75.185
856.66	75.185
856.79	75.184
856.92	75.184
857.04	75.184
857.17	75.184
857.30	75.183
857.43	75.183
857.55	75.183
857.68	75.182
857.81	75.182
857.93	75.182
858.06	75.182
858.19	75.181
858.32	75.181
858.44	75.181
858.57	75.180
858.70	75.180
858.83	75.180
858.95	75.180
859.08	75.179
859.21	75.179
859.34	75.179
859.46	75.178
859.59	75.178
859.72	75.178
859.84	75.178
859.97	75.177
860.10	75.177
860.23	75.177
860.35	75.176
860.48	75.176
860.61	75.176
860.74	75.175
860.86	75.175
860.99	75.175
861.12	75.175
861.25	75.174
861.37	75.174
861.50	75.174
861.63	75.173
861.76	75.173
861.88	75.173
862.01	75.173
862.14	75.172
862.27	75.172
862.39	75.172
862.52	75.171
862.65	75.171
862.78	75.171
862.90	75.171
863.03	75.170
863.16	75.170
863.29	75.170
863.42	75.169
863.54	75.169
863.67	75.169
863.80	75.169
863.93	75.168
864.05	75.168
864.18	75.168
864.31	75.167
864.44	75.167
864.56	75.167
864.69	75.167
864.82	75.166
864.95	75.166
865.08	75.166
865.20	75.165
865.33	75.165
865.46	75.165
865.59	75.165
865.72	75.164
865.84	75.164
865.97	75.164
866.10	75.163
866.23	75.163
866.35	75.163
866.48	75.163
866.61	75.162
866.74	75.162
866.87	75.162
866.99	75.161
867.12	75.161
867.25	75.161
867.38	75.161
867.51	75.160
867.63	75.160
867.76	75.160
867.89	75.159
868.02	75.159
868.15	75.159
868.27	75.158
868.40	75.158
868.53	75.158
868.66	75.158
868.79	75.157
868.91	75.157
869.04	75.157
869.17	75.156
869.30	75.156
869.43	75.156
869.56	75.156
869.68	75.155
869.81	75.155
869.94	75.155
870.07	75.154
870.20	75.154
870.32	75.154
870.45	75.154
870.58	75.153
870.71	75.153
870.84	75.153
870.97	75.152
871.09	75.152
871.22	75.152
871.35	75.152
871.48	75.151
871.61	75.151
871.74	75.151
871.86	75.150
871.99	75.150
872.12	75.150
872.25	75.150
872.38	75.149
872.51	75.149
872.63	75.149
872.76	75.148
872.89	75.148
873.02	75.148
873.15	75.148
873.28	75.147
873.40	75.147
873.53	75.147
873.66	75.146
873.79	75.146
873.92	75.146
874.05	75.146
874.18	75.145
874.30	75.145
874.43	75.145
874.56	75.144
874.69	75.144
874.82	75.144
874.95	75.144
875.07	75.143
875.20	75.143
875.33	75.143
875.46	75.142
875.59	75.142
875.72	75.142
875.85	75.142
875.98	75.141
876.10	75.141
876.23	75.141
876.36	75.140
876.49	75.140
876.62	75.140
876.75	75.140
876.88	75.139
877.00	75.139
877.13	75.139
877.26	75.138
877.39	75.138
877.52	75.138
877.65	75.138
877.78	75.137
877.91	75.137
878.03	75.137
878.16	75.136
878.29	75.136
878.42	75.136
878.55	75.136
878.68	75.135
878.81	75.135
878.94	75.135
879.07	75.134
879.19	75.134
879.32	75.134
879.45	75.134
879.58	75.133
879.71	75.133
879.84	75.133
879.97	75.132
880.10	75.132
880.23	75.132
880.35	75.132
880.48	75.131
880.61	75.131
880.74	75.131
880.87	75.130
881.00	75.130
881.13	75.130
881.26	75.130
881.39	75.129
881.52	75.129
881.65	75.129
881.77	75.128
881.90	75.128
882.03	75.128
882.16	75.128
882.29	75.127
882.42	75.127
882.55	75.127
882.68	75.126
882.81	75.126
882.94	75.126
883.07	75.126
883.20	75.125
883.32	75.125
883.45	75.125
883.58	75.124
883.71	75.124
883.84	75.124
883.97	75.124
884.10	75.123
884.23	75.123
884.36	75.123
884.49	75.122
884.62	75.122
884.75	75.122
884.88	75.121
885.00	75.121
885.13	75.121
885.26	75.121
885.39	75.120
885.52	75.120
885.65	75.120
885.78	75.119
885.91	75.119
886.04	75.119
886.17	75.119
886.30	75.118
886.43	75.118
886.56	75.118
886.69	75.117
886.82	75.117
886.95	75.117
887.08	75.117
887.21	75.116
887.33	75.116
887.46	75.116
887.59	75.115
887.72	75.115
887.85	75.115
887.98	75.115
888.11	75.114
888.24	75.114
888.37	75.114
888.50	75.113
888.63	75.113
888.76	75.113
888.89	75.113
889.02	75.112
889.15	75.112
889.28	75.112
889.41	75.111
889.54	75.111
889.67	75.111
889.80	75.111
889.93	75.110
890.06	75.110
890.19	75.110
890.32	75.109
890.45	75.109
890.58	75.109
890.71	75.109
890.84	75.108
890.97	75.108
891.10	75.108
891.23	75.107
891.36	75.107
891.48	75.107
891.61	75.107
891.74	75.106
891.87	75.106
892.00	75.106
892.13	75.105
892.26	75.105
892.39	75.105
892.52	75.105
892.65	75.104
892.78	75.104
892.91	75.104
893.04	75.103
893.17	75.103
893.30	75.103
893.43	75.103
893.56	75.102
893.69	75.102
893.82	75.102
893.95	75.102
894.08	75.101
894.21	75.101
894.34	75.101
894.47	75.100
894.60	75.100
894.73	75.100
894.86	75.100
894.99	75.099
895.12	75.099
895.25	75.099
895.38	75.098
895.52	75.098
895.65	75.098
895.78	75.098
895.91	75.097
896.04	75.097
896.17	75.097
896.30	75.096
896.43	75.096
896.56	75.096
896.69	75.096
896.82	75.095
896.95	75.095
897.08	75.095
897.21	75.094
897.34	75.094
897.47	75.094
897.60	75.094
897.73	75.093
897.86	75.093
897.99	75.093
898.12	75.092
898.25	75.092
898.38	75.092
898.51	75.092
898.64	75.091
898.77	75.091
898.90	75.091
899.03	75.090
899.16	75.090
899.29	75.090
899.42	75.090
899.55	75.089
899.69	75.089
899.82	75.089
899.95	75.088
900.08	75.088
900.21	75.088
900.34	75.088
900.47	75.087
900.60	75.087
900.73	75.087
900.86	75.086
900.99	75.086
901.12	75.086
901.25	75.086
901.38	75.085
901.51	75.085
901.64	75.085
901.77	75.084
901.90	75.084
902.04	75.084
902.17	75.084
902.30	75.083
902.43	75.083
902.56	75.083
902.69	75.082
902.82	75.082
902.95	75.082
903.08	75.082
903.21	75.081
903.34	75.081
903.47	75.081
903.60	75.080
903.73	75.080
903.87	75.080
904.00	75.080
904.13	75.079
904.26	75.079
904.39	75.079
904.52	75.078
904.65	75.078
904.78	75.078
904.91	75.078
905.04	75.077
905.17	75.077
905.31	75.077
905.44	75.076
905.57	75.076
905.70	75.076
905.83	75.076
905.96	75.075
906.09	75.075
906.22	75.075
906.35	75.074
906.48	75.074
906.61	75.074
906.75	75.074
906.88	75.073
907.01	75.073
907.14	75.073
907.27	75.072
907.40	75.072
907.53	75.072
907.66	75.072
907.79	75.071
907.93	75.071
908.06	75.071
908.19	75.070
908.32	75.070
908.45	75.070
908.58	75.070
908.71	75.069
908.84	75.069
908.97	75.069
909.11	75.068
909.24	75.068
909.37	75.068
909.50	75.068
909.63	75.067
909.76	75.067
909.89	75.067
910.02	75.066
910.16	75.066
910.29	75.066
910.42	75.066
910.55	75.065
910.68	75.065
910.81	75.065
910.94	75.065
911.08	75.064
911.21	75.064
911.34	75.064
911.47	75.063
911.60	75.063
911.73	75.063
911.86	75.063
911.99	75.062
912.13	75.062
912.26	75.062
912.39	75.061
912.52	75.061
912.65	75.061
912.78	75.061
912.91	75.060
913.05	75.060
913.18	75.060
913.31	75.059
913.44	75.059
913.57	75.059
913.70	75.059
913.84	75.058
913.97	75.058
914.10	75.058
914.23	75.057
914.36	75.057
914.49	75.057
914.63	75.057
914.76	75.056
914.89	75.056
915.02	75.056
915.15	75.055
915.28	75.055
915.42	75.055
915.55	75.055
915.68	75.054
915.81	75.054
915.94	75.054
916.07	75.053
916.21	75.053
916.34	75.053
916.47	75.053
916.60	75.052
916.73	75.052
916.86	75.052
917.00	75.051
917.13	75.051
917.26	75.051
917.39	75.051
917.52	75.050
917.66	75.050
917.79	75.050
917.92	75.049
918.05	75.049
918.18	75.049
918.31	75.049
918.45	75.048
918.58	75.048
918.71	75.048
918.84	75.048
918.97	75.047
919.11	75.047
919.24	75.047
919.37	75.046
919.50	75.046
919.63	75.046
919.77	75.046
919.90	75.045
920.03	75.045
920.16	75.045
920.29	75.044
920.43	75.044
920.56	75.044
920.69	75.044
920.82	75.043
920.95	75.043
921.09	75.043
921.22	75.042
921.35	75.042
921.48	75.042
921.62	75.042
921.75	75.041
921.88	75.041
922.01	75.041
922.14	75.040
922.28	75.040
922.41	75.040
922.54	75.040
922.67	75.039
922.81	75.039
922.94	75.039
923.07	75.038
923.20	75.038
923.33	75.038
923.47	75.038
923.60	75.037
923.73	75.037
923.86	75.037
924.00	75.036
924.13	75.036
924.26	75.036
924.39	75.036
924.53	75.035
924.66	75.035
924.79	75.035
924.92	75.034
925.06	75.034
925.19	75.034
925.32	75.034
925.45	75.033
925.58	75.033
925.72	75.033
925.85	75.033
925.98	75.032
926.11	75.032
926.25	75.032
926.38	75.031
926.51	75.031
926.64	75.031
926.78	75.031
926.91	75.030
927.04	75.030
927.18	75.030
927.31	75.029
927.44	75.029
927.57	75.029
927.71	75.029
927.84	75.028
927.97	75.028
928.10	75.028
928.24	75.027
928.37	75.027
928.50	75.027
928.63	75.027
928.77	75.026
928.90	75.026
929.03	75.026
929.16	75.025
929.30	75.025
929.43	75.025
929.56	75.025
929.70	75.024
929.83	75.024
929.96	75.024
930.09	75.023
930.23	75.023
930.36	75.023
930.49	75.023
930.63	75.022
930.76	75.022
930.89	75.022
931.02	75.022
931.16	75.021
931.29	75.021
931.42	75.021
931.56	75.020
931.69	75.020
931.82	75.020
931.95	75.020
932.09	75.019
932.22	75.019
932.35	75.019
932.49	75.018
932.62	75.018
932.75	75.018
932.89	75.018
933.02	75.017
933.15	75.017
933.28	75.017
933.42	75.016
933.55	75.016
933.68	75.016
933.82	75.016
933.95	75.015
934.08	75.015
934.22	75.015
934.35	75.014
934.48	75.014
934.62	75.014
934.75	75.014
934.88	75.013
935.01	75.013
935.15	75.013
935.28	75.012
935.41	75.012
935.55	75.012
935.68	75.012
935.81	75.011
935.95	75.011
936.08	75.011
936.21	75.011
936.35	75.010
936.48	75.010
936.61	75.010
936.75	75.009
936.88	75.009
937.01	75.009
937.15	75.009
937.28	75.008
937.41	75.008
937.55	75.008
937.68	75.007
937.81	75.007
937.95	75.007
938.08	75.007
938.21	75.006
938.35	75.006
938.48	75.006
938.61	75.005
938.75	75.005
938.88	75.005
939.01	75.005
939.15	75.004
939.28	75.004
939.42	75.004
939.55	75.003
939.68	75.003
939.82	75.003
939.95	75.003
940.08	75.002
940.22	75.002
940.35	75.002
940.48	75.001
940.62	75.001
940.75	75.001
940.88	75.001
941.02	75.000
941.15	75.000
941.29	75.000
941.42	75.000
941.55	74.999
941.69	74.999
941.82	74.999
941.95	74.998
942.09	74.998
942.22	74.998
942.35	74.998
942.49	74.997
942.62	74.997
942.76	74.997
942.89	74.996
943.02	74.996
943.16	74.996
943.29	74.996
943.43	74.995
943.56	74.995
943.69	74.995
943.83	74.994
943.96	74.994
944.09	74.994
944.23	74.994
944.36	74.993
944.50	74.993
944.63	74.993
944.76	74.993
944.90	74.992
945.03	74.992
945.17	74.992
945.30	74.991
945.43	74.991
945.57	74.991
945.70	74.991
945.84	74.990
945.97	74.990
946.10	74.990
946.24	74.989
946.37	74.989
946.51	74.989
946.64	74.989
946.77	74.988
946.91	74.988
947.04	74.988
947.18	74.987
947.31	74.987
947.44	74.987
947.58	74.987
947.71	74.986
947.85	74.986
947.98	74.986
948.11	74.985
948.25	74.985
948.38	74.985
948.52	74.985
948.65	74.984
948.79	74.984
948.92	74.984
949.05	74.984
949.19	74.983
949.32	74.983
949.46	74.983
949.59	74.982
949.73	74.982
949.86	74.982
949.99	74.982
950.13	74.981
950.26	74.981
950.40	74.981
950.53	74.980
950.67	74.980
950.80	74.980
950.93	74.980
951.07	74.979
951.20	74.979
951.34	74.979
951.47	74.978
951.61	74.978
951.74	74.978
951.88	74.978
952.01	74.977
952.14	74.977
